strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_244,Clostridium,enough,Negative,Aerobic,4.94
STR_906,Streptococcus,ago,Positive,Microaerophilic,8.95
STR_967,Streptococcus,mean,Positive,Microaerophilic,2.46
STR_661,Pseudomonas,responsibility,Positive,Aerobic,8.32
STR_675,Clostridium,he,Positive,Facultative Anaerobe,8.46
STR_632,Clostridium,imagine,Positive,Anaerobic,2.09
STR_319,Clostridium,century,Positive,Facultative Anaerobe,2.67
STR_846,Bacillus,boy,Positive,Microaerophilic,8.49
STR_681,Bacillus,must,Positive,Aerobic,7.52
STR_816,Staphylococcus,program,Positive,Facultative Anaerobe,0.61
STR_904,Bacillus,west,Negative,Anaerobic,6.96
STR_662,Clostridium,former,Negative,Aerobic,6.06
STR_942,Streptococcus,various,Positive,Anaerobic,3.47
STR_198,Streptococcus,though,Positive,Facultative Anaerobe,2.03
STR_595,Staphylococcus,little,Positive,Facultative Anaerobe,2.02
STR_806,Staphylococcus,yes,Negative,Anaerobic,9.68
STR_821,Bacillus,campaign,Negative,Aerobic,6.87
STR_147,Pseudomonas,box,Positive,Facultative Anaerobe,8.28
STR_676,Clostridium,star,Positive,Aerobic,6.89
STR_276,Streptococcus,anything,Negative,Microaerophilic,9.97
STR_997,Bacillus,face,Negative,Microaerophilic,0.94
STR_905,Pseudomonas,almost,Negative,Aerobic,9.88
STR_907,Bacillus,challenge,Negative,Aerobic,3.61
STR_990,Staphylococcus,church,Negative,Anaerobic,9.86
STR_694,Bacillus,election,Negative,Anaerobic,4.55
STR_642,Staphylococcus,color,Negative,Facultative Anaerobe,4.47
STR_445,Pseudomonas,world,Positive,Facultative Anaerobe,5.21
STR_511,Staphylococcus,itself,Positive,Anaerobic,1.52
STR_928,Lactobacillus,role,Negative,Facultative Anaerobe,5.74
STR_417,Staphylococcus,civil,Negative,Anaerobic,8.06
STR_318,Bacillus,southern,Positive,Aerobic,5.66
STR_436,Staphylococcus,whatever,Positive,Anaerobic,1.1
STR_459,Lactobacillus,from,Negative,Facultative Anaerobe,9.25
STR_496,Bacillus,office,Positive,Facultative Anaerobe,9.9
STR_712,Staphylococcus,available,Negative,Facultative Anaerobe,7.15
STR_743,Clostridium,according,Positive,Microaerophilic,1.3
STR_520,Pseudomonas,pull,Negative,Aerobic,9.64
STR_596,Lactobacillus,now,Negative,Aerobic,6.22
STR_491,Staphylococcus,put,Positive,Aerobic,2.37
STR_403,Clostridium,energy,Negative,Microaerophilic,8.82
STR_366,Staphylococcus,baby,Positive,Microaerophilic,0.54
STR_165,Streptococcus,shake,Negative,Microaerophilic,8.25
STR_699,Clostridium,series,Negative,Aerobic,9.64
STR_324,Lactobacillus,method,Negative,Anaerobic,4.33
STR_623,Clostridium,suddenly,Negative,Anaerobic,3.66
STR_933,Bacillus,property,Positive,Anaerobic,7.51
STR_297,Staphylococcus,eye,Positive,Facultative Anaerobe,3.06
STR_567,Pseudomonas,wife,Positive,Anaerobic,9.76
STR_975,Streptococcus,heavy,Negative,Aerobic,1.93
STR_289,Pseudomonas,each,Negative,Microaerophilic,4.32
STR_920,Lactobacillus,read,Negative,Anaerobic,3.2
STR_892,Staphylococcus,affect,Positive,Microaerophilic,9.1
STR_864,Clostridium,rich,Positive,Anaerobic,6.0
STR_662,Bacillus,manager,Negative,Anaerobic,8.0
STR_334,Pseudomonas,exist,Positive,Aerobic,1.75
STR_594,Lactobacillus,democratic,Positive,Aerobic,1.62
STR_348,Bacillus,happen,Negative,Anaerobic,8.25
STR_191,Bacillus,day,Negative,Microaerophilic,9.39
STR_519,Bacillus,risk,Negative,Microaerophilic,7.95
STR_266,Staphylococcus,wind,Negative,Facultative Anaerobe,3.1
STR_816,Streptococcus,gun,Positive,Aerobic,5.61
STR_675,Bacillus,bank,Positive,Microaerophilic,2.7
STR_284,Staphylococcus,follow,Positive,Aerobic,8.47
STR_508,Streptococcus,experience,Positive,Facultative Anaerobe,3.6
STR_613,Staphylococcus,interview,Positive,Microaerophilic,3.17
STR_921,Streptococcus,late,Positive,Facultative Anaerobe,5.48
STR_350,Staphylococcus,mouth,Negative,Microaerophilic,2.28
STR_570,Pseudomonas,until,Negative,Facultative Anaerobe,6.98
