strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_851,Clostridium,next,Positive,Anaerobic,9.89
STR_612,Staphylococcus,nature,Negative,Aerobic,5.13
STR_657,Bacillus,beat,Negative,Anaerobic,0.7
STR_560,Lactobacillus,weight,Negative,Anaerobic,8.96
STR_993,Pseudomonas,push,Positive,Microaerophilic,3.44
STR_392,Lactobacillus,marriage,Positive,Anaerobic,1.04
STR_824,Pseudomonas,anyone,Negative,Facultative Anaerobe,6.81
STR_173,Clostridium,anything,Negative,Facultative Anaerobe,5.27
STR_189,Staphylococcus,must,Positive,Aerobic,8.28
STR_867,Streptococcus,home,Negative,Anaerobic,2.27
STR_634,Pseudomonas,wall,Positive,Microaerophilic,2.02
STR_926,Pseudomonas,pick,Positive,Microaerophilic,8.1
STR_661,Streptococcus,PM,Positive,Microaerophilic,7.33
STR_533,Pseudomonas,recently,Positive,Anaerobic,9.37
STR_283,Clostridium,tell,Positive,Aerobic,3.82
STR_407,Staphylococcus,better,Negative,Aerobic,1.86
STR_693,Streptococcus,responsibility,Negative,Anaerobic,5.32
STR_526,Lactobacillus,as,Negative,Facultative Anaerobe,0.54
STR_418,Pseudomonas,whether,Positive,Microaerophilic,6.25
STR_769,Staphylococcus,political,Positive,Microaerophilic,1.63
STR_951,Staphylococcus,discover,Positive,Microaerophilic,8.72
STR_913,Bacillus,very,Positive,Aerobic,4.24
STR_919,Lactobacillus,report,Negative,Microaerophilic,6.16
STR_568,Lactobacillus,responsibility,Negative,Anaerobic,2.27
STR_197,Clostridium,just,Positive,Facultative Anaerobe,2.72
STR_176,Bacillus,measure,Negative,Facultative Anaerobe,1.08
STR_147,Clostridium,herself,Positive,Microaerophilic,6.62
STR_352,Staphylococcus,leg,Negative,Facultative Anaerobe,3.8
STR_458,Streptococcus,in,Negative,Microaerophilic,9.7
STR_227,Lactobacillus,resource,Negative,Anaerobic,4.38
STR_176,Staphylococcus,happy,Negative,Aerobic,4.32
STR_296,Pseudomonas,computer,Negative,Anaerobic,4.26
STR_318,Bacillus,situation,Negative,Microaerophilic,7.12
STR_448,Staphylococcus,whatever,Positive,Anaerobic,4.35
STR_960,Clostridium,recently,Negative,Facultative Anaerobe,5.23
STR_840,Staphylococcus,at,Positive,Aerobic,9.34
STR_520,Streptococcus,stand,Negative,Aerobic,7.12
STR_424,Pseudomonas,bad,Positive,Aerobic,1.22
STR_315,Pseudomonas,east,Negative,Microaerophilic,2.18
STR_708,Pseudomonas,score,Positive,Facultative Anaerobe,9.4
STR_632,Clostridium,computer,Positive,Microaerophilic,4.71
STR_402,Streptococcus,mission,Negative,Facultative Anaerobe,4.92
STR_849,Clostridium,public,Negative,Aerobic,4.66
STR_583,Streptococcus,term,Negative,Microaerophilic,3.05
STR_645,Clostridium,change,Negative,Aerobic,5.44
