strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_637,Pseudomonas,heavy,Positive,Facultative Anaerobe,8.39
STR_457,Lactobacillus,it,Positive,Aerobic,6.62
STR_286,Bacillus,should,Positive,Facultative Anaerobe,9.73
STR_174,Staphylococcus,board,Negative,Anaerobic,7.93
STR_533,Streptococcus,make,Negative,Facultative Anaerobe,9.87
STR_618,Streptococcus,window,Positive,Anaerobic,3.81
STR_148,Bacillus,help,Positive,Anaerobic,8.02
STR_504,Lactobacillus,democratic,Negative,Facultative Anaerobe,2.83
STR_843,Clostridium,positive,Positive,Aerobic,8.36
STR_598,Staphylococcus,grow,Negative,Aerobic,6.59
STR_631,Clostridium,seven,Positive,Aerobic,9.15
STR_129,Staphylococcus,individual,Negative,Microaerophilic,4.92
STR_396,Clostridium,case,Positive,Anaerobic,1.11
STR_666,Pseudomonas,politics,Negative,Microaerophilic,1.68
STR_469,Clostridium,long,Positive,Anaerobic,3.64
STR_886,Clostridium,may,Positive,Aerobic,2.2
STR_425,Staphylococcus,bring,Positive,Anaerobic,6.2
STR_471,Pseudomonas,deep,Positive,Anaerobic,5.62
STR_862,Streptococcus,walk,Positive,Aerobic,0.62
STR_602,Clostridium,exactly,Positive,Microaerophilic,2.08
STR_255,Streptococcus,meet,Positive,Aerobic,3.72
STR_601,Streptococcus,wide,Negative,Aerobic,7.31
STR_393,Lactobacillus,response,Positive,Anaerobic,7.16
STR_762,Streptococcus,agent,Positive,Microaerophilic,2.35
STR_257,Streptococcus,agree,Negative,Microaerophilic,3.19
STR_180,Pseudomonas,important,Positive,Anaerobic,2.43
STR_344,Streptococcus,try,Negative,Anaerobic,2.79
STR_590,Streptococcus,use,Negative,Facultative Anaerobe,7.14
STR_100,Bacillus,number,Positive,Aerobic,7.53
STR_578,Staphylococcus,learn,Positive,Aerobic,2.61
STR_411,Bacillus,recent,Positive,Aerobic,8.54
STR_251,Lactobacillus,general,Negative,Microaerophilic,3.08
STR_601,Staphylococcus,kind,Positive,Microaerophilic,1.45
STR_902,Streptococcus,customer,Positive,Facultative Anaerobe,3.68
STR_374,Pseudomonas,product,Positive,Microaerophilic,9.74
STR_738,Staphylococcus,focus,Negative,Facultative Anaerobe,2.95
STR_399,Lactobacillus,yet,Positive,Microaerophilic,1.87
STR_688,Pseudomonas,perform,Negative,Microaerophilic,4.28
STR_974,Staphylococcus,charge,Positive,Facultative Anaerobe,9.52
STR_885,Bacillus,mention,Negative,Anaerobic,3.44
STR_115,Clostridium,role,Positive,Microaerophilic,8.03
STR_346,Staphylococcus,woman,Negative,Anaerobic,2.24
STR_455,Streptococcus,choose,Positive,Aerobic,5.75
STR_440,Pseudomonas,responsibility,Negative,Facultative Anaerobe,8.65
STR_964,Bacillus,oil,Positive,Microaerophilic,1.91
STR_421,Clostridium,leg,Negative,Facultative Anaerobe,9.73
STR_377,Pseudomonas,enjoy,Positive,Anaerobic,9.37
STR_543,Clostridium,wind,Negative,Anaerobic,7.62
STR_676,Pseudomonas,attorney,Negative,Microaerophilic,8.47
STR_432,Bacillus,memory,Negative,Anaerobic,7.96
STR_197,Staphylococcus,director,Positive,Facultative Anaerobe,5.2
STR_637,Lactobacillus,pick,Positive,Microaerophilic,2.93
STR_742,Streptococcus,ok,Negative,Aerobic,1.38
STR_682,Lactobacillus,up,Negative,Microaerophilic,1.26
STR_570,Streptococcus,art,Positive,Facultative Anaerobe,0.65
STR_155,Clostridium,trial,Positive,Anaerobic,2.08
STR_116,Pseudomonas,great,Positive,Anaerobic,8.08
STR_282,Clostridium,reach,Negative,Microaerophilic,2.49
STR_624,Clostridium,oil,Positive,Aerobic,5.99
STR_109,Staphylococcus,future,Negative,Aerobic,4.24
STR_410,Streptococcus,lead,Negative,Aerobic,4.55
STR_182,Clostridium,support,Negative,Anaerobic,2.22
STR_582,Lactobacillus,in,Positive,Anaerobic,2.32
STR_132,Streptococcus,hour,Negative,Anaerobic,0.9
STR_724,Staphylococcus,measure,Negative,Microaerophilic,2.01
