strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_490,Bacillus,create,Positive,Facultative Anaerobe,3.38
STR_780,Pseudomonas,difficult,Negative,Aerobic,7.67
STR_384,Lactobacillus,true,Positive,Facultative Anaerobe,5.34
STR_319,Streptococcus,city,Negative,Anaerobic,8.88
STR_132,Streptococcus,pick,Negative,Facultative Anaerobe,4.71
STR_355,Pseudomonas,size,Negative,Microaerophilic,5.16
STR_527,Pseudomonas,small,Negative,Microaerophilic,7.19
STR_807,Streptococcus,professional,Positive,Facultative Anaerobe,2.54
STR_854,Staphylococcus,stand,Positive,Microaerophilic,5.54
STR_602,Lactobacillus,sometimes,Negative,Anaerobic,5.17
STR_757,Clostridium,raise,Positive,Facultative Anaerobe,0.74
STR_722,Staphylococcus,I,Positive,Aerobic,9.67
STR_510,Pseudomonas,million,Positive,Aerobic,8.11
STR_822,Bacillus,organization,Positive,Facultative Anaerobe,6.06
STR_611,Pseudomonas,speak,Positive,Facultative Anaerobe,4.59
STR_370,Bacillus,before,Negative,Anaerobic,5.57
STR_666,Clostridium,customer,Positive,Facultative Anaerobe,3.39
STR_674,Lactobacillus,fear,Positive,Aerobic,7.73
STR_239,Lactobacillus,prepare,Negative,Aerobic,9.7
STR_216,Pseudomonas,cause,Positive,Microaerophilic,3.14
STR_930,Pseudomonas,professor,Negative,Facultative Anaerobe,1.6
STR_386,Streptococcus,particularly,Positive,Microaerophilic,6.0
STR_708,Streptococcus,blood,Positive,Aerobic,4.34
STR_602,Lactobacillus,language,Positive,Facultative Anaerobe,9.6
STR_993,Staphylococcus,staff,Negative,Aerobic,5.29
STR_232,Streptococcus,organization,Negative,Facultative Anaerobe,7.0
STR_425,Streptococcus,by,Positive,Microaerophilic,1.82
STR_260,Lactobacillus,respond,Positive,Microaerophilic,2.87
STR_678,Bacillus,show,Negative,Aerobic,1.86
STR_893,Clostridium,among,Positive,Anaerobic,0.58
STR_134,Clostridium,work,Positive,Aerobic,8.54
STR_684,Clostridium,forget,Negative,Microaerophilic,0.95
STR_645,Bacillus,join,Negative,Facultative Anaerobe,8.27
STR_478,Clostridium,possible,Negative,Aerobic,5.77
STR_555,Streptococcus,whole,Positive,Microaerophilic,7.35
STR_620,Staphylococcus,ready,Positive,Aerobic,5.76
STR_805,Pseudomonas,born,Positive,Aerobic,8.05
STR_619,Staphylococcus,song,Negative,Facultative Anaerobe,5.8
STR_276,Pseudomonas,interesting,Positive,Aerobic,1.7
STR_710,Streptococcus,ground,Negative,Anaerobic,2.56
STR_824,Bacillus,sea,Positive,Aerobic,5.1
STR_981,Staphylococcus,control,Negative,Facultative Anaerobe,9.56
STR_494,Bacillus,suffer,Positive,Aerobic,3.07
STR_628,Bacillus,thought,Positive,Aerobic,8.02
STR_373,Staphylococcus,character,Negative,Aerobic,3.88
STR_449,Bacillus,floor,Positive,Anaerobic,0.51
STR_328,Lactobacillus,degree,Positive,Anaerobic,1.43
STR_448,Staphylococcus,put,Negative,Microaerophilic,2.93
STR_717,Clostridium,particularly,Negative,Aerobic,5.96
STR_668,Lactobacillus,government,Positive,Microaerophilic,3.04
STR_987,Streptococcus,similar,Negative,Aerobic,9.8
STR_922,Bacillus,high,Negative,Anaerobic,1.23
STR_261,Streptococcus,simple,Negative,Anaerobic,8.4
STR_465,Staphylococcus,send,Positive,Microaerophilic,5.42
STR_609,Clostridium,technology,Negative,Anaerobic,2.63
STR_430,Bacillus,prove,Positive,Anaerobic,3.42
STR_859,Streptococcus,person,Positive,Anaerobic,6.88
STR_912,Staphylococcus,civil,Positive,Facultative Anaerobe,6.73
STR_149,Lactobacillus,fly,Positive,Anaerobic,0.65
STR_951,Clostridium,clear,Negative,Microaerophilic,5.08
STR_684,Staphylococcus,under,Negative,Aerobic,3.18
STR_487,Staphylococcus,beat,Positive,Aerobic,1.84
STR_652,Lactobacillus,somebody,Positive,Microaerophilic,4.66
STR_221,Streptococcus,what,Negative,Facultative Anaerobe,2.04
STR_886,Lactobacillus,style,Negative,Microaerophilic,6.24
STR_372,Bacillus,wear,Negative,Microaerophilic,4.49
STR_968,Bacillus,plan,Positive,Aerobic,6.63
STR_372,Clostridium,feeling,Positive,Aerobic,2.99
STR_466,Lactobacillus,instead,Positive,Microaerophilic,9.31
STR_206,Staphylococcus,can,Negative,Aerobic,8.05
STR_433,Bacillus,receive,Negative,Facultative Anaerobe,5.43
STR_386,Streptococcus,medical,Positive,Aerobic,2.64
STR_185,Pseudomonas,low,Positive,Aerobic,4.57
STR_523,Pseudomonas,box,Negative,Anaerobic,5.55
STR_512,Bacillus,red,Negative,Anaerobic,0.89
STR_860,Bacillus,run,Negative,Aerobic,7.11
STR_658,Clostridium,dog,Negative,Aerobic,5.52
STR_535,Pseudomonas,authority,Negative,Anaerobic,4.04
STR_923,Lactobacillus,cultural,Negative,Facultative Anaerobe,7.79
STR_338,Staphylococcus,audience,Negative,Anaerobic,1.82
STR_300,Pseudomonas,career,Positive,Microaerophilic,7.92
STR_145,Pseudomonas,memory,Positive,Facultative Anaerobe,4.58
STR_196,Lactobacillus,drop,Positive,Anaerobic,1.9
STR_380,Clostridium,western,Negative,Aerobic,9.4
STR_635,Streptococcus,here,Positive,Anaerobic,2.91
STR_882,Lactobacillus,whom,Negative,Aerobic,4.88
STR_352,Streptococcus,room,Negative,Microaerophilic,5.64
STR_915,Pseudomonas,side,Positive,Facultative Anaerobe,3.06
STR_976,Lactobacillus,wall,Negative,Facultative Anaerobe,6.2
STR_531,Lactobacillus,mission,Positive,Microaerophilic,7.54
STR_391,Bacillus,whole,Positive,Anaerobic,5.22
STR_252,Lactobacillus,candidate,Positive,Aerobic,7.02
STR_295,Bacillus,maybe,Positive,Facultative Anaerobe,4.32
STR_330,Lactobacillus,money,Negative,Anaerobic,5.72
STR_920,Clostridium,green,Negative,Microaerophilic,7.81
STR_278,Pseudomonas,bring,Negative,Microaerophilic,8.42
STR_889,Lactobacillus,measure,Negative,Anaerobic,2.0
STR_294,Clostridium,drive,Negative,Microaerophilic,1.16
STR_592,Streptococcus,Democrat,Negative,Facultative Anaerobe,2.31
STR_159,Staphylococcus,bag,Negative,Microaerophilic,1.6
STR_207,Pseudomonas,agent,Negative,Aerobic,6.04
STR_121,Streptococcus,month,Negative,Anaerobic,5.87
STR_466,Bacillus,while,Positive,Microaerophilic,9.12
STR_200,Clostridium,behind,Positive,Facultative Anaerobe,8.94
STR_570,Pseudomonas,work,Negative,Aerobic,5.57
STR_970,Clostridium,health,Positive,Aerobic,6.27
STR_653,Staphylococcus,market,Positive,Facultative Anaerobe,3.51
STR_308,Streptococcus,education,Negative,Anaerobic,7.91
STR_479,Pseudomonas,his,Positive,Anaerobic,2.26
STR_954,Lactobacillus,term,Negative,Aerobic,0.94
STR_492,Bacillus,politics,Positive,Facultative Anaerobe,3.53
STR_555,Streptococcus,never,Positive,Facultative Anaerobe,8.94
STR_384,Pseudomonas,leader,Positive,Anaerobic,6.56
STR_801,Bacillus,season,Positive,Microaerophilic,7.46
STR_783,Clostridium,last,Negative,Aerobic,7.51
STR_636,Lactobacillus,she,Positive,Anaerobic,6.91
STR_923,Pseudomonas,mean,Positive,Aerobic,8.01
STR_689,Streptococcus,gun,Negative,Anaerobic,8.23
STR_571,Clostridium,make,Positive,Microaerophilic,2.12
STR_259,Lactobacillus,property,Negative,Aerobic,7.87
STR_792,Streptococcus,condition,Positive,Microaerophilic,2.66
STR_743,Bacillus,feel,Negative,Aerobic,6.41
STR_150,Lactobacillus,participant,Negative,Microaerophilic,6.77
STR_741,Streptococcus,shake,Negative,Aerobic,6.29
STR_292,Pseudomonas,home,Negative,Aerobic,0.74
STR_631,Streptococcus,war,Negative,Microaerophilic,2.83
STR_314,Lactobacillus,common,Negative,Aerobic,6.57
STR_811,Streptococcus,old,Positive,Microaerophilic,9.17
STR_440,Bacillus,president,Positive,Microaerophilic,4.93
STR_639,Clostridium,it,Positive,Microaerophilic,6.68
STR_999,Bacillus,relate,Positive,Microaerophilic,0.76
STR_945,Lactobacillus,pretty,Negative,Aerobic,8.11
STR_637,Staphylococcus,middle,Negative,Facultative Anaerobe,5.13
STR_987,Staphylococcus,top,Negative,Microaerophilic,1.91
STR_920,Pseudomonas,goal,Positive,Anaerobic,4.48
STR_350,Lactobacillus,go,Negative,Facultative Anaerobe,7.93
STR_640,Staphylococcus,around,Negative,Microaerophilic,9.32
STR_614,Pseudomonas,tonight,Negative,Microaerophilic,0.79
STR_217,Pseudomonas,tough,Positive,Anaerobic,6.11
STR_761,Clostridium,seven,Negative,Microaerophilic,9.81
STR_473,Clostridium,kid,Positive,Microaerophilic,8.79
STR_157,Bacillus,must,Negative,Facultative Anaerobe,9.99
STR_905,Clostridium,wish,Negative,Facultative Anaerobe,0.94
STR_789,Lactobacillus,sell,Negative,Facultative Anaerobe,6.11
STR_761,Lactobacillus,analysis,Negative,Microaerophilic,6.67
STR_663,Clostridium,attention,Positive,Facultative Anaerobe,6.39
STR_982,Staphylococcus,member,Negative,Anaerobic,3.64
STR_219,Lactobacillus,attention,Negative,Microaerophilic,8.41
STR_395,Streptococcus,let,Negative,Aerobic,9.46
STR_584,Clostridium,hear,Positive,Anaerobic,5.95
