strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_226,Streptococcus,shake,Positive,Anaerobic,1.03
STR_480,Pseudomonas,her,Positive,Microaerophilic,6.27
STR_113,Clostridium,serious,Positive,Microaerophilic,9.66
STR_508,Bacillus,treat,Negative,Facultative Anaerobe,7.76
STR_987,Streptococcus,life,Negative,Facultative Anaerobe,1.97
STR_127,Pseudomonas,production,Positive,Microaerophilic,6.71
STR_318,Staphylococcus,certainly,Negative,Anaerobic,1.6
STR_861,Bacillus,modern,Negative,Microaerophilic,9.07
STR_960,Lactobacillus,hit,Negative,Facultative Anaerobe,7.25
STR_619,Streptococcus,knowledge,Negative,Aerobic,1.19
STR_959,Pseudomonas,gas,Negative,Microaerophilic,7.38
STR_406,Clostridium,floor,Negative,Microaerophilic,2.03
STR_809,Lactobacillus,base,Positive,Anaerobic,3.05
STR_611,Clostridium,role,Negative,Facultative Anaerobe,1.72
STR_516,Streptococcus,range,Negative,Anaerobic,6.29
STR_387,Streptococcus,fill,Positive,Microaerophilic,8.81
STR_839,Bacillus,couple,Negative,Anaerobic,2.89
STR_822,Bacillus,someone,Negative,Aerobic,0.58
STR_959,Staphylococcus,spring,Negative,Aerobic,8.18
STR_518,Streptococcus,follow,Positive,Anaerobic,8.54
STR_728,Lactobacillus,everyone,Negative,Microaerophilic,1.57
STR_577,Lactobacillus,charge,Negative,Facultative Anaerobe,6.26
STR_287,Staphylococcus,whatever,Negative,Microaerophilic,5.57
STR_793,Streptococcus,state,Positive,Anaerobic,7.33
STR_840,Bacillus,war,Positive,Anaerobic,9.62
STR_856,Staphylococcus,population,Positive,Anaerobic,9.72
STR_174,Clostridium,save,Positive,Microaerophilic,8.61
STR_777,Bacillus,race,Negative,Aerobic,1.59
STR_472,Bacillus,executive,Positive,Microaerophilic,2.89
STR_339,Clostridium,eat,Positive,Aerobic,6.88
STR_665,Staphylococcus,tree,Positive,Microaerophilic,4.39
STR_137,Pseudomonas,population,Positive,Facultative Anaerobe,7.77
STR_198,Clostridium,board,Positive,Aerobic,2.42
STR_821,Bacillus,when,Negative,Anaerobic,2.53
STR_892,Streptococcus,enough,Positive,Anaerobic,1.07
STR_964,Streptococcus,since,Negative,Aerobic,1.14
STR_614,Pseudomonas,surface,Positive,Microaerophilic,7.61
STR_960,Pseudomonas,call,Negative,Anaerobic,2.73
STR_926,Lactobacillus,of,Negative,Anaerobic,10.0
STR_567,Clostridium,spring,Positive,Facultative Anaerobe,1.84
STR_208,Staphylococcus,concern,Negative,Microaerophilic,7.95
STR_356,Lactobacillus,teacher,Positive,Microaerophilic,8.16
STR_153,Pseudomonas,expert,Negative,Facultative Anaerobe,3.28
STR_565,Streptococcus,animal,Positive,Anaerobic,5.73
STR_772,Bacillus,defense,Positive,Anaerobic,2.92
STR_584,Bacillus,daughter,Positive,Anaerobic,4.78
STR_861,Bacillus,head,Negative,Facultative Anaerobe,9.05
STR_832,Streptococcus,them,Positive,Microaerophilic,6.27
STR_465,Staphylococcus,no,Negative,Anaerobic,3.97
STR_662,Clostridium,may,Positive,Anaerobic,1.59
STR_108,Bacillus,significant,Positive,Microaerophilic,2.96
STR_104,Bacillus,suggest,Positive,Microaerophilic,0.72
STR_844,Lactobacillus,anyone,Negative,Anaerobic,4.51
STR_228,Pseudomonas,large,Positive,Anaerobic,5.87
STR_547,Clostridium,industry,Positive,Anaerobic,6.5
STR_479,Streptococcus,describe,Positive,Microaerophilic,1.78
STR_850,Pseudomonas,position,Negative,Anaerobic,2.54
STR_868,Bacillus,drug,Negative,Facultative Anaerobe,2.57
STR_780,Streptococcus,prove,Positive,Microaerophilic,5.49
STR_398,Clostridium,camera,Negative,Anaerobic,8.81
STR_168,Streptococcus,figure,Negative,Aerobic,8.86
STR_904,Clostridium,the,Negative,Microaerophilic,1.82
STR_256,Clostridium,question,Positive,Microaerophilic,0.56
STR_631,Pseudomonas,improve,Negative,Microaerophilic,5.2
STR_978,Staphylococcus,walk,Positive,Facultative Anaerobe,2.91
STR_218,Lactobacillus,morning,Positive,Microaerophilic,7.43
STR_554,Staphylococcus,kitchen,Negative,Aerobic,1.95
STR_394,Pseudomonas,blood,Negative,Microaerophilic,1.03
STR_256,Bacillus,process,Negative,Anaerobic,8.94
STR_301,Clostridium,financial,Negative,Anaerobic,0.53
STR_655,Clostridium,themselves,Negative,Microaerophilic,5.95
STR_532,Streptococcus,argue,Negative,Microaerophilic,2.63
STR_562,Clostridium,off,Positive,Microaerophilic,3.83
STR_882,Pseudomonas,thousand,Negative,Anaerobic,2.08
STR_328,Clostridium,point,Positive,Facultative Anaerobe,9.05
STR_426,Staphylococcus,his,Positive,Aerobic,0.56
STR_332,Streptococcus,face,Negative,Anaerobic,5.8
STR_579,Streptococcus,close,Negative,Microaerophilic,5.02
STR_800,Streptococcus,meet,Positive,Aerobic,7.27
STR_615,Lactobacillus,world,Positive,Anaerobic,8.09
STR_666,Pseudomonas,everyone,Positive,Aerobic,6.32
STR_177,Clostridium,bar,Negative,Aerobic,7.04
STR_826,Bacillus,place,Negative,Microaerophilic,5.45
STR_170,Pseudomonas,dinner,Positive,Microaerophilic,9.17
STR_149,Pseudomonas,him,Positive,Microaerophilic,2.71
STR_618,Streptococcus,official,Positive,Microaerophilic,9.87
STR_539,Staphylococcus,create,Negative,Facultative Anaerobe,4.11
STR_424,Bacillus,strategy,Negative,Microaerophilic,5.38
STR_623,Streptococcus,add,Negative,Facultative Anaerobe,3.54
STR_525,Pseudomonas,try,Positive,Microaerophilic,2.72
STR_388,Streptococcus,sister,Positive,Aerobic,3.66
STR_790,Streptococcus,indicate,Negative,Aerobic,7.7
STR_851,Bacillus,build,Positive,Microaerophilic,5.43
STR_267,Staphylococcus,week,Negative,Anaerobic,1.79
STR_339,Lactobacillus,process,Positive,Aerobic,4.38
STR_721,Clostridium,because,Positive,Aerobic,4.03
STR_140,Bacillus,particularly,Positive,Aerobic,9.58
STR_977,Bacillus,bar,Positive,Facultative Anaerobe,2.75
STR_743,Clostridium,inside,Negative,Aerobic,4.8
STR_355,Staphylococcus,watch,Positive,Facultative Anaerobe,2.09
STR_361,Bacillus,lay,Positive,Aerobic,6.78
STR_706,Clostridium,pass,Negative,Aerobic,1.83
STR_487,Lactobacillus,wall,Positive,Facultative Anaerobe,0.52
STR_185,Pseudomonas,so,Positive,Facultative Anaerobe,8.72
STR_879,Streptococcus,school,Positive,Microaerophilic,7.67
STR_275,Pseudomonas,something,Positive,Facultative Anaerobe,2.31
STR_463,Streptococcus,street,Negative,Aerobic,2.61
STR_895,Streptococcus,five,Negative,Facultative Anaerobe,0.52
STR_874,Clostridium,section,Positive,Aerobic,2.21
STR_998,Streptococcus,tough,Positive,Facultative Anaerobe,8.65
STR_287,Lactobacillus,traditional,Positive,Microaerophilic,2.93
STR_572,Streptococcus,interest,Positive,Aerobic,8.13
STR_496,Bacillus,hand,Positive,Anaerobic,1.1
STR_295,Pseudomonas,sport,Negative,Microaerophilic,4.49
STR_472,Clostridium,girl,Negative,Microaerophilic,9.04
STR_540,Bacillus,offer,Positive,Aerobic,1.13
STR_329,Streptococcus,place,Negative,Aerobic,3.71
STR_863,Clostridium,attorney,Negative,Aerobic,1.95
STR_339,Staphylococcus,city,Positive,Facultative Anaerobe,1.24
STR_616,Pseudomonas,black,Positive,Aerobic,5.89
STR_619,Bacillus,inside,Positive,Anaerobic,4.14
STR_346,Pseudomonas,laugh,Positive,Microaerophilic,6.32
STR_875,Pseudomonas,ability,Negative,Aerobic,3.55
STR_376,Clostridium,continue,Negative,Facultative Anaerobe,7.22
STR_415,Pseudomonas,likely,Positive,Microaerophilic,4.55
STR_464,Clostridium,not,Negative,Facultative Anaerobe,5.76
STR_839,Streptococcus,consumer,Negative,Anaerobic,9.05
STR_721,Pseudomonas,find,Negative,Anaerobic,0.78
STR_199,Lactobacillus,nature,Negative,Aerobic,9.7
STR_489,Staphylococcus,final,Negative,Aerobic,5.34
STR_792,Streptococcus,rate,Positive,Aerobic,2.33
STR_567,Streptococcus,knowledge,Positive,Facultative Anaerobe,8.37
STR_801,Bacillus,middle,Positive,Anaerobic,8.93
STR_577,Staphylococcus,over,Positive,Aerobic,6.44
STR_392,Streptococcus,follow,Positive,Anaerobic,6.3
STR_965,Lactobacillus,sister,Negative,Aerobic,2.65
STR_510,Staphylococcus,benefit,Positive,Anaerobic,5.06
STR_289,Clostridium,seek,Negative,Aerobic,1.15
STR_613,Streptococcus,include,Positive,Facultative Anaerobe,6.81
STR_286,Staphylococcus,risk,Positive,Facultative Anaerobe,2.66
STR_856,Clostridium,foot,Positive,Aerobic,3.49
STR_181,Bacillus,born,Negative,Anaerobic,8.36
STR_295,Lactobacillus,heart,Positive,Aerobic,5.96
STR_216,Bacillus,change,Negative,Microaerophilic,9.6
STR_536,Pseudomonas,political,Negative,Facultative Anaerobe,2.19
STR_399,Clostridium,cold,Positive,Facultative Anaerobe,9.4
STR_253,Pseudomonas,build,Negative,Microaerophilic,8.13
STR_219,Staphylococcus,still,Negative,Microaerophilic,7.72
STR_162,Clostridium,idea,Negative,Anaerobic,2.68
STR_125,Bacillus,magazine,Positive,Anaerobic,6.18
STR_343,Clostridium,stuff,Positive,Aerobic,8.04
STR_532,Pseudomonas,surface,Positive,Facultative Anaerobe,5.32
STR_938,Lactobacillus,compare,Negative,Aerobic,3.04
STR_880,Streptococcus,their,Negative,Facultative Anaerobe,0.56
STR_230,Staphylococcus,tend,Negative,Facultative Anaerobe,8.85
STR_197,Bacillus,send,Negative,Aerobic,6.01
STR_611,Pseudomonas,goal,Negative,Aerobic,0.56
STR_628,Staphylococcus,case,Negative,Anaerobic,1.48
STR_171,Lactobacillus,standard,Negative,Aerobic,0.99
STR_685,Clostridium,sound,Positive,Anaerobic,8.63
STR_242,Lactobacillus,detail,Negative,Aerobic,8.13
STR_860,Clostridium,drug,Negative,Aerobic,6.68
STR_454,Bacillus,development,Positive,Anaerobic,6.63
STR_316,Lactobacillus,decision,Positive,Anaerobic,3.64
STR_209,Lactobacillus,minute,Negative,Aerobic,8.97
STR_921,Bacillus,story,Positive,Anaerobic,9.58
STR_807,Bacillus,card,Positive,Facultative Anaerobe,5.48
STR_489,Lactobacillus,foreign,Negative,Microaerophilic,9.82
STR_163,Pseudomonas,put,Negative,Facultative Anaerobe,8.86
STR_997,Clostridium,sign,Positive,Aerobic,3.26
STR_213,Lactobacillus,our,Positive,Aerobic,5.17
STR_435,Lactobacillus,floor,Negative,Facultative Anaerobe,8.81
STR_305,Pseudomonas,news,Negative,Facultative Anaerobe,8.25
STR_953,Staphylococcus,cause,Negative,Facultative Anaerobe,1.21
STR_629,Streptococcus,simply,Negative,Anaerobic,8.16
STR_231,Bacillus,around,Positive,Microaerophilic,0.95
STR_130,Pseudomonas,feeling,Positive,Microaerophilic,3.76
STR_765,Bacillus,their,Negative,Microaerophilic,1.45
STR_976,Streptococcus,she,Negative,Microaerophilic,7.86
STR_709,Pseudomonas,so,Negative,Aerobic,3.14
STR_191,Pseudomonas,see,Negative,Facultative Anaerobe,5.01
STR_623,Pseudomonas,hard,Positive,Microaerophilic,5.45
STR_712,Lactobacillus,yes,Positive,Aerobic,9.62
STR_309,Clostridium,animal,Positive,Facultative Anaerobe,1.23
STR_280,Staphylococcus,image,Positive,Anaerobic,8.69
STR_996,Pseudomonas,interest,Negative,Anaerobic,3.61
STR_583,Streptococcus,reality,Positive,Microaerophilic,7.35
STR_553,Lactobacillus,factor,Positive,Aerobic,7.89
STR_786,Lactobacillus,main,Positive,Anaerobic,5.75
STR_998,Lactobacillus,suffer,Negative,Microaerophilic,0.55
STR_319,Clostridium,western,Negative,Aerobic,6.96
STR_929,Pseudomonas,whole,Negative,Microaerophilic,9.61
STR_650,Streptococcus,money,Positive,Microaerophilic,2.67
STR_700,Streptococcus,artist,Positive,Aerobic,2.98
STR_218,Bacillus,far,Positive,Aerobic,9.66
STR_281,Staphylococcus,great,Positive,Microaerophilic,5.91
STR_179,Staphylococcus,audience,Negative,Aerobic,7.2
STR_622,Clostridium,protect,Positive,Aerobic,2.35
STR_494,Bacillus,score,Positive,Anaerobic,9.97
STR_906,Streptococcus,democratic,Positive,Anaerobic,3.81
STR_854,Staphylococcus,only,Negative,Anaerobic,6.37
STR_509,Staphylococcus,nothing,Negative,Anaerobic,1.66
STR_996,Lactobacillus,religious,Positive,Aerobic,6.01
STR_129,Streptococcus,rule,Negative,Facultative Anaerobe,3.4
STR_893,Lactobacillus,civil,Negative,Facultative Anaerobe,7.27
STR_996,Staphylococcus,good,Negative,Aerobic,0.77
STR_333,Clostridium,write,Negative,Microaerophilic,3.82
STR_460,Streptococcus,lose,Negative,Aerobic,2.7
STR_173,Lactobacillus,term,Positive,Facultative Anaerobe,2.36
STR_466,Staphylococcus,possible,Negative,Anaerobic,0.62
STR_527,Bacillus,traditional,Negative,Microaerophilic,8.69
STR_100,Clostridium,fill,Negative,Anaerobic,6.9
STR_934,Streptococcus,stop,Negative,Aerobic,1.17
STR_209,Staphylococcus,child,Negative,Facultative Anaerobe,6.38
STR_631,Pseudomonas,foot,Positive,Aerobic,2.11
STR_565,Bacillus,pass,Negative,Anaerobic,7.05
STR_283,Pseudomonas,realize,Positive,Facultative Anaerobe,7.1
STR_219,Pseudomonas,machine,Positive,Microaerophilic,9.01
STR_544,Bacillus,low,Negative,Facultative Anaerobe,6.49
STR_127,Streptococcus,become,Positive,Microaerophilic,8.2
STR_783,Bacillus,pay,Positive,Anaerobic,7.35
STR_890,Staphylococcus,expert,Negative,Facultative Anaerobe,8.53
STR_236,Clostridium,bed,Negative,Aerobic,5.58
STR_906,Streptococcus,purpose,Positive,Facultative Anaerobe,8.27
STR_334,Staphylococcus,political,Positive,Aerobic,8.91
STR_400,Clostridium,mean,Positive,Microaerophilic,2.91
STR_782,Bacillus,end,Negative,Anaerobic,5.35
STR_363,Clostridium,truth,Negative,Aerobic,9.96
