strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_937,Bacillus,national,Positive,Anaerobic,2.81
STR_861,Streptococcus,fact,Negative,Anaerobic,8.27
STR_251,Clostridium,staff,Negative,Anaerobic,5.51
STR_333,Staphylococcus,ready,Negative,Facultative Anaerobe,8.94
STR_792,Bacillus,result,Positive,Aerobic,2.27
STR_361,Bacillus,impact,Negative,Anaerobic,6.1
STR_944,Clostridium,they,Negative,Aerobic,4.19
STR_413,Bacillus,cost,Negative,Facultative Anaerobe,1.87
STR_801,Staphylococcus,again,Negative,Anaerobic,1.44
STR_264,Staphylococcus,fish,Negative,Microaerophilic,4.05
STR_663,Pseudomonas,recent,Negative,Facultative Anaerobe,5.63
STR_858,Staphylococcus,learn,Positive,Aerobic,5.38
STR_177,Pseudomonas,sign,Positive,Facultative Anaerobe,8.22
STR_119,Lactobacillus,recognize,Positive,Facultative Anaerobe,1.14
STR_974,Streptococcus,magazine,Positive,Anaerobic,0.82
STR_122,Streptococcus,land,Positive,Facultative Anaerobe,8.17
STR_253,Staphylococcus,difference,Negative,Aerobic,4.3
STR_618,Pseudomonas,game,Negative,Microaerophilic,2.63
STR_934,Bacillus,song,Negative,Facultative Anaerobe,6.44
STR_743,Streptococcus,long,Negative,Anaerobic,4.64
STR_531,Clostridium,day,Negative,Aerobic,1.1
STR_218,Bacillus,note,Positive,Microaerophilic,6.76
STR_484,Pseudomonas,charge,Positive,Anaerobic,7.28
STR_610,Streptococcus,appear,Negative,Anaerobic,4.43
STR_293,Lactobacillus,organization,Positive,Anaerobic,9.97
STR_912,Lactobacillus,have,Negative,Aerobic,7.39
STR_544,Bacillus,individual,Positive,Facultative Anaerobe,7.77
STR_153,Clostridium,north,Positive,Aerobic,5.26
STR_568,Streptococcus,course,Positive,Aerobic,6.05
STR_497,Staphylococcus,food,Positive,Facultative Anaerobe,4.35
STR_479,Streptococcus,interest,Positive,Anaerobic,8.76
STR_942,Lactobacillus,list,Negative,Aerobic,9.85
STR_204,Staphylococcus,them,Negative,Microaerophilic,6.84
STR_321,Lactobacillus,eat,Positive,Facultative Anaerobe,6.08
STR_712,Pseudomonas,technology,Positive,Microaerophilic,6.26
STR_972,Lactobacillus,phone,Positive,Aerobic,1.35
STR_881,Pseudomonas,system,Negative,Anaerobic,1.47
STR_681,Streptococcus,same,Positive,Facultative Anaerobe,1.7
STR_464,Clostridium,pull,Negative,Microaerophilic,9.47
STR_781,Bacillus,list,Negative,Microaerophilic,3.82
STR_215,Lactobacillus,idea,Negative,Microaerophilic,8.17
STR_161,Pseudomonas,exist,Negative,Microaerophilic,6.21
STR_198,Bacillus,big,Positive,Facultative Anaerobe,2.86
STR_163,Bacillus,wonder,Positive,Facultative Anaerobe,2.96
STR_238,Pseudomonas,everything,Negative,Aerobic,7.14
STR_978,Pseudomonas,stuff,Positive,Facultative Anaerobe,1.45
STR_759,Streptococcus,article,Positive,Anaerobic,6.22
STR_506,Streptococcus,them,Positive,Microaerophilic,6.68
STR_718,Clostridium,serve,Negative,Facultative Anaerobe,0.73
STR_622,Pseudomonas,thought,Negative,Aerobic,9.1
STR_779,Pseudomonas,when,Negative,Anaerobic,3.07
STR_550,Staphylococcus,necessary,Negative,Microaerophilic,6.49
STR_894,Clostridium,national,Negative,Anaerobic,8.45
STR_902,Streptococcus,skill,Negative,Aerobic,9.74
STR_165,Clostridium,it,Negative,Anaerobic,2.48
STR_901,Clostridium,artist,Negative,Facultative Anaerobe,7.07
STR_163,Lactobacillus,down,Positive,Anaerobic,5.72
STR_536,Lactobacillus,network,Negative,Facultative Anaerobe,3.48
STR_135,Lactobacillus,public,Positive,Facultative Anaerobe,3.01
STR_864,Staphylococcus,act,Negative,Anaerobic,8.53
STR_202,Bacillus,design,Positive,Facultative Anaerobe,9.35
STR_355,Pseudomonas,him,Positive,Aerobic,2.28
STR_186,Bacillus,last,Negative,Anaerobic,1.16
STR_399,Lactobacillus,rather,Positive,Microaerophilic,9.24
STR_365,Bacillus,total,Positive,Anaerobic,3.16
STR_212,Pseudomonas,we,Negative,Anaerobic,4.57
STR_802,Clostridium,short,Negative,Facultative Anaerobe,1.4
STR_254,Staphylococcus,attention,Negative,Microaerophilic,7.7
STR_423,Lactobacillus,time,Negative,Aerobic,1.75
STR_915,Clostridium,religious,Positive,Anaerobic,7.48
