strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_987,Streptococcus,blood,Negative,Microaerophilic,2.35
STR_352,Staphylococcus,begin,Positive,Anaerobic,9.99
STR_286,Lactobacillus,employee,Negative,Aerobic,4.81
STR_202,Streptococcus,remember,Positive,Aerobic,3.99
STR_757,Lactobacillus,stay,Positive,Facultative Anaerobe,0.61
STR_380,Pseudomonas,movement,Positive,Anaerobic,0.62
STR_112,Lactobacillus,hand,Positive,Anaerobic,7.94
STR_641,Staphylococcus,evidence,Negative,Facultative Anaerobe,2.26
STR_409,Pseudomonas,physical,Negative,Microaerophilic,4.71
STR_282,Staphylococcus,arm,Positive,Aerobic,2.25
STR_880,Pseudomonas,also,Positive,Facultative Anaerobe,3.77
STR_465,Lactobacillus,big,Negative,Anaerobic,1.73
STR_125,Streptococcus,party,Positive,Anaerobic,2.47
STR_758,Staphylococcus,people,Positive,Microaerophilic,2.51
STR_481,Staphylococcus,almost,Negative,Aerobic,4.24
STR_523,Lactobacillus,pretty,Negative,Aerobic,0.71
STR_860,Lactobacillus,ball,Positive,Aerobic,4.79
STR_903,Streptococcus,opportunity,Positive,Microaerophilic,9.35
STR_508,Streptococcus,care,Positive,Facultative Anaerobe,2.21
STR_714,Clostridium,ball,Negative,Microaerophilic,9.17
STR_219,Bacillus,also,Positive,Aerobic,7.01
STR_121,Pseudomonas,lose,Negative,Microaerophilic,6.35
STR_349,Lactobacillus,keep,Positive,Microaerophilic,6.58
STR_526,Staphylococcus,and,Negative,Anaerobic,1.21
STR_245,Staphylococcus,bit,Negative,Microaerophilic,2.5
STR_709,Clostridium,eat,Negative,Facultative Anaerobe,2.54
STR_658,Lactobacillus,investment,Negative,Anaerobic,0.83
STR_196,Lactobacillus,court,Negative,Microaerophilic,1.92
STR_976,Streptococcus,task,Negative,Microaerophilic,0.9
STR_903,Lactobacillus,positive,Positive,Facultative Anaerobe,1.91
STR_196,Streptococcus,sit,Negative,Microaerophilic,3.81
STR_786,Pseudomonas,across,Positive,Facultative Anaerobe,8.75
STR_680,Streptococcus,produce,Negative,Microaerophilic,7.51
STR_692,Staphylococcus,process,Positive,Microaerophilic,6.59
STR_536,Streptococcus,glass,Positive,Microaerophilic,8.84
STR_617,Pseudomonas,pattern,Negative,Facultative Anaerobe,4.53
STR_958,Staphylococcus,become,Negative,Microaerophilic,2.07
STR_875,Lactobacillus,rule,Positive,Microaerophilic,1.23
STR_807,Lactobacillus,choice,Negative,Facultative Anaerobe,8.48
STR_606,Lactobacillus,although,Negative,Microaerophilic,4.12
STR_169,Lactobacillus,state,Negative,Anaerobic,3.63
STR_979,Clostridium,sense,Positive,Facultative Anaerobe,6.71
STR_744,Staphylococcus,size,Negative,Aerobic,3.06
STR_953,Pseudomonas,candidate,Positive,Aerobic,5.87
STR_202,Clostridium,thought,Negative,Aerobic,6.33
STR_613,Bacillus,side,Negative,Aerobic,6.4
STR_969,Lactobacillus,fill,Positive,Aerobic,8.74
STR_251,Staphylococcus,economic,Positive,Microaerophilic,2.2
STR_391,Lactobacillus,thus,Positive,Aerobic,9.51
STR_771,Bacillus,throw,Negative,Facultative Anaerobe,3.34
STR_623,Pseudomonas,news,Positive,Aerobic,3.57
STR_901,Pseudomonas,than,Positive,Facultative Anaerobe,5.37
STR_571,Clostridium,billion,Positive,Microaerophilic,9.65
STR_683,Staphylococcus,cost,Negative,Facultative Anaerobe,1.2
STR_224,Staphylococcus,notice,Positive,Anaerobic,6.69
STR_165,Bacillus,challenge,Positive,Aerobic,8.32
STR_229,Lactobacillus,bar,Negative,Anaerobic,6.56
STR_688,Streptococcus,clearly,Negative,Aerobic,8.48
STR_728,Bacillus,safe,Positive,Facultative Anaerobe,6.8
STR_982,Pseudomonas,alone,Negative,Anaerobic,3.67
STR_975,Streptococcus,let,Negative,Anaerobic,8.25
STR_481,Streptococcus,worker,Positive,Facultative Anaerobe,5.02
STR_639,Staphylococcus,position,Positive,Aerobic,9.0
STR_211,Lactobacillus,vote,Positive,Anaerobic,5.69
STR_963,Clostridium,commercial,Positive,Anaerobic,6.22
STR_199,Bacillus,address,Negative,Aerobic,8.13
STR_219,Bacillus,clear,Positive,Facultative Anaerobe,6.8
STR_588,Clostridium,police,Negative,Microaerophilic,3.8
STR_889,Staphylococcus,camera,Negative,Aerobic,0.65
STR_160,Lactobacillus,brother,Negative,Microaerophilic,5.39
STR_537,Bacillus,down,Negative,Facultative Anaerobe,7.01
STR_620,Lactobacillus,detail,Positive,Facultative Anaerobe,3.98
STR_378,Staphylococcus,produce,Negative,Microaerophilic,1.72
STR_307,Clostridium,race,Positive,Aerobic,0.74
STR_296,Clostridium,however,Positive,Microaerophilic,7.23
STR_568,Bacillus,whole,Negative,Aerobic,5.65
STR_802,Streptococcus,for,Positive,Facultative Anaerobe,0.51
STR_441,Staphylococcus,six,Negative,Microaerophilic,8.77
STR_986,Lactobacillus,address,Negative,Anaerobic,6.47
STR_756,Staphylococcus,glass,Positive,Microaerophilic,7.12
STR_453,Staphylococcus,mind,Positive,Facultative Anaerobe,8.73
STR_796,Lactobacillus,film,Positive,Anaerobic,1.35
STR_210,Bacillus,worker,Positive,Anaerobic,2.02
STR_882,Clostridium,record,Positive,Facultative Anaerobe,4.12
STR_800,Streptococcus,tonight,Positive,Anaerobic,2.16
STR_619,Staphylococcus,fall,Negative,Microaerophilic,3.41
STR_505,Streptococcus,plan,Positive,Facultative Anaerobe,7.55
STR_651,Lactobacillus,require,Positive,Microaerophilic,0.81
STR_733,Bacillus,read,Negative,Anaerobic,7.5
STR_417,Bacillus,church,Positive,Facultative Anaerobe,9.97
STR_870,Bacillus,cost,Negative,Microaerophilic,8.75
STR_305,Pseudomonas,physical,Negative,Aerobic,6.28
