strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_175,Streptococcus,report,Positive,Anaerobic,4.32
STR_518,Lactobacillus,several,Positive,Microaerophilic,8.99
STR_969,Pseudomonas,theory,Positive,Aerobic,1.45
STR_979,Bacillus,sit,Positive,Microaerophilic,8.73
STR_238,Lactobacillus,should,Positive,Microaerophilic,7.66
STR_616,Clostridium,save,Negative,Facultative Anaerobe,3.57
STR_742,Bacillus,music,Positive,Microaerophilic,5.86
STR_647,Lactobacillus,for,Negative,Facultative Anaerobe,7.65
STR_710,Lactobacillus,word,Negative,Facultative Anaerobe,8.74
STR_329,Pseudomonas,already,Negative,Aerobic,9.41
STR_238,Streptococcus,dark,Positive,Microaerophilic,9.16
STR_226,Staphylococcus,important,Positive,Anaerobic,1.13
STR_533,Clostridium,policy,Negative,Facultative Anaerobe,5.43
STR_568,Pseudomonas,rock,Positive,Aerobic,9.96
STR_256,Bacillus,drive,Positive,Facultative Anaerobe,4.81
STR_155,Bacillus,top,Negative,Microaerophilic,9.16
STR_622,Clostridium,season,Positive,Facultative Anaerobe,1.08
STR_799,Clostridium,wife,Positive,Anaerobic,4.14
STR_523,Bacillus,town,Positive,Microaerophilic,7.13
STR_778,Bacillus,executive,Negative,Facultative Anaerobe,8.9
STR_994,Lactobacillus,laugh,Positive,Facultative Anaerobe,4.18
STR_634,Streptococcus,television,Positive,Anaerobic,8.25
STR_768,Streptococcus,car,Negative,Microaerophilic,4.95
STR_969,Lactobacillus,citizen,Negative,Anaerobic,8.82
STR_185,Lactobacillus,today,Negative,Facultative Anaerobe,6.27
STR_872,Staphylococcus,bring,Positive,Facultative Anaerobe,7.71
STR_240,Lactobacillus,remember,Negative,Anaerobic,4.3
STR_669,Clostridium,suddenly,Positive,Aerobic,5.26
STR_902,Clostridium,use,Positive,Anaerobic,8.45
STR_678,Bacillus,quite,Negative,Facultative Anaerobe,9.84
STR_378,Clostridium,relate,Positive,Facultative Anaerobe,3.77
STR_515,Streptococcus,film,Negative,Microaerophilic,2.22
STR_201,Pseudomonas,political,Positive,Aerobic,6.9
STR_696,Staphylococcus,lead,Negative,Anaerobic,9.62
STR_863,Staphylococcus,imagine,Positive,Microaerophilic,8.82
STR_959,Bacillus,experience,Positive,Microaerophilic,3.43
STR_287,Staphylococcus,boy,Negative,Anaerobic,8.41
STR_840,Lactobacillus,among,Positive,Facultative Anaerobe,5.11
STR_446,Bacillus,majority,Negative,Facultative Anaerobe,6.87
STR_766,Pseudomonas,glass,Positive,Aerobic,4.98
STR_910,Lactobacillus,protect,Negative,Facultative Anaerobe,0.61
STR_409,Staphylococcus,floor,Negative,Facultative Anaerobe,9.04
STR_805,Staphylococcus,get,Positive,Aerobic,7.24
STR_990,Clostridium,student,Negative,Anaerobic,5.81
STR_806,Streptococcus,color,Positive,Microaerophilic,1.4
STR_395,Bacillus,room,Negative,Microaerophilic,9.21
STR_403,Clostridium,fire,Negative,Aerobic,9.22
STR_284,Clostridium,interesting,Positive,Microaerophilic,1.13
STR_434,Pseudomonas,consumer,Negative,Aerobic,7.83
STR_813,Lactobacillus,name,Positive,Anaerobic,6.29
STR_651,Bacillus,ok,Positive,Microaerophilic,3.39
STR_543,Lactobacillus,north,Positive,Aerobic,2.65
STR_367,Staphylococcus,value,Positive,Aerobic,8.82
STR_783,Clostridium,over,Positive,Microaerophilic,4.94
STR_745,Staphylococcus,dream,Positive,Aerobic,4.95
STR_482,Streptococcus,article,Positive,Facultative Anaerobe,5.25
STR_856,Streptococcus,at,Positive,Microaerophilic,3.94
STR_971,Bacillus,stock,Negative,Facultative Anaerobe,4.67
STR_787,Lactobacillus,right,Positive,Facultative Anaerobe,8.79
STR_988,Pseudomonas,teacher,Positive,Microaerophilic,0.73
STR_527,Bacillus,itself,Negative,Aerobic,1.14
STR_102,Staphylococcus,open,Positive,Anaerobic,6.03
STR_708,Bacillus,seven,Positive,Microaerophilic,6.83
STR_875,Lactobacillus,modern,Positive,Aerobic,1.85
STR_344,Clostridium,wonder,Positive,Microaerophilic,4.75
STR_109,Pseudomonas,building,Positive,Facultative Anaerobe,6.23
STR_127,Streptococcus,edge,Positive,Microaerophilic,3.62
STR_932,Staphylococcus,miss,Positive,Anaerobic,3.49
STR_507,Lactobacillus,money,Positive,Microaerophilic,6.65
STR_780,Staphylococcus,power,Negative,Aerobic,3.9
STR_522,Lactobacillus,while,Negative,Microaerophilic,0.9
STR_773,Bacillus,attorney,Negative,Microaerophilic,5.88
STR_182,Pseudomonas,can,Positive,Microaerophilic,4.26
STR_695,Clostridium,me,Positive,Anaerobic,6.27
STR_856,Lactobacillus,receive,Negative,Aerobic,9.26
STR_464,Clostridium,line,Positive,Microaerophilic,4.32
STR_902,Lactobacillus,so,Positive,Facultative Anaerobe,5.55
STR_525,Staphylococcus,right,Positive,Anaerobic,2.6
STR_752,Clostridium,sing,Negative,Aerobic,1.83
STR_668,Staphylococcus,form,Positive,Anaerobic,4.94
STR_633,Streptococcus,name,Positive,Facultative Anaerobe,0.77
STR_929,Staphylococcus,face,Negative,Microaerophilic,4.84
STR_739,Bacillus,send,Positive,Aerobic,2.92
STR_385,Lactobacillus,head,Positive,Facultative Anaerobe,9.49
STR_972,Lactobacillus,return,Positive,Anaerobic,3.62
STR_666,Streptococcus,certain,Negative,Aerobic,8.76
STR_255,Streptococcus,attorney,Negative,Microaerophilic,6.9
STR_216,Bacillus,music,Positive,Aerobic,5.56
STR_485,Lactobacillus,significant,Negative,Anaerobic,9.6
STR_324,Lactobacillus,vote,Positive,Facultative Anaerobe,5.51
STR_564,Staphylococcus,special,Positive,Microaerophilic,0.9
STR_301,Lactobacillus,deal,Negative,Aerobic,5.65
STR_338,Bacillus,use,Positive,Microaerophilic,9.02
STR_126,Streptococcus,husband,Negative,Anaerobic,6.25
STR_337,Clostridium,reality,Negative,Microaerophilic,4.9
STR_295,Clostridium,art,Positive,Microaerophilic,0.78
STR_222,Pseudomonas,eight,Positive,Aerobic,8.0
STR_811,Lactobacillus,traditional,Negative,Microaerophilic,7.25
STR_184,Lactobacillus,down,Negative,Facultative Anaerobe,4.16
STR_654,Bacillus,head,Positive,Aerobic,1.36
STR_845,Pseudomonas,hard,Positive,Aerobic,8.66
STR_413,Clostridium,dark,Negative,Anaerobic,0.92
STR_135,Staphylococcus,message,Positive,Facultative Anaerobe,5.79
STR_288,Streptococcus,level,Negative,Aerobic,7.97
STR_546,Lactobacillus,really,Negative,Microaerophilic,8.17
STR_834,Clostridium,top,Positive,Microaerophilic,2.45
STR_699,Clostridium,gun,Positive,Microaerophilic,1.86
STR_574,Bacillus,military,Negative,Microaerophilic,7.6
STR_625,Pseudomonas,field,Negative,Aerobic,9.03
STR_787,Clostridium,light,Negative,Anaerobic,5.89
STR_617,Clostridium,discuss,Positive,Facultative Anaerobe,2.19
STR_346,Pseudomonas,school,Positive,Facultative Anaerobe,3.97
STR_897,Lactobacillus,last,Positive,Facultative Anaerobe,4.25
STR_689,Streptococcus,good,Negative,Anaerobic,3.61
STR_209,Staphylococcus,happen,Negative,Anaerobic,1.36
STR_613,Staphylococcus,whether,Negative,Aerobic,3.72
STR_474,Streptococcus,Mrs,Positive,Facultative Anaerobe,6.42
STR_822,Bacillus,check,Negative,Anaerobic,5.31
STR_846,Pseudomonas,act,Negative,Aerobic,7.56
STR_447,Pseudomonas,TV,Positive,Aerobic,9.98
STR_126,Bacillus,prove,Negative,Aerobic,3.91
STR_418,Staphylococcus,hospital,Negative,Aerobic,9.03
STR_160,Streptococcus,employee,Negative,Aerobic,2.23
STR_506,Streptococcus,across,Negative,Microaerophilic,3.22
STR_146,Lactobacillus,yes,Negative,Microaerophilic,5.49
STR_422,Streptococcus,house,Positive,Microaerophilic,5.66
STR_456,Lactobacillus,ahead,Positive,Anaerobic,9.41
STR_843,Lactobacillus,keep,Positive,Microaerophilic,9.12
STR_424,Pseudomonas,its,Positive,Aerobic,0.69
STR_942,Lactobacillus,knowledge,Negative,Microaerophilic,4.68
STR_185,Staphylococcus,these,Positive,Microaerophilic,6.88
STR_777,Lactobacillus,treat,Positive,Aerobic,9.11
STR_671,Pseudomonas,seven,Positive,Microaerophilic,5.96
STR_652,Staphylococcus,operation,Negative,Facultative Anaerobe,6.5
STR_182,Streptococcus,phone,Positive,Anaerobic,9.46
STR_708,Lactobacillus,carry,Negative,Anaerobic,6.23
STR_854,Streptococcus,if,Positive,Facultative Anaerobe,7.89
STR_512,Bacillus,able,Negative,Anaerobic,2.02
STR_206,Clostridium,call,Positive,Facultative Anaerobe,5.15
STR_794,Streptococcus,culture,Negative,Microaerophilic,1.39
STR_271,Bacillus,own,Negative,Facultative Anaerobe,5.72
STR_472,Clostridium,whole,Negative,Microaerophilic,7.38
STR_842,Staphylococcus,reach,Negative,Aerobic,7.11
STR_601,Streptococcus,including,Positive,Microaerophilic,5.79
STR_164,Lactobacillus,here,Negative,Aerobic,8.58
STR_678,Bacillus,head,Positive,Aerobic,2.58
STR_873,Streptococcus,check,Negative,Microaerophilic,2.35
STR_685,Pseudomonas,career,Positive,Microaerophilic,6.58
STR_155,Bacillus,person,Positive,Anaerobic,0.66
STR_371,Lactobacillus,mean,Negative,Microaerophilic,6.98
STR_104,Lactobacillus,condition,Negative,Anaerobic,9.55
STR_618,Lactobacillus,course,Positive,Anaerobic,7.56
STR_884,Streptococcus,dark,Negative,Anaerobic,6.29
STR_906,Lactobacillus,save,Positive,Microaerophilic,2.19
STR_741,Pseudomonas,drop,Negative,Aerobic,6.18
STR_248,Pseudomonas,increase,Negative,Facultative Anaerobe,1.42
STR_213,Streptococcus,appear,Negative,Anaerobic,1.97
STR_489,Streptococcus,experience,Positive,Anaerobic,1.84
STR_127,Bacillus,rest,Positive,Microaerophilic,4.69
STR_242,Staphylococcus,society,Negative,Microaerophilic,7.44
STR_850,Staphylococcus,rest,Negative,Anaerobic,9.48
STR_988,Clostridium,source,Positive,Anaerobic,2.27
STR_717,Clostridium,finish,Positive,Microaerophilic,1.14
STR_660,Staphylococcus,dinner,Negative,Anaerobic,6.21
STR_772,Clostridium,message,Negative,Microaerophilic,9.76
STR_493,Clostridium,activity,Positive,Aerobic,4.47
STR_256,Pseudomonas,forward,Positive,Microaerophilic,7.66
STR_530,Streptococcus,decade,Negative,Anaerobic,6.41
