strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_471,Staphylococcus,note,Positive,Facultative Anaerobe,8.48
STR_899,Clostridium,apply,Positive,Anaerobic,5.99
STR_546,Bacillus,short,Positive,Facultative Anaerobe,8.91
STR_136,Staphylococcus,war,Negative,Anaerobic,4.79
STR_396,Staphylococcus,national,Negative,Anaerobic,6.6
STR_536,Bacillus,occur,Positive,Anaerobic,9.76
STR_739,Streptococcus,office,Positive,Facultative Anaerobe,4.72
STR_507,Pseudomonas,structure,Positive,Aerobic,0.76
STR_441,Lactobacillus,accept,Negative,Microaerophilic,1.72
STR_363,Bacillus,happen,Negative,Facultative Anaerobe,9.73
STR_725,Clostridium,race,Positive,Aerobic,2.88
STR_962,Pseudomonas,sometimes,Positive,Aerobic,1.52
STR_391,Bacillus,picture,Negative,Anaerobic,2.59
STR_306,Staphylococcus,maybe,Positive,Anaerobic,2.01
STR_325,Bacillus,else,Negative,Aerobic,6.99
STR_696,Clostridium,network,Positive,Microaerophilic,7.91
STR_640,Bacillus,radio,Positive,Facultative Anaerobe,1.26
STR_541,Streptococcus,main,Negative,Aerobic,1.47
STR_337,Staphylococcus,difficult,Positive,Aerobic,8.37
STR_263,Bacillus,seem,Negative,Microaerophilic,2.41
STR_588,Pseudomonas,politics,Negative,Anaerobic,2.34
STR_202,Lactobacillus,test,Positive,Microaerophilic,6.57
STR_777,Lactobacillus,third,Negative,Anaerobic,7.79
STR_268,Clostridium,law,Positive,Anaerobic,6.44
STR_969,Streptococcus,pass,Negative,Microaerophilic,9.52
STR_269,Staphylococcus,she,Positive,Aerobic,4.14
STR_811,Lactobacillus,look,Negative,Facultative Anaerobe,2.36
STR_472,Streptococcus,human,Negative,Facultative Anaerobe,2.24
STR_234,Bacillus,friend,Positive,Facultative Anaerobe,4.47
STR_739,Staphylococcus,establish,Negative,Anaerobic,7.15
STR_395,Lactobacillus,size,Negative,Anaerobic,7.46
STR_196,Staphylococcus,allow,Positive,Anaerobic,2.82
STR_768,Bacillus,here,Negative,Facultative Anaerobe,0.62
STR_917,Bacillus,outside,Positive,Microaerophilic,0.83
STR_212,Streptococcus,yourself,Negative,Anaerobic,3.2
STR_910,Bacillus,life,Negative,Anaerobic,1.25
STR_363,Bacillus,yourself,Negative,Anaerobic,2.94
STR_377,Bacillus,develop,Negative,Anaerobic,1.14
STR_189,Streptococcus,necessary,Negative,Facultative Anaerobe,1.48
STR_336,Clostridium,sit,Negative,Facultative Anaerobe,5.12
STR_933,Staphylococcus,could,Negative,Anaerobic,3.79
STR_497,Clostridium,cultural,Negative,Facultative Anaerobe,3.91
STR_246,Bacillus,long,Positive,Facultative Anaerobe,1.87
STR_335,Staphylococcus,analysis,Negative,Anaerobic,6.24
STR_376,Pseudomonas,factor,Negative,Facultative Anaerobe,1.74
STR_519,Clostridium,like,Positive,Microaerophilic,0.78
STR_424,Streptococcus,seat,Positive,Microaerophilic,9.69
STR_128,Lactobacillus,teach,Negative,Aerobic,9.71
STR_987,Bacillus,minute,Positive,Microaerophilic,6.62
STR_427,Pseudomonas,if,Positive,Microaerophilic,1.94
STR_150,Clostridium,several,Negative,Anaerobic,4.64
STR_548,Streptococcus,score,Negative,Anaerobic,6.96
STR_873,Staphylococcus,possible,Positive,Microaerophilic,6.45
STR_114,Streptococcus,today,Positive,Anaerobic,0.76
STR_366,Streptococcus,seven,Positive,Anaerobic,0.62
STR_591,Staphylococcus,man,Positive,Microaerophilic,3.06
STR_496,Bacillus,drop,Negative,Anaerobic,6.46
STR_750,Clostridium,economic,Negative,Microaerophilic,6.83
STR_240,Streptococcus,idea,Negative,Facultative Anaerobe,6.58
STR_694,Clostridium,cause,Positive,Anaerobic,0.8
STR_265,Streptococcus,hospital,Negative,Aerobic,5.99
STR_305,Bacillus,little,Positive,Facultative Anaerobe,6.95
STR_689,Streptococcus,himself,Negative,Aerobic,4.64
STR_219,Streptococcus,ever,Negative,Microaerophilic,7.01
STR_964,Clostridium,today,Negative,Facultative Anaerobe,8.84
STR_193,Lactobacillus,international,Negative,Microaerophilic,4.27
STR_239,Streptococcus,society,Positive,Facultative Anaerobe,9.32
STR_714,Staphylococcus,southern,Negative,Microaerophilic,7.71
STR_471,Lactobacillus,nation,Positive,Facultative Anaerobe,9.61
STR_783,Staphylococcus,structure,Negative,Microaerophilic,6.92
STR_260,Pseudomonas,this,Negative,Facultative Anaerobe,4.35
STR_758,Bacillus,Congress,Negative,Aerobic,8.12
STR_869,Streptococcus,safe,Negative,Facultative Anaerobe,7.45
STR_698,Bacillus,fear,Positive,Microaerophilic,8.95
STR_991,Lactobacillus,edge,Negative,Microaerophilic,6.66
STR_893,Streptococcus,region,Positive,Microaerophilic,8.19
STR_639,Pseudomonas,today,Positive,Microaerophilic,1.13
STR_178,Pseudomonas,development,Negative,Facultative Anaerobe,9.21
STR_929,Bacillus,door,Positive,Facultative Anaerobe,3.98
STR_564,Staphylococcus,green,Positive,Microaerophilic,9.71
