strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_452,Staphylococcus,world,Negative,Aerobic,6.52
STR_189,Clostridium,drive,Positive,Facultative Anaerobe,2.09
STR_146,Pseudomonas,resource,Negative,Anaerobic,3.92
STR_349,Bacillus,sometimes,Positive,Aerobic,1.68
STR_251,Pseudomonas,win,Negative,Aerobic,4.47
STR_954,Pseudomonas,person,Negative,Aerobic,2.75
STR_905,Bacillus,range,Positive,Facultative Anaerobe,1.01
STR_419,Lactobacillus,just,Negative,Aerobic,9.2
STR_900,Streptococcus,position,Negative,Aerobic,8.05
STR_627,Staphylococcus,organization,Negative,Facultative Anaerobe,5.79
STR_150,Streptococcus,save,Negative,Facultative Anaerobe,3.59
STR_717,Lactobacillus,task,Negative,Microaerophilic,1.46
STR_903,Lactobacillus,region,Negative,Aerobic,3.39
STR_710,Staphylococcus,century,Negative,Facultative Anaerobe,0.96
STR_292,Staphylococcus,choice,Positive,Microaerophilic,1.51
STR_367,Clostridium,land,Positive,Aerobic,5.44
STR_804,Pseudomonas,arm,Negative,Aerobic,9.88
STR_232,Clostridium,task,Negative,Facultative Anaerobe,7.57
STR_405,Staphylococcus,may,Negative,Aerobic,9.72
STR_847,Clostridium,his,Negative,Anaerobic,6.52
STR_928,Bacillus,education,Positive,Facultative Anaerobe,8.95
STR_764,Bacillus,scene,Negative,Facultative Anaerobe,7.25
STR_896,Bacillus,customer,Negative,Facultative Anaerobe,5.89
STR_627,Lactobacillus,player,Negative,Anaerobic,2.57
STR_877,Bacillus,floor,Negative,Anaerobic,1.36
STR_150,Pseudomonas,perhaps,Positive,Aerobic,6.36
STR_662,Pseudomonas,likely,Negative,Microaerophilic,1.02
STR_881,Clostridium,level,Positive,Aerobic,6.64
STR_935,Staphylococcus,near,Negative,Microaerophilic,8.39
STR_305,Clostridium,former,Positive,Microaerophilic,7.61
STR_551,Streptococcus,loss,Negative,Facultative Anaerobe,3.48
STR_892,Streptococcus,under,Negative,Anaerobic,2.5
STR_761,Lactobacillus,seven,Positive,Aerobic,4.27
STR_214,Lactobacillus,finally,Positive,Facultative Anaerobe,2.37
STR_336,Staphylococcus,art,Positive,Facultative Anaerobe,9.62
STR_530,Staphylococcus,science,Positive,Anaerobic,4.07
STR_990,Clostridium,require,Positive,Aerobic,4.54
STR_208,Bacillus,none,Positive,Microaerophilic,3.08
STR_351,Streptococcus,main,Positive,Anaerobic,2.0
STR_102,Pseudomonas,team,Positive,Anaerobic,5.11
STR_935,Streptococcus,what,Positive,Aerobic,9.49
STR_838,Clostridium,body,Positive,Microaerophilic,2.88
STR_468,Pseudomonas,conference,Positive,Aerobic,7.28
STR_281,Lactobacillus,chair,Negative,Anaerobic,4.56
STR_352,Pseudomonas,bring,Positive,Anaerobic,7.33
STR_737,Staphylococcus,rock,Positive,Anaerobic,8.07
STR_876,Streptococcus,fund,Negative,Aerobic,9.31
STR_458,Clostridium,open,Positive,Microaerophilic,9.63
STR_512,Bacillus,usually,Negative,Facultative Anaerobe,9.56
STR_393,Lactobacillus,car,Positive,Aerobic,4.19
STR_725,Staphylococcus,loss,Negative,Microaerophilic,6.01
STR_320,Lactobacillus,attack,Negative,Microaerophilic,1.19
STR_839,Pseudomonas,could,Negative,Anaerobic,8.8
STR_621,Streptococcus,movement,Negative,Microaerophilic,8.86
STR_785,Pseudomonas,past,Positive,Facultative Anaerobe,9.99
STR_754,Bacillus,campaign,Negative,Anaerobic,0.6
STR_660,Pseudomonas,one,Positive,Aerobic,4.73
STR_194,Lactobacillus,up,Positive,Anaerobic,3.31
STR_327,Staphylococcus,music,Negative,Facultative Anaerobe,6.26
STR_584,Pseudomonas,kid,Negative,Anaerobic,7.11
STR_741,Bacillus,sound,Negative,Anaerobic,5.83
STR_624,Lactobacillus,at,Negative,Aerobic,2.11
STR_128,Clostridium,design,Negative,Anaerobic,6.49
STR_845,Lactobacillus,success,Positive,Aerobic,8.38
STR_955,Pseudomonas,form,Positive,Microaerophilic,3.15
STR_636,Bacillus,land,Positive,Aerobic,4.34
STR_195,Lactobacillus,everybody,Negative,Anaerobic,2.08
STR_973,Lactobacillus,protect,Negative,Microaerophilic,9.08
STR_299,Streptococcus,machine,Positive,Aerobic,0.93
STR_740,Pseudomonas,mind,Negative,Anaerobic,1.14
STR_523,Streptococcus,report,Positive,Anaerobic,5.79
STR_872,Streptococcus,health,Positive,Microaerophilic,7.42
STR_273,Staphylococcus,house,Positive,Microaerophilic,4.26
STR_953,Lactobacillus,art,Negative,Facultative Anaerobe,9.56
STR_871,Staphylococcus,community,Positive,Microaerophilic,3.08
STR_412,Clostridium,cause,Positive,Facultative Anaerobe,1.94
STR_183,Pseudomonas,sort,Positive,Facultative Anaerobe,1.14
STR_777,Lactobacillus,time,Negative,Facultative Anaerobe,8.13
STR_619,Streptococcus,west,Positive,Aerobic,7.62
STR_600,Clostridium,every,Positive,Anaerobic,1.24
STR_826,Lactobacillus,church,Negative,Anaerobic,4.33
STR_653,Streptococcus,stay,Negative,Aerobic,8.07
STR_105,Streptococcus,meeting,Positive,Aerobic,3.06
STR_981,Lactobacillus,century,Negative,Aerobic,4.19
STR_694,Streptococcus,many,Positive,Facultative Anaerobe,9.02
STR_854,Staphylococcus,job,Positive,Microaerophilic,4.6
STR_448,Lactobacillus,happy,Negative,Aerobic,4.63
STR_221,Pseudomonas,idea,Positive,Facultative Anaerobe,9.55
STR_501,Streptococcus,enjoy,Negative,Microaerophilic,4.87
STR_269,Lactobacillus,leave,Negative,Aerobic,0.56
STR_417,Pseudomonas,strong,Positive,Anaerobic,6.04
STR_779,Pseudomonas,camera,Positive,Anaerobic,6.83
STR_889,Lactobacillus,occur,Positive,Microaerophilic,3.59
STR_728,Lactobacillus,administration,Positive,Anaerobic,5.47
STR_755,Bacillus,speak,Positive,Facultative Anaerobe,9.08
STR_752,Bacillus,ball,Positive,Facultative Anaerobe,5.25
STR_693,Staphylococcus,find,Negative,Facultative Anaerobe,2.99
STR_529,Bacillus,per,Positive,Aerobic,5.82
STR_470,Bacillus,current,Negative,Anaerobic,6.96
STR_118,Staphylococcus,who,Negative,Microaerophilic,0.65
STR_321,Streptococcus,marriage,Positive,Facultative Anaerobe,4.04
STR_150,Clostridium,home,Negative,Aerobic,7.17
STR_258,Streptococcus,of,Negative,Facultative Anaerobe,7.3
STR_206,Streptococcus,garden,Negative,Facultative Anaerobe,5.63
STR_202,Bacillus,fight,Negative,Anaerobic,7.95
STR_661,Pseudomonas,economy,Negative,Anaerobic,6.26
STR_362,Bacillus,reason,Positive,Anaerobic,6.17
STR_531,Streptococcus,game,Negative,Microaerophilic,6.06
STR_215,Pseudomonas,without,Negative,Facultative Anaerobe,4.97
STR_253,Streptococcus,general,Positive,Aerobic,7.67
STR_774,Lactobacillus,despite,Positive,Microaerophilic,6.79
STR_966,Lactobacillus,investment,Negative,Anaerobic,1.39
STR_192,Lactobacillus,test,Positive,Microaerophilic,3.42
STR_409,Lactobacillus,difficult,Positive,Facultative Anaerobe,8.94
STR_981,Streptococcus,talk,Negative,Aerobic,2.07
STR_589,Pseudomonas,everybody,Positive,Microaerophilic,0.91
STR_581,Lactobacillus,anyone,Positive,Microaerophilic,8.51
STR_331,Streptococcus,still,Negative,Aerobic,3.0
STR_541,Staphylococcus,yet,Positive,Microaerophilic,6.64
STR_854,Clostridium,time,Negative,Aerobic,4.24
STR_165,Staphylococcus,decade,Negative,Anaerobic,4.54
STR_960,Staphylococcus,fund,Negative,Anaerobic,1.82
STR_236,Clostridium,music,Negative,Facultative Anaerobe,1.56
STR_959,Bacillus,reduce,Positive,Microaerophilic,7.47
STR_657,Lactobacillus,sign,Negative,Aerobic,3.89
STR_946,Bacillus,politics,Positive,Facultative Anaerobe,8.12
STR_445,Bacillus,thus,Positive,Aerobic,4.57
STR_709,Staphylococcus,itself,Negative,Anaerobic,0.97
STR_354,Staphylococcus,level,Negative,Microaerophilic,1.87
STR_236,Pseudomonas,all,Negative,Anaerobic,6.12
STR_740,Staphylococcus,medical,Positive,Aerobic,1.51
STR_851,Streptococcus,administration,Negative,Anaerobic,1.05
STR_240,Streptococcus,land,Positive,Facultative Anaerobe,7.12
STR_995,Staphylococcus,door,Positive,Aerobic,6.76
STR_320,Bacillus,foot,Positive,Aerobic,9.05
STR_979,Bacillus,on,Positive,Anaerobic,2.6
STR_898,Lactobacillus,coach,Positive,Anaerobic,0.54
STR_200,Lactobacillus,carry,Negative,Microaerophilic,7.67
STR_464,Lactobacillus,question,Negative,Facultative Anaerobe,3.66
STR_134,Streptococcus,to,Negative,Microaerophilic,1.54
STR_415,Lactobacillus,cup,Positive,Aerobic,0.87
STR_810,Bacillus,staff,Positive,Anaerobic,1.59
STR_398,Pseudomonas,a,Negative,Anaerobic,1.19
STR_984,Staphylococcus,ask,Negative,Facultative Anaerobe,9.97
STR_366,Clostridium,care,Positive,Facultative Anaerobe,3.69
STR_920,Bacillus,mention,Negative,Facultative Anaerobe,2.98
STR_923,Staphylococcus,east,Negative,Anaerobic,5.19
STR_799,Clostridium,entire,Positive,Aerobic,4.38
STR_342,Clostridium,strong,Positive,Aerobic,8.2
STR_584,Clostridium,vote,Negative,Facultative Anaerobe,2.79
STR_277,Streptococcus,board,Negative,Microaerophilic,2.57
STR_906,Streptococcus,who,Negative,Aerobic,1.79
STR_384,Lactobacillus,enjoy,Negative,Microaerophilic,5.27
STR_297,Staphylococcus,network,Negative,Anaerobic,4.13
STR_224,Pseudomonas,under,Negative,Facultative Anaerobe,3.69
STR_593,Pseudomonas,pull,Positive,Aerobic,8.91
STR_636,Streptococcus,nature,Negative,Aerobic,1.72
STR_907,Lactobacillus,matter,Positive,Aerobic,5.39
STR_616,Lactobacillus,lay,Positive,Anaerobic,7.04
STR_604,Lactobacillus,fine,Negative,Anaerobic,3.5
STR_550,Staphylococcus,go,Negative,Microaerophilic,7.18
STR_280,Clostridium,common,Positive,Aerobic,2.03
STR_344,Bacillus,on,Negative,Facultative Anaerobe,1.26
STR_983,Pseudomonas,describe,Negative,Microaerophilic,7.98
STR_598,Staphylococcus,outside,Positive,Facultative Anaerobe,6.75
STR_890,Pseudomonas,newspaper,Negative,Facultative Anaerobe,3.52
STR_642,Pseudomonas,rate,Negative,Facultative Anaerobe,5.47
STR_360,Bacillus,difficult,Positive,Facultative Anaerobe,1.75
STR_435,Bacillus,huge,Negative,Aerobic,3.26
STR_192,Pseudomonas,adult,Negative,Aerobic,8.45
STR_420,Clostridium,month,Negative,Aerobic,9.1
STR_481,Bacillus,say,Positive,Anaerobic,8.04
STR_113,Streptococcus,opportunity,Positive,Anaerobic,7.94
STR_835,Pseudomonas,would,Negative,Microaerophilic,0.61
STR_170,Bacillus,prepare,Positive,Microaerophilic,1.5
STR_396,Staphylococcus,produce,Negative,Aerobic,8.87
STR_611,Staphylococcus,recent,Negative,Microaerophilic,4.74
STR_808,Lactobacillus,if,Negative,Facultative Anaerobe,1.2
STR_518,Clostridium,kitchen,Positive,Anaerobic,5.26
STR_255,Clostridium,society,Negative,Microaerophilic,8.6
STR_515,Staphylococcus,entire,Positive,Anaerobic,0.89
STR_876,Bacillus,whole,Negative,Facultative Anaerobe,8.87
STR_331,Bacillus,hospital,Negative,Aerobic,3.39
STR_850,Staphylococcus,air,Negative,Anaerobic,6.46
STR_242,Staphylococcus,account,Positive,Aerobic,8.8
STR_918,Bacillus,player,Negative,Anaerobic,3.97
STR_787,Pseudomonas,happy,Positive,Aerobic,1.42
STR_643,Pseudomonas,old,Positive,Anaerobic,1.87
STR_568,Staphylococcus,president,Negative,Microaerophilic,3.39
STR_476,Lactobacillus,second,Negative,Aerobic,1.57
STR_324,Staphylococcus,local,Positive,Facultative Anaerobe,1.59
STR_678,Streptococcus,process,Negative,Aerobic,2.21
STR_226,Lactobacillus,much,Positive,Microaerophilic,1.08
STR_286,Pseudomonas,arm,Negative,Facultative Anaerobe,7.22
STR_819,Clostridium,series,Positive,Aerobic,5.68
STR_987,Streptococcus,type,Negative,Microaerophilic,5.92
STR_987,Staphylococcus,wonder,Negative,Facultative Anaerobe,7.67
STR_375,Streptococcus,service,Positive,Aerobic,3.07
STR_543,Pseudomonas,American,Negative,Anaerobic,9.93
STR_905,Lactobacillus,degree,Positive,Facultative Anaerobe,4.76
STR_342,Clostridium,production,Positive,Microaerophilic,1.24
STR_562,Streptococcus,almost,Negative,Microaerophilic,7.97
STR_580,Streptococcus,education,Positive,Anaerobic,5.87
STR_235,Clostridium,her,Negative,Aerobic,6.0
STR_112,Streptococcus,space,Positive,Aerobic,1.72
STR_990,Clostridium,way,Negative,Microaerophilic,7.36
STR_183,Staphylococcus,traditional,Negative,Facultative Anaerobe,8.49
STR_877,Streptococcus,evening,Negative,Aerobic,8.88
STR_988,Lactobacillus,itself,Positive,Facultative Anaerobe,3.22
STR_123,Pseudomonas,be,Negative,Facultative Anaerobe,5.28
STR_868,Streptococcus,group,Negative,Facultative Anaerobe,8.88
STR_722,Staphylococcus,send,Positive,Microaerophilic,6.92
STR_696,Pseudomonas,billion,Positive,Aerobic,7.78
STR_943,Bacillus,social,Negative,Facultative Anaerobe,9.04
STR_543,Clostridium,yard,Negative,Facultative Anaerobe,8.87
STR_872,Lactobacillus,long,Positive,Anaerobic,1.8
STR_797,Streptococcus,financial,Negative,Microaerophilic,9.37
STR_535,Clostridium,buy,Negative,Microaerophilic,8.19
STR_745,Bacillus,property,Negative,Facultative Anaerobe,8.5
STR_786,Lactobacillus,both,Negative,Facultative Anaerobe,3.26
STR_402,Lactobacillus,toward,Positive,Anaerobic,3.01
STR_684,Streptococcus,blue,Positive,Anaerobic,1.1
STR_632,Staphylococcus,also,Positive,Anaerobic,6.62
STR_318,Pseudomonas,law,Negative,Microaerophilic,7.59
STR_992,Streptococcus,rock,Positive,Aerobic,4.84
STR_107,Lactobacillus,culture,Positive,Microaerophilic,3.89
STR_884,Pseudomonas,something,Negative,Aerobic,2.64
STR_157,Bacillus,usually,Positive,Anaerobic,2.59
STR_233,Lactobacillus,cultural,Positive,Aerobic,2.94
STR_845,Clostridium,appear,Positive,Aerobic,8.23
STR_263,Clostridium,level,Negative,Microaerophilic,8.37
STR_794,Bacillus,particularly,Negative,Anaerobic,4.4
STR_547,Clostridium,reach,Positive,Anaerobic,4.21
STR_680,Pseudomonas,age,Positive,Microaerophilic,8.7
STR_747,Pseudomonas,difficult,Negative,Microaerophilic,7.34
STR_666,Pseudomonas,form,Negative,Facultative Anaerobe,6.38
STR_193,Lactobacillus,stuff,Positive,Aerobic,7.45
STR_174,Streptococcus,about,Negative,Microaerophilic,0.97
STR_554,Clostridium,sea,Positive,Microaerophilic,5.47
STR_125,Bacillus,project,Positive,Anaerobic,9.23
STR_618,Pseudomonas,stock,Positive,Facultative Anaerobe,8.83
STR_557,Staphylococcus,space,Negative,Microaerophilic,8.65
STR_274,Staphylococcus,continue,Positive,Microaerophilic,5.27
STR_876,Lactobacillus,something,Positive,Facultative Anaerobe,0.84
STR_610,Staphylococcus,sure,Negative,Anaerobic,1.14
STR_359,Staphylococcus,require,Positive,Anaerobic,2.91
STR_835,Staphylococcus,wait,Negative,Facultative Anaerobe,0.81
STR_406,Bacillus,successful,Negative,Facultative Anaerobe,0.85
STR_537,Staphylococcus,pay,Negative,Anaerobic,6.44
STR_106,Streptococcus,late,Negative,Facultative Anaerobe,3.63
STR_628,Clostridium,just,Negative,Aerobic,4.13
STR_857,Lactobacillus,various,Positive,Anaerobic,2.4
STR_370,Pseudomonas,bad,Negative,Facultative Anaerobe,2.05
STR_639,Pseudomonas,foot,Positive,Microaerophilic,6.95
STR_775,Staphylococcus,thing,Positive,Aerobic,4.77
STR_960,Streptococcus,note,Negative,Aerobic,8.6
