strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_546,Clostridium,why,Negative,Facultative Anaerobe,4.38
STR_593,Pseudomonas,still,Negative,Aerobic,2.1
STR_898,Lactobacillus,sit,Negative,Anaerobic,1.39
STR_948,Bacillus,billion,Positive,Anaerobic,2.84
STR_914,Streptococcus,magazine,Positive,Aerobic,8.82
STR_267,Pseudomonas,tough,Negative,Anaerobic,4.75
STR_527,Streptococcus,major,Negative,Aerobic,6.93
STR_144,Lactobacillus,expect,Positive,Aerobic,7.46
STR_494,Streptococcus,attention,Negative,Aerobic,7.5
STR_359,Clostridium,turn,Positive,Facultative Anaerobe,2.25
STR_353,Pseudomonas,subject,Negative,Anaerobic,1.55
STR_661,Pseudomonas,enter,Negative,Aerobic,8.63
STR_984,Lactobacillus,know,Positive,Anaerobic,8.61
STR_691,Pseudomonas,course,Negative,Facultative Anaerobe,3.87
STR_838,Streptococcus,fall,Negative,Aerobic,9.53
STR_557,Bacillus,throw,Negative,Anaerobic,3.88
STR_815,Pseudomonas,surface,Negative,Aerobic,8.3
STR_248,Clostridium,old,Negative,Anaerobic,5.24
STR_327,Clostridium,soon,Negative,Microaerophilic,9.05
STR_402,Staphylococcus,draw,Positive,Aerobic,9.75
STR_556,Pseudomonas,stop,Negative,Anaerobic,5.07
STR_876,Staphylococcus,western,Negative,Facultative Anaerobe,9.49
STR_350,Clostridium,specific,Negative,Aerobic,5.19
STR_731,Pseudomonas,set,Negative,Aerobic,9.83
STR_489,Pseudomonas,become,Negative,Anaerobic,9.16
STR_182,Staphylococcus,surface,Positive,Aerobic,2.22
STR_453,Bacillus,color,Positive,Aerobic,9.44
STR_149,Clostridium,message,Positive,Aerobic,4.27
STR_642,Bacillus,office,Positive,Aerobic,7.92
STR_214,Lactobacillus,respond,Negative,Facultative Anaerobe,1.66
STR_251,Staphylococcus,economic,Negative,Aerobic,3.1
STR_833,Clostridium,old,Negative,Facultative Anaerobe,6.66
STR_567,Streptococcus,knowledge,Negative,Anaerobic,6.42
STR_485,Pseudomonas,tough,Positive,Facultative Anaerobe,7.46
STR_552,Streptococcus,east,Negative,Microaerophilic,4.47
STR_576,Clostridium,measure,Positive,Microaerophilic,1.73
STR_367,Clostridium,set,Negative,Aerobic,3.22
STR_312,Bacillus,network,Positive,Anaerobic,2.81
STR_571,Lactobacillus,hot,Negative,Microaerophilic,0.77
STR_553,Pseudomonas,scene,Negative,Aerobic,7.83
STR_700,Streptococcus,toward,Negative,Microaerophilic,5.28
STR_472,Streptococcus,few,Negative,Microaerophilic,2.64
STR_512,Pseudomonas,so,Negative,Aerobic,9.41
STR_372,Bacillus,education,Negative,Anaerobic,8.64
STR_815,Clostridium,daughter,Positive,Facultative Anaerobe,3.4
STR_924,Lactobacillus,herself,Negative,Facultative Anaerobe,4.95
STR_573,Lactobacillus,one,Negative,Facultative Anaerobe,2.91
STR_742,Streptococcus,protect,Negative,Anaerobic,3.8
STR_802,Bacillus,subject,Negative,Facultative Anaerobe,1.62
STR_999,Staphylococcus,begin,Positive,Anaerobic,0.69
STR_842,Staphylococcus,some,Positive,Anaerobic,0.79
STR_493,Bacillus,trial,Positive,Facultative Anaerobe,9.17
STR_964,Clostridium,side,Positive,Anaerobic,3.49
STR_570,Lactobacillus,bring,Negative,Aerobic,1.31
STR_630,Clostridium,later,Positive,Facultative Anaerobe,9.47
STR_855,Bacillus,event,Negative,Anaerobic,7.42
STR_302,Clostridium,increase,Positive,Anaerobic,2.56
STR_538,Clostridium,clearly,Positive,Microaerophilic,1.28
STR_486,Pseudomonas,staff,Positive,Facultative Anaerobe,8.79
STR_336,Pseudomonas,those,Positive,Microaerophilic,6.44
STR_931,Bacillus,although,Negative,Microaerophilic,6.24
STR_412,Lactobacillus,offer,Negative,Microaerophilic,3.53
STR_819,Staphylococcus,test,Positive,Anaerobic,1.57
STR_569,Clostridium,long,Positive,Anaerobic,5.44
STR_334,Staphylococcus,great,Positive,Anaerobic,1.73
STR_261,Staphylococcus,law,Positive,Anaerobic,10.0
STR_948,Pseudomonas,yeah,Positive,Facultative Anaerobe,9.86
STR_981,Lactobacillus,various,Positive,Aerobic,2.21
STR_327,Bacillus,several,Positive,Aerobic,5.0
STR_354,Streptococcus,just,Negative,Microaerophilic,8.96
STR_578,Streptococcus,catch,Negative,Microaerophilic,6.58
STR_618,Clostridium,red,Negative,Facultative Anaerobe,9.5
STR_515,Pseudomonas,after,Negative,Microaerophilic,8.15
STR_361,Clostridium,notice,Negative,Microaerophilic,7.0
STR_240,Staphylococcus,interest,Positive,Facultative Anaerobe,9.52
STR_131,Bacillus,where,Positive,Aerobic,7.74
STR_432,Bacillus,traditional,Negative,Aerobic,0.67
STR_864,Bacillus,body,Negative,Microaerophilic,9.36
STR_813,Pseudomonas,our,Negative,Facultative Anaerobe,0.88
STR_416,Streptococcus,guy,Negative,Anaerobic,2.89
STR_878,Bacillus,role,Negative,Anaerobic,9.25
STR_809,Lactobacillus,left,Negative,Aerobic,5.85
STR_770,Pseudomonas,adult,Positive,Facultative Anaerobe,2.75
STR_405,Lactobacillus,activity,Negative,Aerobic,7.8
STR_540,Staphylococcus,specific,Positive,Anaerobic,6.46
STR_367,Streptococcus,skin,Negative,Facultative Anaerobe,1.82
STR_912,Lactobacillus,fine,Positive,Microaerophilic,3.72
STR_457,Lactobacillus,hear,Negative,Anaerobic,7.88
STR_244,Pseudomonas,box,Negative,Microaerophilic,8.6
STR_511,Streptococcus,affect,Negative,Aerobic,4.52
STR_115,Streptococcus,realize,Negative,Anaerobic,5.43
STR_358,Lactobacillus,energy,Negative,Aerobic,9.85
STR_229,Streptococcus,part,Negative,Facultative Anaerobe,6.38
STR_456,Bacillus,company,Positive,Aerobic,5.62
STR_186,Pseudomonas,take,Positive,Aerobic,7.06
STR_121,Streptococcus,ball,Positive,Anaerobic,6.67
STR_254,Staphylococcus,answer,Positive,Anaerobic,2.32
STR_476,Streptococcus,develop,Negative,Aerobic,3.42
STR_881,Pseudomonas,official,Negative,Facultative Anaerobe,7.98
STR_111,Clostridium,growth,Positive,Aerobic,7.55
STR_877,Clostridium,single,Negative,Anaerobic,4.22
STR_429,Clostridium,girl,Negative,Facultative Anaerobe,4.05
STR_157,Staphylococcus,establish,Positive,Facultative Anaerobe,7.94
STR_497,Clostridium,risk,Positive,Facultative Anaerobe,1.19
STR_388,Streptococcus,lose,Negative,Aerobic,6.8
STR_232,Pseudomonas,establish,Positive,Anaerobic,9.9
STR_735,Bacillus,allow,Negative,Aerobic,9.25
STR_705,Pseudomonas,how,Positive,Aerobic,6.16
STR_978,Streptococcus,often,Positive,Microaerophilic,5.81
STR_529,Clostridium,through,Positive,Microaerophilic,5.72
STR_227,Lactobacillus,form,Negative,Aerobic,1.7
STR_797,Lactobacillus,authority,Negative,Aerobic,4.5
STR_577,Bacillus,kind,Positive,Facultative Anaerobe,4.59
STR_699,Clostridium,challenge,Positive,Microaerophilic,1.41
STR_146,Staphylococcus,fight,Negative,Aerobic,8.49
STR_266,Clostridium,ten,Negative,Anaerobic,4.22
STR_681,Lactobacillus,range,Negative,Anaerobic,0.51
STR_510,Lactobacillus,look,Positive,Aerobic,2.05
STR_284,Lactobacillus,although,Positive,Microaerophilic,9.78
STR_158,Streptococcus,relate,Positive,Anaerobic,6.91
STR_216,Pseudomonas,increase,Positive,Aerobic,8.07
STR_961,Pseudomonas,wind,Positive,Aerobic,4.42
STR_541,Lactobacillus,later,Positive,Aerobic,6.48
STR_102,Streptococcus,order,Negative,Anaerobic,8.92
STR_799,Bacillus,class,Positive,Anaerobic,8.42
STR_820,Staphylococcus,effect,Positive,Microaerophilic,7.32
STR_662,Staphylococcus,article,Negative,Facultative Anaerobe,7.71
STR_794,Pseudomonas,piece,Negative,Aerobic,6.29
STR_620,Lactobacillus,receive,Negative,Microaerophilic,7.46
STR_121,Streptococcus,walk,Negative,Microaerophilic,1.06
STR_858,Bacillus,strategy,Positive,Microaerophilic,1.38
STR_689,Pseudomonas,outside,Positive,Microaerophilic,5.33
STR_553,Bacillus,economic,Positive,Facultative Anaerobe,8.76
STR_632,Lactobacillus,represent,Negative,Facultative Anaerobe,6.6
STR_365,Bacillus,natural,Negative,Facultative Anaerobe,4.86
STR_915,Staphylococcus,kid,Negative,Aerobic,5.25
STR_984,Lactobacillus,then,Negative,Facultative Anaerobe,2.93
STR_688,Pseudomonas,bad,Negative,Microaerophilic,7.83
STR_807,Lactobacillus,pattern,Positive,Anaerobic,4.61
STR_586,Pseudomonas,agent,Positive,Facultative Anaerobe,6.74
STR_715,Streptococcus,serious,Negative,Microaerophilic,5.58
STR_783,Clostridium,small,Negative,Microaerophilic,2.19
STR_109,Streptococcus,coach,Positive,Aerobic,1.17
STR_300,Streptococcus,improve,Positive,Microaerophilic,5.39
STR_909,Lactobacillus,growth,Positive,Anaerobic,2.09
STR_594,Lactobacillus,but,Negative,Microaerophilic,7.45
STR_719,Streptococcus,step,Negative,Aerobic,5.97
STR_173,Streptococcus,believe,Negative,Anaerobic,6.11
STR_943,Bacillus,grow,Negative,Aerobic,1.15
STR_431,Clostridium,center,Negative,Microaerophilic,4.16
STR_195,Bacillus,condition,Positive,Aerobic,5.85
STR_195,Clostridium,so,Negative,Facultative Anaerobe,5.91
STR_770,Clostridium,national,Positive,Aerobic,4.52
STR_290,Clostridium,around,Negative,Facultative Anaerobe,9.77
STR_897,Lactobacillus,officer,Negative,Microaerophilic,2.34
STR_168,Clostridium,reality,Positive,Microaerophilic,3.59
STR_315,Clostridium,life,Positive,Anaerobic,0.91
STR_604,Streptococcus,generation,Positive,Aerobic,6.34
STR_700,Staphylococcus,increase,Negative,Microaerophilic,7.98
STR_265,Streptococcus,not,Positive,Microaerophilic,3.36
STR_213,Lactobacillus,minute,Positive,Aerobic,3.72
STR_424,Streptococcus,center,Negative,Anaerobic,6.88
STR_823,Pseudomonas,drive,Positive,Facultative Anaerobe,7.05
STR_807,Streptococcus,hard,Positive,Aerobic,1.14
STR_916,Clostridium,she,Positive,Facultative Anaerobe,5.42
STR_548,Pseudomonas,computer,Negative,Facultative Anaerobe,5.69
STR_271,Bacillus,to,Negative,Microaerophilic,5.61
STR_935,Staphylococcus,mean,Positive,Microaerophilic,2.04
STR_661,Streptococcus,enter,Negative,Anaerobic,0.5
STR_804,Staphylococcus,clearly,Negative,Facultative Anaerobe,4.91
STR_956,Streptococcus,teacher,Positive,Aerobic,5.96
STR_482,Lactobacillus,quality,Positive,Anaerobic,8.11
STR_972,Clostridium,simple,Positive,Anaerobic,4.53
STR_667,Clostridium,reflect,Positive,Anaerobic,4.64
STR_115,Pseudomonas,cost,Positive,Microaerophilic,1.99
STR_475,Streptococcus,receive,Negative,Anaerobic,0.81
STR_874,Pseudomonas,call,Positive,Microaerophilic,1.08
STR_959,Bacillus,represent,Negative,Anaerobic,2.71
STR_904,Streptococcus,white,Positive,Facultative Anaerobe,3.94
STR_887,Staphylococcus,decade,Negative,Facultative Anaerobe,4.63
STR_767,Pseudomonas,friend,Positive,Anaerobic,7.15
STR_144,Pseudomonas,visit,Positive,Anaerobic,9.3
STR_893,Pseudomonas,role,Negative,Anaerobic,9.05
STR_741,Lactobacillus,see,Positive,Facultative Anaerobe,6.8
STR_220,Bacillus,response,Positive,Anaerobic,5.06
STR_605,Bacillus,view,Positive,Microaerophilic,6.41
STR_281,Staphylococcus,increase,Negative,Anaerobic,2.93
STR_418,Clostridium,onto,Negative,Anaerobic,7.51
STR_687,Pseudomonas,check,Negative,Facultative Anaerobe,8.5
STR_273,Streptococcus,argue,Positive,Facultative Anaerobe,6.37
STR_868,Lactobacillus,offer,Positive,Microaerophilic,0.8
STR_421,Bacillus,run,Positive,Facultative Anaerobe,7.73
STR_334,Lactobacillus,exist,Positive,Facultative Anaerobe,3.03
STR_264,Clostridium,class,Negative,Facultative Anaerobe,3.38
STR_172,Streptococcus,line,Positive,Aerobic,0.57
STR_719,Lactobacillus,happy,Positive,Microaerophilic,2.42
STR_593,Pseudomonas,action,Positive,Anaerobic,1.31
STR_317,Staphylococcus,character,Positive,Facultative Anaerobe,1.37
STR_424,Staphylococcus,everybody,Positive,Aerobic,2.97
STR_416,Pseudomonas,skill,Positive,Microaerophilic,2.5
STR_949,Streptococcus,clear,Negative,Microaerophilic,8.4
STR_630,Streptococcus,worry,Positive,Aerobic,5.6
STR_592,Lactobacillus,also,Negative,Anaerobic,5.93
STR_873,Lactobacillus,all,Negative,Microaerophilic,7.82
STR_900,Lactobacillus,majority,Positive,Anaerobic,1.47
STR_797,Clostridium,design,Positive,Anaerobic,4.49
STR_267,Bacillus,sound,Negative,Microaerophilic,4.16
STR_496,Lactobacillus,rate,Positive,Facultative Anaerobe,1.24
STR_160,Pseudomonas,whose,Negative,Aerobic,2.14
STR_398,Pseudomonas,hospital,Negative,Aerobic,1.97
STR_856,Streptococcus,might,Negative,Microaerophilic,4.72
STR_785,Bacillus,wrong,Negative,Aerobic,5.02
STR_490,Streptococcus,lot,Positive,Facultative Anaerobe,1.39
STR_688,Lactobacillus,huge,Negative,Anaerobic,8.45
STR_411,Streptococcus,place,Negative,Aerobic,8.94
STR_293,Pseudomonas,source,Positive,Microaerophilic,3.45
STR_154,Pseudomonas,treatment,Negative,Anaerobic,7.86
STR_383,Pseudomonas,form,Positive,Aerobic,0.54
STR_205,Lactobacillus,deal,Positive,Microaerophilic,7.06
STR_611,Clostridium,wish,Positive,Anaerobic,7.06
STR_707,Pseudomonas,toward,Negative,Facultative Anaerobe,8.98
STR_465,Bacillus,feeling,Positive,Anaerobic,1.91
STR_449,Staphylococcus,only,Positive,Microaerophilic,3.85
STR_282,Streptococcus,evening,Negative,Anaerobic,9.34
STR_842,Clostridium,crime,Negative,Aerobic,6.06
STR_144,Streptococcus,pay,Negative,Anaerobic,9.25
STR_489,Clostridium,collection,Negative,Aerobic,2.47
STR_320,Clostridium,Democrat,Negative,Anaerobic,5.08
STR_613,Bacillus,arm,Negative,Anaerobic,6.92
STR_841,Bacillus,its,Positive,Anaerobic,6.24
STR_929,Lactobacillus,contain,Negative,Aerobic,4.16
STR_345,Bacillus,board,Positive,Anaerobic,7.77
STR_438,Bacillus,serious,Positive,Aerobic,2.96
STR_331,Clostridium,then,Negative,Anaerobic,3.68
STR_844,Pseudomonas,power,Negative,Anaerobic,2.67
STR_534,Streptococcus,dinner,Negative,Anaerobic,9.42
STR_499,Bacillus,religious,Positive,Aerobic,7.66
STR_932,Lactobacillus,save,Positive,Microaerophilic,5.06
STR_867,Staphylococcus,hour,Negative,Facultative Anaerobe,7.36
STR_928,Bacillus,appear,Negative,Microaerophilic,8.53
STR_700,Clostridium,woman,Positive,Microaerophilic,0.51
STR_529,Lactobacillus,than,Positive,Anaerobic,1.38
STR_308,Bacillus,eye,Negative,Aerobic,4.33
STR_725,Bacillus,throughout,Negative,Microaerophilic,4.64
STR_627,Streptococcus,that,Positive,Microaerophilic,7.58
STR_778,Staphylococcus,process,Positive,Aerobic,1.29
STR_950,Clostridium,agency,Positive,Facultative Anaerobe,3.37
STR_158,Bacillus,out,Negative,Aerobic,8.53
STR_219,Pseudomonas,make,Negative,Anaerobic,1.5
STR_645,Bacillus,option,Negative,Anaerobic,8.65
STR_137,Bacillus,interesting,Positive,Microaerophilic,9.12
STR_453,Bacillus,traditional,Negative,Anaerobic,6.6
STR_908,Clostridium,artist,Positive,Anaerobic,1.31
STR_376,Clostridium,writer,Positive,Facultative Anaerobe,2.89
STR_921,Streptococcus,information,Negative,Aerobic,2.05
STR_923,Streptococcus,nor,Negative,Anaerobic,6.99
STR_984,Streptococcus,firm,Positive,Microaerophilic,8.65
STR_922,Pseudomonas,money,Negative,Anaerobic,4.15
STR_455,Staphylococcus,account,Positive,Microaerophilic,4.05
STR_476,Bacillus,describe,Negative,Anaerobic,8.0
STR_265,Lactobacillus,born,Positive,Aerobic,9.38
STR_940,Clostridium,position,Positive,Aerobic,7.47
STR_382,Staphylococcus,billion,Negative,Aerobic,9.53
STR_126,Lactobacillus,child,Positive,Aerobic,8.08
STR_980,Bacillus,certain,Positive,Facultative Anaerobe,5.28
STR_555,Staphylococcus,yeah,Negative,Facultative Anaerobe,5.18
STR_220,Streptococcus,teach,Negative,Microaerophilic,1.42
STR_736,Bacillus,tend,Positive,Facultative Anaerobe,6.05
STR_673,Bacillus,beat,Positive,Microaerophilic,4.45
STR_488,Staphylococcus,together,Negative,Microaerophilic,6.82
STR_241,Lactobacillus,knowledge,Positive,Aerobic,2.45
STR_729,Bacillus,political,Positive,Facultative Anaerobe,7.82
STR_257,Bacillus,participant,Positive,Anaerobic,3.38
