strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_926,Bacillus,community,Positive,Facultative Anaerobe,7.51
STR_950,Pseudomonas,energy,Positive,Facultative Anaerobe,6.2
STR_917,Staphylococcus,firm,Negative,Facultative Anaerobe,0.65
STR_539,Pseudomonas,area,Positive,Facultative Anaerobe,4.49
STR_605,Pseudomonas,those,Negative,Aerobic,8.95
STR_406,Staphylococcus,career,Negative,Microaerophilic,9.41
STR_299,Staphylococcus,activity,Positive,Facultative Anaerobe,5.94
STR_880,Bacillus,lay,Negative,Aerobic,2.27
STR_255,Bacillus,right,Negative,Anaerobic,9.28
STR_939,Clostridium,strategy,Positive,Anaerobic,9.99
STR_311,Pseudomonas,four,Positive,Aerobic,1.09
STR_162,Streptococcus,grow,Negative,Aerobic,8.57
STR_561,Bacillus,the,Negative,Microaerophilic,8.37
STR_872,Clostridium,foreign,Negative,Microaerophilic,9.68
STR_877,Clostridium,health,Negative,Facultative Anaerobe,2.85
STR_904,Streptococcus,police,Negative,Microaerophilic,7.46
STR_548,Lactobacillus,cover,Positive,Facultative Anaerobe,7.25
STR_817,Lactobacillus,author,Negative,Facultative Anaerobe,8.59
STR_569,Pseudomonas,keep,Positive,Facultative Anaerobe,7.75
STR_421,Lactobacillus,center,Positive,Microaerophilic,8.51
STR_548,Staphylococcus,party,Negative,Aerobic,8.07
STR_628,Pseudomonas,cell,Positive,Aerobic,2.35
STR_943,Streptococcus,participant,Negative,Aerobic,5.96
STR_490,Staphylococcus,matter,Positive,Anaerobic,7.18
STR_699,Bacillus,spring,Positive,Aerobic,7.12
STR_848,Staphylococcus,best,Positive,Facultative Anaerobe,9.51
STR_693,Bacillus,style,Negative,Anaerobic,2.89
STR_805,Staphylococcus,plant,Positive,Aerobic,3.61
STR_910,Streptococcus,leg,Negative,Anaerobic,1.15
STR_984,Streptococcus,wear,Negative,Anaerobic,6.19
STR_446,Streptococcus,seat,Positive,Microaerophilic,9.42
