strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_355,Clostridium,natural,Positive,Aerobic,6.66
STR_201,Pseudomonas,actually,Negative,Facultative Anaerobe,4.92
STR_880,Streptococcus,end,Negative,Facultative Anaerobe,4.78
STR_145,Bacillus,laugh,Positive,Anaerobic,4.32
STR_850,Pseudomonas,discover,Positive,Facultative Anaerobe,4.6
STR_360,Lactobacillus,teacher,Positive,Microaerophilic,4.62
STR_905,Lactobacillus,similar,Negative,Anaerobic,4.03
STR_578,Clostridium,campaign,Negative,Facultative Anaerobe,3.8
STR_447,Streptococcus,pull,Negative,Aerobic,6.66
STR_452,Clostridium,positive,Positive,Anaerobic,2.84
STR_814,Clostridium,different,Positive,Aerobic,6.27
STR_941,Clostridium,north,Negative,Microaerophilic,1.29
STR_870,Lactobacillus,tree,Positive,Facultative Anaerobe,6.34
STR_793,Pseudomonas,return,Negative,Facultative Anaerobe,8.73
STR_251,Lactobacillus,guess,Positive,Aerobic,7.46
STR_555,Pseudomonas,skill,Negative,Facultative Anaerobe,7.31
STR_271,Bacillus,rule,Negative,Anaerobic,1.54
STR_358,Bacillus,go,Negative,Microaerophilic,4.48
STR_985,Streptococcus,oil,Negative,Aerobic,1.82
STR_127,Pseudomonas,whole,Positive,Aerobic,7.52
STR_261,Lactobacillus,our,Negative,Microaerophilic,8.38
STR_856,Lactobacillus,nor,Negative,Facultative Anaerobe,1.78
STR_512,Staphylococcus,everything,Negative,Microaerophilic,6.27
STR_835,Lactobacillus,feeling,Negative,Aerobic,9.49
STR_459,Streptococcus,check,Positive,Aerobic,5.97
STR_452,Bacillus,begin,Negative,Anaerobic,2.35
STR_961,Streptococcus,soon,Positive,Aerobic,2.58
STR_779,Staphylococcus,table,Negative,Anaerobic,5.14
STR_537,Pseudomonas,develop,Negative,Facultative Anaerobe,5.78
STR_202,Bacillus,like,Positive,Microaerophilic,9.78
STR_785,Clostridium,into,Positive,Aerobic,3.79
STR_778,Bacillus,single,Positive,Microaerophilic,1.4
STR_621,Bacillus,language,Negative,Anaerobic,1.86
STR_927,Staphylococcus,hold,Negative,Aerobic,8.08
STR_881,Lactobacillus,want,Negative,Facultative Anaerobe,3.87
STR_209,Lactobacillus,ten,Positive,Aerobic,3.17
STR_540,Staphylococcus,water,Negative,Facultative Anaerobe,1.04
STR_585,Bacillus,even,Positive,Microaerophilic,8.42
STR_118,Clostridium,will,Positive,Microaerophilic,0.6
STR_913,Staphylococcus,world,Negative,Anaerobic,7.72
STR_390,Lactobacillus,enter,Positive,Microaerophilic,4.23
STR_279,Lactobacillus,beyond,Negative,Aerobic,7.61
STR_336,Clostridium,drive,Positive,Anaerobic,6.01
STR_384,Pseudomonas,try,Negative,Microaerophilic,2.4
STR_570,Lactobacillus,glass,Negative,Microaerophilic,6.52
STR_156,Lactobacillus,region,Positive,Facultative Anaerobe,9.13
STR_890,Streptococcus,room,Negative,Aerobic,3.07
STR_358,Streptococcus,hope,Negative,Facultative Anaerobe,9.05
STR_138,Streptococcus,rather,Positive,Facultative Anaerobe,4.01
STR_805,Staphylococcus,avoid,Positive,Anaerobic,6.2
STR_263,Pseudomonas,near,Negative,Microaerophilic,7.73
STR_381,Streptococcus,yet,Negative,Anaerobic,2.79
STR_863,Lactobacillus,staff,Negative,Facultative Anaerobe,9.05
STR_324,Pseudomonas,my,Positive,Aerobic,9.73
