strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_797,Staphylococcus,everything,Negative,Anaerobic,2.48
STR_405,Streptococcus,know,Positive,Anaerobic,1.61
STR_917,Streptococcus,road,Positive,Aerobic,0.66
STR_684,Pseudomonas,tell,Negative,Aerobic,7.33
STR_607,Bacillus,management,Positive,Facultative Anaerobe,5.7
STR_599,Bacillus,stop,Positive,Aerobic,6.81
STR_277,Pseudomonas,recently,Positive,Aerobic,1.19
STR_605,Clostridium,science,Positive,Anaerobic,4.92
STR_733,Streptococcus,marriage,Positive,Facultative Anaerobe,3.83
STR_740,Streptococcus,young,Positive,Facultative Anaerobe,6.2
STR_345,Lactobacillus,traditional,Negative,Facultative Anaerobe,0.57
STR_688,Streptococcus,point,Negative,Aerobic,4.11
STR_688,Streptococcus,become,Positive,Anaerobic,5.61
STR_887,Lactobacillus,many,Negative,Anaerobic,2.93
STR_592,Lactobacillus,more,Positive,Aerobic,7.94
STR_432,Lactobacillus,political,Negative,Microaerophilic,5.94
STR_874,Lactobacillus,different,Positive,Microaerophilic,5.1
STR_407,Bacillus,population,Negative,Microaerophilic,5.97
STR_677,Pseudomonas,power,Negative,Anaerobic,6.53
STR_470,Clostridium,yourself,Positive,Facultative Anaerobe,6.88
STR_139,Clostridium,reveal,Positive,Facultative Anaerobe,9.45
STR_930,Lactobacillus,herself,Negative,Microaerophilic,8.79
STR_721,Bacillus,make,Positive,Aerobic,2.06
STR_878,Lactobacillus,party,Negative,Facultative Anaerobe,8.59
STR_327,Lactobacillus,beat,Negative,Microaerophilic,5.36
STR_499,Pseudomonas,deep,Positive,Microaerophilic,2.29
STR_542,Bacillus,become,Negative,Anaerobic,5.3
STR_125,Lactobacillus,station,Positive,Aerobic,3.46
STR_816,Bacillus,white,Positive,Microaerophilic,7.14
STR_495,Bacillus,east,Positive,Facultative Anaerobe,5.46
STR_177,Bacillus,sit,Positive,Facultative Anaerobe,7.81
STR_213,Lactobacillus,often,Negative,Aerobic,6.11
STR_231,Clostridium,on,Positive,Anaerobic,3.61
