strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_784,Lactobacillus,full,Negative,Aerobic,6.54
STR_374,Streptococcus,later,Positive,Facultative Anaerobe,3.18
STR_715,Pseudomonas,laugh,Negative,Facultative Anaerobe,5.96
STR_116,Streptococcus,at,Negative,Anaerobic,4.69
STR_754,Bacillus,month,Negative,Aerobic,7.41
STR_623,Clostridium,industry,Negative,Microaerophilic,8.98
STR_880,Pseudomonas,should,Negative,Microaerophilic,2.74
STR_398,Streptococcus,baby,Positive,Facultative Anaerobe,8.46
STR_192,Streptococcus,hand,Positive,Aerobic,7.05
STR_189,Streptococcus,there,Positive,Aerobic,7.09
STR_299,Lactobacillus,future,Positive,Facultative Anaerobe,8.03
STR_413,Staphylococcus,here,Negative,Aerobic,8.95
STR_421,Clostridium,section,Positive,Microaerophilic,5.84
STR_863,Lactobacillus,market,Negative,Facultative Anaerobe,1.28
STR_445,Pseudomonas,least,Negative,Aerobic,2.91
STR_550,Lactobacillus,large,Negative,Aerobic,6.98
STR_501,Pseudomonas,for,Negative,Anaerobic,8.13
STR_613,Staphylococcus,another,Negative,Microaerophilic,3.64
STR_609,Streptococcus,scene,Positive,Anaerobic,9.51
STR_511,Clostridium,travel,Negative,Microaerophilic,3.57
STR_937,Lactobacillus,commercial,Negative,Microaerophilic,0.53
STR_180,Lactobacillus,culture,Negative,Microaerophilic,2.63
STR_357,Streptococcus,industry,Positive,Anaerobic,5.95
STR_131,Streptococcus,avoid,Positive,Microaerophilic,3.48
STR_861,Clostridium,like,Negative,Facultative Anaerobe,6.13
STR_667,Streptococcus,role,Negative,Anaerobic,5.96
STR_878,Clostridium,theory,Positive,Anaerobic,1.15
STR_699,Lactobacillus,soon,Positive,Aerobic,7.78
STR_925,Pseudomonas,agent,Negative,Anaerobic,0.77
STR_789,Clostridium,forget,Positive,Anaerobic,3.4
STR_708,Streptococcus,authority,Negative,Microaerophilic,0.58
STR_352,Pseudomonas,writer,Negative,Microaerophilic,4.42
STR_565,Lactobacillus,reveal,Negative,Facultative Anaerobe,4.64
STR_779,Staphylococcus,item,Negative,Microaerophilic,7.72
STR_482,Lactobacillus,season,Positive,Microaerophilic,6.4
STR_713,Pseudomonas,national,Positive,Aerobic,2.63
STR_225,Lactobacillus,military,Negative,Microaerophilic,6.23
STR_732,Clostridium,bring,Positive,Microaerophilic,4.18
STR_907,Lactobacillus,day,Negative,Aerobic,3.48
STR_469,Streptococcus,wide,Negative,Aerobic,7.62
STR_220,Clostridium,new,Negative,Microaerophilic,1.98
STR_677,Clostridium,action,Positive,Microaerophilic,5.59
STR_169,Lactobacillus,leg,Negative,Microaerophilic,9.2
STR_258,Clostridium,ahead,Positive,Microaerophilic,4.21
STR_976,Pseudomonas,music,Negative,Facultative Anaerobe,9.36
STR_788,Pseudomonas,coach,Positive,Microaerophilic,3.15
STR_177,Staphylococcus,hit,Positive,Aerobic,8.7
STR_997,Bacillus,main,Negative,Aerobic,3.49
STR_922,Bacillus,allow,Negative,Facultative Anaerobe,9.46
STR_882,Streptococcus,travel,Positive,Facultative Anaerobe,4.16
STR_687,Staphylococcus,suffer,Negative,Anaerobic,7.85
STR_409,Lactobacillus,prepare,Positive,Aerobic,4.95
STR_442,Lactobacillus,plant,Negative,Anaerobic,1.5
STR_946,Clostridium,fact,Negative,Facultative Anaerobe,3.6
STR_784,Clostridium,yeah,Positive,Facultative Anaerobe,1.31
STR_333,Staphylococcus,low,Positive,Facultative Anaerobe,8.89
STR_308,Lactobacillus,produce,Negative,Aerobic,7.24
STR_418,Streptococcus,bed,Negative,Aerobic,1.98
STR_999,Staphylococcus,teach,Positive,Microaerophilic,1.51
STR_661,Streptococcus,stop,Negative,Anaerobic,4.65
STR_828,Clostridium,four,Positive,Microaerophilic,7.58
STR_547,Streptococcus,town,Negative,Anaerobic,6.72
STR_539,Streptococcus,game,Positive,Facultative Anaerobe,0.55
STR_834,Pseudomonas,win,Positive,Facultative Anaerobe,9.61
STR_343,Pseudomonas,them,Positive,Microaerophilic,1.11
STR_547,Staphylococcus,race,Positive,Aerobic,8.87
STR_380,Bacillus,product,Negative,Anaerobic,2.46
STR_335,Bacillus,budget,Negative,Anaerobic,9.08
STR_648,Bacillus,point,Positive,Anaerobic,3.22
STR_432,Staphylococcus,fly,Negative,Aerobic,7.47
STR_727,Pseudomonas,science,Negative,Facultative Anaerobe,5.79
STR_981,Clostridium,return,Positive,Facultative Anaerobe,7.53
STR_150,Staphylococcus,compare,Positive,Anaerobic,6.17
STR_298,Clostridium,perform,Positive,Facultative Anaerobe,5.05
STR_904,Streptococcus,I,Positive,Microaerophilic,7.1
STR_781,Clostridium,water,Negative,Microaerophilic,1.54
STR_944,Pseudomonas,time,Negative,Facultative Anaerobe,6.79
STR_588,Clostridium,listen,Positive,Microaerophilic,8.5
STR_955,Lactobacillus,thing,Positive,Facultative Anaerobe,3.33
STR_963,Bacillus,every,Positive,Facultative Anaerobe,9.29
STR_417,Lactobacillus,whether,Negative,Aerobic,8.55
STR_179,Staphylococcus,dog,Negative,Microaerophilic,5.27
STR_229,Clostridium,series,Positive,Microaerophilic,2.53
STR_743,Clostridium,year,Negative,Facultative Anaerobe,6.29
STR_459,Bacillus,else,Negative,Anaerobic,9.85
STR_491,Streptococcus,size,Negative,Facultative Anaerobe,4.67
STR_890,Lactobacillus,more,Positive,Microaerophilic,8.31
STR_880,Pseudomonas,week,Positive,Microaerophilic,3.28
STR_715,Pseudomonas,admit,Positive,Facultative Anaerobe,7.0
STR_121,Staphylococcus,two,Positive,Aerobic,8.09
STR_410,Staphylococcus,total,Positive,Anaerobic,4.27
STR_636,Lactobacillus,rule,Negative,Microaerophilic,9.11
STR_878,Pseudomonas,rock,Negative,Anaerobic,7.9
STR_533,Lactobacillus,financial,Negative,Facultative Anaerobe,9.79
STR_362,Lactobacillus,budget,Negative,Aerobic,7.58
STR_605,Lactobacillus,should,Positive,Aerobic,9.78
STR_590,Bacillus,city,Negative,Anaerobic,9.87
STR_309,Staphylococcus,theory,Negative,Anaerobic,8.7
STR_897,Streptococcus,still,Negative,Facultative Anaerobe,5.09
STR_629,Lactobacillus,yeah,Negative,Aerobic,2.1
STR_408,Pseudomonas,activity,Negative,Facultative Anaerobe,6.21
STR_180,Streptococcus,fire,Negative,Microaerophilic,2.38
STR_527,Pseudomonas,military,Positive,Microaerophilic,4.76
STR_531,Bacillus,though,Negative,Anaerobic,8.56
STR_409,Clostridium,turn,Positive,Microaerophilic,2.99
STR_673,Clostridium,sell,Positive,Aerobic,4.79
STR_246,Clostridium,behavior,Positive,Anaerobic,9.09
STR_593,Pseudomonas,black,Negative,Anaerobic,4.15
STR_884,Lactobacillus,lead,Positive,Anaerobic,9.23
STR_879,Bacillus,leg,Positive,Facultative Anaerobe,1.75
STR_608,Streptococcus,federal,Positive,Aerobic,1.61
STR_833,Pseudomonas,note,Negative,Microaerophilic,3.02
STR_729,Bacillus,reveal,Negative,Anaerobic,9.23
STR_146,Streptococcus,us,Negative,Microaerophilic,5.48
STR_304,Bacillus,run,Negative,Aerobic,1.37
STR_688,Staphylococcus,term,Positive,Anaerobic,0.66
STR_145,Streptococcus,unit,Negative,Facultative Anaerobe,2.32
STR_713,Pseudomonas,why,Negative,Aerobic,8.89
STR_508,Clostridium,young,Negative,Aerobic,2.39
STR_528,Pseudomonas,ok,Positive,Aerobic,2.67
STR_565,Pseudomonas,month,Positive,Anaerobic,9.22
STR_339,Streptococcus,player,Positive,Aerobic,1.84
STR_299,Bacillus,factor,Negative,Microaerophilic,0.92
STR_778,Lactobacillus,sense,Positive,Anaerobic,3.8
STR_722,Bacillus,general,Negative,Aerobic,5.88
STR_441,Bacillus,kid,Positive,Anaerobic,5.89
STR_136,Pseudomonas,create,Positive,Facultative Anaerobe,8.43
STR_471,Bacillus,certain,Positive,Aerobic,2.97
STR_114,Staphylococcus,win,Positive,Microaerophilic,8.79
STR_947,Bacillus,data,Negative,Microaerophilic,7.61
