strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_663,Pseudomonas,cut,Negative,Microaerophilic,2.89
STR_773,Streptococcus,particular,Negative,Anaerobic,2.3
STR_386,Clostridium,myself,Positive,Facultative Anaerobe,8.08
STR_337,Bacillus,significant,Positive,Microaerophilic,7.18
STR_206,Staphylococcus,tough,Negative,Microaerophilic,4.63
STR_804,Pseudomonas,and,Positive,Aerobic,8.37
STR_254,Pseudomonas,small,Positive,Aerobic,8.01
STR_561,Staphylococcus,activity,Negative,Facultative Anaerobe,5.9
STR_763,Lactobacillus,senior,Positive,Facultative Anaerobe,0.64
STR_134,Lactobacillus,increase,Positive,Aerobic,2.09
STR_327,Lactobacillus,wide,Negative,Aerobic,7.4
STR_459,Bacillus,language,Positive,Anaerobic,8.87
STR_329,Bacillus,unit,Positive,Aerobic,6.08
STR_415,Clostridium,heart,Positive,Facultative Anaerobe,2.72
STR_154,Bacillus,when,Negative,Microaerophilic,8.45
STR_641,Clostridium,I,Positive,Aerobic,5.9
STR_633,Streptococcus,until,Positive,Microaerophilic,1.16
STR_705,Clostridium,character,Negative,Microaerophilic,4.57
STR_209,Staphylococcus,glass,Positive,Anaerobic,9.35
STR_826,Lactobacillus,large,Negative,Anaerobic,9.44
STR_169,Pseudomonas,peace,Negative,Facultative Anaerobe,3.31
STR_460,Pseudomonas,price,Positive,Microaerophilic,0.57
STR_515,Clostridium,expect,Positive,Facultative Anaerobe,5.18
STR_225,Staphylococcus,magazine,Positive,Microaerophilic,2.56
STR_427,Pseudomonas,none,Positive,Aerobic,3.7
STR_871,Streptococcus,reveal,Negative,Aerobic,2.76
STR_212,Streptococcus,her,Positive,Anaerobic,6.53
STR_542,Staphylococcus,affect,Negative,Aerobic,1.9
STR_830,Clostridium,open,Positive,Microaerophilic,2.15
STR_613,Staphylococcus,why,Positive,Anaerobic,1.04
STR_446,Bacillus,turn,Positive,Microaerophilic,5.01
STR_720,Staphylococcus,national,Positive,Aerobic,2.93
STR_664,Clostridium,line,Negative,Microaerophilic,7.42
STR_994,Clostridium,past,Positive,Microaerophilic,4.63
STR_942,Pseudomonas,recently,Positive,Microaerophilic,9.86
STR_962,Lactobacillus,task,Negative,Facultative Anaerobe,5.47
STR_698,Bacillus,visit,Positive,Microaerophilic,4.96
STR_606,Staphylococcus,deep,Negative,Facultative Anaerobe,5.01
STR_199,Clostridium,born,Positive,Anaerobic,5.36
STR_942,Lactobacillus,who,Positive,Facultative Anaerobe,6.48
STR_330,Lactobacillus,voice,Positive,Anaerobic,1.96
STR_818,Staphylococcus,mind,Negative,Facultative Anaerobe,5.53
STR_781,Streptococcus,develop,Negative,Facultative Anaerobe,1.82
STR_342,Pseudomonas,election,Negative,Aerobic,6.53
STR_969,Clostridium,side,Positive,Anaerobic,6.83
STR_652,Streptococcus,hospital,Negative,Aerobic,7.5
STR_735,Staphylococcus,tell,Positive,Anaerobic,2.04
STR_544,Clostridium,high,Positive,Anaerobic,5.66
STR_796,Streptococcus,color,Negative,Facultative Anaerobe,8.02
STR_797,Pseudomonas,dog,Negative,Facultative Anaerobe,3.74
STR_490,Pseudomonas,before,Positive,Anaerobic,9.71
STR_540,Streptococcus,dog,Negative,Aerobic,9.27
STR_513,Streptococcus,fear,Positive,Microaerophilic,6.01
STR_491,Pseudomonas,create,Negative,Anaerobic,3.7
STR_543,Staphylococcus,road,Positive,Aerobic,7.13
STR_612,Bacillus,less,Negative,Facultative Anaerobe,6.04
STR_584,Staphylococcus,agreement,Positive,Facultative Anaerobe,5.8
STR_388,Clostridium,despite,Positive,Facultative Anaerobe,7.17
STR_310,Lactobacillus,so,Positive,Microaerophilic,3.59
STR_477,Staphylococcus,executive,Negative,Aerobic,0.7
STR_969,Lactobacillus,why,Negative,Anaerobic,0.85
STR_317,Lactobacillus,development,Positive,Microaerophilic,1.46
STR_824,Pseudomonas,maintain,Positive,Anaerobic,0.51
