strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_680,Clostridium,space,Negative,Microaerophilic,3.3
STR_443,Pseudomonas,table,Negative,Microaerophilic,7.55
STR_298,Streptococcus,light,Negative,Aerobic,6.77
STR_802,Staphylococcus,include,Negative,Facultative Anaerobe,9.05
STR_236,Bacillus,help,Negative,Microaerophilic,3.72
STR_478,Bacillus,song,Positive,Microaerophilic,6.87
STR_163,Staphylococcus,agent,Positive,Microaerophilic,6.79
STR_785,Streptococcus,rather,Negative,Facultative Anaerobe,3.43
STR_759,Pseudomonas,admit,Negative,Facultative Anaerobe,1.24
STR_144,Bacillus,he,Positive,Aerobic,3.12
STR_669,Bacillus,sing,Positive,Facultative Anaerobe,7.84
STR_642,Lactobacillus,far,Negative,Aerobic,7.87
STR_389,Staphylococcus,mother,Negative,Anaerobic,7.73
STR_561,Streptococcus,seven,Negative,Microaerophilic,5.54
STR_758,Bacillus,bit,Negative,Microaerophilic,4.81
STR_417,Staphylococcus,city,Positive,Facultative Anaerobe,3.25
STR_974,Staphylococcus,million,Negative,Aerobic,2.04
STR_908,Clostridium,garden,Positive,Microaerophilic,4.74
STR_889,Pseudomonas,arm,Positive,Aerobic,8.51
STR_630,Streptococcus,chance,Positive,Aerobic,2.66
STR_622,Bacillus,laugh,Negative,Microaerophilic,4.38
STR_783,Lactobacillus,just,Positive,Microaerophilic,1.44
STR_545,Staphylococcus,cut,Positive,Microaerophilic,0.71
STR_322,Clostridium,evidence,Negative,Facultative Anaerobe,4.68
STR_252,Pseudomonas,without,Positive,Anaerobic,6.58
STR_421,Lactobacillus,however,Positive,Facultative Anaerobe,6.8
STR_405,Pseudomonas,public,Negative,Facultative Anaerobe,4.2
STR_359,Lactobacillus,former,Negative,Anaerobic,4.65
STR_580,Lactobacillus,work,Negative,Microaerophilic,7.48
STR_496,Staphylococcus,grow,Negative,Aerobic,7.63
STR_748,Streptococcus,say,Negative,Aerobic,9.01
STR_680,Bacillus,east,Negative,Microaerophilic,3.88
STR_518,Streptococcus,share,Positive,Microaerophilic,3.18
STR_626,Staphylococcus,way,Negative,Facultative Anaerobe,1.83
STR_629,Bacillus,president,Positive,Microaerophilic,6.32
STR_343,Pseudomonas,structure,Negative,Microaerophilic,2.43
STR_234,Bacillus,I,Positive,Microaerophilic,0.83
STR_865,Lactobacillus,agreement,Positive,Microaerophilic,4.16
STR_806,Staphylococcus,officer,Positive,Microaerophilic,5.13
STR_573,Bacillus,few,Positive,Anaerobic,3.57
STR_400,Clostridium,condition,Positive,Aerobic,9.33
STR_136,Clostridium,technology,Positive,Facultative Anaerobe,4.74
STR_333,Staphylococcus,year,Negative,Anaerobic,3.81
STR_781,Pseudomonas,head,Positive,Facultative Anaerobe,8.93
STR_396,Bacillus,sort,Positive,Aerobic,0.57
STR_289,Pseudomonas,whom,Positive,Facultative Anaerobe,8.52
