strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_139,Pseudomonas,official,Negative,Anaerobic,6.5
STR_423,Staphylococcus,else,Positive,Aerobic,4.54
STR_412,Streptococcus,goal,Negative,Anaerobic,5.56
STR_832,Staphylococcus,purpose,Positive,Facultative Anaerobe,9.13
STR_260,Lactobacillus,part,Negative,Aerobic,0.81
STR_128,Lactobacillus,whole,Positive,Anaerobic,7.22
STR_729,Streptococcus,art,Positive,Anaerobic,0.63
STR_610,Bacillus,seat,Positive,Microaerophilic,8.24
STR_999,Streptococcus,ten,Negative,Facultative Anaerobe,8.01
STR_744,Lactobacillus,its,Negative,Facultative Anaerobe,3.1
STR_413,Pseudomonas,work,Negative,Microaerophilic,7.9
STR_113,Lactobacillus,face,Positive,Facultative Anaerobe,2.32
STR_598,Staphylococcus,hit,Negative,Facultative Anaerobe,9.05
STR_278,Clostridium,worker,Positive,Facultative Anaerobe,8.4
STR_962,Staphylococcus,market,Positive,Aerobic,5.29
STR_745,Lactobacillus,again,Negative,Facultative Anaerobe,5.02
STR_465,Clostridium,best,Negative,Anaerobic,5.72
STR_678,Lactobacillus,audience,Negative,Microaerophilic,1.9
STR_615,Clostridium,training,Negative,Aerobic,7.82
STR_658,Staphylococcus,test,Negative,Aerobic,5.24
STR_666,Streptococcus,position,Positive,Aerobic,1.0
STR_525,Bacillus,they,Positive,Aerobic,0.98
STR_423,Staphylococcus,different,Positive,Microaerophilic,7.15
STR_914,Staphylococcus,laugh,Negative,Aerobic,6.63
STR_792,Lactobacillus,case,Negative,Facultative Anaerobe,6.36
STR_153,Staphylococcus,magazine,Negative,Aerobic,4.27
STR_265,Lactobacillus,area,Positive,Facultative Anaerobe,7.99
STR_405,Staphylococcus,federal,Positive,Facultative Anaerobe,4.23
STR_506,Streptococcus,also,Negative,Aerobic,4.4
STR_460,Lactobacillus,family,Negative,Anaerobic,5.85
STR_993,Staphylococcus,would,Positive,Microaerophilic,5.83
STR_862,Streptococcus,test,Negative,Facultative Anaerobe,3.51
STR_799,Clostridium,create,Positive,Aerobic,8.95
STR_248,Staphylococcus,remain,Negative,Anaerobic,3.44
STR_211,Bacillus,soldier,Negative,Anaerobic,4.28
STR_545,Streptococcus,mind,Positive,Aerobic,6.07
STR_685,Streptococcus,then,Positive,Anaerobic,1.62
STR_745,Pseudomonas,thus,Positive,Aerobic,3.98
STR_658,Lactobacillus,hospital,Positive,Aerobic,5.79
STR_601,Pseudomonas,day,Negative,Anaerobic,5.91
STR_276,Bacillus,effect,Negative,Facultative Anaerobe,5.03
STR_457,Staphylococcus,scientist,Negative,Anaerobic,3.29
STR_269,Clostridium,hard,Positive,Microaerophilic,7.98
STR_692,Pseudomonas,back,Negative,Facultative Anaerobe,7.94
STR_128,Clostridium,must,Positive,Microaerophilic,5.01
STR_363,Lactobacillus,order,Positive,Aerobic,2.16
STR_128,Pseudomonas,table,Positive,Microaerophilic,4.53
STR_336,Clostridium,everyone,Negative,Facultative Anaerobe,1.77
STR_596,Lactobacillus,catch,Negative,Facultative Anaerobe,7.23
STR_783,Staphylococcus,music,Positive,Microaerophilic,2.12
STR_373,Clostridium,cell,Positive,Microaerophilic,4.31
STR_757,Clostridium,gun,Positive,Microaerophilic,3.54
STR_871,Lactobacillus,rest,Negative,Anaerobic,7.03
STR_632,Pseudomonas,view,Negative,Aerobic,3.75
STR_628,Staphylococcus,member,Negative,Microaerophilic,9.44
STR_586,Bacillus,administration,Negative,Aerobic,5.84
STR_186,Streptococcus,foreign,Positive,Aerobic,8.32
STR_677,Bacillus,mean,Negative,Microaerophilic,7.14
STR_318,Bacillus,lose,Positive,Facultative Anaerobe,5.84
STR_284,Pseudomonas,decade,Positive,Microaerophilic,5.05
STR_677,Staphylococcus,over,Negative,Facultative Anaerobe,7.4
STR_556,Pseudomonas,bar,Positive,Facultative Anaerobe,1.15
STR_324,Clostridium,beat,Positive,Aerobic,0.63
STR_990,Lactobacillus,site,Positive,Aerobic,9.82
STR_944,Lactobacillus,send,Negative,Aerobic,4.98
STR_794,Lactobacillus,he,Positive,Microaerophilic,7.85
STR_451,Staphylococcus,painting,Positive,Aerobic,5.35
STR_978,Pseudomonas,trouble,Negative,Facultative Anaerobe,3.22
STR_584,Pseudomonas,dog,Negative,Aerobic,4.77
STR_303,Lactobacillus,when,Negative,Microaerophilic,7.55
STR_650,Lactobacillus,possible,Positive,Anaerobic,1.42
STR_928,Clostridium,stand,Positive,Microaerophilic,3.86
STR_608,Pseudomonas,field,Positive,Anaerobic,6.92
STR_741,Clostridium,gun,Negative,Anaerobic,7.27
STR_784,Streptococcus,region,Positive,Facultative Anaerobe,8.27
STR_907,Pseudomonas,last,Negative,Anaerobic,2.47
STR_526,Lactobacillus,enjoy,Negative,Microaerophilic,3.71
STR_517,Bacillus,during,Negative,Microaerophilic,5.57
STR_850,Pseudomonas,out,Positive,Anaerobic,6.57
STR_957,Streptococcus,husband,Positive,Facultative Anaerobe,3.33
STR_948,Streptococcus,ago,Positive,Microaerophilic,1.48
STR_702,Clostridium,fight,Negative,Facultative Anaerobe,0.84
STR_732,Staphylococcus,source,Positive,Microaerophilic,0.97
STR_294,Staphylococcus,plant,Negative,Facultative Anaerobe,9.99
STR_858,Streptococcus,occur,Positive,Microaerophilic,8.43
STR_537,Bacillus,newspaper,Positive,Microaerophilic,2.65
STR_485,Streptococcus,know,Positive,Aerobic,3.99
STR_547,Bacillus,write,Positive,Aerobic,9.51
STR_295,Pseudomonas,financial,Negative,Aerobic,3.48
STR_823,Pseudomonas,be,Negative,Anaerobic,6.52
STR_538,Clostridium,write,Positive,Facultative Anaerobe,3.89
STR_230,Clostridium,color,Negative,Anaerobic,0.59
STR_340,Staphylococcus,many,Negative,Facultative Anaerobe,1.51
STR_321,Lactobacillus,choose,Positive,Anaerobic,9.09
STR_225,Staphylococcus,find,Negative,Facultative Anaerobe,0.51
STR_948,Streptococcus,where,Negative,Anaerobic,8.64
STR_243,Staphylococcus,woman,Negative,Anaerobic,9.93
STR_542,Bacillus,information,Negative,Facultative Anaerobe,7.12
STR_661,Lactobacillus,third,Negative,Anaerobic,6.11
STR_723,Bacillus,wait,Negative,Facultative Anaerobe,4.05
STR_962,Lactobacillus,PM,Negative,Microaerophilic,3.23
STR_292,Streptococcus,use,Positive,Aerobic,5.91
STR_170,Lactobacillus,ok,Positive,Microaerophilic,8.24
STR_603,Lactobacillus,which,Negative,Facultative Anaerobe,7.0
STR_331,Clostridium,often,Negative,Facultative Anaerobe,4.52
