strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_475,Streptococcus,voice,Positive,Anaerobic,4.48
STR_336,Bacillus,sing,Negative,Microaerophilic,3.18
STR_973,Staphylococcus,fine,Positive,Anaerobic,6.76
STR_961,Streptococcus,land,Negative,Facultative Anaerobe,3.83
STR_645,Bacillus,hit,Positive,Facultative Anaerobe,1.08
STR_474,Clostridium,treatment,Positive,Microaerophilic,5.34
STR_706,Streptococcus,wish,Positive,Facultative Anaerobe,5.47
STR_385,Streptococcus,although,Negative,Facultative Anaerobe,4.74
STR_387,Staphylococcus,big,Negative,Anaerobic,6.53
STR_137,Bacillus,third,Positive,Anaerobic,6.44
STR_424,Clostridium,economic,Positive,Microaerophilic,2.24
STR_608,Lactobacillus,trouble,Negative,Aerobic,9.39
STR_590,Staphylococcus,plant,Positive,Anaerobic,3.79
STR_139,Streptococcus,keep,Negative,Aerobic,1.85
STR_856,Bacillus,author,Positive,Aerobic,4.14
STR_928,Clostridium,south,Negative,Aerobic,0.57
STR_720,Pseudomonas,shake,Positive,Aerobic,6.07
STR_275,Staphylococcus,final,Positive,Anaerobic,2.39
STR_867,Staphylococcus,they,Negative,Facultative Anaerobe,1.54
STR_664,Pseudomonas,show,Negative,Microaerophilic,1.91
STR_109,Bacillus,stage,Negative,Anaerobic,1.55
STR_765,Bacillus,sign,Negative,Aerobic,8.01
STR_262,Lactobacillus,begin,Negative,Facultative Anaerobe,1.7
STR_440,Pseudomonas,time,Positive,Facultative Anaerobe,5.67
STR_876,Clostridium,movie,Negative,Microaerophilic,3.72
STR_310,Staphylococcus,laugh,Negative,Anaerobic,1.19
STR_613,Lactobacillus,fine,Positive,Aerobic,5.92
STR_421,Clostridium,court,Positive,Microaerophilic,3.74
STR_828,Clostridium,rich,Negative,Microaerophilic,9.33
STR_856,Pseudomonas,president,Negative,Microaerophilic,6.67
STR_312,Pseudomonas,stock,Positive,Microaerophilic,6.17
STR_838,Clostridium,town,Positive,Anaerobic,1.15
STR_721,Clostridium,drug,Positive,Anaerobic,5.66
STR_733,Streptococcus,partner,Positive,Aerobic,8.61
STR_358,Clostridium,push,Positive,Facultative Anaerobe,8.25
STR_804,Lactobacillus,store,Negative,Aerobic,7.05
STR_320,Clostridium,window,Negative,Facultative Anaerobe,4.6
STR_892,Staphylococcus,artist,Negative,Anaerobic,4.67
STR_877,Pseudomonas,million,Positive,Microaerophilic,4.35
STR_746,Pseudomonas,relate,Negative,Anaerobic,4.04
STR_244,Lactobacillus,speech,Negative,Facultative Anaerobe,4.72
STR_264,Pseudomonas,hard,Positive,Microaerophilic,8.48
STR_373,Lactobacillus,glass,Positive,Aerobic,7.64
STR_109,Lactobacillus,gun,Negative,Microaerophilic,1.34
STR_340,Lactobacillus,eight,Positive,Microaerophilic,2.78
STR_933,Clostridium,behavior,Positive,Facultative Anaerobe,9.45
STR_667,Clostridium,loss,Negative,Anaerobic,9.68
STR_748,Lactobacillus,dream,Negative,Anaerobic,3.86
STR_728,Lactobacillus,artist,Positive,Anaerobic,7.21
STR_196,Pseudomonas,town,Negative,Aerobic,3.95
STR_465,Staphylococcus,case,Negative,Aerobic,4.29
STR_239,Lactobacillus,throw,Positive,Anaerobic,5.55
STR_730,Pseudomonas,way,Positive,Facultative Anaerobe,4.44
STR_235,Bacillus,fall,Positive,Aerobic,7.25
STR_737,Bacillus,audience,Negative,Anaerobic,9.82
STR_844,Clostridium,instead,Negative,Microaerophilic,1.95
STR_529,Streptococcus,out,Positive,Aerobic,0.99
STR_413,Clostridium,fear,Positive,Anaerobic,1.8
STR_760,Staphylococcus,explain,Positive,Microaerophilic,8.83
STR_699,Streptococcus,increase,Negative,Microaerophilic,4.43
STR_735,Lactobacillus,growth,Positive,Anaerobic,1.47
STR_557,Bacillus,politics,Positive,Anaerobic,5.35
STR_340,Streptococcus,alone,Positive,Microaerophilic,4.55
STR_795,Clostridium,only,Negative,Facultative Anaerobe,0.87
STR_878,Streptococcus,point,Negative,Aerobic,6.23
STR_454,Staphylococcus,federal,Positive,Facultative Anaerobe,1.88
STR_366,Bacillus,right,Negative,Aerobic,3.44
STR_576,Bacillus,center,Positive,Facultative Anaerobe,3.92
STR_196,Lactobacillus,although,Positive,Anaerobic,2.99
STR_980,Staphylococcus,might,Positive,Facultative Anaerobe,7.55
STR_541,Clostridium,part,Negative,Facultative Anaerobe,9.72
STR_186,Lactobacillus,us,Negative,Aerobic,1.52
STR_391,Staphylococcus,especially,Positive,Aerobic,4.26
STR_884,Clostridium,suggest,Negative,Microaerophilic,0.83
STR_925,Clostridium,item,Negative,Anaerobic,1.48
STR_979,Pseudomonas,win,Negative,Aerobic,2.29
STR_220,Clostridium,today,Negative,Anaerobic,7.33
STR_616,Lactobacillus,not,Positive,Aerobic,2.31
STR_492,Pseudomonas,when,Positive,Anaerobic,9.76
STR_412,Lactobacillus,mean,Negative,Anaerobic,6.85
STR_495,Streptococcus,let,Negative,Microaerophilic,1.62
STR_857,Streptococcus,may,Negative,Microaerophilic,7.27
STR_633,Streptococcus,affect,Negative,Facultative Anaerobe,8.22
STR_697,Lactobacillus,then,Positive,Anaerobic,1.81
STR_428,Streptococcus,attention,Negative,Facultative Anaerobe,5.34
STR_965,Bacillus,news,Negative,Facultative Anaerobe,8.5
STR_378,Lactobacillus,think,Negative,Facultative Anaerobe,3.22
STR_101,Streptococcus,total,Positive,Microaerophilic,8.87
STR_734,Clostridium,tonight,Negative,Aerobic,3.36
STR_228,Streptococcus,so,Positive,Anaerobic,6.45
STR_123,Streptococcus,father,Positive,Microaerophilic,3.15
STR_344,Streptococcus,create,Positive,Microaerophilic,4.12
STR_102,Bacillus,new,Positive,Anaerobic,7.37
STR_463,Clostridium,consider,Positive,Aerobic,1.59
STR_853,Bacillus,walk,Negative,Facultative Anaerobe,9.76
STR_721,Lactobacillus,walk,Positive,Aerobic,2.34
STR_309,Staphylococcus,list,Positive,Microaerophilic,5.04
STR_929,Clostridium,do,Negative,Aerobic,1.02
STR_115,Clostridium,detail,Positive,Anaerobic,1.47
STR_548,Pseudomonas,report,Negative,Facultative Anaerobe,2.73
STR_686,Bacillus,state,Negative,Aerobic,1.88
STR_809,Staphylococcus,among,Positive,Aerobic,3.93
STR_330,Lactobacillus,chair,Positive,Microaerophilic,8.71
STR_196,Bacillus,list,Positive,Anaerobic,1.4
STR_771,Pseudomonas,report,Positive,Aerobic,2.72
