strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_587,Pseudomonas,some,Negative,Facultative Anaerobe,6.53
STR_502,Streptococcus,tonight,Negative,Microaerophilic,8.25
STR_578,Staphylococcus,beautiful,Negative,Microaerophilic,7.35
STR_211,Lactobacillus,build,Negative,Aerobic,4.44
STR_481,Staphylococcus,parent,Positive,Microaerophilic,9.03
STR_688,Clostridium,camera,Positive,Facultative Anaerobe,8.95
STR_162,Clostridium,follow,Negative,Anaerobic,9.24
STR_291,Pseudomonas,your,Positive,Anaerobic,5.03
STR_905,Staphylococcus,behavior,Negative,Aerobic,9.75
STR_438,Clostridium,would,Positive,Anaerobic,2.34
STR_473,Lactobacillus,power,Positive,Facultative Anaerobe,0.98
STR_629,Bacillus,fund,Negative,Aerobic,3.53
STR_398,Pseudomonas,involve,Negative,Facultative Anaerobe,4.32
STR_409,Lactobacillus,baby,Negative,Anaerobic,8.41
STR_347,Lactobacillus,board,Negative,Aerobic,5.82
STR_255,Bacillus,evening,Positive,Aerobic,1.2
STR_726,Staphylococcus,I,Positive,Microaerophilic,8.29
STR_835,Clostridium,evening,Negative,Microaerophilic,8.66
STR_593,Streptococcus,on,Positive,Aerobic,8.02
STR_646,Bacillus,explain,Positive,Aerobic,4.41
STR_749,Streptococcus,each,Negative,Anaerobic,8.56
STR_586,Staphylococcus,oil,Positive,Microaerophilic,5.91
STR_587,Lactobacillus,watch,Positive,Facultative Anaerobe,4.53
STR_924,Pseudomonas,avoid,Positive,Facultative Anaerobe,4.96
STR_236,Streptococcus,sell,Negative,Facultative Anaerobe,2.67
STR_592,Lactobacillus,world,Positive,Anaerobic,1.06
STR_383,Pseudomonas,consumer,Negative,Anaerobic,0.52
STR_178,Pseudomonas,list,Positive,Microaerophilic,9.37
STR_513,Staphylococcus,laugh,Negative,Microaerophilic,7.62
STR_887,Pseudomonas,let,Negative,Anaerobic,9.07
STR_750,Pseudomonas,pay,Negative,Aerobic,6.44
STR_842,Clostridium,guy,Negative,Microaerophilic,3.88
STR_935,Lactobacillus,past,Positive,Microaerophilic,8.5
STR_418,Pseudomonas,same,Negative,Facultative Anaerobe,1.52
STR_427,Bacillus,war,Negative,Anaerobic,2.29
STR_264,Lactobacillus,only,Negative,Facultative Anaerobe,1.8
STR_594,Bacillus,serious,Negative,Anaerobic,9.04
STR_639,Pseudomonas,kitchen,Positive,Aerobic,3.15
STR_834,Staphylococcus,life,Negative,Microaerophilic,7.82
STR_457,Staphylococcus,opportunity,Negative,Anaerobic,3.54
STR_188,Lactobacillus,game,Negative,Anaerobic,6.74
STR_535,Pseudomonas,effort,Negative,Microaerophilic,0.98
STR_151,Staphylococcus,single,Negative,Microaerophilic,7.12
STR_200,Pseudomonas,letter,Negative,Aerobic,9.57
STR_157,Bacillus,either,Positive,Microaerophilic,6.29
STR_916,Staphylococcus,miss,Negative,Aerobic,8.1
STR_406,Pseudomonas,here,Negative,Anaerobic,3.86
STR_735,Bacillus,trip,Negative,Anaerobic,4.17
STR_700,Pseudomonas,away,Positive,Facultative Anaerobe,0.89
STR_978,Lactobacillus,community,Positive,Microaerophilic,9.75
STR_602,Clostridium,practice,Negative,Microaerophilic,3.7
STR_935,Pseudomonas,understand,Negative,Aerobic,2.89
STR_975,Pseudomonas,style,Positive,Aerobic,6.33
STR_774,Streptococcus,color,Positive,Anaerobic,3.13
STR_192,Lactobacillus,floor,Positive,Anaerobic,4.27
STR_377,Staphylococcus,see,Negative,Facultative Anaerobe,1.57
STR_267,Streptococcus,president,Negative,Facultative Anaerobe,1.79
STR_733,Staphylococcus,off,Negative,Aerobic,8.94
STR_736,Lactobacillus,six,Positive,Anaerobic,9.12
STR_860,Clostridium,writer,Negative,Aerobic,4.55
STR_371,Streptococcus,major,Positive,Microaerophilic,5.44
STR_712,Bacillus,few,Positive,Microaerophilic,7.66
STR_527,Clostridium,sign,Positive,Microaerophilic,2.54
STR_963,Staphylococcus,class,Positive,Aerobic,0.78
STR_597,Clostridium,these,Positive,Aerobic,8.84
STR_215,Streptococcus,such,Negative,Anaerobic,2.32
STR_410,Clostridium,policy,Positive,Facultative Anaerobe,8.43
STR_626,Bacillus,despite,Positive,Microaerophilic,4.47
STR_620,Bacillus,fish,Positive,Microaerophilic,7.92
STR_898,Pseudomonas,area,Negative,Microaerophilic,5.46
STR_313,Streptococcus,structure,Negative,Aerobic,9.6
STR_579,Lactobacillus,break,Negative,Facultative Anaerobe,4.43
STR_361,Bacillus,wish,Negative,Anaerobic,3.17
STR_312,Clostridium,short,Positive,Microaerophilic,7.55
STR_727,Clostridium,hour,Positive,Aerobic,1.22
STR_859,Clostridium,leg,Negative,Aerobic,7.57
STR_711,Bacillus,them,Positive,Facultative Anaerobe,1.72
STR_103,Staphylococcus,science,Negative,Microaerophilic,6.93
STR_678,Clostridium,down,Negative,Microaerophilic,1.96
STR_172,Staphylococcus,impact,Positive,Aerobic,8.08
STR_329,Staphylococcus,sing,Positive,Microaerophilic,5.42
STR_613,Staphylococcus,event,Positive,Anaerobic,5.59
STR_838,Streptococcus,option,Negative,Anaerobic,1.9
STR_518,Streptococcus,training,Positive,Aerobic,9.94
STR_406,Clostridium,apply,Negative,Microaerophilic,5.0
STR_909,Clostridium,easy,Positive,Microaerophilic,3.74
STR_795,Lactobacillus,risk,Negative,Anaerobic,7.32
STR_547,Clostridium,worker,Positive,Anaerobic,2.86
STR_608,Pseudomonas,voice,Positive,Facultative Anaerobe,9.14
STR_119,Streptococcus,front,Negative,Microaerophilic,9.79
STR_511,Lactobacillus,care,Negative,Microaerophilic,4.43
STR_394,Lactobacillus,somebody,Negative,Anaerobic,7.03
STR_445,Clostridium,property,Negative,Aerobic,8.25
STR_721,Streptococcus,learn,Positive,Facultative Anaerobe,9.56
STR_885,Clostridium,lead,Positive,Facultative Anaerobe,8.39
STR_418,Staphylococcus,through,Negative,Facultative Anaerobe,9.09
STR_587,Bacillus,close,Positive,Microaerophilic,5.51
STR_268,Streptococcus,over,Positive,Anaerobic,0.73
STR_115,Streptococcus,can,Positive,Microaerophilic,9.51
STR_881,Bacillus,catch,Positive,Microaerophilic,1.68
STR_526,Streptococcus,rise,Positive,Facultative Anaerobe,1.32
STR_679,Bacillus,stay,Negative,Microaerophilic,7.24
STR_239,Pseudomonas,wrong,Positive,Facultative Anaerobe,7.28
STR_150,Lactobacillus,measure,Negative,Aerobic,2.39
STR_391,Lactobacillus,station,Negative,Aerobic,0.85
STR_168,Lactobacillus,carry,Positive,Facultative Anaerobe,8.51
STR_606,Staphylococcus,course,Negative,Aerobic,4.51
STR_683,Streptococcus,high,Negative,Anaerobic,6.3
STR_184,Streptococcus,window,Positive,Anaerobic,5.44
STR_116,Bacillus,ask,Positive,Aerobic,6.6
STR_545,Streptococcus,common,Positive,Microaerophilic,3.99
STR_391,Clostridium,under,Positive,Facultative Anaerobe,8.6
STR_896,Pseudomonas,soldier,Positive,Microaerophilic,0.78
STR_983,Bacillus,dream,Positive,Anaerobic,5.47
STR_111,Staphylococcus,actually,Positive,Microaerophilic,7.87
STR_361,Streptococcus,let,Positive,Facultative Anaerobe,0.83
