strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_974,Lactobacillus,evening,Negative,Anaerobic,4.66
STR_676,Pseudomonas,exactly,Negative,Aerobic,3.18
STR_572,Bacillus,few,Positive,Facultative Anaerobe,8.13
STR_865,Streptococcus,him,Negative,Anaerobic,7.08
STR_799,Clostridium,push,Negative,Aerobic,0.72
STR_768,Bacillus,action,Negative,Aerobic,8.68
STR_747,Pseudomonas,country,Negative,Facultative Anaerobe,7.16
STR_980,Streptococcus,include,Negative,Microaerophilic,3.75
STR_115,Pseudomonas,economy,Negative,Aerobic,1.86
STR_969,Pseudomonas,these,Positive,Microaerophilic,4.05
STR_722,Pseudomonas,join,Negative,Anaerobic,8.05
STR_339,Bacillus,long,Negative,Microaerophilic,2.98
STR_249,Bacillus,describe,Negative,Anaerobic,8.87
STR_758,Bacillus,least,Negative,Aerobic,2.42
STR_670,Staphylococcus,quickly,Negative,Anaerobic,4.6
STR_707,Streptococcus,Republican,Negative,Anaerobic,8.04
STR_899,Clostridium,check,Negative,Aerobic,5.3
STR_274,Lactobacillus,occur,Positive,Facultative Anaerobe,6.01
STR_629,Clostridium,herself,Positive,Anaerobic,1.56
STR_334,Bacillus,market,Negative,Aerobic,8.17
STR_656,Staphylococcus,do,Negative,Microaerophilic,0.97
STR_492,Pseudomonas,finish,Positive,Anaerobic,3.21
STR_608,Streptococcus,under,Positive,Facultative Anaerobe,8.42
STR_379,Lactobacillus,possible,Negative,Microaerophilic,8.51
STR_106,Streptococcus,size,Positive,Microaerophilic,9.33
STR_644,Streptococcus,simply,Negative,Microaerophilic,0.61
STR_486,Lactobacillus,standard,Negative,Aerobic,1.63
STR_491,Lactobacillus,former,Negative,Facultative Anaerobe,1.57
STR_623,Lactobacillus,project,Positive,Microaerophilic,1.78
STR_606,Staphylococcus,lawyer,Negative,Facultative Anaerobe,1.49
STR_135,Staphylococcus,return,Positive,Microaerophilic,6.57
STR_365,Clostridium,paper,Positive,Facultative Anaerobe,1.12
STR_261,Bacillus,including,Positive,Anaerobic,3.22
STR_342,Pseudomonas,generation,Positive,Anaerobic,3.53
STR_492,Staphylococcus,however,Negative,Anaerobic,6.99
STR_704,Clostridium,alone,Negative,Aerobic,6.28
STR_974,Staphylococcus,glass,Positive,Facultative Anaerobe,5.06
STR_913,Lactobacillus,half,Negative,Anaerobic,6.61
STR_131,Staphylococcus,blue,Positive,Aerobic,1.13
STR_478,Staphylococcus,these,Positive,Facultative Anaerobe,9.89
STR_282,Lactobacillus,right,Positive,Facultative Anaerobe,2.39
STR_808,Lactobacillus,term,Positive,Facultative Anaerobe,1.5
STR_977,Streptococcus,positive,Positive,Aerobic,1.68
