strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_394,Bacillus,know,Positive,Microaerophilic,8.2
STR_181,Lactobacillus,social,Positive,Aerobic,4.03
STR_229,Clostridium,difference,Negative,Facultative Anaerobe,8.43
STR_723,Clostridium,task,Positive,Anaerobic,2.27
STR_589,Staphylococcus,remember,Negative,Microaerophilic,1.99
STR_676,Staphylococcus,ahead,Positive,Aerobic,3.93
STR_896,Lactobacillus,thing,Negative,Anaerobic,3.53
STR_283,Pseudomonas,meeting,Positive,Aerobic,1.79
STR_420,Bacillus,network,Positive,Anaerobic,6.22
STR_228,Lactobacillus,decision,Positive,Anaerobic,7.0
STR_719,Bacillus,some,Negative,Facultative Anaerobe,5.36
STR_676,Pseudomonas,life,Positive,Facultative Anaerobe,9.29
STR_319,Lactobacillus,behavior,Positive,Aerobic,9.61
STR_609,Pseudomonas,now,Positive,Microaerophilic,9.93
STR_817,Lactobacillus,actually,Positive,Anaerobic,2.3
STR_682,Streptococcus,black,Positive,Facultative Anaerobe,1.47
STR_651,Pseudomonas,white,Positive,Facultative Anaerobe,6.68
STR_129,Pseudomonas,finally,Negative,Facultative Anaerobe,3.92
STR_194,Pseudomonas,financial,Negative,Microaerophilic,2.4
STR_266,Pseudomonas,himself,Negative,Microaerophilic,6.76
STR_955,Lactobacillus,stop,Negative,Aerobic,7.92
STR_540,Bacillus,serve,Positive,Anaerobic,3.88
STR_813,Pseudomonas,before,Negative,Facultative Anaerobe,9.13
STR_767,Streptococcus,myself,Positive,Facultative Anaerobe,4.77
STR_254,Staphylococcus,worry,Positive,Facultative Anaerobe,3.75
STR_653,Lactobacillus,meeting,Positive,Microaerophilic,8.48
STR_631,Lactobacillus,rest,Positive,Anaerobic,1.63
STR_823,Streptococcus,still,Positive,Microaerophilic,5.84
STR_774,Lactobacillus,law,Negative,Microaerophilic,9.1
STR_643,Lactobacillus,behind,Positive,Facultative Anaerobe,0.78
STR_621,Lactobacillus,truth,Positive,Microaerophilic,5.47
STR_203,Streptococcus,position,Negative,Aerobic,1.34
STR_926,Pseudomonas,some,Negative,Facultative Anaerobe,8.88
STR_804,Clostridium,ok,Negative,Microaerophilic,0.99
STR_793,Lactobacillus,return,Negative,Microaerophilic,2.3
STR_820,Pseudomonas,star,Positive,Aerobic,9.44
STR_543,Lactobacillus,huge,Negative,Aerobic,1.84
STR_217,Bacillus,charge,Negative,Aerobic,3.41
STR_475,Clostridium,dog,Negative,Microaerophilic,1.92
STR_963,Staphylococcus,owner,Negative,Anaerobic,6.84
STR_567,Clostridium,memory,Positive,Aerobic,4.51
STR_177,Lactobacillus,kitchen,Positive,Aerobic,4.19
STR_330,Lactobacillus,beyond,Positive,Facultative Anaerobe,7.17
STR_269,Clostridium,shake,Positive,Anaerobic,2.09
STR_215,Clostridium,term,Positive,Anaerobic,9.96
STR_969,Staphylococcus,watch,Positive,Facultative Anaerobe,1.1
STR_646,Clostridium,baby,Negative,Facultative Anaerobe,7.5
STR_181,Clostridium,feeling,Positive,Anaerobic,4.95
STR_791,Bacillus,who,Positive,Anaerobic,4.41
STR_442,Bacillus,type,Positive,Anaerobic,2.7
STR_825,Bacillus,half,Positive,Facultative Anaerobe,6.41
STR_822,Lactobacillus,magazine,Positive,Aerobic,0.96
STR_257,Streptococcus,cover,Negative,Aerobic,6.55
STR_892,Pseudomonas,fear,Negative,Facultative Anaerobe,7.25
STR_415,Lactobacillus,community,Positive,Facultative Anaerobe,1.8
STR_786,Staphylococcus,name,Positive,Anaerobic,0.93
STR_999,Bacillus,conference,Negative,Anaerobic,3.44
STR_861,Bacillus,group,Positive,Anaerobic,7.23
STR_304,Staphylococcus,although,Positive,Microaerophilic,4.69
STR_758,Bacillus,need,Negative,Aerobic,8.28
STR_981,Pseudomonas,perhaps,Positive,Anaerobic,9.31
STR_943,Bacillus,they,Negative,Facultative Anaerobe,6.59
STR_502,Staphylococcus,goal,Positive,Microaerophilic,2.11
STR_662,Staphylococcus,type,Positive,Aerobic,4.67
STR_100,Staphylococcus,campaign,Negative,Facultative Anaerobe,5.52
STR_929,Staphylococcus,radio,Negative,Facultative Anaerobe,7.56
STR_193,Clostridium,lead,Negative,Facultative Anaerobe,7.94
STR_170,Clostridium,shoulder,Positive,Microaerophilic,8.35
STR_118,Bacillus,western,Positive,Aerobic,4.81
STR_947,Pseudomonas,item,Positive,Anaerobic,7.49
STR_888,Lactobacillus,new,Negative,Facultative Anaerobe,7.67
STR_598,Bacillus,approach,Negative,Facultative Anaerobe,1.25
STR_686,Lactobacillus,cultural,Positive,Aerobic,8.54
STR_564,Staphylococcus,phone,Positive,Anaerobic,2.22
STR_218,Lactobacillus,difficult,Negative,Facultative Anaerobe,6.8
STR_435,Pseudomonas,series,Positive,Facultative Anaerobe,9.53
STR_903,Staphylococcus,over,Negative,Facultative Anaerobe,3.38
STR_758,Staphylococcus,clear,Negative,Aerobic,1.18
STR_693,Bacillus,poor,Negative,Aerobic,3.38
STR_431,Staphylococcus,real,Positive,Aerobic,2.75
STR_866,Staphylococcus,mind,Positive,Facultative Anaerobe,9.34
STR_991,Lactobacillus,describe,Negative,Facultative Anaerobe,3.92
STR_105,Bacillus,others,Negative,Anaerobic,9.4
STR_110,Streptococcus,receive,Positive,Microaerophilic,9.76
STR_970,Lactobacillus,single,Negative,Anaerobic,8.17
STR_229,Clostridium,rest,Negative,Anaerobic,9.18
STR_665,Pseudomonas,radio,Negative,Facultative Anaerobe,8.68
STR_195,Lactobacillus,exactly,Negative,Microaerophilic,9.38
STR_399,Pseudomonas,chance,Negative,Facultative Anaerobe,9.34
STR_325,Streptococcus,soldier,Negative,Aerobic,6.05
STR_928,Staphylococcus,blood,Negative,Facultative Anaerobe,4.49
STR_579,Clostridium,business,Negative,Aerobic,0.73
STR_713,Bacillus,democratic,Negative,Anaerobic,2.28
STR_483,Streptococcus,kitchen,Positive,Facultative Anaerobe,1.92
STR_803,Pseudomonas,thing,Negative,Microaerophilic,7.52
STR_546,Bacillus,brother,Negative,Facultative Anaerobe,7.66
STR_142,Bacillus,state,Negative,Facultative Anaerobe,4.18
STR_845,Lactobacillus,nothing,Negative,Microaerophilic,2.57
STR_984,Lactobacillus,determine,Negative,Microaerophilic,2.19
STR_604,Staphylococcus,citizen,Positive,Microaerophilic,6.78
STR_794,Clostridium,prepare,Negative,Facultative Anaerobe,0.63
STR_950,Pseudomonas,well,Positive,Facultative Anaerobe,0.87
STR_834,Staphylococcus,yet,Negative,Facultative Anaerobe,3.57
STR_793,Pseudomonas,school,Positive,Anaerobic,3.33
STR_628,Staphylococcus,number,Negative,Anaerobic,6.45
STR_514,Bacillus,today,Positive,Anaerobic,3.67
STR_402,Clostridium,make,Negative,Aerobic,2.49
STR_552,Streptococcus,have,Negative,Facultative Anaerobe,3.07
STR_716,Bacillus,economy,Positive,Microaerophilic,8.87
STR_763,Pseudomonas,feel,Negative,Microaerophilic,3.82
STR_393,Bacillus,change,Positive,Facultative Anaerobe,5.1
STR_692,Pseudomonas,down,Positive,Microaerophilic,7.34
STR_118,Bacillus,science,Negative,Facultative Anaerobe,9.57
STR_489,Streptococcus,theory,Positive,Aerobic,6.47
STR_145,Staphylococcus,seat,Negative,Anaerobic,4.47
STR_361,Bacillus,lead,Positive,Facultative Anaerobe,9.99
STR_573,Staphylococcus,and,Positive,Anaerobic,4.29
STR_610,Streptococcus,analysis,Positive,Anaerobic,1.2
STR_660,Bacillus,always,Positive,Anaerobic,9.92
STR_936,Lactobacillus,around,Negative,Microaerophilic,7.55
