strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_238,Bacillus,similar,Positive,Aerobic,2.91
STR_795,Lactobacillus,professional,Positive,Microaerophilic,8.37
STR_609,Pseudomonas,clear,Positive,Anaerobic,2.05
STR_534,Clostridium,system,Positive,Microaerophilic,4.28
STR_869,Staphylococcus,model,Negative,Facultative Anaerobe,8.34
STR_590,Lactobacillus,nature,Negative,Facultative Anaerobe,7.2
STR_596,Streptococcus,future,Negative,Microaerophilic,3.37
STR_247,Bacillus,form,Positive,Microaerophilic,2.23
STR_959,Pseudomonas,bar,Positive,Microaerophilic,4.91
STR_900,Clostridium,performance,Negative,Facultative Anaerobe,5.29
STR_466,Bacillus,street,Negative,Microaerophilic,9.85
STR_954,Streptococcus,already,Positive,Facultative Anaerobe,7.76
STR_209,Staphylococcus,war,Negative,Anaerobic,8.5
STR_664,Lactobacillus,nor,Negative,Anaerobic,6.59
STR_401,Clostridium,language,Negative,Anaerobic,2.55
STR_462,Bacillus,company,Negative,Facultative Anaerobe,5.27
STR_249,Clostridium,important,Positive,Microaerophilic,6.09
STR_365,Bacillus,best,Negative,Microaerophilic,6.42
STR_715,Streptococcus,change,Positive,Anaerobic,2.61
STR_134,Staphylococcus,past,Positive,Anaerobic,6.91
STR_892,Pseudomonas,reveal,Positive,Aerobic,0.68
STR_740,Streptococcus,figure,Negative,Anaerobic,6.93
STR_606,Lactobacillus,parent,Negative,Microaerophilic,5.3
STR_243,Clostridium,help,Positive,Aerobic,4.26
STR_709,Clostridium,really,Negative,Microaerophilic,4.28
STR_500,Staphylococcus,dark,Positive,Facultative Anaerobe,2.77
STR_192,Pseudomonas,cost,Positive,Aerobic,2.48
STR_828,Streptococcus,hope,Negative,Aerobic,7.11
STR_591,Staphylococcus,store,Positive,Facultative Anaerobe,0.96
STR_576,Clostridium,serious,Negative,Aerobic,7.2
STR_144,Lactobacillus,attorney,Positive,Facultative Anaerobe,6.52
STR_954,Streptococcus,with,Negative,Facultative Anaerobe,8.12
STR_881,Pseudomonas,standard,Negative,Anaerobic,1.61
STR_530,Staphylococcus,fire,Positive,Facultative Anaerobe,4.15
STR_566,Lactobacillus,onto,Positive,Microaerophilic,3.58
STR_459,Pseudomonas,first,Positive,Facultative Anaerobe,3.53
STR_116,Clostridium,minute,Positive,Facultative Anaerobe,8.25
STR_302,Lactobacillus,return,Negative,Anaerobic,9.84
STR_250,Lactobacillus,finish,Negative,Microaerophilic,9.6
STR_210,Lactobacillus,quickly,Positive,Aerobic,1.02
STR_752,Pseudomonas,ahead,Positive,Aerobic,8.38
STR_292,Pseudomonas,system,Positive,Aerobic,8.4
STR_133,Streptococcus,matter,Negative,Anaerobic,2.61
STR_584,Streptococcus,weight,Positive,Aerobic,2.49
STR_770,Bacillus,team,Positive,Anaerobic,3.72
STR_369,Bacillus,speak,Positive,Aerobic,5.39
STR_108,Streptococcus,serious,Positive,Anaerobic,3.45
STR_665,Streptococcus,radio,Positive,Facultative Anaerobe,2.65
STR_379,Lactobacillus,join,Positive,Facultative Anaerobe,1.02
STR_327,Bacillus,growth,Positive,Microaerophilic,5.26
STR_488,Pseudomonas,style,Positive,Aerobic,4.17
STR_179,Staphylococcus,campaign,Negative,Microaerophilic,0.86
STR_122,Bacillus,identify,Positive,Microaerophilic,5.21
STR_776,Bacillus,especially,Positive,Facultative Anaerobe,5.41
STR_253,Clostridium,in,Positive,Anaerobic,7.08
STR_935,Staphylococcus,event,Positive,Anaerobic,4.9
STR_473,Lactobacillus,talk,Positive,Facultative Anaerobe,1.01
STR_598,Pseudomonas,must,Positive,Facultative Anaerobe,9.04
STR_622,Pseudomonas,fill,Positive,Aerobic,3.71
STR_785,Lactobacillus,toward,Positive,Anaerobic,8.35
STR_154,Lactobacillus,property,Positive,Microaerophilic,5.23
STR_934,Bacillus,southern,Negative,Facultative Anaerobe,4.72
STR_260,Lactobacillus,up,Negative,Aerobic,6.02
STR_686,Streptococcus,rule,Positive,Aerobic,8.68
STR_159,Clostridium,view,Negative,Facultative Anaerobe,4.22
STR_646,Lactobacillus,way,Positive,Microaerophilic,3.05
STR_119,Pseudomonas,tough,Positive,Microaerophilic,3.2
STR_922,Pseudomonas,least,Negative,Anaerobic,1.68
STR_965,Bacillus,enter,Positive,Anaerobic,3.23
STR_165,Pseudomonas,decade,Positive,Aerobic,8.88
STR_944,Clostridium,pressure,Negative,Anaerobic,7.65
STR_386,Staphylococcus,plan,Negative,Microaerophilic,1.84
STR_549,Pseudomonas,course,Positive,Anaerobic,8.26
STR_912,Staphylococcus,choose,Positive,Facultative Anaerobe,4.65
STR_945,Staphylococcus,field,Negative,Aerobic,1.78
STR_567,Pseudomonas,leg,Negative,Aerobic,1.23
STR_167,Bacillus,administration,Positive,Microaerophilic,4.71
STR_918,Bacillus,city,Negative,Anaerobic,5.22
STR_292,Streptococcus,road,Positive,Microaerophilic,9.12
STR_691,Bacillus,catch,Negative,Aerobic,4.91
STR_426,Bacillus,tend,Negative,Aerobic,7.79
STR_782,Lactobacillus,provide,Negative,Facultative Anaerobe,0.97
STR_300,Bacillus,along,Negative,Aerobic,1.51
STR_335,Streptococcus,together,Negative,Facultative Anaerobe,3.72
STR_662,Lactobacillus,believe,Positive,Anaerobic,8.27
STR_373,Bacillus,financial,Positive,Anaerobic,9.6
STR_466,Lactobacillus,similar,Positive,Facultative Anaerobe,3.07
STR_693,Pseudomonas,half,Negative,Facultative Anaerobe,6.64
STR_218,Bacillus,upon,Positive,Aerobic,8.09
STR_264,Streptococcus,medical,Positive,Aerobic,2.96
STR_471,Pseudomonas,at,Positive,Facultative Anaerobe,7.83
STR_631,Pseudomonas,should,Positive,Microaerophilic,4.2
STR_581,Pseudomonas,many,Positive,Facultative Anaerobe,1.8
STR_585,Lactobacillus,industry,Positive,Aerobic,9.98
STR_756,Pseudomonas,project,Negative,Facultative Anaerobe,6.75
STR_227,Streptococcus,job,Positive,Anaerobic,1.4
STR_511,Clostridium,owner,Negative,Anaerobic,7.63
STR_306,Clostridium,explain,Negative,Anaerobic,5.0
STR_327,Bacillus,bank,Positive,Anaerobic,2.59
STR_279,Pseudomonas,put,Negative,Aerobic,7.9
STR_410,Staphylococcus,information,Negative,Facultative Anaerobe,6.72
STR_848,Clostridium,later,Negative,Facultative Anaerobe,4.66
STR_149,Staphylococcus,land,Positive,Anaerobic,7.04
STR_285,Staphylococcus,heart,Positive,Aerobic,0.69
STR_368,Streptococcus,seem,Positive,Microaerophilic,2.05
STR_522,Lactobacillus,realize,Negative,Microaerophilic,7.39
STR_283,Pseudomonas,no,Positive,Aerobic,8.27
STR_235,Streptococcus,but,Negative,Anaerobic,4.04
STR_184,Streptococcus,among,Positive,Anaerobic,1.53
STR_612,Bacillus,where,Negative,Microaerophilic,1.7
STR_898,Staphylococcus,start,Positive,Microaerophilic,4.37
