strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_975,Streptococcus,compare,Positive,Anaerobic,8.8
STR_346,Streptococcus,will,Positive,Microaerophilic,7.49
STR_359,Lactobacillus,agree,Negative,Facultative Anaerobe,4.95
STR_249,Pseudomonas,baby,Positive,Microaerophilic,8.45
STR_162,Clostridium,opportunity,Negative,Facultative Anaerobe,3.38
STR_798,Clostridium,serious,Positive,Facultative Anaerobe,8.16
STR_914,Lactobacillus,history,Negative,Microaerophilic,5.52
STR_656,Clostridium,fast,Negative,Anaerobic,9.4
STR_607,Staphylococcus,end,Positive,Microaerophilic,2.97
STR_505,Bacillus,dark,Negative,Microaerophilic,3.15
STR_677,Streptococcus,yeah,Negative,Microaerophilic,7.46
STR_864,Bacillus,interest,Positive,Aerobic,8.02
STR_458,Bacillus,real,Positive,Aerobic,1.18
STR_705,Pseudomonas,note,Negative,Microaerophilic,1.34
STR_248,Lactobacillus,both,Negative,Aerobic,9.27
STR_561,Pseudomonas,culture,Negative,Facultative Anaerobe,8.89
STR_244,Bacillus,successful,Negative,Microaerophilic,4.23
STR_837,Pseudomonas,past,Positive,Facultative Anaerobe,1.18
STR_700,Pseudomonas,material,Positive,Microaerophilic,3.82
STR_723,Pseudomonas,mouth,Negative,Aerobic,1.93
STR_962,Clostridium,admit,Negative,Facultative Anaerobe,9.84
STR_623,Staphylococcus,research,Negative,Anaerobic,4.38
STR_986,Clostridium,executive,Positive,Microaerophilic,4.21
STR_518,Clostridium,seat,Negative,Anaerobic,4.46
STR_807,Clostridium,sort,Positive,Microaerophilic,0.88
STR_258,Staphylococcus,happen,Negative,Microaerophilic,1.51
STR_991,Clostridium,thought,Positive,Aerobic,6.56
STR_450,Streptococcus,week,Negative,Facultative Anaerobe,1.5
STR_557,Streptococcus,feeling,Positive,Facultative Anaerobe,4.02
STR_982,Pseudomonas,mission,Negative,Facultative Anaerobe,6.02
STR_359,Clostridium,protect,Positive,Aerobic,7.31
STR_726,Pseudomonas,top,Positive,Facultative Anaerobe,8.55
STR_687,Clostridium,dark,Positive,Aerobic,2.73
STR_768,Streptococcus,explain,Positive,Microaerophilic,3.62
STR_933,Streptococcus,into,Positive,Aerobic,3.81
STR_160,Bacillus,tree,Positive,Microaerophilic,2.1
STR_958,Lactobacillus,add,Negative,Anaerobic,3.68
STR_959,Pseudomonas,strategy,Positive,Aerobic,3.48
STR_180,Bacillus,almost,Negative,Aerobic,0.52
