strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_984,Streptococcus,animal,Positive,Microaerophilic,4.94
STR_522,Staphylococcus,us,Negative,Anaerobic,7.44
STR_732,Staphylococcus,information,Negative,Microaerophilic,0.74
STR_700,Lactobacillus,buy,Positive,Anaerobic,4.56
STR_602,Streptococcus,kid,Positive,Anaerobic,7.58
STR_899,Bacillus,daughter,Positive,Aerobic,6.14
STR_672,Streptococcus,down,Negative,Microaerophilic,3.78
STR_237,Streptococcus,wish,Positive,Microaerophilic,2.99
STR_548,Bacillus,quickly,Negative,Anaerobic,6.77
STR_346,Pseudomonas,maintain,Positive,Anaerobic,9.14
STR_307,Streptococcus,under,Negative,Microaerophilic,4.88
STR_749,Bacillus,fund,Positive,Aerobic,0.79
STR_923,Streptococcus,yard,Positive,Facultative Anaerobe,6.45
STR_556,Bacillus,history,Negative,Anaerobic,3.87
STR_255,Staphylococcus,middle,Negative,Anaerobic,2.98
STR_892,Staphylococcus,prove,Negative,Aerobic,0.98
STR_568,Lactobacillus,to,Positive,Anaerobic,3.51
STR_873,Streptococcus,which,Negative,Microaerophilic,2.23
STR_166,Bacillus,how,Positive,Facultative Anaerobe,3.7
STR_224,Pseudomonas,box,Positive,Aerobic,5.14
STR_360,Clostridium,future,Positive,Facultative Anaerobe,6.04
STR_426,Streptococcus,left,Negative,Aerobic,3.19
STR_338,Clostridium,two,Positive,Microaerophilic,8.33
STR_422,Bacillus,purpose,Positive,Aerobic,2.77
STR_623,Bacillus,TV,Positive,Facultative Anaerobe,1.82
STR_526,Bacillus,reflect,Positive,Anaerobic,8.01
STR_921,Pseudomonas,thank,Negative,Microaerophilic,7.52
STR_497,Lactobacillus,family,Positive,Anaerobic,1.23
STR_889,Staphylococcus,crime,Positive,Microaerophilic,5.93
STR_555,Staphylococcus,material,Positive,Microaerophilic,2.08
STR_656,Staphylococcus,free,Positive,Facultative Anaerobe,0.6
STR_194,Streptococcus,as,Positive,Microaerophilic,3.76
STR_220,Pseudomonas,will,Positive,Aerobic,9.17
STR_210,Bacillus,race,Positive,Facultative Anaerobe,2.48
STR_594,Bacillus,cause,Positive,Anaerobic,8.38
STR_324,Staphylococcus,office,Positive,Aerobic,8.95
STR_134,Staphylococcus,way,Positive,Aerobic,7.68
STR_646,Pseudomonas,ten,Negative,Microaerophilic,0.79
STR_180,Bacillus,suffer,Positive,Facultative Anaerobe,5.66
STR_252,Streptococcus,box,Negative,Aerobic,9.44
STR_132,Streptococcus,purpose,Positive,Anaerobic,4.99
STR_818,Clostridium,guy,Positive,Microaerophilic,7.96
STR_275,Clostridium,stuff,Negative,Anaerobic,5.54
STR_477,Clostridium,senior,Positive,Anaerobic,8.15
STR_881,Streptococcus,into,Positive,Anaerobic,8.25
STR_652,Lactobacillus,state,Positive,Anaerobic,9.65
STR_858,Staphylococcus,evidence,Negative,Microaerophilic,7.56
STR_951,Clostridium,evidence,Negative,Facultative Anaerobe,1.22
STR_393,Streptococcus,could,Positive,Aerobic,9.03
STR_583,Pseudomonas,scene,Positive,Microaerophilic,1.41
STR_659,Streptococcus,question,Negative,Facultative Anaerobe,5.47
STR_312,Pseudomonas,pass,Positive,Facultative Anaerobe,9.12
STR_847,Pseudomonas,carry,Negative,Aerobic,6.22
STR_314,Clostridium,speak,Negative,Facultative Anaerobe,8.87
STR_925,Streptococcus,happy,Positive,Microaerophilic,9.25
STR_839,Clostridium,health,Negative,Microaerophilic,7.61
STR_252,Pseudomonas,fly,Positive,Facultative Anaerobe,3.32
STR_634,Staphylococcus,they,Positive,Aerobic,3.3
STR_573,Bacillus,professional,Negative,Facultative Anaerobe,4.24
STR_854,Bacillus,whether,Negative,Microaerophilic,4.52
STR_835,Bacillus,baby,Positive,Anaerobic,1.94
STR_733,Bacillus,size,Negative,Facultative Anaerobe,0.8
STR_262,Clostridium,hospital,Negative,Aerobic,5.73
STR_560,Pseudomonas,new,Negative,Anaerobic,0.87
STR_445,Clostridium,probably,Positive,Aerobic,0.78
STR_253,Staphylococcus,condition,Negative,Aerobic,2.69
STR_464,Staphylococcus,dinner,Negative,Facultative Anaerobe,7.1
STR_229,Clostridium,none,Positive,Microaerophilic,7.48
STR_717,Pseudomonas,without,Positive,Microaerophilic,1.65
STR_699,Bacillus,benefit,Positive,Facultative Anaerobe,6.9
STR_873,Bacillus,eye,Negative,Microaerophilic,4.01
STR_522,Lactobacillus,discussion,Positive,Aerobic,3.11
STR_523,Staphylococcus,factor,Negative,Microaerophilic,3.64
STR_973,Clostridium,miss,Positive,Aerobic,5.13
STR_836,Pseudomonas,professor,Positive,Microaerophilic,4.35
STR_293,Clostridium,Democrat,Negative,Anaerobic,1.25
STR_369,Pseudomonas,though,Positive,Aerobic,1.25
STR_430,Pseudomonas,blue,Positive,Microaerophilic,2.12
STR_876,Lactobacillus,out,Positive,Facultative Anaerobe,1.57
STR_117,Staphylococcus,yeah,Negative,Facultative Anaerobe,9.71
STR_373,Streptococcus,these,Positive,Facultative Anaerobe,4.35
STR_582,Bacillus,audience,Positive,Aerobic,8.49
STR_172,Pseudomonas,paper,Positive,Aerobic,8.85
STR_666,Clostridium,political,Positive,Microaerophilic,8.75
STR_922,Lactobacillus,player,Positive,Aerobic,6.76
STR_106,Bacillus,including,Negative,Aerobic,6.15
STR_637,Streptococcus,reduce,Positive,Microaerophilic,2.73
STR_744,Streptococcus,inside,Positive,Aerobic,1.68
STR_620,Lactobacillus,common,Positive,Anaerobic,6.3
STR_195,Staphylococcus,evidence,Positive,Aerobic,9.38
STR_413,Lactobacillus,already,Negative,Microaerophilic,2.96
STR_347,Pseudomonas,make,Negative,Microaerophilic,2.47
STR_787,Streptococcus,why,Negative,Anaerobic,6.21
STR_806,Pseudomonas,popular,Positive,Microaerophilic,1.33
STR_434,Clostridium,sometimes,Positive,Aerobic,3.82
STR_990,Pseudomonas,agency,Negative,Anaerobic,0.93
STR_690,Lactobacillus,seat,Positive,Microaerophilic,4.46
STR_708,Streptococcus,house,Negative,Facultative Anaerobe,7.52
STR_849,Clostridium,tell,Negative,Aerobic,0.66
STR_878,Bacillus,always,Positive,Microaerophilic,6.08
STR_688,Pseudomonas,yet,Negative,Facultative Anaerobe,6.43
STR_610,Streptococcus,short,Negative,Microaerophilic,4.57
STR_898,Pseudomonas,bit,Negative,Microaerophilic,6.89
STR_177,Bacillus,state,Negative,Microaerophilic,9.9
STR_959,Bacillus,finally,Negative,Anaerobic,9.29
STR_140,Clostridium,finish,Positive,Aerobic,4.32
STR_642,Bacillus,full,Negative,Aerobic,6.39
STR_831,Clostridium,involve,Positive,Aerobic,4.39
STR_814,Streptococcus,customer,Negative,Aerobic,9.95
STR_749,Streptococcus,you,Positive,Aerobic,9.25
STR_453,Bacillus,college,Positive,Microaerophilic,1.92
STR_747,Staphylococcus,ever,Positive,Aerobic,6.04
STR_318,Clostridium,discuss,Positive,Facultative Anaerobe,5.53
STR_276,Clostridium,wish,Positive,Facultative Anaerobe,3.4
STR_404,Pseudomonas,morning,Positive,Microaerophilic,4.54
STR_112,Clostridium,good,Negative,Aerobic,5.06
STR_770,Streptococcus,describe,Positive,Facultative Anaerobe,1.11
STR_298,Staphylococcus,system,Positive,Microaerophilic,7.61
STR_775,Lactobacillus,sound,Negative,Facultative Anaerobe,1.88
STR_764,Lactobacillus,land,Positive,Facultative Anaerobe,7.58
STR_136,Clostridium,talk,Positive,Aerobic,8.48
