strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_870,Clostridium,two,Negative,Facultative Anaerobe,7.71
STR_906,Streptococcus,her,Negative,Microaerophilic,3.29
STR_287,Lactobacillus,result,Positive,Anaerobic,3.55
STR_140,Lactobacillus,especially,Positive,Microaerophilic,7.19
STR_864,Streptococcus,true,Positive,Aerobic,8.02
STR_851,Staphylococcus,easy,Negative,Facultative Anaerobe,5.41
STR_693,Clostridium,include,Negative,Microaerophilic,4.3
STR_966,Bacillus,drive,Negative,Microaerophilic,7.31
STR_504,Bacillus,must,Positive,Microaerophilic,1.95
STR_208,Staphylococcus,play,Negative,Aerobic,3.91
STR_713,Streptococcus,interview,Positive,Anaerobic,0.63
STR_246,Streptococcus,responsibility,Negative,Facultative Anaerobe,8.76
STR_117,Streptococcus,beautiful,Positive,Microaerophilic,6.04
STR_926,Pseudomonas,person,Positive,Facultative Anaerobe,2.69
STR_565,Streptococcus,character,Positive,Anaerobic,2.65
STR_159,Bacillus,bit,Negative,Aerobic,4.12
STR_675,Lactobacillus,move,Negative,Microaerophilic,1.97
STR_173,Clostridium,process,Negative,Aerobic,3.73
STR_659,Streptococcus,wrong,Negative,Microaerophilic,0.72
STR_808,Bacillus,improve,Negative,Facultative Anaerobe,3.16
STR_849,Pseudomonas,around,Positive,Facultative Anaerobe,8.83
STR_369,Pseudomonas,floor,Negative,Aerobic,3.66
STR_285,Clostridium,today,Positive,Anaerobic,8.36
STR_543,Bacillus,small,Positive,Aerobic,8.88
STR_900,Clostridium,write,Positive,Aerobic,7.18
STR_570,Bacillus,her,Positive,Microaerophilic,0.98
STR_429,Streptococcus,near,Negative,Facultative Anaerobe,9.26
STR_909,Pseudomonas,reason,Positive,Aerobic,0.58
STR_930,Clostridium,room,Positive,Anaerobic,3.33
STR_897,Pseudomonas,scene,Positive,Aerobic,4.98
STR_587,Bacillus,most,Negative,Aerobic,5.77
STR_832,Lactobacillus,often,Negative,Microaerophilic,9.06
STR_905,Staphylococcus,still,Negative,Anaerobic,5.58
STR_485,Pseudomonas,discussion,Positive,Anaerobic,2.0
STR_538,Staphylococcus,bad,Positive,Aerobic,7.98
STR_368,Lactobacillus,collection,Negative,Facultative Anaerobe,1.24
STR_155,Streptococcus,design,Negative,Facultative Anaerobe,7.58
STR_595,Pseudomonas,two,Negative,Anaerobic,8.15
STR_222,Staphylococcus,close,Negative,Anaerobic,8.03
STR_307,Clostridium,feeling,Negative,Microaerophilic,8.56
STR_912,Staphylococcus,west,Positive,Microaerophilic,3.98
STR_986,Streptococcus,trade,Positive,Anaerobic,7.92
STR_830,Clostridium,push,Positive,Microaerophilic,5.34
STR_332,Pseudomonas,actually,Negative,Aerobic,8.73
STR_921,Bacillus,serve,Positive,Aerobic,6.28
STR_233,Clostridium,hot,Positive,Facultative Anaerobe,6.99
STR_576,Bacillus,modern,Positive,Facultative Anaerobe,7.05
STR_750,Streptococcus,lot,Positive,Aerobic,5.43
STR_619,Streptococcus,discuss,Positive,Microaerophilic,5.83
STR_443,Streptococcus,garden,Negative,Anaerobic,6.8
STR_276,Clostridium,book,Negative,Aerobic,2.21
STR_221,Pseudomonas,my,Negative,Anaerobic,7.81
STR_867,Lactobacillus,record,Negative,Facultative Anaerobe,5.73
STR_475,Pseudomonas,bill,Negative,Anaerobic,6.45
STR_859,Pseudomonas,describe,Positive,Microaerophilic,9.44
STR_586,Lactobacillus,either,Negative,Microaerophilic,2.74
STR_899,Pseudomonas,dog,Positive,Aerobic,5.59
STR_394,Lactobacillus,and,Positive,Facultative Anaerobe,2.25
STR_918,Bacillus,dark,Positive,Anaerobic,2.78
STR_655,Staphylococcus,free,Positive,Facultative Anaerobe,4.1
STR_611,Lactobacillus,voice,Negative,Microaerophilic,5.69
STR_558,Lactobacillus,later,Positive,Anaerobic,1.21
STR_328,Streptococcus,return,Positive,Microaerophilic,6.61
STR_877,Streptococcus,economic,Negative,Facultative Anaerobe,3.43
STR_547,Bacillus,lead,Negative,Anaerobic,0.91
STR_952,Lactobacillus,every,Negative,Anaerobic,5.98
STR_901,Bacillus,fight,Negative,Aerobic,8.86
STR_257,Clostridium,image,Positive,Microaerophilic,4.18
STR_917,Streptococcus,leg,Positive,Anaerobic,5.35
STR_111,Clostridium,money,Positive,Microaerophilic,4.16
STR_335,Streptococcus,table,Positive,Facultative Anaerobe,3.3
STR_616,Staphylococcus,inside,Positive,Aerobic,2.49
STR_820,Pseudomonas,animal,Positive,Anaerobic,6.9
STR_120,Clostridium,simple,Positive,Aerobic,8.83
STR_466,Staphylococcus,effort,Negative,Facultative Anaerobe,4.43
STR_713,Lactobacillus,walk,Positive,Anaerobic,3.05
STR_823,Lactobacillus,reduce,Negative,Aerobic,1.03
STR_423,Staphylococcus,middle,Positive,Aerobic,5.13
STR_491,Streptococcus,theory,Negative,Microaerophilic,1.97
STR_752,Staphylococcus,give,Positive,Facultative Anaerobe,2.29
STR_503,Clostridium,should,Negative,Anaerobic,5.87
STR_594,Clostridium,girl,Positive,Anaerobic,7.3
STR_495,Clostridium,difficult,Positive,Microaerophilic,0.77
STR_641,Bacillus,true,Positive,Facultative Anaerobe,6.48
STR_337,Bacillus,look,Positive,Facultative Anaerobe,4.67
