strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_178,Lactobacillus,street,Negative,Aerobic,2.39
STR_905,Streptococcus,serious,Positive,Aerobic,4.86
STR_588,Bacillus,education,Positive,Microaerophilic,9.38
STR_128,Staphylococcus,throughout,Positive,Microaerophilic,0.74
STR_710,Clostridium,debate,Positive,Facultative Anaerobe,2.6
STR_566,Clostridium,science,Positive,Anaerobic,2.06
STR_485,Pseudomonas,collection,Positive,Facultative Anaerobe,7.24
STR_376,Pseudomonas,people,Negative,Microaerophilic,7.85
STR_559,Clostridium,born,Positive,Facultative Anaerobe,5.61
STR_988,Bacillus,to,Positive,Microaerophilic,9.0
STR_154,Staphylococcus,laugh,Positive,Facultative Anaerobe,7.05
STR_781,Lactobacillus,stuff,Negative,Facultative Anaerobe,5.93
STR_151,Bacillus,continue,Negative,Microaerophilic,3.21
STR_376,Staphylococcus,company,Negative,Aerobic,0.52
STR_709,Staphylococcus,note,Positive,Microaerophilic,4.28
STR_255,Bacillus,simple,Positive,Microaerophilic,4.06
STR_221,Bacillus,glass,Negative,Aerobic,8.8
STR_761,Lactobacillus,each,Positive,Facultative Anaerobe,8.7
STR_616,Staphylococcus,trip,Negative,Aerobic,7.23
STR_875,Bacillus,imagine,Positive,Facultative Anaerobe,7.23
STR_624,Bacillus,father,Positive,Facultative Anaerobe,9.89
STR_296,Lactobacillus,learn,Positive,Anaerobic,5.76
STR_183,Lactobacillus,campaign,Negative,Facultative Anaerobe,6.38
STR_171,Lactobacillus,method,Positive,Facultative Anaerobe,6.48
STR_210,Staphylococcus,such,Positive,Anaerobic,3.19
STR_525,Streptococcus,successful,Positive,Microaerophilic,1.36
STR_666,Clostridium,business,Negative,Facultative Anaerobe,3.8
STR_895,Bacillus,blue,Positive,Aerobic,2.68
STR_366,Lactobacillus,rock,Positive,Aerobic,7.07
STR_388,Clostridium,ability,Negative,Aerobic,1.65
STR_711,Clostridium,foreign,Negative,Aerobic,0.55
STR_311,Clostridium,remember,Negative,Aerobic,5.33
STR_507,Pseudomonas,see,Negative,Facultative Anaerobe,8.43
STR_622,Pseudomonas,other,Positive,Microaerophilic,3.98
STR_511,Streptococcus,mention,Positive,Facultative Anaerobe,1.49
STR_651,Staphylococcus,idea,Negative,Microaerophilic,5.01
STR_928,Clostridium,down,Positive,Microaerophilic,8.21
STR_850,Lactobacillus,right,Positive,Microaerophilic,2.92
STR_351,Clostridium,seven,Positive,Anaerobic,0.75
STR_823,Lactobacillus,recently,Positive,Aerobic,2.61
STR_103,Pseudomonas,doctor,Positive,Anaerobic,4.98
STR_434,Pseudomonas,his,Positive,Microaerophilic,1.99
STR_250,Bacillus,agent,Positive,Anaerobic,8.15
STR_611,Clostridium,four,Negative,Anaerobic,0.78
STR_674,Pseudomonas,American,Negative,Aerobic,4.77
STR_619,Lactobacillus,discuss,Negative,Facultative Anaerobe,2.97
STR_885,Pseudomonas,strategy,Positive,Facultative Anaerobe,0.73
STR_127,Pseudomonas,apply,Positive,Microaerophilic,6.67
STR_887,Staphylococcus,make,Positive,Microaerophilic,9.42
STR_693,Clostridium,claim,Positive,Anaerobic,5.06
STR_451,Pseudomonas,leave,Negative,Facultative Anaerobe,5.85
STR_303,Clostridium,for,Positive,Anaerobic,8.37
STR_934,Pseudomonas,practice,Positive,Facultative Anaerobe,3.52
STR_145,Pseudomonas,interview,Negative,Anaerobic,8.6
STR_816,Streptococcus,significant,Positive,Microaerophilic,5.59
STR_425,Streptococcus,quickly,Positive,Aerobic,3.5
STR_729,Pseudomonas,despite,Positive,Microaerophilic,4.67
STR_147,Clostridium,significant,Positive,Aerobic,3.52
STR_891,Streptococcus,entire,Positive,Facultative Anaerobe,3.73
STR_782,Bacillus,east,Negative,Facultative Anaerobe,4.26
STR_247,Streptococcus,this,Positive,Aerobic,4.79
STR_939,Staphylococcus,down,Negative,Facultative Anaerobe,0.78
STR_440,Staphylococcus,tend,Negative,Microaerophilic,1.48
STR_131,Staphylococcus,ten,Positive,Facultative Anaerobe,4.8
STR_610,Pseudomonas,believe,Negative,Aerobic,5.7
STR_184,Lactobacillus,strategy,Negative,Microaerophilic,2.35
STR_522,Bacillus,structure,Positive,Anaerobic,9.36
STR_419,Pseudomonas,head,Positive,Facultative Anaerobe,4.83
STR_512,Lactobacillus,enter,Positive,Anaerobic,6.84
STR_207,Clostridium,require,Negative,Anaerobic,7.6
STR_787,Streptococcus,foreign,Positive,Microaerophilic,1.0
STR_437,Bacillus,break,Positive,Anaerobic,0.83
STR_305,Clostridium,specific,Negative,Anaerobic,2.99
STR_557,Bacillus,central,Positive,Anaerobic,6.4
STR_520,Streptococcus,yeah,Negative,Aerobic,3.15
STR_806,Pseudomonas,wrong,Negative,Aerobic,7.98
STR_279,Streptococcus,dog,Negative,Microaerophilic,8.84
STR_428,Pseudomonas,rule,Negative,Anaerobic,6.96
STR_854,Pseudomonas,specific,Positive,Aerobic,6.09
STR_186,Pseudomonas,evidence,Positive,Aerobic,7.41
STR_521,Bacillus,son,Positive,Facultative Anaerobe,4.8
STR_132,Bacillus,simple,Positive,Microaerophilic,5.71
STR_986,Clostridium,economy,Negative,Aerobic,7.12
STR_386,Pseudomonas,actually,Positive,Anaerobic,7.11
STR_670,Staphylococcus,out,Positive,Microaerophilic,8.76
STR_200,Staphylococcus,evidence,Negative,Microaerophilic,4.83
STR_941,Pseudomonas,special,Positive,Anaerobic,9.3
STR_573,Staphylococcus,wrong,Negative,Microaerophilic,6.31
STR_814,Staphylococcus,paper,Positive,Anaerobic,3.27
STR_369,Staphylococcus,over,Negative,Facultative Anaerobe,8.2
STR_190,Pseudomonas,a,Negative,Facultative Anaerobe,2.53
STR_673,Streptococcus,magazine,Positive,Microaerophilic,2.71
STR_808,Lactobacillus,conference,Positive,Aerobic,1.01
STR_562,Pseudomonas,blue,Positive,Microaerophilic,1.38
STR_521,Streptococcus,central,Negative,Anaerobic,9.23
STR_734,Streptococcus,generation,Positive,Aerobic,5.57
STR_805,Clostridium,full,Negative,Facultative Anaerobe,3.87
STR_100,Staphylococcus,evening,Positive,Anaerobic,9.46
STR_299,Staphylococcus,simply,Negative,Anaerobic,2.42
STR_426,Streptococcus,bill,Negative,Facultative Anaerobe,6.54
STR_101,Pseudomonas,year,Negative,Anaerobic,9.56
STR_375,Staphylococcus,standard,Positive,Anaerobic,7.23
STR_586,Staphylococcus,writer,Negative,Aerobic,7.56
STR_707,Clostridium,dog,Negative,Microaerophilic,9.95
STR_925,Bacillus,television,Negative,Anaerobic,7.46
STR_870,Streptococcus,I,Positive,Aerobic,4.99
STR_365,Clostridium,Congress,Positive,Anaerobic,1.36
STR_201,Streptococcus,experience,Positive,Microaerophilic,6.85
STR_861,Pseudomonas,they,Positive,Facultative Anaerobe,8.64
STR_947,Staphylococcus,project,Positive,Anaerobic,6.58
STR_945,Staphylococcus,professional,Negative,Aerobic,7.4
STR_583,Pseudomonas,check,Negative,Anaerobic,8.89
STR_736,Streptococcus,color,Negative,Facultative Anaerobe,7.53
STR_803,Bacillus,first,Positive,Facultative Anaerobe,6.04
STR_209,Staphylococcus,center,Negative,Microaerophilic,1.46
STR_212,Bacillus,dark,Positive,Aerobic,9.55
STR_373,Bacillus,half,Negative,Aerobic,3.83
STR_387,Lactobacillus,reveal,Negative,Aerobic,3.12
STR_799,Staphylococcus,some,Negative,Aerobic,3.41
STR_162,Streptococcus,Mr,Positive,Microaerophilic,8.27
STR_142,Pseudomonas,system,Negative,Facultative Anaerobe,4.11
STR_586,Clostridium,put,Positive,Microaerophilic,9.55
STR_410,Staphylococcus,his,Negative,Facultative Anaerobe,5.02
STR_958,Streptococcus,investment,Negative,Microaerophilic,3.67
STR_679,Lactobacillus,leg,Negative,Aerobic,4.01
STR_240,Bacillus,mention,Negative,Anaerobic,6.96
STR_353,Lactobacillus,prepare,Negative,Anaerobic,9.34
STR_995,Pseudomonas,focus,Negative,Microaerophilic,1.92
STR_764,Streptococcus,rest,Positive,Anaerobic,5.72
STR_986,Lactobacillus,old,Negative,Microaerophilic,9.16
STR_389,Lactobacillus,agreement,Negative,Aerobic,8.37
STR_636,Pseudomonas,coach,Positive,Aerobic,1.72
STR_783,Bacillus,suffer,Positive,Aerobic,4.64
STR_507,Lactobacillus,player,Positive,Aerobic,3.29
STR_367,Staphylococcus,time,Negative,Microaerophilic,0.89
STR_780,Lactobacillus,everybody,Negative,Anaerobic,5.22
STR_884,Pseudomonas,soon,Negative,Anaerobic,4.63
STR_242,Bacillus,successful,Positive,Aerobic,5.56
STR_801,Lactobacillus,ready,Positive,Anaerobic,0.7
STR_174,Bacillus,any,Negative,Aerobic,8.5
STR_963,Pseudomonas,shake,Positive,Facultative Anaerobe,3.82
STR_603,Lactobacillus,above,Positive,Anaerobic,7.05
STR_398,Streptococcus,management,Positive,Anaerobic,9.54
STR_919,Bacillus,majority,Negative,Aerobic,2.41
STR_173,Staphylococcus,movement,Negative,Facultative Anaerobe,5.89
STR_665,Pseudomonas,wall,Positive,Microaerophilic,6.15
STR_644,Streptococcus,majority,Positive,Microaerophilic,7.76
