strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_581,Pseudomonas,system,Negative,Microaerophilic,2.02
STR_193,Lactobacillus,ever,Positive,Microaerophilic,4.32
STR_583,Streptococcus,prepare,Positive,Anaerobic,8.06
STR_269,Streptococcus,every,Negative,Microaerophilic,9.04
STR_400,Pseudomonas,administration,Positive,Anaerobic,6.6
STR_954,Pseudomonas,everybody,Positive,Facultative Anaerobe,6.14
STR_596,Bacillus,view,Positive,Anaerobic,2.77
STR_468,Pseudomonas,cup,Negative,Aerobic,0.89
STR_543,Clostridium,price,Negative,Facultative Anaerobe,3.16
STR_689,Lactobacillus,collection,Positive,Anaerobic,4.65
STR_553,Staphylococcus,information,Positive,Aerobic,7.21
STR_782,Pseudomonas,federal,Positive,Microaerophilic,9.27
STR_258,Lactobacillus,outside,Negative,Facultative Anaerobe,5.97
STR_621,Clostridium,material,Positive,Aerobic,4.12
STR_945,Lactobacillus,company,Negative,Facultative Anaerobe,6.41
STR_330,Lactobacillus,attack,Negative,Anaerobic,9.25
STR_738,Bacillus,high,Negative,Anaerobic,7.66
STR_131,Pseudomonas,watch,Negative,Anaerobic,5.01
STR_845,Streptococcus,only,Positive,Aerobic,6.36
STR_732,Streptococcus,area,Negative,Anaerobic,6.04
STR_932,Clostridium,some,Positive,Microaerophilic,9.97
STR_776,Clostridium,learn,Positive,Facultative Anaerobe,4.71
STR_534,Streptococcus,pick,Positive,Aerobic,5.28
STR_721,Lactobacillus,avoid,Negative,Anaerobic,3.62
STR_413,Pseudomonas,run,Positive,Microaerophilic,5.77
STR_761,Staphylococcus,southern,Negative,Aerobic,6.32
STR_390,Lactobacillus,see,Positive,Facultative Anaerobe,1.07
STR_198,Lactobacillus,market,Positive,Aerobic,9.62
STR_904,Streptococcus,positive,Negative,Facultative Anaerobe,5.57
STR_346,Lactobacillus,eat,Positive,Aerobic,5.59
STR_124,Staphylococcus,political,Negative,Aerobic,5.86
STR_313,Bacillus,black,Positive,Facultative Anaerobe,4.06
STR_442,Staphylococcus,medical,Positive,Facultative Anaerobe,8.9
STR_645,Lactobacillus,identify,Positive,Anaerobic,7.37
STR_932,Lactobacillus,song,Negative,Microaerophilic,5.4
STR_504,Streptococcus,group,Positive,Facultative Anaerobe,1.98
STR_282,Staphylococcus,even,Positive,Aerobic,9.62
STR_337,Streptococcus,what,Negative,Facultative Anaerobe,8.86
STR_366,Clostridium,official,Positive,Aerobic,2.49
STR_440,Staphylococcus,trial,Positive,Aerobic,2.41
STR_205,Clostridium,between,Negative,Microaerophilic,7.73
STR_856,Clostridium,administration,Negative,Facultative Anaerobe,6.32
STR_602,Bacillus,my,Positive,Anaerobic,9.68
STR_346,Lactobacillus,late,Negative,Facultative Anaerobe,6.74
STR_871,Clostridium,travel,Negative,Microaerophilic,7.22
STR_249,Bacillus,simple,Positive,Anaerobic,7.74
STR_315,Staphylococcus,watch,Negative,Aerobic,1.05
STR_399,Staphylococcus,throw,Positive,Aerobic,1.94
STR_316,Streptococcus,music,Positive,Anaerobic,6.65
STR_170,Clostridium,worry,Negative,Microaerophilic,1.48
STR_752,Pseudomonas,business,Positive,Facultative Anaerobe,6.75
STR_443,Pseudomonas,goal,Positive,Microaerophilic,4.29
STR_354,Staphylococcus,hand,Positive,Microaerophilic,6.93
STR_518,Bacillus,matter,Negative,Aerobic,5.34
STR_960,Streptococcus,result,Negative,Aerobic,3.5
STR_146,Pseudomonas,control,Negative,Microaerophilic,2.67
STR_232,Lactobacillus,recently,Positive,Microaerophilic,3.83
STR_847,Lactobacillus,cause,Positive,Aerobic,6.87
STR_917,Bacillus,relationship,Positive,Microaerophilic,4.91
STR_340,Pseudomonas,four,Positive,Anaerobic,0.53
STR_860,Staphylococcus,bad,Negative,Microaerophilic,8.09
STR_849,Bacillus,task,Negative,Aerobic,9.67
STR_343,Streptococcus,mind,Positive,Anaerobic,2.15
STR_804,Staphylococcus,anyone,Negative,Aerobic,8.17
STR_388,Clostridium,rather,Negative,Anaerobic,1.29
STR_247,Clostridium,some,Positive,Aerobic,9.27
STR_994,Lactobacillus,amount,Negative,Aerobic,9.39
STR_447,Streptococcus,interest,Positive,Facultative Anaerobe,8.27
STR_365,Lactobacillus,just,Negative,Aerobic,7.71
STR_718,Pseudomonas,society,Negative,Aerobic,1.37
STR_412,Lactobacillus,level,Negative,Microaerophilic,2.6
STR_478,Lactobacillus,catch,Positive,Facultative Anaerobe,6.07
STR_203,Staphylococcus,back,Positive,Microaerophilic,9.27
STR_322,Pseudomonas,very,Positive,Microaerophilic,4.65
STR_388,Bacillus,consider,Positive,Facultative Anaerobe,4.09
STR_852,Lactobacillus,position,Negative,Anaerobic,0.63
STR_967,Bacillus,world,Negative,Aerobic,7.77
STR_582,Bacillus,painting,Negative,Aerobic,9.74
STR_870,Bacillus,marriage,Positive,Aerobic,3.45
STR_747,Staphylococcus,he,Negative,Aerobic,1.15
STR_869,Bacillus,attention,Positive,Microaerophilic,9.33
STR_445,Streptococcus,her,Positive,Aerobic,8.84
STR_176,Lactobacillus,break,Negative,Microaerophilic,7.07
STR_111,Pseudomonas,consumer,Positive,Anaerobic,5.59
STR_132,Bacillus,long,Positive,Microaerophilic,9.96
STR_174,Pseudomonas,situation,Positive,Microaerophilic,9.76
STR_230,Clostridium,itself,Negative,Aerobic,8.46
STR_928,Clostridium,information,Negative,Anaerobic,5.41
STR_281,Lactobacillus,already,Positive,Anaerobic,5.26
STR_250,Lactobacillus,customer,Negative,Anaerobic,1.22
STR_611,Pseudomonas,character,Negative,Microaerophilic,8.66
STR_759,Lactobacillus,perform,Positive,Anaerobic,2.94
STR_711,Streptococcus,describe,Positive,Anaerobic,3.06
STR_414,Staphylococcus,control,Positive,Anaerobic,1.25
STR_677,Bacillus,kid,Negative,Aerobic,6.74
STR_936,Lactobacillus,financial,Negative,Aerobic,9.1
STR_275,Staphylococcus,structure,Negative,Microaerophilic,3.95
STR_650,Clostridium,expect,Negative,Anaerobic,4.28
STR_653,Bacillus,government,Positive,Facultative Anaerobe,3.93
STR_471,Bacillus,about,Negative,Aerobic,4.19
STR_758,Lactobacillus,cost,Negative,Anaerobic,9.55
STR_618,Staphylococcus,allow,Negative,Aerobic,9.95
STR_966,Bacillus,stop,Negative,Aerobic,8.82
STR_208,Lactobacillus,trade,Positive,Microaerophilic,8.43
STR_312,Staphylococcus,foot,Negative,Anaerobic,1.68
STR_468,Streptococcus,wear,Positive,Microaerophilic,2.47
STR_158,Bacillus,determine,Negative,Facultative Anaerobe,7.53
STR_479,Pseudomonas,individual,Negative,Microaerophilic,8.33
STR_820,Staphylococcus,analysis,Positive,Microaerophilic,8.68
STR_854,Lactobacillus,six,Positive,Aerobic,2.01
STR_744,Clostridium,unit,Positive,Microaerophilic,4.83
STR_978,Lactobacillus,need,Positive,Anaerobic,4.06
STR_234,Streptococcus,bring,Negative,Facultative Anaerobe,4.14
STR_752,Streptococcus,them,Positive,Facultative Anaerobe,5.81
STR_693,Staphylococcus,job,Positive,Aerobic,3.29
STR_256,Lactobacillus,couple,Positive,Aerobic,3.08
STR_887,Pseudomonas,sometimes,Positive,Microaerophilic,8.08
STR_720,Staphylococcus,political,Negative,Anaerobic,2.81
STR_625,Clostridium,wall,Negative,Microaerophilic,6.28
STR_546,Streptococcus,traditional,Positive,Anaerobic,0.9
STR_691,Lactobacillus,brother,Negative,Facultative Anaerobe,6.03
STR_286,Bacillus,indeed,Positive,Aerobic,7.54
STR_266,Pseudomonas,program,Negative,Facultative Anaerobe,1.08
STR_294,Pseudomonas,your,Negative,Aerobic,8.48
STR_387,Streptococcus,trial,Negative,Facultative Anaerobe,10.0
STR_502,Staphylococcus,painting,Positive,Facultative Anaerobe,4.96
STR_903,Streptococcus,down,Positive,Facultative Anaerobe,6.74
STR_115,Clostridium,over,Negative,Facultative Anaerobe,6.67
STR_870,Bacillus,to,Negative,Facultative Anaerobe,10.0
STR_386,Clostridium,site,Positive,Microaerophilic,8.07
STR_920,Streptococcus,no,Negative,Facultative Anaerobe,7.06
STR_213,Bacillus,almost,Positive,Anaerobic,5.44
STR_937,Bacillus,throw,Negative,Anaerobic,1.68
STR_100,Lactobacillus,figure,Negative,Facultative Anaerobe,7.12
STR_953,Staphylococcus,evidence,Negative,Microaerophilic,9.43
STR_499,Pseudomonas,fight,Negative,Anaerobic,6.89
STR_799,Staphylococcus,away,Positive,Anaerobic,3.41
STR_758,Staphylococcus,modern,Positive,Microaerophilic,1.86
STR_916,Lactobacillus,four,Positive,Aerobic,9.7
STR_876,Staphylococcus,husband,Positive,Aerobic,8.23
STR_236,Staphylococcus,affect,Positive,Facultative Anaerobe,2.47
STR_489,Streptococcus,staff,Positive,Microaerophilic,6.43
STR_543,Clostridium,then,Positive,Anaerobic,9.88
STR_217,Clostridium,sound,Positive,Aerobic,4.47
STR_766,Clostridium,within,Positive,Aerobic,8.43
STR_335,Bacillus,appear,Negative,Microaerophilic,4.61
STR_560,Clostridium,us,Positive,Facultative Anaerobe,4.1
STR_680,Staphylococcus,admit,Negative,Aerobic,6.51
STR_298,Pseudomonas,man,Negative,Facultative Anaerobe,9.67
STR_896,Bacillus,thousand,Negative,Aerobic,1.77
STR_211,Staphylococcus,type,Positive,Microaerophilic,1.99
STR_424,Streptococcus,sort,Negative,Microaerophilic,6.34
STR_415,Clostridium,paper,Positive,Facultative Anaerobe,3.71
STR_478,Pseudomonas,director,Positive,Facultative Anaerobe,1.99
STR_105,Pseudomonas,story,Negative,Facultative Anaerobe,7.16
STR_199,Pseudomonas,must,Positive,Aerobic,7.13
STR_374,Staphylococcus,behind,Positive,Anaerobic,2.85
STR_850,Clostridium,under,Negative,Aerobic,1.63
STR_299,Bacillus,foot,Negative,Microaerophilic,3.58
STR_321,Pseudomonas,value,Positive,Anaerobic,5.49
STR_158,Lactobacillus,produce,Positive,Facultative Anaerobe,4.26
STR_275,Streptococcus,perhaps,Positive,Facultative Anaerobe,6.5
STR_975,Pseudomonas,will,Positive,Aerobic,2.53
STR_511,Streptococcus,take,Positive,Microaerophilic,4.07
STR_146,Streptococcus,put,Positive,Anaerobic,3.23
STR_671,Bacillus,training,Positive,Facultative Anaerobe,9.14
STR_255,Bacillus,ground,Negative,Anaerobic,1.52
STR_431,Streptococcus,himself,Positive,Facultative Anaerobe,2.61
STR_487,Bacillus,environmental,Negative,Aerobic,3.49
STR_348,Staphylococcus,life,Negative,Facultative Anaerobe,0.78
STR_633,Clostridium,us,Negative,Anaerobic,2.22
STR_623,Pseudomonas,rock,Positive,Facultative Anaerobe,1.21
STR_841,Bacillus,management,Negative,Microaerophilic,6.9
STR_500,Pseudomonas,kitchen,Positive,Facultative Anaerobe,2.21
STR_119,Clostridium,season,Positive,Facultative Anaerobe,7.01
STR_961,Clostridium,now,Negative,Microaerophilic,2.73
STR_747,Staphylococcus,store,Negative,Aerobic,3.1
STR_497,Streptococcus,right,Negative,Microaerophilic,7.54
STR_314,Staphylococcus,customer,Positive,Facultative Anaerobe,2.59
STR_948,Staphylococcus,firm,Positive,Anaerobic,3.52
STR_939,Staphylococcus,why,Positive,Anaerobic,7.17
STR_416,Streptococcus,face,Negative,Microaerophilic,1.38
STR_793,Pseudomonas,give,Positive,Microaerophilic,7.39
STR_710,Staphylococcus,note,Negative,Facultative Anaerobe,6.63
STR_166,Bacillus,family,Negative,Facultative Anaerobe,8.88
STR_673,Pseudomonas,check,Positive,Aerobic,7.4
STR_604,Staphylococcus,size,Negative,Microaerophilic,5.02
STR_912,Staphylococcus,wide,Negative,Microaerophilic,6.09
STR_793,Lactobacillus,practice,Positive,Microaerophilic,5.91
STR_415,Clostridium,tonight,Negative,Facultative Anaerobe,5.63
STR_118,Pseudomonas,those,Negative,Microaerophilic,5.01
STR_991,Bacillus,rather,Positive,Microaerophilic,8.72
STR_633,Pseudomonas,real,Negative,Anaerobic,9.69
STR_368,Bacillus,far,Positive,Aerobic,9.23
STR_336,Lactobacillus,support,Negative,Microaerophilic,2.04
STR_552,Bacillus,voice,Positive,Anaerobic,2.47
STR_392,Clostridium,imagine,Positive,Facultative Anaerobe,2.44
STR_245,Pseudomonas,goal,Positive,Microaerophilic,6.26
STR_773,Bacillus,serve,Positive,Facultative Anaerobe,2.14
STR_871,Lactobacillus,either,Positive,Microaerophilic,7.53
STR_973,Staphylococcus,statement,Negative,Anaerobic,3.44
STR_945,Bacillus,imagine,Negative,Microaerophilic,5.2
STR_696,Streptococcus,decide,Negative,Anaerobic,4.94
STR_243,Lactobacillus,me,Positive,Aerobic,4.35
STR_334,Streptococcus,base,Positive,Microaerophilic,2.64
STR_241,Staphylococcus,major,Positive,Microaerophilic,5.75
STR_247,Streptococcus,week,Negative,Facultative Anaerobe,5.92
STR_359,Pseudomonas,available,Positive,Anaerobic,5.1
STR_216,Staphylococcus,song,Negative,Aerobic,8.36
STR_524,Staphylococcus,information,Negative,Aerobic,5.46
STR_928,Pseudomonas,article,Negative,Microaerophilic,2.68
STR_717,Pseudomonas,chance,Negative,Facultative Anaerobe,7.69
STR_657,Lactobacillus,skin,Positive,Anaerobic,0.98
STR_300,Clostridium,behavior,Negative,Anaerobic,2.54
STR_751,Pseudomonas,chair,Positive,Anaerobic,1.97
STR_724,Clostridium,move,Positive,Facultative Anaerobe,2.63
STR_263,Streptococcus,foot,Negative,Anaerobic,7.2
STR_450,Clostridium,admit,Negative,Anaerobic,7.89
STR_390,Staphylococcus,list,Positive,Anaerobic,7.62
STR_787,Pseudomonas,stop,Positive,Aerobic,4.68
STR_546,Staphylococcus,Mrs,Negative,Aerobic,9.52
STR_792,Clostridium,subject,Negative,Aerobic,8.73
STR_513,Lactobacillus,road,Negative,Aerobic,6.46
STR_293,Bacillus,direction,Positive,Aerobic,5.88
STR_760,Pseudomonas,audience,Positive,Anaerobic,7.55
STR_885,Lactobacillus,organization,Positive,Anaerobic,2.21
STR_299,Pseudomonas,against,Positive,Anaerobic,7.8
STR_977,Streptococcus,throughout,Positive,Aerobic,5.17
STR_306,Streptococcus,product,Positive,Facultative Anaerobe,1.99
STR_327,Streptococcus,unit,Negative,Anaerobic,7.78
STR_160,Clostridium,interview,Positive,Microaerophilic,5.28
STR_760,Clostridium,law,Positive,Aerobic,2.95
STR_130,Lactobacillus,start,Positive,Anaerobic,1.32
STR_711,Streptococcus,run,Positive,Aerobic,6.57
STR_579,Bacillus,garden,Positive,Aerobic,5.42
STR_342,Pseudomonas,another,Positive,Aerobic,3.93
STR_982,Lactobacillus,nearly,Positive,Anaerobic,1.89
STR_889,Staphylococcus,effect,Positive,Aerobic,5.3
STR_586,Bacillus,book,Negative,Microaerophilic,1.78
