strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_649,Lactobacillus,movie,Positive,Microaerophilic,6.22
STR_625,Pseudomonas,general,Negative,Aerobic,3.88
STR_632,Clostridium,charge,Negative,Microaerophilic,9.21
STR_423,Clostridium,bit,Negative,Aerobic,3.2
STR_462,Lactobacillus,last,Negative,Facultative Anaerobe,5.69
STR_394,Pseudomonas,if,Negative,Aerobic,6.43
STR_880,Streptococcus,nice,Positive,Microaerophilic,4.81
STR_341,Staphylococcus,somebody,Positive,Facultative Anaerobe,6.83
STR_195,Pseudomonas,by,Negative,Facultative Anaerobe,9.55
STR_844,Lactobacillus,if,Negative,Facultative Anaerobe,6.6
STR_908,Streptococcus,way,Positive,Aerobic,9.24
STR_295,Clostridium,color,Positive,Aerobic,7.59
STR_661,Clostridium,interview,Negative,Aerobic,7.14
STR_305,Lactobacillus,our,Positive,Aerobic,2.04
STR_584,Staphylococcus,data,Positive,Anaerobic,8.28
STR_521,Streptococcus,thousand,Positive,Facultative Anaerobe,3.97
STR_161,Pseudomonas,heavy,Negative,Microaerophilic,9.04
STR_430,Streptococcus,here,Positive,Facultative Anaerobe,8.14
STR_564,Pseudomonas,break,Positive,Anaerobic,9.39
STR_877,Pseudomonas,increase,Positive,Facultative Anaerobe,6.71
STR_166,Lactobacillus,spring,Negative,Anaerobic,6.53
STR_637,Bacillus,blue,Positive,Microaerophilic,5.39
STR_521,Lactobacillus,sure,Negative,Facultative Anaerobe,1.25
STR_293,Pseudomonas,whom,Negative,Anaerobic,5.35
STR_833,Bacillus,grow,Negative,Microaerophilic,8.46
STR_665,Staphylococcus,arrive,Positive,Facultative Anaerobe,7.85
STR_759,Bacillus,west,Negative,Facultative Anaerobe,9.62
STR_637,Lactobacillus,yourself,Negative,Facultative Anaerobe,7.73
STR_621,Streptococcus,business,Negative,Microaerophilic,5.81
STR_568,Streptococcus,performance,Positive,Aerobic,6.6
STR_793,Clostridium,side,Positive,Facultative Anaerobe,2.87
