strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_366,Pseudomonas,you,Negative,Microaerophilic,0.7
STR_743,Pseudomonas,certainly,Positive,Anaerobic,8.93
STR_152,Clostridium,allow,Positive,Aerobic,1.64
STR_787,Pseudomonas,share,Positive,Aerobic,0.6
STR_950,Lactobacillus,hospital,Negative,Microaerophilic,6.53
STR_985,Clostridium,include,Negative,Anaerobic,5.74
STR_762,Streptococcus,commercial,Positive,Aerobic,4.64
STR_930,Pseudomonas,receive,Positive,Aerobic,2.3
STR_436,Pseudomonas,energy,Negative,Anaerobic,8.53
STR_509,Pseudomonas,machine,Positive,Facultative Anaerobe,4.84
STR_410,Lactobacillus,that,Positive,Aerobic,9.08
STR_703,Clostridium,sister,Positive,Aerobic,8.07
STR_568,Clostridium,national,Negative,Anaerobic,9.46
STR_728,Lactobacillus,smile,Positive,Facultative Anaerobe,2.93
STR_977,Clostridium,word,Negative,Microaerophilic,4.99
STR_439,Pseudomonas,dark,Negative,Anaerobic,5.09
STR_954,Streptococcus,war,Negative,Facultative Anaerobe,1.74
STR_304,Streptococcus,sister,Negative,Microaerophilic,4.75
STR_835,Clostridium,case,Positive,Microaerophilic,0.57
STR_770,Staphylococcus,involve,Negative,Aerobic,7.97
STR_628,Streptococcus,for,Positive,Anaerobic,7.53
STR_184,Clostridium,American,Negative,Aerobic,2.06
STR_646,Lactobacillus,heart,Negative,Microaerophilic,5.31
STR_172,Streptococcus,who,Negative,Facultative Anaerobe,8.14
STR_452,Streptococcus,art,Negative,Facultative Anaerobe,1.28
STR_899,Clostridium,rich,Positive,Aerobic,3.09
STR_381,Pseudomonas,thing,Negative,Anaerobic,9.9
STR_440,Pseudomonas,trouble,Positive,Aerobic,4.6
STR_845,Pseudomonas,matter,Positive,Anaerobic,8.63
STR_766,Staphylococcus,hair,Positive,Facultative Anaerobe,8.27
STR_898,Lactobacillus,pay,Positive,Aerobic,3.73
STR_441,Lactobacillus,region,Negative,Aerobic,7.23
STR_586,Clostridium,before,Negative,Aerobic,9.02
STR_683,Streptococcus,value,Negative,Aerobic,4.72
STR_897,Clostridium,single,Negative,Facultative Anaerobe,8.7
STR_419,Streptococcus,family,Positive,Microaerophilic,2.38
STR_130,Staphylococcus,during,Negative,Facultative Anaerobe,9.04
STR_915,Bacillus,region,Negative,Microaerophilic,3.7
STR_739,Pseudomonas,dream,Negative,Microaerophilic,0.74
STR_269,Staphylococcus,even,Negative,Microaerophilic,3.8
STR_690,Clostridium,other,Negative,Aerobic,5.81
STR_212,Streptococcus,church,Negative,Facultative Anaerobe,5.03
STR_466,Bacillus,suddenly,Negative,Microaerophilic,9.76
STR_146,Lactobacillus,year,Negative,Microaerophilic,9.66
STR_979,Clostridium,raise,Negative,Microaerophilic,7.23
STR_786,Clostridium,activity,Positive,Anaerobic,4.95
STR_200,Pseudomonas,any,Positive,Microaerophilic,7.3
STR_501,Clostridium,discussion,Positive,Microaerophilic,9.73
STR_329,Clostridium,indicate,Negative,Facultative Anaerobe,0.89
STR_857,Pseudomonas,environment,Positive,Anaerobic,4.06
STR_381,Staphylococcus,commercial,Negative,Microaerophilic,2.97
STR_867,Streptococcus,green,Positive,Anaerobic,1.94
STR_707,Streptococcus,house,Positive,Microaerophilic,5.78
STR_644,Pseudomonas,until,Positive,Aerobic,6.95
STR_818,Streptococcus,PM,Negative,Anaerobic,8.05
STR_303,Bacillus,foot,Negative,Aerobic,2.32
STR_112,Bacillus,ok,Positive,Aerobic,3.81
STR_194,Bacillus,contain,Positive,Facultative Anaerobe,2.32
STR_547,Streptococcus,word,Positive,Anaerobic,9.77
STR_572,Clostridium,occur,Positive,Aerobic,8.69
STR_744,Pseudomonas,scientist,Positive,Microaerophilic,8.64
STR_186,Clostridium,evidence,Positive,Aerobic,3.6
STR_148,Lactobacillus,federal,Positive,Microaerophilic,3.08
STR_355,Pseudomonas,manager,Positive,Facultative Anaerobe,5.11
STR_162,Staphylococcus,great,Positive,Aerobic,4.61
STR_732,Lactobacillus,per,Negative,Aerobic,7.38
STR_516,Pseudomonas,person,Negative,Aerobic,7.81
STR_864,Clostridium,myself,Positive,Facultative Anaerobe,5.8
STR_228,Staphylococcus,ever,Negative,Anaerobic,4.81
STR_332,Clostridium,blood,Negative,Aerobic,7.21
STR_680,Pseudomonas,left,Positive,Aerobic,2.62
STR_917,Bacillus,cold,Negative,Microaerophilic,8.27
STR_945,Staphylococcus,simple,Negative,Aerobic,4.34
STR_923,Staphylococcus,town,Positive,Anaerobic,5.71
STR_826,Pseudomonas,really,Negative,Facultative Anaerobe,5.08
STR_334,Staphylococcus,above,Negative,Aerobic,1.18
STR_284,Pseudomonas,amount,Negative,Microaerophilic,8.61
STR_758,Pseudomonas,education,Positive,Microaerophilic,4.58
STR_722,Lactobacillus,against,Positive,Microaerophilic,4.4
STR_808,Lactobacillus,continue,Positive,Aerobic,7.97
STR_734,Bacillus,minute,Negative,Anaerobic,5.01
STR_516,Streptococcus,run,Negative,Aerobic,3.38
STR_577,Staphylococcus,open,Negative,Facultative Anaerobe,1.05
STR_751,Staphylococcus,camera,Positive,Facultative Anaerobe,2.9
STR_403,Bacillus,Congress,Negative,Facultative Anaerobe,9.64
STR_555,Pseudomonas,understand,Negative,Aerobic,5.79
STR_165,Pseudomonas,large,Positive,Anaerobic,7.53
STR_378,Streptococcus,war,Negative,Facultative Anaerobe,2.56
STR_730,Pseudomonas,professor,Negative,Microaerophilic,6.15
STR_795,Streptococcus,tough,Negative,Anaerobic,0.75
STR_355,Clostridium,improve,Positive,Microaerophilic,1.2
STR_163,Lactobacillus,page,Negative,Facultative Anaerobe,9.91
STR_128,Pseudomonas,painting,Positive,Aerobic,9.87
STR_701,Pseudomonas,stuff,Positive,Anaerobic,0.53
STR_732,Bacillus,bar,Positive,Anaerobic,0.53
STR_231,Staphylococcus,maintain,Positive,Aerobic,3.06
STR_658,Bacillus,evidence,Negative,Aerobic,1.31
STR_537,Lactobacillus,mention,Positive,Aerobic,6.14
STR_396,Pseudomonas,difference,Positive,Microaerophilic,3.51
STR_291,Bacillus,enjoy,Positive,Anaerobic,0.82
STR_733,Pseudomonas,industry,Positive,Aerobic,6.38
STR_372,Lactobacillus,its,Negative,Microaerophilic,2.21
STR_166,Streptococcus,its,Negative,Anaerobic,6.66
STR_168,Staphylococcus,stop,Negative,Microaerophilic,5.93
STR_371,Staphylococcus,popular,Positive,Anaerobic,5.26
STR_182,Staphylococcus,case,Positive,Aerobic,2.31
STR_317,Lactobacillus,plan,Negative,Aerobic,4.71
STR_297,Streptococcus,who,Negative,Facultative Anaerobe,4.75
STR_575,Streptococcus,wide,Positive,Facultative Anaerobe,1.13
STR_697,Staphylococcus,maintain,Positive,Facultative Anaerobe,5.77
STR_915,Pseudomonas,be,Negative,Aerobic,7.65
STR_622,Clostridium,respond,Positive,Aerobic,6.91
STR_572,Streptococcus,need,Positive,Facultative Anaerobe,7.37
STR_433,Lactobacillus,line,Positive,Anaerobic,1.48
STR_118,Lactobacillus,pretty,Positive,Facultative Anaerobe,5.98
STR_782,Staphylococcus,avoid,Positive,Aerobic,0.74
STR_343,Bacillus,first,Negative,Aerobic,9.38
STR_196,Staphylococcus,should,Negative,Anaerobic,3.33
STR_982,Bacillus,under,Negative,Anaerobic,8.07
STR_625,Clostridium,conference,Positive,Microaerophilic,4.23
STR_587,Lactobacillus,available,Positive,Microaerophilic,5.98
STR_156,Pseudomonas,bit,Positive,Aerobic,6.27
STR_588,Staphylococcus,manage,Negative,Facultative Anaerobe,5.0
STR_745,Staphylococcus,real,Positive,Anaerobic,6.56
STR_226,Streptococcus,answer,Positive,Aerobic,7.4
STR_828,Clostridium,available,Negative,Aerobic,1.39
STR_326,Clostridium,but,Negative,Aerobic,0.69
STR_416,Pseudomonas,under,Positive,Aerobic,6.55
STR_277,Pseudomonas,far,Negative,Facultative Anaerobe,5.46
STR_434,Bacillus,your,Negative,Anaerobic,9.31
STR_664,Streptococcus,environment,Positive,Anaerobic,6.16
STR_787,Lactobacillus,moment,Negative,Microaerophilic,8.86
STR_498,Pseudomonas,consumer,Positive,Aerobic,8.88
STR_378,Lactobacillus,collection,Positive,Facultative Anaerobe,9.79
STR_606,Streptococcus,company,Positive,Aerobic,6.98
STR_435,Bacillus,I,Negative,Microaerophilic,1.67
STR_415,Clostridium,protect,Positive,Microaerophilic,5.76
STR_644,Bacillus,practice,Positive,Anaerobic,9.54
STR_659,Lactobacillus,notice,Positive,Microaerophilic,1.65
STR_810,Pseudomonas,movie,Negative,Anaerobic,1.07
STR_598,Bacillus,life,Negative,Facultative Anaerobe,5.01
STR_594,Bacillus,create,Negative,Aerobic,1.43
STR_176,Bacillus,realize,Negative,Microaerophilic,5.52
STR_239,Lactobacillus,anyone,Negative,Anaerobic,0.89
STR_235,Staphylococcus,night,Negative,Aerobic,6.49
STR_442,Clostridium,wind,Negative,Facultative Anaerobe,8.96
STR_731,Clostridium,center,Negative,Anaerobic,9.71
STR_669,Clostridium,like,Positive,Facultative Anaerobe,1.47
STR_142,Staphylococcus,guy,Negative,Facultative Anaerobe,4.8
STR_414,Pseudomonas,building,Positive,Anaerobic,3.23
STR_830,Streptococcus,teacher,Positive,Anaerobic,4.48
STR_540,Streptococcus,shake,Positive,Microaerophilic,6.53
STR_436,Staphylococcus,plan,Positive,Facultative Anaerobe,6.64
STR_500,Pseudomonas,change,Negative,Facultative Anaerobe,1.3
STR_663,Streptococcus,lot,Positive,Aerobic,8.25
STR_724,Staphylococcus,subject,Negative,Aerobic,8.43
STR_824,Clostridium,wind,Positive,Microaerophilic,9.67
STR_119,Staphylococcus,add,Negative,Facultative Anaerobe,3.0
STR_774,Bacillus,seek,Negative,Anaerobic,1.48
STR_790,Streptococcus,nothing,Positive,Anaerobic,8.82
STR_761,Streptococcus,other,Positive,Facultative Anaerobe,3.29
STR_320,Pseudomonas,mean,Positive,Microaerophilic,5.38
STR_869,Lactobacillus,though,Positive,Anaerobic,9.76
STR_803,Bacillus,range,Negative,Microaerophilic,2.93
STR_487,Bacillus,few,Negative,Facultative Anaerobe,4.48
STR_125,Lactobacillus,protect,Positive,Microaerophilic,2.89
STR_198,Clostridium,new,Negative,Microaerophilic,1.51
STR_212,Pseudomonas,fund,Negative,Facultative Anaerobe,6.49
STR_858,Clostridium,book,Negative,Microaerophilic,4.84
STR_768,Lactobacillus,life,Negative,Aerobic,4.92
STR_699,Staphylococcus,sister,Positive,Aerobic,1.5
STR_719,Clostridium,development,Positive,Aerobic,9.93
STR_752,Lactobacillus,like,Negative,Facultative Anaerobe,6.82
STR_315,Streptococcus,that,Positive,Aerobic,5.63
STR_546,Pseudomonas,sea,Positive,Anaerobic,3.31
STR_749,Staphylococcus,from,Positive,Aerobic,7.53
STR_396,Pseudomonas,scene,Negative,Anaerobic,8.81
STR_201,Pseudomonas,interesting,Negative,Aerobic,4.16
STR_874,Staphylococcus,international,Negative,Anaerobic,6.24
STR_745,Lactobacillus,suddenly,Positive,Microaerophilic,2.42
STR_544,Clostridium,remember,Negative,Microaerophilic,6.77
STR_264,Staphylococcus,family,Positive,Facultative Anaerobe,1.84
STR_948,Clostridium,fire,Negative,Microaerophilic,0.56
STR_116,Lactobacillus,the,Positive,Facultative Anaerobe,5.5
STR_249,Staphylococcus,court,Positive,Aerobic,7.9
STR_619,Bacillus,house,Positive,Facultative Anaerobe,0.53
STR_813,Bacillus,ten,Positive,Aerobic,0.5
STR_277,Staphylococcus,age,Negative,Facultative Anaerobe,5.05
STR_193,Pseudomonas,our,Negative,Facultative Anaerobe,7.01
STR_726,Streptococcus,compare,Negative,Microaerophilic,1.41
STR_786,Pseudomonas,situation,Negative,Facultative Anaerobe,3.31
STR_298,Pseudomonas,all,Positive,Aerobic,8.16
STR_594,Streptococcus,also,Positive,Anaerobic,4.54
STR_212,Bacillus,truth,Negative,Microaerophilic,4.1
STR_607,Staphylococcus,fish,Positive,Aerobic,5.92
STR_147,Clostridium,individual,Negative,Facultative Anaerobe,8.01
STR_988,Lactobacillus,campaign,Positive,Anaerobic,6.75
STR_709,Pseudomonas,ground,Negative,Facultative Anaerobe,5.76
STR_239,Bacillus,describe,Positive,Microaerophilic,8.42
STR_421,Bacillus,cell,Negative,Microaerophilic,3.3
STR_132,Pseudomonas,performance,Positive,Facultative Anaerobe,2.06
STR_753,Pseudomonas,send,Negative,Anaerobic,1.93
STR_344,Lactobacillus,hotel,Positive,Anaerobic,1.43
STR_244,Lactobacillus,black,Positive,Aerobic,9.98
STR_711,Pseudomonas,size,Negative,Aerobic,9.82
STR_809,Streptococcus,worry,Positive,Microaerophilic,0.71
STR_728,Bacillus,establish,Positive,Anaerobic,5.15
STR_361,Clostridium,southern,Positive,Aerobic,4.95
STR_679,Staphylococcus,fly,Positive,Anaerobic,4.67
STR_796,Staphylococcus,say,Negative,Microaerophilic,8.27
STR_592,Pseudomonas,age,Negative,Aerobic,9.53
STR_126,Staphylococcus,mention,Positive,Anaerobic,4.31
STR_240,Clostridium,simple,Positive,Microaerophilic,0.61
STR_202,Pseudomonas,pressure,Positive,Microaerophilic,5.91
STR_411,Clostridium,address,Negative,Anaerobic,2.89
