strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_652,Bacillus,choice,Positive,Aerobic,0.73
STR_348,Bacillus,up,Negative,Facultative Anaerobe,6.13
STR_276,Pseudomonas,ground,Positive,Aerobic,4.72
STR_147,Lactobacillus,set,Negative,Microaerophilic,5.15
STR_266,Bacillus,fine,Negative,Facultative Anaerobe,9.05
STR_931,Bacillus,quickly,Negative,Facultative Anaerobe,1.34
STR_530,Pseudomonas,meeting,Negative,Microaerophilic,8.6
STR_686,Staphylococcus,major,Negative,Aerobic,4.27
STR_804,Lactobacillus,sister,Positive,Aerobic,2.99
STR_504,Streptococcus,forget,Negative,Anaerobic,8.74
STR_605,Pseudomonas,eat,Positive,Facultative Anaerobe,9.26
STR_790,Streptococcus,program,Negative,Anaerobic,6.4
STR_645,Streptococcus,current,Positive,Aerobic,3.53
STR_850,Lactobacillus,body,Positive,Aerobic,9.31
STR_617,Clostridium,remember,Positive,Aerobic,9.25
STR_118,Pseudomonas,early,Positive,Microaerophilic,5.77
STR_232,Staphylococcus,market,Negative,Facultative Anaerobe,1.8
STR_539,Staphylococcus,society,Negative,Microaerophilic,2.63
STR_743,Streptococcus,any,Negative,Aerobic,4.92
STR_171,Pseudomonas,full,Negative,Aerobic,0.51
STR_588,Streptococcus,improve,Positive,Anaerobic,0.83
STR_436,Streptococcus,fill,Positive,Anaerobic,7.04
STR_832,Pseudomonas,final,Negative,Microaerophilic,1.27
STR_583,Bacillus,professional,Negative,Facultative Anaerobe,8.33
STR_676,Staphylococcus,either,Positive,Anaerobic,9.69
STR_792,Streptococcus,through,Positive,Facultative Anaerobe,0.69
STR_104,Bacillus,card,Negative,Anaerobic,3.26
STR_393,Clostridium,difficult,Positive,Aerobic,8.36
STR_936,Bacillus,way,Negative,Aerobic,5.22
STR_897,Bacillus,sea,Negative,Anaerobic,3.07
STR_193,Lactobacillus,life,Negative,Microaerophilic,7.61
STR_136,Staphylococcus,look,Negative,Microaerophilic,9.78
STR_493,Clostridium,pay,Negative,Aerobic,5.15
STR_580,Bacillus,key,Positive,Anaerobic,9.17
STR_393,Staphylococcus,purpose,Positive,Aerobic,5.17
STR_246,Bacillus,debate,Positive,Facultative Anaerobe,7.43
STR_392,Clostridium,race,Negative,Aerobic,9.93
STR_742,Staphylococcus,hundred,Negative,Anaerobic,2.49
STR_422,Bacillus,line,Negative,Microaerophilic,4.49
STR_258,Bacillus,claim,Positive,Anaerobic,6.49
STR_522,Staphylococcus,herself,Negative,Facultative Anaerobe,6.69
STR_649,Staphylococcus,tree,Positive,Facultative Anaerobe,4.18
STR_936,Streptococcus,adult,Positive,Microaerophilic,1.89
STR_309,Pseudomonas,thing,Negative,Aerobic,9.37
STR_473,Streptococcus,deep,Negative,Aerobic,8.63
STR_871,Clostridium,decision,Negative,Anaerobic,5.46
STR_596,Streptococcus,religious,Negative,Anaerobic,1.88
STR_302,Staphylococcus,item,Negative,Microaerophilic,6.88
STR_653,Bacillus,tree,Positive,Aerobic,1.57
STR_686,Clostridium,energy,Negative,Microaerophilic,0.89
STR_876,Clostridium,memory,Positive,Facultative Anaerobe,8.52
STR_315,Streptococcus,glass,Negative,Facultative Anaerobe,2.32
STR_245,Pseudomonas,her,Negative,Microaerophilic,8.82
STR_874,Clostridium,seat,Positive,Aerobic,1.69
STR_995,Bacillus,around,Negative,Aerobic,6.66
STR_809,Lactobacillus,clearly,Negative,Facultative Anaerobe,5.32
STR_727,Clostridium,film,Negative,Facultative Anaerobe,9.42
STR_545,Bacillus,ahead,Negative,Microaerophilic,6.08
STR_600,Staphylococcus,conference,Positive,Facultative Anaerobe,5.6
STR_508,Pseudomonas,third,Positive,Aerobic,4.65
STR_492,Clostridium,respond,Positive,Microaerophilic,4.07
STR_893,Clostridium,use,Negative,Anaerobic,3.49
STR_740,Streptococcus,case,Negative,Microaerophilic,5.9
STR_835,Streptococcus,any,Negative,Microaerophilic,3.86
STR_271,Staphylococcus,plan,Negative,Microaerophilic,4.23
STR_964,Staphylococcus,allow,Positive,Anaerobic,3.19
STR_247,Bacillus,laugh,Negative,Aerobic,1.05
STR_497,Pseudomonas,just,Negative,Aerobic,4.98
STR_190,Bacillus,population,Positive,Facultative Anaerobe,7.59
STR_234,Pseudomonas,fill,Negative,Anaerobic,6.6
STR_601,Staphylococcus,option,Negative,Aerobic,7.11
STR_406,Staphylococcus,treatment,Positive,Facultative Anaerobe,6.4
STR_353,Streptococcus,Republican,Negative,Aerobic,9.35
STR_848,Bacillus,assume,Negative,Anaerobic,7.93
STR_359,Lactobacillus,evening,Positive,Microaerophilic,8.48
STR_525,Clostridium,top,Positive,Facultative Anaerobe,1.48
STR_865,Streptococcus,consider,Positive,Microaerophilic,2.91
STR_711,Lactobacillus,put,Positive,Microaerophilic,7.56
STR_423,Lactobacillus,describe,Positive,Anaerobic,4.51
STR_195,Bacillus,station,Positive,Anaerobic,4.21
STR_248,Clostridium,worker,Positive,Microaerophilic,7.88
STR_799,Bacillus,player,Negative,Aerobic,8.9
STR_360,Staphylococcus,cause,Negative,Microaerophilic,3.74
STR_944,Bacillus,establish,Negative,Microaerophilic,9.84
STR_687,Staphylococcus,statement,Negative,Microaerophilic,4.75
STR_938,Staphylococcus,subject,Negative,Microaerophilic,2.05
STR_415,Staphylococcus,study,Negative,Microaerophilic,7.08
STR_275,Bacillus,involve,Negative,Facultative Anaerobe,7.22
STR_485,Clostridium,hour,Positive,Aerobic,4.46
STR_598,Streptococcus,trade,Positive,Anaerobic,4.74
STR_682,Clostridium,Mr,Positive,Anaerobic,1.63
STR_234,Lactobacillus,drive,Positive,Microaerophilic,8.74
STR_989,Pseudomonas,participant,Negative,Anaerobic,1.75
STR_962,Pseudomonas,week,Negative,Anaerobic,9.2
STR_848,Lactobacillus,everything,Negative,Aerobic,1.49
STR_247,Bacillus,arm,Positive,Microaerophilic,9.74
STR_301,Clostridium,environmental,Negative,Anaerobic,7.87
STR_774,Clostridium,story,Positive,Aerobic,5.71
STR_222,Pseudomonas,commercial,Negative,Aerobic,2.05
STR_629,Clostridium,money,Negative,Anaerobic,9.52
STR_554,Pseudomonas,school,Positive,Anaerobic,7.04
STR_936,Clostridium,physical,Positive,Aerobic,2.12
STR_965,Bacillus,focus,Negative,Aerobic,0.56
