neuron_id,region,firing_rate_hz,spike_amplitude_mv,subject_species
NEUR_3662,Striatum,12.08,66.49,Danio rerio
NEUR_3280,Cortex,92.56,13.37,Macaca mulatta
NEUR_2452,Thalamus,71.78,99.26,Macaca mulatta
NEUR_6548,Cortex,18.51,42.17,Rattus norvegicus
NEUR_2533,Hippocampus,104.15,30.21,Macaca mulatta
NEUR_4857,Cortex,106.02,112.72,Rattus norvegicus
NEUR_8419,Thalamus,34.28,116.91,Mus musculus
NEUR_8642,Cortex,12.48,109.58,Rattus norvegicus
NEUR_9209,Cerebellum,24.87,68.9,Danio rerio
NEUR_1251,Amygdala,3.09,58.68,Rattus norvegicus
NEUR_6889,Thalamus,133.62,63.08,Macaca mulatta
NEUR_8259,Cerebellum,105.22,36.82,Rattus norvegicus
NEUR_9461,Striatum,98.64,81.98,Rattus norvegicus
NEUR_9653,Thalamus,59.36,69.46,Danio rerio
NEUR_4360,Striatum,41.81,38.28,Macaca mulatta
NEUR_5511,Hippocampus,105.02,49.69,Danio rerio
NEUR_8536,Cerebellum,1.48,68.92,Danio rerio
NEUR_7986,Hypothalamus,111.06,26.55,Danio rerio
NEUR_6705,Amygdala,142.43,101.29,Rattus norvegicus
NEUR_5522,Hippocampus,54.51,28.27,Danio rerio
NEUR_6082,Striatum,98.93,101.67,Mus musculus
NEUR_9791,Striatum,136.14,10.73,Rattus norvegicus
NEUR_4198,Striatum,60.56,22.0,Macaca mulatta
NEUR_7469,Hippocampus,65.1,66.58,Rattus norvegicus
NEUR_5337,Hippocampus,111.93,38.82,Mus musculus
NEUR_8227,Cortex,1.81,57.77,Danio rerio
NEUR_5196,Cerebellum,129.23,91.98,Rattus norvegicus
NEUR_6304,Amygdala,121.43,20.06,Mus musculus
NEUR_3391,Amygdala,74.9,77.74,Danio rerio
NEUR_1748,Striatum,84.33,91.13,Macaca mulatta
NEUR_6145,Striatum,143.56,30.55,Mus musculus
NEUR_5194,Thalamus,90.97,100.84,Mus musculus
NEUR_3300,Hippocampus,82.35,46.69,Danio rerio
NEUR_8965,Striatum,94.72,61.96,Macaca mulatta
NEUR_4823,Hippocampus,16.02,16.82,Rattus norvegicus
NEUR_1860,Hypothalamus,87.0,77.92,Rattus norvegicus
NEUR_7927,Hypothalamus,15.29,37.91,Rattus norvegicus
NEUR_1410,Thalamus,84.71,32.86,Macaca mulatta
NEUR_5961,Striatum,10.95,41.11,Danio rerio
NEUR_9076,Cortex,109.21,30.79,Macaca mulatta
NEUR_4715,Thalamus,25.3,50.1,Danio rerio
NEUR_1545,Amygdala,0.86,83.77,Rattus norvegicus
NEUR_9366,Hypothalamus,121.34,50.39,Mus musculus
NEUR_1522,Hippocampus,22.48,50.28,Macaca mulatta
NEUR_8143,Striatum,136.9,119.05,Danio rerio
NEUR_2267,Hypothalamus,95.89,12.49,Rattus norvegicus
NEUR_9180,Thalamus,51.66,14.55,Danio rerio
NEUR_3381,Hippocampus,29.35,61.84,Macaca mulatta
NEUR_8884,Hippocampus,126.39,26.87,Danio rerio
NEUR_5478,Amygdala,9.5,53.3,Rattus norvegicus
NEUR_2755,Striatum,62.23,105.84,Macaca mulatta
NEUR_2814,Striatum,20.98,68.83,Mus musculus
NEUR_3653,Hypothalamus,142.03,110.55,Danio rerio
NEUR_4611,Amygdala,106.97,106.01,Danio rerio
NEUR_2565,Thalamus,65.82,108.97,Macaca mulatta
NEUR_8383,Cortex,72.13,39.86,Rattus norvegicus
NEUR_3054,Hippocampus,3.61,41.62,Mus musculus
NEUR_6141,Striatum,47.59,19.43,Danio rerio
NEUR_8840,Striatum,11.46,29.17,Rattus norvegicus
NEUR_6158,Amygdala,138.42,59.05,Mus musculus
NEUR_9815,Hypothalamus,92.45,17.32,Mus musculus
NEUR_6218,Hippocampus,80.19,105.79,Macaca mulatta
NEUR_8382,Hippocampus,71.51,26.19,Rattus norvegicus
NEUR_1303,Hippocampus,89.85,78.13,Mus musculus
NEUR_5694,Amygdala,36.3,66.58,Rattus norvegicus
NEUR_5549,Cortex,106.65,106.19,Macaca mulatta
NEUR_7322,Cortex,6.76,65.74,Danio rerio
NEUR_7371,Amygdala,47.03,15.88,Mus musculus
NEUR_8551,Cortex,123.53,67.33,Mus musculus
NEUR_9988,Cortex,28.16,15.94,Rattus norvegicus
NEUR_6603,Hippocampus,114.99,32.24,Macaca mulatta
NEUR_5509,Cortex,117.94,15.31,Rattus norvegicus
NEUR_3333,Hippocampus,30.0,19.27,Mus musculus
NEUR_7707,Thalamus,144.26,33.16,Macaca mulatta
NEUR_5793,Hippocampus,103.22,118.84,Rattus norvegicus
NEUR_3118,Cerebellum,135.81,10.44,Rattus norvegicus
NEUR_7137,Striatum,12.55,39.55,Macaca mulatta
NEUR_3745,Cortex,57.9,101.56,Danio rerio
NEUR_4937,Hypothalamus,30.97,40.02,Mus musculus
NEUR_1726,Amygdala,21.84,58.44,Macaca mulatta
NEUR_9338,Striatum,69.47,58.11,Rattus norvegicus
NEUR_7928,Cortex,99.58,20.16,Macaca mulatta
NEUR_6022,Thalamus,64.09,31.76,Mus musculus
NEUR_8221,Cerebellum,57.52,43.95,Rattus norvegicus
NEUR_7495,Cortex,10.69,81.83,Mus musculus
NEUR_4529,Cortex,11.88,20.01,Rattus norvegicus
NEUR_2293,Striatum,18.75,81.8,Macaca mulatta
NEUR_7953,Hypothalamus,62.15,90.46,Macaca mulatta
NEUR_1517,Thalamus,13.45,43.11,Macaca mulatta
NEUR_9976,Striatum,81.2,34.26,Rattus norvegicus
NEUR_5311,Cortex,55.86,81.88,Mus musculus
NEUR_4674,Cortex,45.43,57.57,Macaca mulatta
NEUR_7907,Striatum,146.48,60.81,Rattus norvegicus
NEUR_5235,Hypothalamus,100.95,33.27,Mus musculus
NEUR_5587,Striatum,24.26,95.65,Mus musculus
NEUR_1442,Amygdala,74.41,84.32,Mus musculus
NEUR_7555,Amygdala,113.87,61.26,Danio rerio
NEUR_4660,Striatum,42.25,66.1,Mus musculus
NEUR_8979,Hippocampus,111.76,58.09,Macaca mulatta
NEUR_6682,Hippocampus,57.4,106.63,Danio rerio
NEUR_1694,Hippocampus,146.53,44.52,Mus musculus
NEUR_9285,Cerebellum,49.89,26.91,Macaca mulatta
NEUR_3555,Striatum,65.93,20.49,Macaca mulatta
NEUR_3014,Thalamus,133.68,25.17,Danio rerio
NEUR_8642,Striatum,93.43,59.82,Macaca mulatta
NEUR_3536,Hypothalamus,81.58,16.18,Mus musculus
NEUR_4589,Thalamus,145.2,56.53,Rattus norvegicus
NEUR_8526,Hypothalamus,16.57,116.85,Rattus norvegicus
NEUR_8046,Cortex,61.94,105.86,Rattus norvegicus
NEUR_2787,Amygdala,22.52,12.49,Danio rerio
NEUR_6605,Hippocampus,100.62,47.26,Rattus norvegicus
NEUR_9793,Cortex,57.22,16.25,Macaca mulatta
NEUR_4209,Hippocampus,7.37,27.4,Rattus norvegicus
NEUR_6361,Cortex,38.51,70.0,Danio rerio
NEUR_6951,Cortex,67.34,71.02,Macaca mulatta
NEUR_6266,Hippocampus,79.18,50.14,Macaca mulatta
NEUR_2389,Hippocampus,16.66,114.99,Macaca mulatta
NEUR_7731,Hippocampus,135.39,64.93,Danio rerio
