neuron_id,region,firing_rate_hz,spike_amplitude_mv,subject_species
NEUR_4116,Cortex,118.78,76.84,Danio rerio
NEUR_7025,Cerebellum,87.33,101.98,Rattus norvegicus
NEUR_5146,Thalamus,146.66,104.39,Mus musculus
NEUR_7309,Striatum,117.4,105.97,Macaca mulatta
NEUR_3961,Thalamus,73.59,116.22,Macaca mulatta
NEUR_9394,Cortex,17.49,110.67,Rattus norvegicus
NEUR_1376,Hippocampus,137.5,17.01,Mus musculus
NEUR_2146,Cerebellum,84.96,49.83,Danio rerio
NEUR_1183,Hippocampus,103.73,51.09,Macaca mulatta
NEUR_9927,Hypothalamus,24.99,99.68,Rattus norvegicus
NEUR_8418,Hypothalamus,116.74,13.5,Mus musculus
NEUR_9937,Amygdala,124.62,72.78,Danio rerio
NEUR_2833,Thalamus,91.52,30.73,Rattus norvegicus
NEUR_9807,Striatum,143.2,18.65,Mus musculus
NEUR_4003,Amygdala,106.43,11.31,Macaca mulatta
NEUR_8934,Cortex,145.77,15.18,Macaca mulatta
NEUR_6814,Thalamus,98.23,10.27,Mus musculus
NEUR_6667,Thalamus,80.43,47.28,Danio rerio
NEUR_6087,Cerebellum,74.74,95.86,Rattus norvegicus
NEUR_5112,Cerebellum,65.5,20.9,Danio rerio
NEUR_6012,Cerebellum,80.33,119.68,Rattus norvegicus
NEUR_3016,Striatum,140.64,30.89,Danio rerio
NEUR_1391,Cortex,18.05,35.81,Mus musculus
NEUR_3226,Amygdala,147.58,92.9,Danio rerio
NEUR_8749,Hippocampus,38.18,47.3,Rattus norvegicus
NEUR_9740,Thalamus,96.66,19.62,Mus musculus
NEUR_1103,Cerebellum,143.88,18.06,Danio rerio
NEUR_8771,Hypothalamus,42.66,109.06,Macaca mulatta
NEUR_9487,Hippocampus,118.89,78.59,Rattus norvegicus
NEUR_2818,Cortex,117.74,60.15,Mus musculus
NEUR_5560,Cortex,63.61,27.2,Rattus norvegicus
NEUR_2476,Thalamus,108.65,17.73,Rattus norvegicus
NEUR_1890,Hypothalamus,97.78,48.65,Rattus norvegicus
NEUR_4031,Amygdala,127.89,114.13,Rattus norvegicus
NEUR_9379,Thalamus,77.74,76.8,Rattus norvegicus
NEUR_3731,Hypothalamus,54.85,72.83,Rattus norvegicus
NEUR_3551,Cerebellum,26.85,57.67,Danio rerio
NEUR_4573,Striatum,139.56,100.82,Rattus norvegicus
