neuron_id,region,firing_rate_hz,spike_amplitude_mv,subject_species
NEUR_5363,Striatum,138.64,106.01,Rattus norvegicus
NEUR_8330,Amygdala,55.43,39.05,Macaca mulatta
NEUR_2083,Cerebellum,121.09,95.21,Macaca mulatta
NEUR_9027,Hypothalamus,31.58,31.53,Rattus norvegicus
NEUR_8132,Hypothalamus,29.2,39.72,Rattus norvegicus
NEUR_2108,Thalamus,118.66,82.99,Rattus norvegicus
NEUR_4792,Cortex,31.82,49.89,Danio rerio
NEUR_6433,Amygdala,123.74,34.61,Danio rerio
NEUR_2929,Thalamus,123.62,55.04,Mus musculus
NEUR_3528,Cortex,136.66,108.51,Danio rerio
NEUR_7361,Amygdala,76.2,18.92,Mus musculus
NEUR_8193,Striatum,122.95,77.82,Danio rerio
NEUR_9273,Striatum,98.53,107.04,Rattus norvegicus
NEUR_3180,Thalamus,100.31,71.8,Danio rerio
NEUR_7214,Amygdala,25.76,24.06,Mus musculus
NEUR_1394,Striatum,112.04,105.23,Danio rerio
NEUR_7367,Hypothalamus,58.06,33.82,Danio rerio
NEUR_9163,Amygdala,145.66,95.43,Danio rerio
NEUR_1360,Cerebellum,39.09,58.23,Danio rerio
NEUR_5862,Amygdala,100.47,54.08,Rattus norvegicus
NEUR_7965,Hippocampus,8.55,86.54,Danio rerio
NEUR_6921,Hippocampus,126.76,66.99,Danio rerio
NEUR_7464,Hypothalamus,2.51,106.07,Mus musculus
NEUR_2468,Cerebellum,85.24,74.26,Macaca mulatta
NEUR_4058,Cortex,2.65,16.79,Danio rerio
NEUR_7902,Hippocampus,83.42,94.15,Mus musculus
NEUR_7139,Striatum,34.69,103.58,Mus musculus
NEUR_5620,Striatum,56.32,59.68,Danio rerio
NEUR_4870,Amygdala,82.05,91.12,Mus musculus
NEUR_8099,Thalamus,71.95,29.0,Mus musculus
NEUR_4139,Hypothalamus,130.35,31.76,Rattus norvegicus
NEUR_7341,Hypothalamus,41.7,100.51,Mus musculus
NEUR_6962,Thalamus,39.77,101.01,Rattus norvegicus
NEUR_2091,Amygdala,85.27,12.63,Macaca mulatta
NEUR_8047,Striatum,47.02,34.08,Danio rerio
NEUR_4594,Amygdala,125.93,30.48,Rattus norvegicus
NEUR_5017,Hypothalamus,145.99,83.05,Danio rerio
NEUR_8584,Amygdala,59.32,19.84,Danio rerio
NEUR_1839,Hippocampus,82.92,89.31,Macaca mulatta
NEUR_8329,Striatum,8.67,109.2,Mus musculus
NEUR_9045,Amygdala,60.39,103.55,Danio rerio
NEUR_6991,Striatum,61.84,69.84,Danio rerio
NEUR_3750,Hypothalamus,130.6,102.3,Danio rerio
NEUR_5656,Cerebellum,26.22,10.71,Danio rerio
NEUR_5188,Cerebellum,108.98,78.8,Danio rerio
