neuron_id,region,firing_rate_hz,spike_amplitude_mv,subject_species
NEUR_4644,Thalamus,117.31,99.22,Mus musculus
NEUR_8551,Amygdala,36.35,67.65,Mus musculus
NEUR_1311,Thalamus,70.27,104.63,Mus musculus
NEUR_8012,Hippocampus,111.68,31.65,Mus musculus
NEUR_9479,Hippocampus,28.46,36.32,Macaca mulatta
NEUR_4850,Cerebellum,56.65,27.3,Rattus norvegicus
NEUR_5864,Cerebellum,59.83,65.02,Macaca mulatta
NEUR_2507,Amygdala,109.79,31.58,Danio rerio
NEUR_4794,Cerebellum,115.39,118.32,Mus musculus
NEUR_8659,Cortex,112.55,57.33,Danio rerio
NEUR_6454,Thalamus,114.4,25.07,Mus musculus
NEUR_5854,Cortex,17.09,40.89,Mus musculus
NEUR_1899,Cortex,121.05,106.14,Mus musculus
NEUR_9357,Cerebellum,118.26,21.21,Mus musculus
NEUR_7449,Cortex,81.37,115.12,Mus musculus
NEUR_8289,Amygdala,10.36,43.37,Danio rerio
NEUR_9999,Hypothalamus,130.4,17.47,Danio rerio
NEUR_7038,Amygdala,56.72,39.01,Macaca mulatta
NEUR_4246,Thalamus,2.51,100.86,Danio rerio
NEUR_6851,Hypothalamus,83.62,104.84,Macaca mulatta
NEUR_6220,Striatum,94.01,88.68,Macaca mulatta
NEUR_6304,Thalamus,114.18,35.02,Macaca mulatta
NEUR_2331,Cerebellum,67.98,27.82,Macaca mulatta
NEUR_3932,Thalamus,28.56,93.6,Mus musculus
NEUR_9871,Amygdala,27.29,88.45,Mus musculus
NEUR_7664,Striatum,95.65,42.56,Mus musculus
NEUR_2138,Cortex,101.96,47.72,Mus musculus
NEUR_7889,Hypothalamus,97.18,25.56,Macaca mulatta
NEUR_3318,Cerebellum,37.91,97.33,Macaca mulatta
NEUR_2899,Thalamus,16.83,81.39,Danio rerio
NEUR_9781,Hippocampus,49.68,43.64,Danio rerio
NEUR_6882,Cerebellum,114.37,84.27,Rattus norvegicus
NEUR_3080,Cortex,142.05,63.08,Macaca mulatta
NEUR_1127,Cortex,11.84,119.18,Macaca mulatta
NEUR_8066,Amygdala,149.3,49.2,Danio rerio
NEUR_7384,Amygdala,120.31,18.25,Mus musculus
NEUR_4870,Hippocampus,69.54,14.84,Rattus norvegicus
NEUR_6995,Amygdala,70.41,73.99,Macaca mulatta
NEUR_9761,Amygdala,66.81,56.36,Macaca mulatta
NEUR_2264,Hypothalamus,68.12,33.18,Macaca mulatta
NEUR_7067,Hypothalamus,80.41,107.39,Danio rerio
NEUR_8029,Hypothalamus,146.3,77.97,Danio rerio
NEUR_4811,Thalamus,79.72,71.44,Danio rerio
NEUR_1637,Amygdala,27.1,86.26,Danio rerio
NEUR_4938,Cerebellum,110.6,38.96,Rattus norvegicus
NEUR_8972,Cerebellum,20.88,28.23,Macaca mulatta
NEUR_1464,Amygdala,15.02,38.92,Mus musculus
NEUR_4424,Hypothalamus,128.15,43.78,Rattus norvegicus
NEUR_2174,Amygdala,70.06,103.62,Mus musculus
NEUR_7225,Hypothalamus,89.53,114.71,Mus musculus
NEUR_9355,Thalamus,48.41,25.96,Macaca mulatta
NEUR_3100,Striatum,113.38,42.41,Mus musculus
NEUR_9551,Thalamus,143.61,99.69,Mus musculus
NEUR_8597,Amygdala,48.3,62.81,Rattus norvegicus
NEUR_7027,Cerebellum,86.44,53.39,Rattus norvegicus
NEUR_8943,Thalamus,6.76,26.14,Macaca mulatta
NEUR_7353,Cerebellum,64.36,49.31,Rattus norvegicus
NEUR_7913,Hippocampus,127.26,13.59,Rattus norvegicus
NEUR_2442,Hypothalamus,77.26,10.98,Danio rerio
NEUR_2392,Cerebellum,122.85,37.19,Rattus norvegicus
NEUR_7878,Thalamus,19.66,29.94,Mus musculus
NEUR_4173,Cerebellum,18.86,11.63,Danio rerio
NEUR_1118,Amygdala,32.41,82.66,Mus musculus
NEUR_6599,Thalamus,126.85,116.11,Mus musculus
NEUR_7626,Thalamus,149.85,100.03,Rattus norvegicus
NEUR_4801,Cortex,55.25,112.86,Mus musculus
NEUR_6343,Striatum,74.58,106.67,Rattus norvegicus
NEUR_6666,Thalamus,136.41,86.95,Macaca mulatta
NEUR_5489,Cerebellum,139.77,56.18,Danio rerio
NEUR_1080,Thalamus,64.22,54.85,Macaca mulatta
NEUR_1294,Hypothalamus,141.89,103.16,Mus musculus
NEUR_9701,Striatum,66.26,12.89,Danio rerio
NEUR_8393,Striatum,108.91,96.86,Rattus norvegicus
NEUR_8695,Hippocampus,7.26,87.36,Macaca mulatta
NEUR_1074,Hippocampus,53.61,71.98,Danio rerio
NEUR_7920,Cortex,21.47,62.44,Danio rerio
NEUR_4179,Striatum,39.4,79.47,Macaca mulatta
NEUR_5131,Cortex,107.49,10.27,Mus musculus
NEUR_5124,Amygdala,36.11,97.61,Macaca mulatta
NEUR_4488,Cortex,5.01,101.03,Rattus norvegicus
NEUR_2472,Amygdala,31.51,104.7,Danio rerio
NEUR_2971,Thalamus,111.82,75.89,Macaca mulatta
NEUR_5908,Striatum,53.07,112.1,Rattus norvegicus
NEUR_2064,Cortex,4.81,58.33,Danio rerio
NEUR_7662,Striatum,120.4,108.03,Danio rerio
NEUR_1255,Thalamus,5.21,41.15,Danio rerio
NEUR_6276,Cerebellum,31.48,72.03,Rattus norvegicus
NEUR_8922,Amygdala,145.55,26.11,Rattus norvegicus
NEUR_8439,Hypothalamus,64.49,67.22,Rattus norvegicus
NEUR_7406,Hypothalamus,3.32,94.85,Macaca mulatta
NEUR_6973,Striatum,111.63,32.92,Rattus norvegicus
NEUR_6294,Hypothalamus,89.53,42.65,Rattus norvegicus
NEUR_9443,Amygdala,107.35,110.64,Macaca mulatta
NEUR_1090,Thalamus,131.14,53.34,Macaca mulatta
NEUR_9213,Cerebellum,84.69,50.33,Danio rerio
NEUR_4619,Striatum,58.69,43.17,Rattus norvegicus
NEUR_6184,Hippocampus,134.24,26.81,Macaca mulatta
NEUR_9960,Hippocampus,52.25,102.55,Mus musculus
NEUR_3873,Hypothalamus,11.6,47.68,Rattus norvegicus
NEUR_3945,Cerebellum,92.95,101.76,Macaca mulatta
NEUR_9587,Striatum,145.23,71.69,Macaca mulatta
NEUR_1545,Cerebellum,62.86,65.33,Mus musculus
NEUR_6798,Hypothalamus,140.33,89.39,Rattus norvegicus
NEUR_6343,Amygdala,133.52,103.05,Danio rerio
NEUR_2689,Cortex,131.35,66.34,Danio rerio
NEUR_1363,Hippocampus,66.28,24.49,Macaca mulatta
NEUR_1225,Cortex,55.2,57.53,Macaca mulatta
NEUR_4304,Cortex,83.86,100.7,Rattus norvegicus
NEUR_1398,Cerebellum,24.75,97.77,Macaca mulatta
NEUR_9067,Hypothalamus,54.59,62.57,Mus musculus
NEUR_6264,Hippocampus,86.64,70.12,Rattus norvegicus
NEUR_9633,Hypothalamus,116.65,117.52,Macaca mulatta
NEUR_7424,Cerebellum,127.59,74.78,Rattus norvegicus
NEUR_8651,Cerebellum,58.2,15.02,Macaca mulatta
NEUR_1857,Hippocampus,111.92,29.54,Danio rerio
NEUR_2116,Cerebellum,137.47,95.79,Mus musculus
NEUR_3327,Hippocampus,76.4,73.02,Danio rerio
NEUR_3559,Striatum,20.23,85.49,Danio rerio
NEUR_1429,Cerebellum,33.41,93.72,Macaca mulatta
NEUR_9162,Cortex,119.43,30.58,Mus musculus
NEUR_1583,Cortex,13.63,14.81,Macaca mulatta
NEUR_7345,Striatum,134.41,105.05,Danio rerio
NEUR_3068,Cortex,6.02,15.55,Mus musculus
NEUR_3913,Cerebellum,29.04,47.82,Danio rerio
NEUR_3352,Hippocampus,6.08,51.78,Rattus norvegicus
NEUR_9028,Hypothalamus,59.11,87.44,Rattus norvegicus
NEUR_9913,Hypothalamus,30.0,99.29,Rattus norvegicus
NEUR_9421,Hippocampus,24.71,49.71,Mus musculus
NEUR_9529,Thalamus,120.71,55.2,Mus musculus
NEUR_2974,Cerebellum,66.76,75.56,Macaca mulatta
NEUR_7675,Cerebellum,67.73,113.07,Macaca mulatta
NEUR_2362,Striatum,71.29,72.37,Macaca mulatta
NEUR_9448,Amygdala,22.76,51.93,Mus musculus
NEUR_1634,Amygdala,20.01,57.29,Macaca mulatta
NEUR_5120,Cortex,8.64,11.99,Danio rerio
NEUR_7538,Hippocampus,77.3,106.64,Mus musculus
NEUR_8894,Amygdala,20.54,50.27,Mus musculus
NEUR_8000,Hippocampus,83.39,107.59,Danio rerio
NEUR_9412,Amygdala,19.34,109.45,Danio rerio
NEUR_8051,Cerebellum,105.65,78.33,Rattus norvegicus
NEUR_1197,Hypothalamus,47.5,19.83,Danio rerio
NEUR_9536,Amygdala,43.56,78.75,Macaca mulatta
NEUR_8510,Cortex,12.04,80.47,Rattus norvegicus
NEUR_8216,Hippocampus,80.31,58.52,Macaca mulatta
NEUR_3383,Cerebellum,89.22,58.91,Mus musculus
NEUR_9100,Thalamus,5.01,23.51,Mus musculus
NEUR_9111,Cerebellum,129.05,58.4,Mus musculus
NEUR_2049,Cerebellum,0.26,16.77,Macaca mulatta
NEUR_7792,Striatum,146.46,74.81,Mus musculus
NEUR_9051,Amygdala,22.03,99.4,Danio rerio
NEUR_6015,Hypothalamus,78.39,32.85,Rattus norvegicus
NEUR_6248,Cortex,8.88,18.38,Danio rerio
NEUR_5811,Thalamus,119.58,97.22,Rattus norvegicus
NEUR_7923,Amygdala,7.02,101.62,Danio rerio
NEUR_3568,Thalamus,14.87,35.0,Mus musculus
NEUR_9958,Thalamus,91.17,97.39,Rattus norvegicus
NEUR_8955,Hippocampus,55.78,114.36,Rattus norvegicus
NEUR_5126,Hippocampus,47.58,50.86,Danio rerio
NEUR_9062,Cortex,16.34,98.71,Rattus norvegicus
NEUR_8501,Cerebellum,130.79,93.43,Danio rerio
NEUR_1015,Amygdala,137.33,61.49,Danio rerio
NEUR_1071,Cortex,28.05,68.29,Danio rerio
NEUR_7708,Striatum,61.36,12.79,Macaca mulatta
NEUR_9420,Hippocampus,80.8,90.57,Rattus norvegicus
NEUR_9374,Thalamus,2.82,97.18,Macaca mulatta
NEUR_9503,Amygdala,33.51,30.4,Mus musculus
NEUR_2414,Amygdala,133.44,111.84,Danio rerio
NEUR_5279,Hypothalamus,5.43,89.58,Rattus norvegicus
NEUR_6195,Striatum,8.57,18.73,Mus musculus
NEUR_5119,Thalamus,19.22,26.51,Danio rerio
NEUR_1155,Hippocampus,109.88,101.91,Rattus norvegicus
NEUR_6790,Thalamus,80.97,47.88,Danio rerio
NEUR_8034,Striatum,13.43,101.82,Danio rerio
NEUR_7505,Cortex,35.94,31.49,Macaca mulatta
NEUR_6804,Hippocampus,46.46,11.22,Danio rerio
NEUR_6459,Striatum,4.34,27.08,Danio rerio
NEUR_1307,Hypothalamus,36.23,54.55,Mus musculus
NEUR_6607,Cortex,118.72,47.16,Mus musculus
NEUR_9923,Cortex,49.7,69.5,Rattus norvegicus
NEUR_8575,Thalamus,117.63,58.38,Macaca mulatta
NEUR_8642,Thalamus,86.71,40.53,Rattus norvegicus
NEUR_8008,Striatum,144.38,80.49,Danio rerio
NEUR_4423,Hypothalamus,44.85,19.23,Macaca mulatta
NEUR_9502,Hippocampus,23.71,104.51,Danio rerio
NEUR_7231,Amygdala,80.66,114.38,Macaca mulatta
NEUR_6191,Hippocampus,21.1,35.58,Danio rerio
NEUR_8788,Hippocampus,134.39,13.31,Danio rerio
NEUR_3121,Cortex,39.81,31.82,Macaca mulatta
