neuron_id,region,firing_rate_hz,spike_amplitude_mv,subject_species
NEUR_2521,Hypothalamus,64.74,17.22,Mus musculus
NEUR_2996,Striatum,82.72,67.21,Rattus norvegicus
NEUR_5120,Striatum,73.81,28.62,Rattus norvegicus
NEUR_9316,Striatum,41.13,104.19,Danio rerio
NEUR_2046,Thalamus,98.8,117.48,Danio rerio
NEUR_7152,Thalamus,43.94,42.67,Rattus norvegicus
NEUR_9577,Amygdala,116.46,117.62,Mus musculus
NEUR_1867,Amygdala,111.63,23.07,Rattus norvegicus
NEUR_5585,Striatum,115.67,95.51,Danio rerio
NEUR_6471,Cortex,139.13,49.07,Macaca mulatta
NEUR_8412,Thalamus,99.66,29.7,Mus musculus
NEUR_6712,Striatum,54.29,103.53,Macaca mulatta
NEUR_9252,Thalamus,53.99,107.66,Rattus norvegicus
NEUR_6455,Cerebellum,110.77,115.49,Macaca mulatta
NEUR_2855,Hypothalamus,117.62,117.04,Danio rerio
NEUR_9152,Cerebellum,13.28,11.43,Mus musculus
NEUR_1137,Striatum,6.54,73.05,Macaca mulatta
NEUR_6653,Cortex,96.36,56.99,Mus musculus
NEUR_6634,Striatum,18.71,102.56,Mus musculus
NEUR_3349,Thalamus,30.5,68.66,Danio rerio
NEUR_8178,Cerebellum,112.15,14.26,Rattus norvegicus
NEUR_7376,Thalamus,39.41,20.88,Danio rerio
NEUR_1698,Hypothalamus,127.0,114.64,Danio rerio
NEUR_8695,Cerebellum,76.18,27.65,Macaca mulatta
NEUR_4288,Hypothalamus,142.05,103.22,Macaca mulatta
NEUR_7589,Hippocampus,64.05,82.45,Rattus norvegicus
NEUR_7606,Hypothalamus,148.17,101.19,Mus musculus
NEUR_7598,Hypothalamus,19.6,40.29,Macaca mulatta
NEUR_2761,Amygdala,137.77,117.21,Rattus norvegicus
NEUR_5080,Hippocampus,144.52,41.09,Mus musculus
NEUR_2832,Hypothalamus,95.97,102.67,Danio rerio
NEUR_5300,Cerebellum,76.04,37.47,Danio rerio
NEUR_7879,Striatum,50.62,12.81,Mus musculus
NEUR_9861,Amygdala,114.85,112.4,Mus musculus
NEUR_5112,Hypothalamus,117.04,81.96,Danio rerio
NEUR_9861,Amygdala,2.94,106.62,Macaca mulatta
NEUR_1823,Hypothalamus,37.38,39.17,Danio rerio
NEUR_4395,Hippocampus,122.8,116.09,Danio rerio
NEUR_8628,Amygdala,134.54,109.97,Mus musculus
NEUR_9249,Cortex,92.13,13.08,Macaca mulatta
NEUR_7958,Thalamus,104.34,47.84,Mus musculus
NEUR_9979,Amygdala,133.37,107.59,Danio rerio
NEUR_6105,Hypothalamus,146.16,91.41,Macaca mulatta
NEUR_6373,Cerebellum,78.23,92.58,Danio rerio
NEUR_2406,Hippocampus,34.77,100.81,Rattus norvegicus
NEUR_2753,Striatum,25.8,41.03,Danio rerio
NEUR_4850,Striatum,4.66,42.99,Danio rerio
NEUR_1315,Striatum,101.14,102.02,Rattus norvegicus
NEUR_6296,Amygdala,102.94,30.09,Danio rerio
NEUR_4414,Cortex,100.19,99.1,Macaca mulatta
NEUR_2874,Cerebellum,12.84,37.21,Mus musculus
NEUR_7851,Hypothalamus,63.54,90.97,Macaca mulatta
NEUR_3130,Cerebellum,27.56,51.14,Danio rerio
NEUR_2030,Thalamus,65.33,48.54,Mus musculus
NEUR_4470,Thalamus,3.14,67.7,Rattus norvegicus
NEUR_6938,Striatum,33.37,74.74,Mus musculus
NEUR_7331,Cortex,61.18,60.81,Macaca mulatta
NEUR_2544,Hippocampus,82.75,50.98,Macaca mulatta
NEUR_5449,Cortex,113.75,84.19,Danio rerio
NEUR_8337,Thalamus,140.43,114.02,Danio rerio
NEUR_1182,Amygdala,94.33,26.04,Macaca mulatta
NEUR_6488,Cortex,147.76,83.47,Rattus norvegicus
NEUR_3005,Striatum,16.26,91.86,Rattus norvegicus
NEUR_3180,Hippocampus,87.03,64.56,Rattus norvegicus
NEUR_4092,Cortex,52.26,44.99,Mus musculus
NEUR_3415,Cortex,33.06,101.27,Danio rerio
NEUR_8563,Thalamus,10.63,93.02,Mus musculus
NEUR_4541,Hypothalamus,82.7,103.27,Rattus norvegicus
NEUR_7326,Cortex,87.23,87.59,Rattus norvegicus
NEUR_3683,Hippocampus,83.21,79.7,Mus musculus
NEUR_5566,Cortex,51.8,28.91,Danio rerio
NEUR_9769,Hypothalamus,72.1,66.8,Macaca mulatta
NEUR_6272,Thalamus,78.73,56.62,Mus musculus
NEUR_3569,Cerebellum,37.09,111.88,Mus musculus
NEUR_4654,Striatum,148.24,78.26,Mus musculus
NEUR_9075,Striatum,75.74,56.65,Macaca mulatta
NEUR_9360,Amygdala,110.73,30.75,Mus musculus
NEUR_2967,Thalamus,66.91,43.52,Macaca mulatta
NEUR_8088,Striatum,73.25,68.68,Macaca mulatta
NEUR_1422,Hypothalamus,60.98,28.97,Macaca mulatta
NEUR_2166,Thalamus,120.52,37.98,Danio rerio
NEUR_5188,Hypothalamus,61.45,60.31,Macaca mulatta
NEUR_4218,Striatum,1.0,87.34,Danio rerio
NEUR_4918,Thalamus,147.85,51.5,Danio rerio
NEUR_8461,Cortex,12.92,52.9,Danio rerio
NEUR_4873,Thalamus,48.41,54.25,Rattus norvegicus
NEUR_2072,Thalamus,148.77,72.14,Mus musculus
NEUR_1361,Amygdala,42.77,83.54,Danio rerio
NEUR_2799,Hypothalamus,102.88,110.93,Mus musculus
NEUR_9331,Cerebellum,62.77,104.69,Macaca mulatta
NEUR_8861,Cortex,78.16,115.01,Macaca mulatta
NEUR_1752,Hypothalamus,109.5,21.01,Macaca mulatta
NEUR_5475,Cerebellum,68.99,44.5,Rattus norvegicus
NEUR_4759,Cerebellum,48.68,51.92,Danio rerio
NEUR_7572,Hippocampus,26.47,44.8,Macaca mulatta
NEUR_6062,Hypothalamus,73.51,93.7,Danio rerio
NEUR_4613,Cortex,60.79,112.51,Rattus norvegicus
NEUR_9407,Cerebellum,15.06,45.71,Rattus norvegicus
NEUR_6394,Hippocampus,22.57,105.75,Rattus norvegicus
NEUR_1932,Thalamus,137.39,71.77,Rattus norvegicus
NEUR_5985,Hypothalamus,120.46,97.56,Mus musculus
NEUR_5087,Cortex,74.67,54.06,Danio rerio
