neuron_id,region,firing_rate_hz,spike_amplitude_mv,subject_species
NEUR_5109,Amygdala,47.96,14.3,Macaca mulatta
NEUR_1394,Hippocampus,147.11,111.69,Danio rerio
NEUR_3141,Thalamus,104.49,96.11,Rattus norvegicus
NEUR_2709,Hippocampus,15.54,96.18,Macaca mulatta
NEUR_2906,Thalamus,115.86,67.59,Danio rerio
NEUR_6390,Cerebellum,79.09,52.92,Rattus norvegicus
NEUR_5437,Cortex,44.41,71.44,Mus musculus
NEUR_6081,Hypothalamus,17.77,70.24,Macaca mulatta
NEUR_1466,Cerebellum,148.83,46.71,Danio rerio
NEUR_7326,Striatum,135.05,32.72,Danio rerio
NEUR_1392,Hypothalamus,70.44,65.6,Mus musculus
NEUR_2641,Striatum,76.57,81.49,Macaca mulatta
NEUR_2886,Striatum,132.61,103.7,Danio rerio
NEUR_6219,Cortex,145.82,81.73,Danio rerio
NEUR_4437,Thalamus,102.0,102.85,Mus musculus
NEUR_3665,Thalamus,95.73,98.67,Danio rerio
NEUR_6850,Cortex,71.3,119.93,Danio rerio
NEUR_8092,Thalamus,1.76,108.67,Rattus norvegicus
NEUR_9585,Hippocampus,132.83,34.99,Danio rerio
NEUR_9610,Hippocampus,74.12,30.02,Rattus norvegicus
NEUR_8195,Cortex,25.01,81.13,Danio rerio
NEUR_6459,Amygdala,34.84,80.52,Danio rerio
NEUR_4375,Cortex,10.68,56.71,Rattus norvegicus
NEUR_7114,Hypothalamus,86.03,106.52,Danio rerio
NEUR_1961,Hippocampus,50.73,119.42,Mus musculus
NEUR_1963,Cortex,115.94,14.6,Macaca mulatta
NEUR_6497,Cerebellum,16.6,30.67,Mus musculus
NEUR_3453,Amygdala,67.92,49.31,Rattus norvegicus
NEUR_9908,Cerebellum,14.6,110.01,Rattus norvegicus
NEUR_8525,Cerebellum,85.9,28.37,Mus musculus
NEUR_6530,Hippocampus,82.04,44.23,Mus musculus
NEUR_7680,Hippocampus,17.18,92.42,Macaca mulatta
NEUR_4132,Amygdala,113.85,111.36,Mus musculus
NEUR_8486,Amygdala,87.17,87.49,Rattus norvegicus
NEUR_5526,Cortex,41.61,116.12,Mus musculus
NEUR_9605,Cortex,75.95,30.15,Macaca mulatta
NEUR_1083,Hypothalamus,17.29,107.47,Danio rerio
NEUR_8262,Cerebellum,74.01,44.85,Rattus norvegicus
NEUR_1874,Hippocampus,56.17,118.47,Macaca mulatta
NEUR_4044,Cerebellum,0.87,11.94,Rattus norvegicus
NEUR_1445,Hippocampus,60.42,54.25,Mus musculus
NEUR_8003,Striatum,57.49,55.54,Rattus norvegicus
NEUR_8695,Hypothalamus,84.41,92.73,Rattus norvegicus
NEUR_1005,Cortex,5.49,95.18,Mus musculus
NEUR_9121,Hippocampus,16.39,93.43,Danio rerio
NEUR_6386,Striatum,60.34,17.36,Macaca mulatta
NEUR_6523,Thalamus,105.96,118.41,Mus musculus
NEUR_9394,Cerebellum,28.9,71.33,Mus musculus
NEUR_7378,Hippocampus,124.59,10.4,Rattus norvegicus
