neuron_id,region,firing_rate_hz,spike_amplitude_mv,subject_species
NEUR_3047,Thalamus,21.24,98.19,Danio rerio
NEUR_1892,Cortex,93.33,95.22,Mus musculus
NEUR_4232,Cortex,88.87,84.53,Danio rerio
NEUR_3542,Cerebellum,116.99,119.62,Macaca mulatta
NEUR_7340,Amygdala,69.7,71.33,Macaca mulatta
NEUR_2180,Cortex,75.52,90.73,Rattus norvegicus
NEUR_6200,Hippocampus,34.69,99.2,Mus musculus
NEUR_4570,Hypothalamus,25.19,23.75,Macaca mulatta
NEUR_6543,Amygdala,117.29,94.69,Rattus norvegicus
NEUR_4570,Striatum,43.45,78.58,Danio rerio
NEUR_1291,Cerebellum,15.5,103.28,Danio rerio
NEUR_4347,Cortex,56.79,22.12,Danio rerio
NEUR_5626,Cerebellum,96.73,18.53,Danio rerio
NEUR_6343,Amygdala,126.43,22.68,Danio rerio
NEUR_5835,Amygdala,26.15,66.67,Rattus norvegicus
NEUR_7613,Amygdala,117.97,20.12,Macaca mulatta
NEUR_3325,Thalamus,99.83,110.12,Mus musculus
NEUR_5519,Thalamus,49.41,36.0,Rattus norvegicus
NEUR_1015,Hypothalamus,112.47,35.33,Rattus norvegicus
NEUR_3632,Amygdala,13.39,26.08,Macaca mulatta
NEUR_1916,Hypothalamus,13.44,21.83,Macaca mulatta
NEUR_9162,Striatum,33.98,73.54,Danio rerio
NEUR_2988,Thalamus,78.99,71.82,Danio rerio
NEUR_4839,Striatum,49.06,28.49,Macaca mulatta
NEUR_8550,Cortex,50.24,25.55,Macaca mulatta
NEUR_8447,Hippocampus,75.77,107.63,Rattus norvegicus
NEUR_9984,Cortex,92.74,81.85,Mus musculus
NEUR_4105,Amygdala,11.64,68.35,Danio rerio
NEUR_4979,Hippocampus,142.03,12.89,Danio rerio
NEUR_9704,Cerebellum,29.32,113.69,Danio rerio
NEUR_4949,Striatum,81.23,47.97,Macaca mulatta
NEUR_2730,Cerebellum,108.59,100.92,Mus musculus
NEUR_6592,Cerebellum,136.64,92.51,Macaca mulatta
NEUR_3734,Thalamus,97.88,100.51,Macaca mulatta
NEUR_6100,Cerebellum,106.12,31.04,Rattus norvegicus
NEUR_4611,Cerebellum,48.67,88.89,Mus musculus
NEUR_7832,Cerebellum,149.04,19.94,Mus musculus
NEUR_6604,Striatum,10.35,13.7,Danio rerio
NEUR_5540,Cerebellum,107.93,83.54,Danio rerio
NEUR_8454,Cortex,36.6,19.45,Danio rerio
NEUR_7254,Hypothalamus,74.89,42.82,Mus musculus
NEUR_4689,Striatum,124.24,102.61,Rattus norvegicus
NEUR_9947,Hippocampus,116.53,111.42,Danio rerio
NEUR_7763,Thalamus,142.48,102.51,Macaca mulatta
NEUR_7684,Cerebellum,28.51,116.0,Macaca mulatta
NEUR_4949,Thalamus,125.11,115.33,Macaca mulatta
NEUR_2948,Thalamus,85.21,55.09,Danio rerio
NEUR_3640,Hippocampus,5.24,37.45,Danio rerio
NEUR_3500,Cerebellum,124.9,115.99,Macaca mulatta
NEUR_8570,Cortex,99.23,14.83,Rattus norvegicus
NEUR_4544,Hippocampus,90.33,75.58,Danio rerio
NEUR_3722,Amygdala,70.06,55.4,Danio rerio
