neuron_id,region,firing_rate_hz,spike_amplitude_mv,subject_species
NEUR_9701,Hypothalamus,147.34,34.68,Mus musculus
NEUR_8131,Cortex,19.05,83.91,Danio rerio
NEUR_4567,Hippocampus,104.09,55.55,Macaca mulatta
NEUR_4304,Hypothalamus,40.06,85.05,Danio rerio
NEUR_5596,Striatum,98.16,103.78,Macaca mulatta
NEUR_6047,Thalamus,81.52,28.0,Macaca mulatta
NEUR_2705,Amygdala,148.34,58.75,Danio rerio
NEUR_7344,Amygdala,118.62,44.77,Danio rerio
NEUR_4289,Amygdala,77.85,62.23,Macaca mulatta
NEUR_7901,Amygdala,82.72,74.24,Mus musculus
NEUR_1450,Thalamus,5.84,42.49,Macaca mulatta
NEUR_7625,Thalamus,18.5,27.25,Danio rerio
NEUR_1992,Hypothalamus,144.48,87.12,Danio rerio
NEUR_6529,Cerebellum,66.61,114.32,Mus musculus
NEUR_8703,Amygdala,6.0,18.9,Danio rerio
NEUR_2074,Hippocampus,20.98,60.48,Danio rerio
NEUR_9592,Hippocampus,149.83,114.65,Mus musculus
NEUR_8615,Cortex,110.52,64.26,Rattus norvegicus
NEUR_2379,Hippocampus,43.23,20.99,Macaca mulatta
NEUR_4290,Striatum,103.38,113.04,Macaca mulatta
NEUR_4586,Cortex,138.03,105.18,Macaca mulatta
NEUR_4852,Cerebellum,40.61,115.98,Rattus norvegicus
NEUR_1884,Hypothalamus,101.93,46.51,Danio rerio
NEUR_5411,Hypothalamus,12.92,15.29,Danio rerio
NEUR_2875,Hypothalamus,114.67,33.48,Danio rerio
NEUR_1317,Hypothalamus,22.26,114.28,Mus musculus
NEUR_9357,Cortex,88.19,37.19,Macaca mulatta
NEUR_5123,Thalamus,49.44,38.47,Danio rerio
NEUR_2541,Amygdala,116.58,26.95,Rattus norvegicus
NEUR_7206,Striatum,9.31,59.47,Rattus norvegicus
NEUR_6875,Thalamus,39.22,17.14,Danio rerio
NEUR_5209,Cerebellum,131.01,22.0,Danio rerio
NEUR_1257,Hippocampus,133.53,24.81,Rattus norvegicus
NEUR_7701,Amygdala,29.1,84.65,Macaca mulatta
NEUR_3866,Cerebellum,108.09,76.06,Macaca mulatta
NEUR_2478,Hippocampus,4.36,93.36,Mus musculus
NEUR_2656,Striatum,69.42,27.4,Rattus norvegicus
NEUR_2445,Striatum,74.42,115.94,Macaca mulatta
NEUR_1821,Hypothalamus,105.27,88.41,Macaca mulatta
NEUR_9512,Cortex,19.03,67.61,Mus musculus
NEUR_8897,Hippocampus,115.17,116.91,Rattus norvegicus
NEUR_5341,Hippocampus,39.22,58.3,Macaca mulatta
NEUR_3849,Amygdala,58.71,69.92,Mus musculus
NEUR_1323,Hippocampus,47.85,49.36,Mus musculus
