neuron_id,region,firing_rate_hz,spike_amplitude_mv,subject_species
NEUR_9968,Amygdala,121.7,90.72,Rattus norvegicus
NEUR_1080,Amygdala,112.21,43.04,Rattus norvegicus
NEUR_5299,Hippocampus,52.95,29.66,Macaca mulatta
NEUR_3092,Amygdala,96.43,102.75,Mus musculus
NEUR_9314,Striatum,142.06,61.9,Macaca mulatta
NEUR_7256,Hippocampus,124.69,85.94,Rattus norvegicus
NEUR_4822,Hippocampus,120.38,83.29,Danio rerio
NEUR_4626,Amygdala,82.23,22.76,Danio rerio
NEUR_7912,Striatum,50.98,58.75,Danio rerio
NEUR_8966,Hippocampus,41.95,111.73,Danio rerio
NEUR_5234,Amygdala,18.08,41.73,Mus musculus
NEUR_9536,Cortex,58.65,11.68,Rattus norvegicus
NEUR_5957,Hippocampus,133.77,22.38,Rattus norvegicus
NEUR_4396,Thalamus,4.14,111.73,Danio rerio
NEUR_5643,Striatum,94.42,57.18,Macaca mulatta
NEUR_9602,Cerebellum,129.08,47.61,Mus musculus
NEUR_6524,Thalamus,146.0,10.56,Rattus norvegicus
NEUR_4163,Cerebellum,9.52,53.12,Danio rerio
NEUR_6983,Amygdala,106.57,108.24,Macaca mulatta
NEUR_9174,Hippocampus,61.52,108.56,Rattus norvegicus
NEUR_7625,Hippocampus,68.35,74.23,Rattus norvegicus
NEUR_2695,Cerebellum,17.17,97.56,Macaca mulatta
NEUR_9591,Hypothalamus,42.66,54.79,Danio rerio
NEUR_2981,Amygdala,3.83,44.04,Rattus norvegicus
NEUR_9943,Cerebellum,141.77,28.44,Mus musculus
NEUR_1947,Hypothalamus,101.04,18.68,Rattus norvegicus
NEUR_4533,Hippocampus,92.77,86.27,Danio rerio
NEUR_9247,Cortex,7.9,58.96,Danio rerio
NEUR_5525,Amygdala,83.54,60.11,Rattus norvegicus
NEUR_6540,Cortex,105.28,49.42,Danio rerio
NEUR_6749,Cortex,80.8,57.4,Macaca mulatta
NEUR_6167,Amygdala,103.69,67.2,Macaca mulatta
NEUR_7205,Thalamus,112.36,100.82,Rattus norvegicus
NEUR_7276,Amygdala,12.43,111.83,Mus musculus
NEUR_3957,Hippocampus,97.63,51.17,Danio rerio
NEUR_9937,Cortex,57.38,88.84,Macaca mulatta
NEUR_6564,Cerebellum,128.93,65.43,Rattus norvegicus
NEUR_3672,Hippocampus,102.35,79.17,Macaca mulatta
NEUR_8724,Hypothalamus,0.32,69.2,Macaca mulatta
NEUR_1272,Cortex,83.45,42.76,Macaca mulatta
NEUR_3709,Striatum,93.19,57.97,Rattus norvegicus
NEUR_9400,Cortex,8.5,46.95,Macaca mulatta
NEUR_8016,Cerebellum,109.81,116.48,Mus musculus
NEUR_8787,Cerebellum,93.26,11.51,Mus musculus
NEUR_6874,Thalamus,54.72,19.98,Rattus norvegicus
NEUR_7921,Striatum,19.63,70.68,Macaca mulatta
NEUR_2983,Hypothalamus,97.09,73.18,Danio rerio
NEUR_3177,Thalamus,145.02,17.6,Rattus norvegicus
NEUR_3560,Hypothalamus,129.02,52.34,Mus musculus
NEUR_8684,Cortex,26.33,73.11,Macaca mulatta
NEUR_3900,Hypothalamus,81.27,80.74,Mus musculus
