neuron_id,region,firing_rate_hz,spike_amplitude_mv,subject_species
NEUR_3707,Amygdala,21.56,57.5,Mus musculus
NEUR_5044,Hippocampus,87.26,74.62,Mus musculus
NEUR_4062,Amygdala,14.35,79.8,Macaca mulatta
NEUR_8208,Thalamus,1.14,25.06,Danio rerio
NEUR_5305,Striatum,99.78,65.01,Rattus norvegicus
NEUR_4422,Striatum,128.64,115.2,Danio rerio
NEUR_7505,Cortex,54.23,56.15,Mus musculus
NEUR_9339,Hypothalamus,71.82,111.56,Macaca mulatta
NEUR_1158,Striatum,1.84,45.04,Danio rerio
NEUR_8444,Striatum,70.15,72.36,Rattus norvegicus
NEUR_9528,Cortex,47.61,50.4,Rattus norvegicus
NEUR_5440,Hypothalamus,83.39,46.48,Danio rerio
NEUR_9087,Thalamus,141.85,52.87,Rattus norvegicus
NEUR_1810,Amygdala,143.28,12.75,Danio rerio
NEUR_8283,Cortex,105.48,65.31,Rattus norvegicus
NEUR_7597,Hippocampus,61.85,107.74,Rattus norvegicus
NEUR_1947,Hippocampus,71.95,84.39,Macaca mulatta
NEUR_5147,Hippocampus,101.81,39.63,Macaca mulatta
NEUR_9494,Hypothalamus,125.31,52.02,Macaca mulatta
NEUR_6249,Hippocampus,63.58,104.28,Danio rerio
NEUR_6834,Hypothalamus,95.59,118.42,Rattus norvegicus
NEUR_2304,Striatum,88.07,14.58,Rattus norvegicus
NEUR_5914,Cortex,50.85,93.01,Mus musculus
NEUR_4567,Thalamus,21.22,49.8,Macaca mulatta
NEUR_9438,Striatum,49.08,17.92,Danio rerio
NEUR_1574,Cortex,125.47,60.72,Danio rerio
NEUR_8969,Striatum,129.38,82.22,Mus musculus
NEUR_7614,Hippocampus,36.54,97.63,Mus musculus
NEUR_3753,Hypothalamus,108.96,42.07,Macaca mulatta
NEUR_6561,Striatum,34.61,34.87,Danio rerio
NEUR_3752,Thalamus,52.26,98.36,Mus musculus
NEUR_8919,Hypothalamus,1.48,25.65,Danio rerio
NEUR_6724,Striatum,44.96,113.41,Rattus norvegicus
NEUR_5130,Hippocampus,86.91,39.39,Mus musculus
NEUR_3777,Thalamus,25.28,47.46,Macaca mulatta
NEUR_1938,Thalamus,96.31,99.92,Mus musculus
NEUR_1487,Cerebellum,24.79,81.09,Macaca mulatta
NEUR_3114,Striatum,134.56,67.68,Rattus norvegicus
NEUR_9006,Thalamus,97.58,76.0,Mus musculus
NEUR_7691,Thalamus,112.5,68.61,Rattus norvegicus
NEUR_5789,Cortex,51.07,86.58,Macaca mulatta
NEUR_6056,Cerebellum,119.42,82.44,Rattus norvegicus
NEUR_3516,Amygdala,55.77,31.48,Macaca mulatta
NEUR_4262,Cerebellum,122.56,62.82,Rattus norvegicus
NEUR_1111,Cerebellum,89.34,84.0,Danio rerio
NEUR_4288,Striatum,37.77,78.3,Danio rerio
NEUR_9809,Cortex,21.65,89.34,Macaca mulatta
NEUR_2898,Thalamus,102.32,93.86,Macaca mulatta
NEUR_9004,Cerebellum,138.77,47.29,Macaca mulatta
NEUR_2469,Cerebellum,101.04,68.87,Danio rerio
NEUR_2725,Hippocampus,2.28,44.79,Danio rerio
NEUR_7191,Hippocampus,77.34,59.1,Rattus norvegicus
NEUR_6313,Amygdala,148.96,17.27,Danio rerio
NEUR_6949,Thalamus,20.34,45.0,Rattus norvegicus
NEUR_2235,Hypothalamus,139.29,86.42,Mus musculus
NEUR_9564,Amygdala,111.24,44.14,Macaca mulatta
NEUR_3804,Thalamus,55.49,89.66,Danio rerio
NEUR_2730,Hypothalamus,131.3,55.24,Rattus norvegicus
NEUR_5737,Hippocampus,23.08,62.99,Rattus norvegicus
NEUR_6442,Hippocampus,63.1,51.87,Danio rerio
NEUR_8785,Hippocampus,86.0,80.77,Mus musculus
NEUR_2552,Thalamus,125.38,65.2,Macaca mulatta
NEUR_6929,Amygdala,32.34,86.6,Mus musculus
NEUR_4061,Thalamus,71.75,19.29,Macaca mulatta
NEUR_3136,Cortex,19.44,77.72,Macaca mulatta
NEUR_9880,Amygdala,71.91,105.96,Macaca mulatta
NEUR_3920,Amygdala,36.29,75.36,Mus musculus
NEUR_5990,Amygdala,63.75,119.33,Danio rerio
NEUR_2766,Cortex,39.85,77.92,Rattus norvegicus
NEUR_4173,Amygdala,37.11,85.84,Rattus norvegicus
NEUR_8512,Amygdala,44.94,111.36,Danio rerio
NEUR_5305,Cerebellum,110.02,24.89,Macaca mulatta
NEUR_7948,Striatum,57.08,51.58,Rattus norvegicus
NEUR_7000,Hypothalamus,0.12,36.9,Rattus norvegicus
NEUR_9965,Hippocampus,59.38,115.73,Macaca mulatta
NEUR_7996,Cerebellum,41.49,73.9,Rattus norvegicus
NEUR_7284,Cortex,144.47,103.1,Danio rerio
NEUR_8720,Amygdala,12.62,12.29,Macaca mulatta
NEUR_2052,Hypothalamus,94.56,65.89,Danio rerio
NEUR_3728,Cerebellum,102.08,22.3,Macaca mulatta
NEUR_5805,Hypothalamus,71.65,103.89,Mus musculus
NEUR_8056,Amygdala,36.37,16.92,Macaca mulatta
NEUR_2725,Striatum,72.95,33.95,Macaca mulatta
NEUR_2888,Cortex,88.06,63.94,Mus musculus
NEUR_4125,Cortex,69.0,11.61,Danio rerio
NEUR_8035,Thalamus,24.56,86.09,Rattus norvegicus
NEUR_1879,Thalamus,119.46,92.32,Rattus norvegicus
NEUR_3175,Hypothalamus,32.11,103.29,Mus musculus
NEUR_9309,Cortex,69.42,36.74,Mus musculus
NEUR_4277,Hypothalamus,137.92,61.52,Macaca mulatta
NEUR_8833,Hippocampus,98.17,82.33,Danio rerio
NEUR_9416,Hippocampus,115.18,107.95,Macaca mulatta
NEUR_4163,Cerebellum,109.19,110.74,Danio rerio
NEUR_3194,Cortex,26.36,34.06,Danio rerio
NEUR_6315,Cortex,102.42,58.3,Rattus norvegicus
NEUR_4015,Thalamus,109.12,73.42,Danio rerio
NEUR_2310,Striatum,97.4,98.12,Macaca mulatta
NEUR_3990,Thalamus,25.13,62.39,Danio rerio
NEUR_5606,Cortex,9.58,70.26,Mus musculus
NEUR_5523,Thalamus,41.13,84.12,Mus musculus
NEUR_9831,Striatum,89.4,112.31,Danio rerio
NEUR_9733,Striatum,106.36,29.17,Macaca mulatta
NEUR_8063,Cerebellum,144.78,62.0,Mus musculus
NEUR_4947,Striatum,136.08,15.16,Danio rerio
NEUR_7478,Hippocampus,12.74,83.81,Rattus norvegicus
NEUR_9715,Hippocampus,75.32,63.85,Macaca mulatta
NEUR_2949,Hippocampus,13.15,27.82,Mus musculus
NEUR_6145,Hippocampus,42.02,55.11,Rattus norvegicus
NEUR_9246,Striatum,61.25,116.62,Danio rerio
NEUR_4015,Striatum,26.72,105.9,Macaca mulatta
NEUR_8458,Hippocampus,73.56,80.6,Mus musculus
NEUR_1743,Thalamus,88.59,40.87,Macaca mulatta
NEUR_3554,Striatum,139.02,113.93,Macaca mulatta
NEUR_9640,Hypothalamus,17.0,32.73,Rattus norvegicus
NEUR_5675,Striatum,98.96,88.18,Rattus norvegicus
NEUR_2507,Amygdala,34.86,25.24,Macaca mulatta
NEUR_3003,Thalamus,117.27,47.12,Mus musculus
NEUR_8852,Amygdala,6.09,86.85,Rattus norvegicus
NEUR_2950,Hippocampus,121.87,11.82,Rattus norvegicus
NEUR_2448,Hypothalamus,122.23,32.41,Rattus norvegicus
NEUR_3285,Hypothalamus,90.07,52.03,Danio rerio
NEUR_4242,Hippocampus,87.06,16.72,Danio rerio
NEUR_4383,Hypothalamus,100.08,34.72,Danio rerio
NEUR_4995,Hippocampus,0.32,60.19,Mus musculus
NEUR_8135,Thalamus,87.56,62.78,Macaca mulatta
NEUR_9402,Hypothalamus,63.56,44.79,Mus musculus
NEUR_5520,Striatum,49.0,107.15,Danio rerio
NEUR_6699,Hypothalamus,86.07,52.17,Danio rerio
NEUR_7079,Thalamus,138.44,16.04,Danio rerio
NEUR_1384,Hippocampus,125.75,43.95,Macaca mulatta
NEUR_7082,Striatum,115.02,40.63,Rattus norvegicus
NEUR_2590,Cerebellum,1.78,14.23,Macaca mulatta
NEUR_4413,Hippocampus,36.13,78.54,Mus musculus
NEUR_6552,Cerebellum,97.83,113.86,Rattus norvegicus
NEUR_3456,Thalamus,145.55,76.29,Danio rerio
NEUR_1730,Cortex,26.75,83.47,Rattus norvegicus
NEUR_6614,Cerebellum,25.52,95.65,Mus musculus
NEUR_3180,Striatum,106.64,32.07,Rattus norvegicus
NEUR_1716,Thalamus,139.6,46.06,Macaca mulatta
NEUR_1817,Amygdala,19.09,12.71,Macaca mulatta
NEUR_9956,Hypothalamus,75.08,115.66,Macaca mulatta
NEUR_1166,Hypothalamus,130.67,32.73,Macaca mulatta
NEUR_2279,Amygdala,48.81,94.23,Danio rerio
NEUR_5960,Hippocampus,102.43,86.81,Rattus norvegicus
NEUR_5260,Hippocampus,65.37,16.31,Rattus norvegicus
NEUR_4705,Amygdala,58.31,100.99,Mus musculus
NEUR_9276,Thalamus,14.38,84.74,Danio rerio
NEUR_9536,Thalamus,11.2,15.64,Danio rerio
NEUR_9116,Cortex,130.76,16.6,Macaca mulatta
NEUR_7324,Amygdala,14.89,26.6,Danio rerio
NEUR_2698,Cortex,134.34,110.64,Macaca mulatta
NEUR_3292,Thalamus,98.96,52.52,Rattus norvegicus
NEUR_7018,Amygdala,74.18,106.07,Rattus norvegicus
NEUR_8436,Cortex,32.15,60.29,Macaca mulatta
NEUR_7809,Cerebellum,39.99,112.75,Mus musculus
NEUR_7158,Cortex,81.08,102.05,Rattus norvegicus
NEUR_5792,Amygdala,95.94,24.26,Danio rerio
NEUR_2084,Striatum,118.07,90.75,Mus musculus
NEUR_2594,Hypothalamus,26.82,59.66,Rattus norvegicus
NEUR_8629,Hippocampus,132.27,101.1,Mus musculus
NEUR_6256,Thalamus,42.13,54.04,Danio rerio
NEUR_1414,Amygdala,89.47,61.76,Danio rerio
NEUR_8159,Striatum,89.23,13.32,Mus musculus
NEUR_1173,Hypothalamus,98.61,18.87,Danio rerio
NEUR_4997,Cortex,1.66,88.47,Macaca mulatta
NEUR_6494,Hypothalamus,49.96,60.85,Rattus norvegicus
NEUR_3499,Cortex,111.51,111.1,Macaca mulatta
NEUR_1723,Cerebellum,138.95,18.14,Danio rerio
NEUR_4747,Striatum,120.9,74.61,Danio rerio
NEUR_9186,Hippocampus,139.02,37.79,Danio rerio
NEUR_5128,Hippocampus,92.78,100.18,Mus musculus
NEUR_4256,Striatum,19.67,62.82,Rattus norvegicus
NEUR_7289,Hypothalamus,103.25,106.14,Mus musculus
NEUR_5595,Amygdala,112.55,116.63,Macaca mulatta
NEUR_9158,Hypothalamus,21.36,118.32,Danio rerio
NEUR_6697,Amygdala,102.73,22.75,Macaca mulatta
NEUR_3791,Striatum,29.88,80.1,Rattus norvegicus
NEUR_4554,Cortex,113.51,92.28,Macaca mulatta
NEUR_7396,Hypothalamus,88.72,84.48,Macaca mulatta
NEUR_5635,Hippocampus,139.02,45.4,Danio rerio
NEUR_9403,Cerebellum,80.54,33.87,Rattus norvegicus
NEUR_1075,Amygdala,20.54,47.79,Mus musculus
NEUR_3878,Hippocampus,74.53,19.0,Macaca mulatta
NEUR_5566,Thalamus,121.08,79.86,Macaca mulatta
NEUR_1706,Cerebellum,86.44,15.73,Rattus norvegicus
NEUR_7531,Hypothalamus,83.21,68.23,Mus musculus
NEUR_2525,Thalamus,0.34,83.68,Rattus norvegicus
NEUR_5286,Striatum,144.55,64.94,Macaca mulatta
NEUR_8139,Amygdala,110.78,115.75,Macaca mulatta
NEUR_2505,Striatum,129.13,77.99,Danio rerio
NEUR_4436,Hippocampus,54.93,62.77,Danio rerio
NEUR_8873,Hippocampus,82.87,93.72,Danio rerio
NEUR_9705,Thalamus,8.78,27.67,Rattus norvegicus
NEUR_3684,Cerebellum,68.71,107.95,Rattus norvegicus
NEUR_5876,Cerebellum,100.72,55.2,Rattus norvegicus
NEUR_6666,Thalamus,25.93,78.22,Danio rerio
NEUR_9926,Striatum,0.75,113.66,Mus musculus
NEUR_2140,Cortex,59.78,29.17,Rattus norvegicus
NEUR_8371,Thalamus,113.31,25.39,Danio rerio
NEUR_8677,Cerebellum,115.31,91.53,Macaca mulatta
NEUR_4135,Striatum,2.77,89.93,Danio rerio
NEUR_9802,Cerebellum,131.29,57.39,Rattus norvegicus
NEUR_8054,Hippocampus,35.96,38.45,Mus musculus
NEUR_2833,Thalamus,45.81,89.25,Macaca mulatta
NEUR_1186,Cortex,79.93,59.17,Macaca mulatta
NEUR_3013,Striatum,3.61,54.71,Rattus norvegicus
NEUR_4626,Cerebellum,46.32,25.07,Mus musculus
NEUR_8458,Amygdala,121.52,49.48,Macaca mulatta
NEUR_6238,Hypothalamus,132.32,35.6,Mus musculus
NEUR_7519,Amygdala,37.02,105.93,Macaca mulatta
NEUR_1626,Hippocampus,24.76,58.81,Mus musculus
NEUR_1143,Cerebellum,127.62,16.36,Rattus norvegicus
NEUR_7471,Striatum,40.72,70.81,Mus musculus
NEUR_5102,Amygdala,83.48,29.32,Danio rerio
NEUR_5305,Striatum,36.32,54.03,Rattus norvegicus
NEUR_8610,Hypothalamus,103.25,99.67,Rattus norvegicus
NEUR_7991,Thalamus,108.4,84.34,Danio rerio
NEUR_7475,Amygdala,38.18,23.62,Danio rerio
NEUR_9267,Thalamus,47.76,32.1,Macaca mulatta
NEUR_1865,Cerebellum,60.16,77.9,Mus musculus
NEUR_6119,Amygdala,61.04,16.18,Danio rerio
NEUR_9135,Striatum,42.99,119.1,Macaca mulatta
NEUR_2267,Thalamus,15.94,48.33,Macaca mulatta
NEUR_1401,Hypothalamus,14.83,104.47,Rattus norvegicus
NEUR_2595,Hippocampus,25.27,57.31,Rattus norvegicus
NEUR_7149,Cortex,113.67,40.83,Mus musculus
NEUR_7542,Striatum,36.31,39.79,Danio rerio
NEUR_9394,Cortex,123.72,25.73,Mus musculus
NEUR_7788,Amygdala,149.1,51.97,Mus musculus
NEUR_8294,Striatum,146.14,96.13,Mus musculus
NEUR_5747,Amygdala,61.76,61.67,Macaca mulatta
NEUR_9101,Striatum,71.05,83.82,Rattus norvegicus
NEUR_5470,Amygdala,100.19,119.69,Mus musculus
NEUR_9155,Hippocampus,148.97,71.71,Mus musculus
NEUR_1656,Cerebellum,94.03,93.85,Mus musculus
NEUR_3385,Hypothalamus,94.57,53.13,Rattus norvegicus
NEUR_2488,Cortex,116.2,49.36,Danio rerio
NEUR_9605,Thalamus,50.07,118.64,Macaca mulatta
NEUR_6931,Striatum,132.82,107.65,Macaca mulatta
NEUR_5796,Hypothalamus,22.67,82.62,Mus musculus
NEUR_7458,Cerebellum,12.49,24.4,Rattus norvegicus
NEUR_1706,Hippocampus,99.48,103.44,Danio rerio
NEUR_2309,Striatum,14.09,66.14,Mus musculus
NEUR_9691,Hypothalamus,100.87,97.58,Macaca mulatta
NEUR_8055,Hippocampus,61.45,92.1,Macaca mulatta
NEUR_6271,Thalamus,98.72,63.74,Mus musculus
NEUR_8750,Striatum,69.1,96.6,Macaca mulatta
NEUR_2120,Striatum,134.88,12.34,Mus musculus
NEUR_1255,Hypothalamus,10.32,80.12,Macaca mulatta
NEUR_4742,Cortex,61.92,45.47,Mus musculus
NEUR_2380,Hypothalamus,22.73,38.5,Danio rerio
NEUR_7383,Hippocampus,30.79,27.46,Macaca mulatta
NEUR_9141,Cortex,117.12,14.34,Macaca mulatta
NEUR_6311,Hippocampus,77.25,114.05,Danio rerio
NEUR_3285,Hypothalamus,20.61,25.7,Macaca mulatta
