neuron_id,region,firing_rate_hz,spike_amplitude_mv,subject_species
NEUR_1507,Cerebellum,47.98,67.11,Rattus norvegicus
NEUR_2910,Hippocampus,138.11,64.76,Macaca mulatta
NEUR_1246,Striatum,146.49,41.21,Danio rerio
NEUR_5007,Striatum,29.19,30.86,Rattus norvegicus
NEUR_7144,Striatum,79.22,67.52,Rattus norvegicus
NEUR_5108,Hippocampus,25.94,39.61,Mus musculus
NEUR_4833,Hypothalamus,101.27,26.88,Mus musculus
NEUR_6144,Cerebellum,133.3,86.51,Macaca mulatta
NEUR_1957,Cortex,29.6,88.0,Danio rerio
NEUR_5554,Striatum,133.7,60.26,Danio rerio
NEUR_6918,Hypothalamus,84.4,18.75,Danio rerio
NEUR_2769,Cerebellum,124.15,69.87,Mus musculus
NEUR_7720,Hippocampus,67.69,88.77,Danio rerio
NEUR_2400,Hippocampus,120.37,33.24,Macaca mulatta
NEUR_1140,Striatum,56.1,10.26,Danio rerio
NEUR_8632,Hypothalamus,77.99,50.73,Danio rerio
NEUR_7596,Cortex,96.64,43.91,Mus musculus
NEUR_2310,Amygdala,100.45,53.98,Macaca mulatta
NEUR_1274,Amygdala,68.01,37.74,Mus musculus
NEUR_4475,Amygdala,45.83,16.22,Mus musculus
NEUR_5710,Hypothalamus,103.7,17.58,Mus musculus
NEUR_7675,Cortex,139.63,10.94,Rattus norvegicus
NEUR_9749,Hypothalamus,105.57,96.31,Macaca mulatta
NEUR_4751,Hypothalamus,4.79,81.2,Rattus norvegicus
NEUR_5842,Cortex,8.1,63.07,Mus musculus
NEUR_6115,Amygdala,144.19,43.55,Macaca mulatta
NEUR_7664,Striatum,135.31,81.71,Macaca mulatta
NEUR_4372,Striatum,81.57,106.38,Danio rerio
NEUR_2262,Hypothalamus,103.46,100.79,Macaca mulatta
NEUR_4041,Cortex,69.38,23.26,Mus musculus
NEUR_3638,Hippocampus,59.35,61.82,Rattus norvegicus
NEUR_8516,Cortex,49.19,53.6,Rattus norvegicus
NEUR_7948,Thalamus,37.77,67.11,Rattus norvegicus
NEUR_2005,Hippocampus,59.32,102.53,Macaca mulatta
NEUR_8013,Hippocampus,139.81,55.26,Mus musculus
NEUR_1254,Cortex,110.69,111.99,Macaca mulatta
NEUR_4901,Hypothalamus,25.14,73.41,Macaca mulatta
NEUR_6273,Cortex,83.23,101.36,Rattus norvegicus
NEUR_5875,Hippocampus,136.61,45.9,Mus musculus
NEUR_6588,Hypothalamus,17.59,107.02,Rattus norvegicus
NEUR_9234,Hypothalamus,6.23,87.52,Macaca mulatta
NEUR_8843,Cerebellum,61.79,116.07,Rattus norvegicus
NEUR_9382,Amygdala,89.84,105.8,Danio rerio
NEUR_8023,Amygdala,100.25,47.26,Rattus norvegicus
NEUR_5788,Cortex,114.98,117.43,Rattus norvegicus
NEUR_8657,Amygdala,80.96,73.55,Macaca mulatta
NEUR_7592,Amygdala,17.56,111.76,Mus musculus
