neuron_id,region,firing_rate_hz,spike_amplitude_mv,subject_species
NEUR_3683,Hippocampus,79.49,111.46,Danio rerio
NEUR_3538,Striatum,26.81,36.64,Macaca mulatta
NEUR_8849,Cortex,57.98,38.78,Danio rerio
NEUR_1970,Cerebellum,116.81,103.29,Rattus norvegicus
NEUR_3516,Cerebellum,99.31,100.6,Danio rerio
NEUR_8633,Cerebellum,110.19,107.98,Mus musculus
NEUR_4164,Hippocampus,149.28,70.14,Mus musculus
NEUR_8549,Amygdala,53.01,61.83,Danio rerio
NEUR_1626,Thalamus,137.0,67.43,Mus musculus
NEUR_7717,Hypothalamus,92.58,63.52,Rattus norvegicus
NEUR_7539,Cerebellum,47.36,15.65,Macaca mulatta
NEUR_5141,Thalamus,71.93,62.28,Rattus norvegicus
NEUR_8984,Amygdala,145.37,104.28,Mus musculus
NEUR_3064,Hypothalamus,52.96,22.9,Mus musculus
NEUR_4839,Amygdala,75.54,64.39,Mus musculus
NEUR_3080,Hypothalamus,104.47,65.87,Danio rerio
NEUR_2407,Hypothalamus,85.79,76.87,Macaca mulatta
NEUR_2547,Hippocampus,9.46,40.56,Danio rerio
NEUR_8024,Cortex,94.0,60.95,Danio rerio
NEUR_4681,Thalamus,86.15,45.14,Macaca mulatta
NEUR_9704,Thalamus,16.78,19.4,Danio rerio
NEUR_3281,Striatum,11.76,79.91,Macaca mulatta
NEUR_8449,Hippocampus,10.82,106.16,Danio rerio
NEUR_2510,Striatum,55.72,104.81,Mus musculus
NEUR_7995,Cerebellum,66.01,93.13,Macaca mulatta
NEUR_5191,Striatum,115.94,71.48,Macaca mulatta
NEUR_9245,Amygdala,58.74,15.43,Danio rerio
NEUR_7334,Hippocampus,19.78,108.82,Danio rerio
NEUR_6556,Thalamus,137.19,105.1,Mus musculus
NEUR_1029,Amygdala,64.28,85.72,Rattus norvegicus
NEUR_3108,Cerebellum,19.24,27.32,Rattus norvegicus
NEUR_2280,Cerebellum,13.09,100.85,Macaca mulatta
NEUR_4037,Striatum,97.97,118.68,Rattus norvegicus
NEUR_8540,Hippocampus,148.94,82.4,Mus musculus
NEUR_8502,Hippocampus,10.81,93.81,Mus musculus
NEUR_6785,Hippocampus,102.77,111.44,Macaca mulatta
NEUR_7934,Amygdala,113.19,55.57,Rattus norvegicus
NEUR_5847,Hypothalamus,24.19,22.91,Danio rerio
NEUR_4191,Hypothalamus,103.14,99.58,Mus musculus
NEUR_8501,Thalamus,130.27,116.51,Danio rerio
NEUR_6675,Thalamus,29.02,92.07,Mus musculus
NEUR_4020,Hypothalamus,101.57,12.57,Danio rerio
NEUR_1818,Hypothalamus,47.2,18.74,Macaca mulatta
NEUR_5691,Hippocampus,111.73,116.71,Macaca mulatta
NEUR_3478,Amygdala,145.42,30.92,Rattus norvegicus
NEUR_4169,Cortex,109.41,100.85,Danio rerio
NEUR_3298,Cortex,68.51,46.72,Danio rerio
NEUR_8791,Cortex,85.45,80.15,Danio rerio
NEUR_3130,Hippocampus,77.66,101.52,Macaca mulatta
NEUR_6739,Hypothalamus,56.95,49.41,Danio rerio
NEUR_6606,Hippocampus,107.42,97.18,Danio rerio
NEUR_6774,Hippocampus,96.73,15.42,Danio rerio
NEUR_3760,Striatum,34.97,82.26,Danio rerio
NEUR_6706,Cortex,2.53,62.06,Rattus norvegicus
NEUR_4314,Hypothalamus,97.6,65.46,Danio rerio
NEUR_5139,Cortex,60.89,69.28,Mus musculus
NEUR_3293,Hippocampus,56.42,31.95,Danio rerio
NEUR_3495,Thalamus,11.94,80.79,Danio rerio
NEUR_5286,Hippocampus,77.77,29.99,Mus musculus
NEUR_9537,Cerebellum,47.03,72.53,Macaca mulatta
NEUR_4833,Striatum,66.72,81.3,Rattus norvegicus
NEUR_5641,Hippocampus,25.53,18.58,Macaca mulatta
NEUR_4251,Hypothalamus,46.61,108.08,Danio rerio
NEUR_7923,Cerebellum,117.71,61.95,Danio rerio
NEUR_5896,Cortex,144.34,68.22,Mus musculus
NEUR_4295,Striatum,100.27,46.85,Rattus norvegicus
NEUR_8646,Striatum,89.23,75.14,Macaca mulatta
NEUR_8483,Hippocampus,145.46,64.91,Danio rerio
NEUR_4570,Cortex,106.7,92.63,Danio rerio
NEUR_4877,Hypothalamus,4.87,51.87,Macaca mulatta
NEUR_8489,Thalamus,18.09,37.72,Rattus norvegicus
NEUR_3677,Striatum,15.0,103.84,Rattus norvegicus
NEUR_1034,Hypothalamus,57.86,119.92,Danio rerio
NEUR_9084,Cortex,35.91,30.5,Danio rerio
NEUR_3366,Cerebellum,30.68,88.56,Mus musculus
NEUR_8782,Thalamus,61.97,81.09,Macaca mulatta
NEUR_7198,Striatum,21.18,57.98,Danio rerio
NEUR_1080,Hypothalamus,10.56,118.82,Rattus norvegicus
NEUR_5708,Cerebellum,91.78,104.52,Macaca mulatta
NEUR_7773,Hypothalamus,6.83,50.21,Danio rerio
NEUR_4272,Thalamus,67.12,108.08,Macaca mulatta
NEUR_8511,Amygdala,6.66,98.24,Mus musculus
NEUR_6404,Thalamus,112.37,31.39,Macaca mulatta
NEUR_4941,Striatum,100.07,107.49,Danio rerio
NEUR_9924,Amygdala,69.24,14.73,Mus musculus
NEUR_6975,Amygdala,82.16,31.66,Rattus norvegicus
NEUR_9586,Cerebellum,145.64,70.4,Danio rerio
NEUR_7340,Amygdala,134.4,51.49,Macaca mulatta
NEUR_2715,Hypothalamus,77.57,56.93,Rattus norvegicus
NEUR_5650,Striatum,149.37,59.87,Macaca mulatta
NEUR_1086,Hypothalamus,141.15,68.61,Danio rerio
NEUR_6062,Hypothalamus,40.83,48.9,Macaca mulatta
NEUR_6405,Cerebellum,18.03,68.77,Danio rerio
NEUR_9618,Cortex,19.02,84.54,Danio rerio
NEUR_4597,Cerebellum,10.42,71.28,Macaca mulatta
NEUR_6473,Thalamus,85.78,72.03,Macaca mulatta
NEUR_9234,Cerebellum,14.99,94.01,Macaca mulatta
NEUR_8873,Hippocampus,11.34,16.27,Mus musculus
NEUR_1178,Amygdala,131.35,25.76,Macaca mulatta
NEUR_7015,Hypothalamus,106.17,89.08,Rattus norvegicus
NEUR_2611,Striatum,33.31,24.91,Macaca mulatta
NEUR_8764,Thalamus,117.14,53.59,Danio rerio
NEUR_6466,Thalamus,125.76,24.81,Mus musculus
NEUR_3462,Striatum,146.07,65.1,Mus musculus
NEUR_5861,Cortex,30.3,67.29,Danio rerio
NEUR_6602,Hippocampus,92.71,64.42,Rattus norvegicus
NEUR_8944,Hypothalamus,133.86,78.39,Rattus norvegicus
NEUR_4923,Cortex,42.68,70.51,Mus musculus
NEUR_2364,Hypothalamus,32.53,54.67,Rattus norvegicus
NEUR_6956,Hypothalamus,126.17,25.45,Danio rerio
NEUR_2583,Cortex,70.2,45.01,Rattus norvegicus
NEUR_3482,Striatum,104.73,65.69,Mus musculus
NEUR_3320,Striatum,76.08,114.3,Macaca mulatta
NEUR_9602,Cortex,145.37,52.15,Danio rerio
NEUR_7480,Cortex,122.2,81.48,Danio rerio
NEUR_7603,Thalamus,40.68,101.4,Macaca mulatta
NEUR_4955,Thalamus,90.28,44.08,Danio rerio
NEUR_3212,Striatum,82.24,94.91,Mus musculus
NEUR_7775,Cerebellum,14.71,116.94,Macaca mulatta
NEUR_9613,Cerebellum,127.41,94.4,Rattus norvegicus
NEUR_8199,Thalamus,102.31,21.67,Rattus norvegicus
NEUR_6947,Cortex,60.98,46.53,Macaca mulatta
NEUR_1168,Thalamus,19.36,36.74,Mus musculus
NEUR_7856,Thalamus,73.85,47.89,Macaca mulatta
NEUR_6141,Striatum,91.23,42.45,Danio rerio
NEUR_9429,Thalamus,25.5,19.53,Danio rerio
NEUR_6238,Cerebellum,129.77,98.03,Danio rerio
NEUR_2599,Amygdala,45.72,60.94,Danio rerio
NEUR_8573,Cerebellum,85.68,73.2,Danio rerio
NEUR_6911,Cerebellum,36.35,51.27,Rattus norvegicus
NEUR_7797,Striatum,141.41,10.61,Rattus norvegicus
NEUR_9302,Cerebellum,34.57,100.67,Macaca mulatta
NEUR_2697,Striatum,25.27,73.41,Mus musculus
NEUR_8819,Hippocampus,112.07,113.62,Macaca mulatta
NEUR_9686,Hippocampus,55.8,60.92,Rattus norvegicus
NEUR_7055,Amygdala,29.7,78.8,Mus musculus
NEUR_6800,Cerebellum,15.13,56.14,Mus musculus
