neuron_id,region,firing_rate_hz,spike_amplitude_mv,subject_species
NEUR_8820,Thalamus,70.54,39.3,Danio rerio
NEUR_4226,Amygdala,68.22,111.46,Macaca mulatta
NEUR_7741,Cortex,74.83,63.34,Mus musculus
NEUR_8655,Cerebellum,4.0,108.0,Mus musculus
NEUR_7018,Cerebellum,72.71,47.22,Macaca mulatta
NEUR_1211,Hippocampus,105.7,46.93,Rattus norvegicus
NEUR_6575,Striatum,45.87,39.34,Danio rerio
NEUR_4619,Cortex,47.31,115.23,Mus musculus
NEUR_7235,Cortex,43.23,119.42,Danio rerio
NEUR_7901,Striatum,95.88,43.5,Mus musculus
NEUR_4728,Hypothalamus,81.79,28.6,Rattus norvegicus
NEUR_2470,Striatum,65.07,13.53,Danio rerio
NEUR_5441,Thalamus,20.78,17.78,Rattus norvegicus
NEUR_2122,Amygdala,57.07,102.78,Mus musculus
NEUR_7615,Amygdala,44.05,104.62,Danio rerio
NEUR_4662,Cerebellum,66.62,51.05,Rattus norvegicus
NEUR_3443,Cerebellum,65.01,64.06,Rattus norvegicus
NEUR_3823,Amygdala,58.48,33.53,Mus musculus
NEUR_3995,Hypothalamus,49.26,29.05,Mus musculus
NEUR_1684,Hippocampus,128.73,87.21,Danio rerio
NEUR_4855,Cortex,137.23,48.65,Danio rerio
NEUR_7083,Cortex,81.93,92.93,Macaca mulatta
NEUR_7748,Cortex,113.86,75.63,Danio rerio
NEUR_2015,Hypothalamus,104.39,60.72,Macaca mulatta
NEUR_2787,Cortex,44.8,18.09,Macaca mulatta
NEUR_7125,Striatum,94.54,97.25,Danio rerio
NEUR_5621,Hippocampus,32.06,18.2,Danio rerio
NEUR_2389,Striatum,62.17,51.26,Rattus norvegicus
NEUR_2632,Striatum,16.58,55.56,Rattus norvegicus
NEUR_1328,Cerebellum,54.57,117.75,Danio rerio
NEUR_9613,Cerebellum,125.98,18.71,Danio rerio
NEUR_1989,Striatum,143.85,69.52,Danio rerio
NEUR_6794,Cortex,97.27,47.38,Rattus norvegicus
NEUR_4440,Striatum,14.72,52.83,Mus musculus
NEUR_1715,Cortex,100.5,59.56,Danio rerio
NEUR_1205,Hippocampus,80.13,20.29,Danio rerio
NEUR_8716,Cerebellum,110.14,86.23,Macaca mulatta
NEUR_1494,Hypothalamus,128.33,41.97,Macaca mulatta
