neuron_id,region,firing_rate_hz,spike_amplitude_mv,subject_species
NEUR_8468,Striatum,138.78,34.68,Mus musculus
NEUR_4547,Striatum,66.64,105.85,Mus musculus
NEUR_3429,Amygdala,31.03,84.87,Macaca mulatta
NEUR_4889,Hypothalamus,64.86,27.98,Mus musculus
NEUR_8872,Cerebellum,3.92,88.01,Macaca mulatta
NEUR_8057,Striatum,103.93,107.23,Mus musculus
NEUR_4729,Striatum,1.81,118.63,Macaca mulatta
NEUR_3275,Thalamus,52.48,37.13,Danio rerio
NEUR_4741,Cerebellum,99.17,14.49,Macaca mulatta
NEUR_3991,Hippocampus,7.7,33.65,Danio rerio
NEUR_3192,Cerebellum,99.66,53.24,Mus musculus
NEUR_5758,Hypothalamus,85.45,92.42,Mus musculus
NEUR_9442,Hypothalamus,29.4,56.43,Rattus norvegicus
NEUR_2524,Striatum,81.06,118.36,Macaca mulatta
NEUR_3925,Hippocampus,4.21,69.97,Macaca mulatta
NEUR_3311,Striatum,6.1,59.21,Mus musculus
NEUR_2679,Amygdala,106.97,73.16,Danio rerio
NEUR_1127,Hypothalamus,58.48,70.23,Mus musculus
NEUR_1699,Cerebellum,88.61,12.96,Mus musculus
NEUR_9821,Hypothalamus,48.77,34.31,Danio rerio
NEUR_2768,Cerebellum,93.29,84.67,Mus musculus
NEUR_9358,Thalamus,26.46,29.04,Rattus norvegicus
NEUR_4411,Thalamus,139.9,49.26,Macaca mulatta
NEUR_5689,Hypothalamus,77.57,82.24,Rattus norvegicus
NEUR_6671,Hippocampus,118.04,88.06,Mus musculus
NEUR_8169,Thalamus,111.61,103.19,Danio rerio
NEUR_3276,Hippocampus,18.51,64.62,Rattus norvegicus
NEUR_2564,Thalamus,119.79,62.79,Danio rerio
NEUR_7060,Cerebellum,126.84,99.23,Mus musculus
NEUR_9816,Cerebellum,56.92,97.24,Rattus norvegicus
NEUR_9985,Hippocampus,104.55,14.05,Rattus norvegicus
NEUR_8847,Hypothalamus,56.13,88.98,Danio rerio
NEUR_5569,Striatum,98.99,115.47,Macaca mulatta
NEUR_6512,Cortex,70.2,112.67,Macaca mulatta
NEUR_9026,Cerebellum,101.62,107.41,Danio rerio
NEUR_5716,Thalamus,128.48,116.38,Rattus norvegicus
NEUR_5907,Hippocampus,126.41,71.71,Rattus norvegicus
NEUR_9388,Thalamus,100.16,97.13,Mus musculus
NEUR_3397,Amygdala,47.26,34.8,Rattus norvegicus
NEUR_4742,Hippocampus,11.02,60.34,Macaca mulatta
NEUR_5565,Cerebellum,74.15,83.19,Rattus norvegicus
NEUR_6223,Cerebellum,85.78,105.36,Danio rerio
NEUR_7188,Hypothalamus,26.22,20.32,Rattus norvegicus
NEUR_1561,Cerebellum,124.01,115.36,Macaca mulatta
NEUR_5255,Cortex,101.56,30.16,Macaca mulatta
NEUR_2115,Hypothalamus,103.71,110.41,Mus musculus
NEUR_1197,Striatum,98.62,30.85,Danio rerio
NEUR_3116,Hypothalamus,103.61,43.12,Rattus norvegicus
NEUR_8977,Cortex,30.67,35.27,Macaca mulatta
NEUR_4297,Cortex,147.16,35.23,Rattus norvegicus
NEUR_8428,Cortex,48.93,61.21,Rattus norvegicus
NEUR_7225,Cerebellum,93.62,90.42,Danio rerio
NEUR_5736,Amygdala,111.31,105.7,Macaca mulatta
NEUR_4333,Thalamus,27.6,34.71,Mus musculus
NEUR_8061,Hippocampus,106.91,110.93,Danio rerio
NEUR_3863,Hippocampus,136.23,35.44,Danio rerio
NEUR_3393,Hippocampus,18.67,57.63,Mus musculus
NEUR_1816,Striatum,23.9,35.24,Macaca mulatta
NEUR_9665,Cortex,32.58,82.81,Rattus norvegicus
NEUR_9081,Hippocampus,49.91,64.96,Macaca mulatta
NEUR_3140,Amygdala,105.81,50.73,Macaca mulatta
NEUR_8999,Cortex,55.19,111.11,Mus musculus
NEUR_3739,Striatum,58.99,22.14,Mus musculus
NEUR_5914,Hypothalamus,134.39,81.52,Mus musculus
NEUR_5353,Thalamus,45.84,30.26,Mus musculus
NEUR_7063,Thalamus,134.45,102.01,Rattus norvegicus
NEUR_4250,Amygdala,88.34,111.15,Rattus norvegicus
NEUR_4797,Hippocampus,37.66,68.43,Danio rerio
NEUR_1988,Cortex,98.13,102.67,Rattus norvegicus
NEUR_1191,Hypothalamus,135.4,26.28,Mus musculus
NEUR_6525,Striatum,73.6,33.37,Danio rerio
NEUR_2952,Thalamus,35.97,37.4,Danio rerio
NEUR_3377,Thalamus,5.27,21.41,Mus musculus
NEUR_3001,Hypothalamus,80.41,82.78,Rattus norvegicus
NEUR_5223,Striatum,55.9,64.26,Mus musculus
NEUR_6561,Amygdala,75.1,72.77,Danio rerio
NEUR_8059,Cerebellum,30.14,77.93,Rattus norvegicus
NEUR_9326,Thalamus,83.65,104.0,Danio rerio
NEUR_5203,Thalamus,102.38,76.34,Danio rerio
NEUR_5675,Hippocampus,50.83,60.85,Rattus norvegicus
NEUR_6486,Amygdala,53.76,22.29,Danio rerio
NEUR_3270,Striatum,103.29,58.69,Danio rerio
NEUR_7877,Hypothalamus,129.41,14.9,Rattus norvegicus
NEUR_4880,Hippocampus,24.07,77.89,Rattus norvegicus
NEUR_5716,Striatum,128.08,72.14,Macaca mulatta
NEUR_6707,Cortex,44.48,47.72,Macaca mulatta
NEUR_2680,Cortex,92.36,22.89,Danio rerio
NEUR_2427,Striatum,3.8,84.65,Macaca mulatta
NEUR_1562,Amygdala,56.09,66.55,Rattus norvegicus
NEUR_9651,Cortex,116.78,71.1,Mus musculus
NEUR_2772,Striatum,7.89,59.95,Mus musculus
NEUR_3430,Cortex,5.25,107.19,Mus musculus
NEUR_8514,Hypothalamus,147.42,64.97,Rattus norvegicus
NEUR_8667,Cerebellum,55.19,25.71,Mus musculus
NEUR_2105,Thalamus,77.63,67.42,Danio rerio
NEUR_9672,Thalamus,91.27,109.75,Danio rerio
NEUR_2774,Hypothalamus,134.72,69.39,Macaca mulatta
NEUR_6664,Hippocampus,126.13,104.42,Danio rerio
NEUR_2271,Cerebellum,77.86,117.49,Danio rerio
NEUR_6880,Thalamus,32.41,47.67,Macaca mulatta
NEUR_5692,Striatum,145.93,107.51,Rattus norvegicus
NEUR_4098,Amygdala,5.0,54.75,Mus musculus
NEUR_2958,Hypothalamus,46.39,24.3,Mus musculus
NEUR_5435,Hypothalamus,127.4,57.45,Macaca mulatta
NEUR_8229,Amygdala,85.86,106.88,Macaca mulatta
NEUR_1503,Thalamus,124.84,38.62,Mus musculus
NEUR_3251,Hypothalamus,60.54,112.68,Macaca mulatta
NEUR_3992,Hippocampus,143.73,84.38,Rattus norvegicus
NEUR_4412,Hippocampus,79.5,28.19,Danio rerio
NEUR_5418,Cortex,52.28,78.27,Rattus norvegicus
NEUR_5836,Cortex,24.49,114.42,Danio rerio
NEUR_7769,Hypothalamus,100.69,97.12,Rattus norvegicus
NEUR_3993,Cortex,70.11,88.64,Mus musculus
NEUR_3620,Amygdala,103.38,65.03,Rattus norvegicus
NEUR_5900,Thalamus,4.19,21.23,Danio rerio
NEUR_1152,Striatum,127.43,90.01,Rattus norvegicus
NEUR_3536,Cerebellum,29.62,44.06,Mus musculus
NEUR_6401,Hypothalamus,94.59,68.33,Macaca mulatta
NEUR_4292,Striatum,29.31,55.33,Mus musculus
NEUR_5993,Amygdala,61.83,63.93,Macaca mulatta
NEUR_3743,Thalamus,87.12,29.24,Mus musculus
NEUR_7940,Thalamus,44.65,43.53,Macaca mulatta
NEUR_8469,Amygdala,121.71,21.72,Danio rerio
NEUR_8298,Cortex,42.2,60.08,Danio rerio
NEUR_5987,Striatum,2.14,60.45,Rattus norvegicus
NEUR_3212,Hypothalamus,42.77,119.95,Macaca mulatta
NEUR_6557,Hippocampus,84.41,43.33,Rattus norvegicus
NEUR_4875,Cortex,147.74,31.84,Macaca mulatta
NEUR_2562,Cerebellum,32.09,49.29,Rattus norvegicus
NEUR_6961,Hippocampus,15.99,64.12,Danio rerio
NEUR_4282,Amygdala,59.17,49.01,Rattus norvegicus
NEUR_8633,Amygdala,30.69,58.58,Macaca mulatta
NEUR_6125,Hippocampus,86.24,70.69,Macaca mulatta
NEUR_4370,Thalamus,94.91,16.46,Mus musculus
NEUR_7610,Thalamus,75.51,73.9,Macaca mulatta
NEUR_4397,Amygdala,55.26,21.16,Macaca mulatta
NEUR_2642,Hypothalamus,10.02,31.29,Rattus norvegicus
NEUR_3556,Amygdala,96.86,83.93,Danio rerio
NEUR_2207,Hypothalamus,28.21,116.83,Mus musculus
NEUR_2003,Hypothalamus,3.38,69.36,Danio rerio
NEUR_6179,Amygdala,90.85,56.85,Mus musculus
NEUR_5500,Cerebellum,53.36,110.38,Macaca mulatta
NEUR_6271,Cortex,119.59,115.93,Rattus norvegicus
NEUR_2099,Hippocampus,144.95,83.23,Mus musculus
NEUR_4157,Amygdala,101.17,21.29,Danio rerio
NEUR_4701,Amygdala,139.89,106.35,Macaca mulatta
NEUR_6432,Thalamus,55.61,59.66,Danio rerio
NEUR_4470,Hippocampus,62.22,13.52,Danio rerio
NEUR_3776,Striatum,121.27,93.06,Macaca mulatta
NEUR_7657,Hypothalamus,86.17,86.89,Rattus norvegicus
NEUR_6126,Cerebellum,109.19,49.69,Mus musculus
NEUR_6215,Cortex,106.61,52.35,Rattus norvegicus
NEUR_1243,Amygdala,84.96,23.94,Mus musculus
NEUR_4803,Hypothalamus,122.47,16.77,Rattus norvegicus
NEUR_5282,Striatum,138.63,25.43,Mus musculus
NEUR_4158,Cortex,129.39,70.78,Mus musculus
NEUR_6820,Hypothalamus,56.07,46.38,Mus musculus
NEUR_3030,Hippocampus,7.8,40.78,Danio rerio
NEUR_5382,Amygdala,57.15,104.61,Danio rerio
NEUR_6045,Cerebellum,40.95,114.1,Danio rerio
NEUR_3910,Hypothalamus,15.89,32.37,Danio rerio
NEUR_4516,Striatum,29.6,113.95,Rattus norvegicus
NEUR_8582,Hippocampus,74.64,73.51,Danio rerio
NEUR_8782,Thalamus,73.73,45.7,Mus musculus
NEUR_5923,Amygdala,112.94,27.65,Macaca mulatta
NEUR_5344,Cortex,146.39,114.79,Danio rerio
NEUR_3036,Striatum,2.37,66.87,Macaca mulatta
NEUR_8138,Cerebellum,149.55,58.93,Macaca mulatta
NEUR_1562,Amygdala,17.32,64.99,Macaca mulatta
NEUR_9682,Cerebellum,142.29,65.59,Macaca mulatta
NEUR_7429,Hippocampus,82.8,59.42,Danio rerio
NEUR_6470,Cerebellum,100.74,47.32,Danio rerio
NEUR_9207,Striatum,110.55,105.57,Rattus norvegicus
NEUR_3460,Hypothalamus,132.95,24.03,Rattus norvegicus
NEUR_2672,Hypothalamus,143.18,82.28,Mus musculus
NEUR_3537,Amygdala,14.64,48.72,Macaca mulatta
NEUR_5207,Hippocampus,144.19,21.59,Macaca mulatta
NEUR_7941,Cerebellum,112.49,60.02,Danio rerio
NEUR_5166,Thalamus,45.31,111.47,Mus musculus
NEUR_5539,Hypothalamus,6.27,81.99,Danio rerio
NEUR_1562,Thalamus,44.01,91.39,Rattus norvegicus
NEUR_4261,Cerebellum,74.18,42.83,Danio rerio
NEUR_7928,Amygdala,55.14,93.37,Rattus norvegicus
NEUR_5288,Thalamus,66.01,21.41,Danio rerio
NEUR_4409,Hippocampus,142.89,39.45,Mus musculus
NEUR_2473,Thalamus,116.81,116.67,Rattus norvegicus
NEUR_9183,Amygdala,49.43,86.31,Macaca mulatta
NEUR_8309,Cortex,47.82,46.55,Macaca mulatta
NEUR_5461,Amygdala,60.18,28.3,Macaca mulatta
NEUR_9258,Hippocampus,78.45,12.97,Danio rerio
NEUR_7093,Cerebellum,44.73,36.39,Danio rerio
NEUR_7651,Cortex,135.68,57.48,Rattus norvegicus
NEUR_5019,Hippocampus,21.9,20.21,Mus musculus
NEUR_7308,Striatum,80.68,69.33,Mus musculus
NEUR_9206,Thalamus,59.42,87.95,Danio rerio
NEUR_5831,Thalamus,135.59,61.32,Danio rerio
NEUR_5189,Cerebellum,124.18,36.13,Macaca mulatta
NEUR_6979,Hypothalamus,99.29,12.4,Macaca mulatta
NEUR_5925,Striatum,69.11,90.45,Mus musculus
NEUR_8107,Striatum,35.72,115.85,Rattus norvegicus
NEUR_6281,Striatum,143.82,47.69,Danio rerio
NEUR_1813,Cortex,64.31,61.86,Danio rerio
NEUR_1125,Thalamus,46.75,111.4,Rattus norvegicus
NEUR_5148,Striatum,137.36,17.97,Rattus norvegicus
NEUR_5968,Thalamus,42.18,63.2,Mus musculus
NEUR_2917,Cerebellum,34.51,80.24,Macaca mulatta
NEUR_5733,Hippocampus,90.31,104.62,Danio rerio
NEUR_1699,Striatum,102.4,72.73,Macaca mulatta
NEUR_8833,Striatum,74.37,81.46,Macaca mulatta
NEUR_3007,Hypothalamus,116.07,82.83,Macaca mulatta
NEUR_1695,Cortex,70.19,84.09,Macaca mulatta
NEUR_5259,Thalamus,92.08,83.6,Rattus norvegicus
NEUR_4259,Hippocampus,29.12,109.66,Rattus norvegicus
NEUR_3950,Thalamus,131.84,67.19,Danio rerio
NEUR_1533,Striatum,148.02,37.51,Mus musculus
NEUR_5305,Amygdala,79.25,17.5,Macaca mulatta
NEUR_2506,Hypothalamus,90.94,47.94,Danio rerio
NEUR_8856,Hypothalamus,145.5,106.92,Danio rerio
NEUR_2746,Amygdala,110.6,98.26,Rattus norvegicus
NEUR_9195,Hypothalamus,0.46,52.25,Rattus norvegicus
NEUR_3992,Cortex,132.43,49.87,Danio rerio
NEUR_4662,Cerebellum,122.35,96.41,Macaca mulatta
NEUR_3941,Hippocampus,46.15,117.64,Danio rerio
NEUR_2154,Amygdala,104.29,16.1,Mus musculus
NEUR_6821,Hippocampus,13.97,67.25,Macaca mulatta
NEUR_5667,Hippocampus,115.52,43.37,Macaca mulatta
NEUR_4071,Hypothalamus,90.47,119.59,Macaca mulatta
NEUR_1152,Cerebellum,3.75,54.36,Macaca mulatta
NEUR_5271,Hypothalamus,139.45,62.26,Mus musculus
NEUR_8099,Cortex,8.74,113.0,Danio rerio
NEUR_1158,Hippocampus,23.95,13.05,Danio rerio
NEUR_7442,Cerebellum,108.67,107.59,Rattus norvegicus
NEUR_4322,Hippocampus,51.3,108.61,Macaca mulatta
NEUR_6270,Hypothalamus,46.66,69.78,Danio rerio
NEUR_4480,Hippocampus,30.78,15.54,Danio rerio
NEUR_8237,Hippocampus,134.76,58.54,Rattus norvegicus
NEUR_2481,Cortex,113.27,103.42,Rattus norvegicus
NEUR_8609,Cerebellum,81.62,97.03,Macaca mulatta
NEUR_5721,Hypothalamus,6.16,75.0,Mus musculus
NEUR_2011,Hippocampus,74.47,22.14,Danio rerio
NEUR_2188,Hippocampus,58.72,102.95,Macaca mulatta
NEUR_5195,Cortex,75.04,90.11,Rattus norvegicus
NEUR_4445,Thalamus,30.66,29.06,Danio rerio
NEUR_2088,Thalamus,7.32,24.8,Rattus norvegicus
NEUR_4388,Hypothalamus,33.57,44.44,Macaca mulatta
NEUR_3719,Amygdala,40.52,55.71,Danio rerio
NEUR_3520,Striatum,112.82,20.08,Mus musculus
NEUR_2938,Hypothalamus,128.1,65.49,Danio rerio
NEUR_9114,Thalamus,87.5,114.91,Macaca mulatta
NEUR_4021,Cerebellum,47.5,76.13,Mus musculus
NEUR_1204,Striatum,140.72,117.56,Mus musculus
NEUR_1131,Cortex,138.99,32.44,Rattus norvegicus
NEUR_8141,Hippocampus,117.55,25.84,Danio rerio
NEUR_6717,Amygdala,139.24,91.24,Macaca mulatta
NEUR_3255,Amygdala,62.78,60.08,Macaca mulatta
NEUR_9765,Hypothalamus,81.79,70.03,Rattus norvegicus
NEUR_9882,Thalamus,18.44,65.93,Danio rerio
NEUR_6779,Cortex,40.26,104.71,Danio rerio
NEUR_3685,Hypothalamus,68.18,103.79,Mus musculus
NEUR_7199,Thalamus,109.3,45.57,Danio rerio
NEUR_8113,Thalamus,59.58,94.33,Macaca mulatta
NEUR_8017,Hippocampus,77.53,25.63,Macaca mulatta
NEUR_7232,Striatum,45.43,105.9,Rattus norvegicus
NEUR_5017,Hypothalamus,25.8,117.0,Danio rerio
NEUR_8434,Hypothalamus,58.01,32.79,Rattus norvegicus
NEUR_7354,Amygdala,21.72,18.34,Mus musculus
NEUR_4439,Amygdala,146.19,115.84,Rattus norvegicus
NEUR_5858,Thalamus,99.27,68.92,Danio rerio
NEUR_4439,Cerebellum,18.1,93.44,Rattus norvegicus
NEUR_4612,Striatum,112.73,53.28,Macaca mulatta
NEUR_1238,Cerebellum,102.41,112.32,Macaca mulatta
NEUR_5036,Hypothalamus,67.62,69.1,Mus musculus
NEUR_2085,Striatum,95.0,42.77,Danio rerio
NEUR_1565,Hypothalamus,96.16,56.94,Rattus norvegicus
NEUR_7813,Hypothalamus,136.23,64.79,Mus musculus
NEUR_5651,Hippocampus,112.82,69.27,Danio rerio
NEUR_6886,Thalamus,41.44,84.83,Danio rerio
NEUR_3204,Amygdala,3.68,34.63,Macaca mulatta
NEUR_5968,Hypothalamus,76.55,54.11,Mus musculus
NEUR_8746,Hippocampus,52.37,65.08,Danio rerio
NEUR_5947,Striatum,59.96,114.94,Mus musculus
NEUR_5922,Hypothalamus,85.02,90.99,Macaca mulatta
NEUR_9744,Hypothalamus,51.61,64.52,Rattus norvegicus
NEUR_5027,Cortex,55.85,84.51,Danio rerio
NEUR_1437,Cerebellum,102.3,38.75,Mus musculus
NEUR_4866,Striatum,149.06,51.55,Rattus norvegicus
NEUR_8931,Hippocampus,8.94,17.46,Rattus norvegicus
NEUR_9132,Striatum,12.95,98.64,Macaca mulatta
NEUR_9602,Hippocampus,46.63,83.65,Macaca mulatta
