neuron_id,region,firing_rate_hz,spike_amplitude_mv,subject_species
NEUR_7463,Striatum,147.66,35.42,Macaca mulatta
NEUR_1076,Hippocampus,73.48,16.31,Mus musculus
NEUR_4700,Hippocampus,55.2,92.1,Mus musculus
NEUR_3669,Hypothalamus,106.83,111.82,Rattus norvegicus
NEUR_5108,Cortex,101.89,98.88,Macaca mulatta
NEUR_8033,Cortex,91.2,28.34,Rattus norvegicus
NEUR_4938,Cortex,19.74,36.89,Danio rerio
NEUR_6662,Thalamus,87.78,18.52,Rattus norvegicus
NEUR_3024,Thalamus,109.84,97.77,Rattus norvegicus
NEUR_5344,Striatum,107.79,93.02,Macaca mulatta
NEUR_1993,Amygdala,7.52,113.98,Rattus norvegicus
NEUR_6203,Hippocampus,97.15,76.59,Macaca mulatta
NEUR_2602,Striatum,18.15,69.19,Mus musculus
NEUR_5280,Cerebellum,78.72,82.81,Rattus norvegicus
NEUR_3875,Thalamus,93.63,38.61,Danio rerio
NEUR_9131,Hypothalamus,100.05,93.11,Danio rerio
NEUR_2375,Striatum,114.65,58.31,Macaca mulatta
NEUR_9385,Thalamus,98.5,23.1,Macaca mulatta
NEUR_5487,Striatum,106.46,119.82,Mus musculus
NEUR_6478,Hippocampus,79.64,86.32,Mus musculus
NEUR_8181,Cortex,77.28,51.63,Danio rerio
NEUR_5033,Cortex,71.3,11.2,Mus musculus
NEUR_8209,Striatum,131.94,37.08,Mus musculus
NEUR_7805,Cerebellum,18.17,40.45,Rattus norvegicus
NEUR_3954,Amygdala,72.54,90.52,Mus musculus
NEUR_5776,Hypothalamus,4.01,61.98,Macaca mulatta
NEUR_7784,Amygdala,27.5,92.95,Danio rerio
NEUR_8013,Cortex,63.42,90.44,Danio rerio
NEUR_8192,Thalamus,142.98,34.54,Rattus norvegicus
NEUR_3143,Thalamus,81.02,51.09,Danio rerio
NEUR_8326,Hippocampus,6.67,111.17,Mus musculus
NEUR_6963,Cerebellum,53.46,22.35,Macaca mulatta
NEUR_4002,Cerebellum,4.1,99.72,Mus musculus
NEUR_5778,Striatum,59.93,63.88,Macaca mulatta
NEUR_3742,Hippocampus,95.02,72.92,Mus musculus
NEUR_3220,Thalamus,121.13,90.42,Macaca mulatta
NEUR_5253,Hypothalamus,5.98,105.6,Danio rerio
NEUR_2070,Striatum,63.22,116.67,Rattus norvegicus
NEUR_2381,Cortex,131.58,31.39,Danio rerio
NEUR_1242,Cerebellum,85.14,50.6,Mus musculus
NEUR_8707,Hippocampus,58.33,18.18,Mus musculus
NEUR_3794,Cortex,26.85,63.38,Mus musculus
NEUR_5440,Cerebellum,4.91,91.48,Macaca mulatta
NEUR_9361,Thalamus,64.22,78.98,Danio rerio
NEUR_2589,Hypothalamus,140.43,78.09,Macaca mulatta
NEUR_9404,Hypothalamus,72.6,64.96,Mus musculus
NEUR_6960,Cortex,89.42,64.17,Mus musculus
NEUR_3041,Cortex,29.39,37.59,Danio rerio
NEUR_3246,Hypothalamus,142.56,18.24,Mus musculus
NEUR_6096,Hypothalamus,134.94,72.44,Mus musculus
NEUR_1826,Striatum,31.67,25.6,Mus musculus
NEUR_6000,Striatum,89.95,95.48,Macaca mulatta
NEUR_6790,Striatum,1.07,35.99,Mus musculus
NEUR_6945,Hypothalamus,24.24,60.52,Rattus norvegicus
NEUR_4934,Amygdala,31.96,54.07,Mus musculus
NEUR_3120,Striatum,142.97,83.24,Macaca mulatta
NEUR_4235,Amygdala,131.62,10.57,Danio rerio
NEUR_8389,Hippocampus,95.19,76.07,Mus musculus
NEUR_7117,Cortex,146.06,94.57,Rattus norvegicus
NEUR_2195,Amygdala,125.39,78.18,Danio rerio
NEUR_2584,Hypothalamus,49.19,49.7,Rattus norvegicus
NEUR_5596,Amygdala,135.18,14.41,Macaca mulatta
NEUR_3189,Hypothalamus,27.6,57.01,Danio rerio
NEUR_6121,Cortex,119.38,12.19,Danio rerio
NEUR_6085,Thalamus,73.75,52.94,Danio rerio
NEUR_7472,Striatum,48.55,39.17,Danio rerio
NEUR_4939,Cerebellum,58.73,106.3,Rattus norvegicus
NEUR_2498,Cortex,48.19,83.67,Macaca mulatta
NEUR_5000,Hypothalamus,4.7,78.13,Rattus norvegicus
NEUR_3018,Hypothalamus,14.37,74.76,Macaca mulatta
NEUR_4968,Cortex,74.56,83.8,Danio rerio
NEUR_8692,Cortex,31.56,77.65,Mus musculus
NEUR_9017,Thalamus,141.81,79.9,Rattus norvegicus
NEUR_4255,Thalamus,35.77,98.63,Macaca mulatta
NEUR_8464,Cortex,64.51,47.38,Mus musculus
NEUR_1466,Amygdala,5.41,116.35,Macaca mulatta
NEUR_5396,Striatum,94.83,81.21,Rattus norvegicus
NEUR_4509,Amygdala,19.19,14.88,Mus musculus
NEUR_4679,Cortex,54.05,98.41,Danio rerio
NEUR_4633,Amygdala,147.02,34.62,Rattus norvegicus
NEUR_2693,Cortex,5.58,22.92,Macaca mulatta
NEUR_9380,Hypothalamus,90.75,62.67,Macaca mulatta
NEUR_7834,Hypothalamus,143.51,18.39,Mus musculus
NEUR_9312,Amygdala,14.95,17.47,Danio rerio
NEUR_8057,Amygdala,118.82,43.11,Rattus norvegicus
NEUR_2184,Amygdala,63.3,111.42,Rattus norvegicus
NEUR_5841,Hypothalamus,117.56,48.79,Rattus norvegicus
NEUR_5330,Amygdala,108.45,114.95,Danio rerio
NEUR_1217,Amygdala,122.26,105.66,Macaca mulatta
NEUR_4904,Amygdala,49.31,115.02,Macaca mulatta
NEUR_3324,Cortex,114.24,113.38,Rattus norvegicus
NEUR_5578,Cerebellum,138.24,59.79,Danio rerio
NEUR_4780,Amygdala,8.17,101.05,Mus musculus
NEUR_2979,Striatum,55.87,15.4,Macaca mulatta
NEUR_6825,Hippocampus,107.21,98.93,Macaca mulatta
NEUR_9200,Hippocampus,73.98,11.16,Rattus norvegicus
NEUR_6075,Thalamus,77.21,44.52,Macaca mulatta
NEUR_9556,Cortex,18.27,67.91,Mus musculus
NEUR_8088,Thalamus,6.34,62.36,Macaca mulatta
NEUR_4725,Thalamus,108.09,42.61,Rattus norvegicus
NEUR_1187,Cortex,30.79,63.71,Macaca mulatta
NEUR_7361,Hippocampus,138.64,29.18,Mus musculus
NEUR_1639,Cerebellum,127.32,54.24,Rattus norvegicus
NEUR_8138,Thalamus,14.25,80.85,Danio rerio
