neuron_id,region,firing_rate_hz,spike_amplitude_mv,subject_species
NEUR_3193,Cortex,106.06,111.59,Rattus norvegicus
NEUR_6919,Thalamus,12.94,60.74,Mus musculus
NEUR_4008,Thalamus,2.85,14.52,Mus musculus
NEUR_9240,Striatum,59.72,23.11,Rattus norvegicus
NEUR_5175,Hypothalamus,49.84,87.76,Rattus norvegicus
NEUR_1455,Hypothalamus,80.06,16.35,Danio rerio
NEUR_8046,Amygdala,50.74,49.72,Danio rerio
NEUR_8465,Cerebellum,15.26,32.17,Rattus norvegicus
NEUR_9493,Thalamus,22.19,116.25,Mus musculus
NEUR_4703,Hippocampus,126.89,64.61,Danio rerio
NEUR_2071,Cortex,10.3,45.48,Danio rerio
NEUR_7516,Hippocampus,14.91,112.94,Rattus norvegicus
NEUR_1400,Amygdala,138.99,31.04,Mus musculus
NEUR_3887,Thalamus,136.94,50.92,Macaca mulatta
NEUR_4425,Thalamus,37.73,39.68,Danio rerio
NEUR_2143,Hippocampus,28.69,30.07,Macaca mulatta
NEUR_8163,Cortex,78.17,61.27,Danio rerio
NEUR_8905,Striatum,85.48,106.5,Danio rerio
NEUR_5536,Amygdala,139.78,56.4,Macaca mulatta
NEUR_3380,Cortex,83.97,62.31,Mus musculus
NEUR_9205,Thalamus,41.02,78.11,Rattus norvegicus
NEUR_7184,Hypothalamus,32.97,23.49,Rattus norvegicus
NEUR_6617,Striatum,75.76,24.84,Mus musculus
NEUR_5767,Cortex,28.77,83.76,Macaca mulatta
NEUR_5947,Amygdala,77.35,31.48,Mus musculus
NEUR_5750,Hypothalamus,141.1,92.52,Rattus norvegicus
NEUR_5299,Thalamus,47.11,18.07,Rattus norvegicus
NEUR_4166,Striatum,104.07,105.65,Macaca mulatta
NEUR_8210,Hippocampus,43.24,22.13,Macaca mulatta
NEUR_3721,Cortex,55.03,39.65,Rattus norvegicus
NEUR_9364,Thalamus,7.37,87.41,Rattus norvegicus
NEUR_7645,Thalamus,11.21,89.35,Mus musculus
NEUR_8507,Striatum,119.99,91.24,Macaca mulatta
NEUR_2725,Cortex,58.14,65.85,Rattus norvegicus
NEUR_2639,Cerebellum,76.86,47.32,Rattus norvegicus
NEUR_5947,Hypothalamus,114.58,47.3,Mus musculus
NEUR_6647,Hippocampus,63.24,39.16,Danio rerio
NEUR_2564,Amygdala,97.13,29.93,Rattus norvegicus
NEUR_6416,Thalamus,115.53,15.94,Mus musculus
NEUR_3314,Amygdala,112.21,95.91,Rattus norvegicus
NEUR_1375,Amygdala,77.46,73.51,Danio rerio
NEUR_4938,Striatum,100.92,102.17,Macaca mulatta
NEUR_3923,Hippocampus,74.61,35.55,Rattus norvegicus
NEUR_1518,Hippocampus,53.81,39.87,Macaca mulatta
NEUR_7736,Thalamus,94.09,71.27,Danio rerio
NEUR_3065,Amygdala,21.23,71.23,Macaca mulatta
NEUR_5398,Amygdala,33.43,49.29,Rattus norvegicus
NEUR_5551,Cerebellum,52.96,115.9,Mus musculus
NEUR_8357,Cortex,82.08,102.62,Danio rerio
NEUR_9194,Amygdala,60.96,115.92,Danio rerio
NEUR_4491,Cortex,21.41,61.0,Macaca mulatta
NEUR_2694,Amygdala,19.19,57.59,Rattus norvegicus
NEUR_9432,Amygdala,24.21,98.99,Macaca mulatta
NEUR_1305,Hypothalamus,7.8,82.53,Danio rerio
NEUR_5054,Thalamus,19.45,87.59,Rattus norvegicus
NEUR_9745,Hippocampus,111.71,106.24,Macaca mulatta
NEUR_3792,Striatum,20.06,26.73,Danio rerio
NEUR_3815,Amygdala,28.22,11.33,Macaca mulatta
NEUR_7830,Cortex,106.29,44.49,Macaca mulatta
NEUR_4116,Thalamus,35.93,76.26,Macaca mulatta
NEUR_2890,Striatum,93.14,106.76,Mus musculus
NEUR_9925,Amygdala,23.77,32.52,Macaca mulatta
NEUR_9330,Thalamus,7.19,10.91,Danio rerio
NEUR_4647,Amygdala,127.92,115.87,Mus musculus
NEUR_1323,Striatum,44.73,103.05,Rattus norvegicus
NEUR_3170,Hypothalamus,37.87,65.32,Danio rerio
NEUR_6147,Cortex,79.46,109.54,Rattus norvegicus
NEUR_1389,Hippocampus,93.96,36.03,Macaca mulatta
NEUR_4027,Cortex,105.03,97.88,Rattus norvegicus
NEUR_7289,Cerebellum,98.66,32.79,Macaca mulatta
NEUR_3544,Thalamus,95.8,85.09,Macaca mulatta
NEUR_6895,Amygdala,110.92,116.07,Macaca mulatta
NEUR_4598,Hypothalamus,7.51,73.36,Mus musculus
NEUR_3042,Cerebellum,93.4,74.51,Macaca mulatta
NEUR_3804,Cerebellum,85.61,50.06,Macaca mulatta
NEUR_8198,Cerebellum,22.97,18.1,Macaca mulatta
NEUR_2538,Striatum,79.67,101.03,Danio rerio
NEUR_7984,Amygdala,11.99,70.92,Danio rerio
NEUR_1610,Hippocampus,22.12,118.87,Danio rerio
NEUR_1896,Hypothalamus,130.27,14.12,Rattus norvegicus
NEUR_4994,Cortex,73.94,21.0,Macaca mulatta
NEUR_3458,Thalamus,94.27,12.76,Mus musculus
