neuron_id,region,firing_rate_hz,spike_amplitude_mv,subject_species
NEUR_2691,Striatum,96.38,26.76,Macaca mulatta
NEUR_1381,Cortex,48.73,29.54,Macaca mulatta
NEUR_6875,Cerebellum,58.08,80.69,Rattus norvegicus
NEUR_8737,Amygdala,115.66,16.84,Macaca mulatta
NEUR_4331,Hippocampus,62.95,40.27,Macaca mulatta
NEUR_6622,Hippocampus,98.2,28.04,Macaca mulatta
NEUR_6159,Cerebellum,35.87,81.22,Macaca mulatta
NEUR_7597,Amygdala,108.78,18.35,Danio rerio
NEUR_8575,Cortex,136.07,46.58,Danio rerio
NEUR_8657,Thalamus,104.67,21.18,Danio rerio
NEUR_3900,Amygdala,131.29,56.62,Danio rerio
NEUR_8548,Cortex,82.51,106.65,Macaca mulatta
NEUR_1427,Hippocampus,32.1,12.94,Macaca mulatta
NEUR_9210,Thalamus,28.79,82.12,Rattus norvegicus
NEUR_2987,Hypothalamus,74.5,35.59,Rattus norvegicus
NEUR_1854,Hippocampus,5.98,117.4,Rattus norvegicus
NEUR_7191,Cerebellum,56.89,83.36,Danio rerio
NEUR_5584,Striatum,54.52,105.16,Danio rerio
NEUR_4843,Cerebellum,118.13,117.86,Danio rerio
NEUR_6724,Cerebellum,125.76,68.06,Mus musculus
NEUR_7962,Cortex,65.5,43.15,Mus musculus
NEUR_2606,Amygdala,75.69,29.15,Mus musculus
NEUR_3800,Cortex,145.64,65.55,Mus musculus
NEUR_6102,Thalamus,96.37,60.16,Macaca mulatta
NEUR_8326,Thalamus,47.55,46.65,Macaca mulatta
NEUR_3056,Amygdala,119.15,104.33,Mus musculus
NEUR_7502,Cerebellum,91.1,59.85,Danio rerio
NEUR_1725,Amygdala,117.83,14.71,Rattus norvegicus
NEUR_7807,Thalamus,86.31,13.02,Mus musculus
NEUR_3546,Hypothalamus,9.39,66.41,Danio rerio
NEUR_9916,Amygdala,124.11,115.31,Mus musculus
NEUR_7928,Amygdala,65.43,56.8,Rattus norvegicus
NEUR_8158,Cerebellum,64.28,98.46,Danio rerio
NEUR_4309,Hippocampus,135.4,37.94,Danio rerio
NEUR_4653,Hippocampus,35.49,16.85,Danio rerio
NEUR_1671,Cortex,51.79,15.09,Danio rerio
NEUR_4769,Cerebellum,9.9,43.23,Macaca mulatta
NEUR_1280,Cerebellum,83.81,115.21,Rattus norvegicus
NEUR_4889,Amygdala,106.99,41.3,Mus musculus
NEUR_4925,Cerebellum,75.04,66.61,Mus musculus
NEUR_9670,Cerebellum,73.16,94.85,Mus musculus
NEUR_3672,Hypothalamus,137.85,45.12,Mus musculus
NEUR_5983,Hypothalamus,117.11,18.16,Danio rerio
NEUR_3300,Hypothalamus,27.7,19.15,Danio rerio
NEUR_5562,Hypothalamus,138.97,99.48,Mus musculus
NEUR_3152,Cortex,64.09,116.48,Mus musculus
NEUR_5286,Hypothalamus,114.66,17.62,Macaca mulatta
NEUR_6555,Striatum,101.72,20.72,Mus musculus
NEUR_8862,Hippocampus,51.41,78.57,Danio rerio
NEUR_4483,Striatum,105.91,82.17,Rattus norvegicus
NEUR_5522,Cerebellum,101.61,25.39,Macaca mulatta
NEUR_3908,Hippocampus,97.58,70.14,Macaca mulatta
NEUR_6204,Hippocampus,65.56,65.94,Macaca mulatta
NEUR_4777,Hypothalamus,17.58,23.59,Macaca mulatta
