neuron_id,region,firing_rate_hz,spike_amplitude_mv,subject_species
NEUR_4309,Amygdala,140.99,32.44,Macaca mulatta
NEUR_8327,Cerebellum,135.38,24.62,Rattus norvegicus
NEUR_9025,Hippocampus,103.43,102.73,Rattus norvegicus
NEUR_2262,Hypothalamus,84.25,113.25,Rattus norvegicus
NEUR_6126,Hippocampus,142.12,76.8,Rattus norvegicus
NEUR_3782,Hypothalamus,101.84,58.09,Rattus norvegicus
NEUR_1013,Thalamus,58.24,111.28,Danio rerio
NEUR_4768,Cortex,6.83,77.05,Rattus norvegicus
NEUR_9027,Amygdala,43.58,47.36,Macaca mulatta
NEUR_7776,Amygdala,105.15,77.15,Rattus norvegicus
NEUR_4403,Hypothalamus,46.1,50.02,Macaca mulatta
NEUR_5066,Thalamus,115.63,109.31,Macaca mulatta
NEUR_4239,Hippocampus,140.85,119.78,Macaca mulatta
NEUR_1269,Cortex,41.39,105.51,Macaca mulatta
NEUR_6253,Cerebellum,67.71,95.71,Macaca mulatta
NEUR_2527,Amygdala,56.09,32.72,Mus musculus
NEUR_2056,Striatum,17.97,102.19,Rattus norvegicus
NEUR_3470,Cerebellum,82.36,102.75,Macaca mulatta
NEUR_3667,Thalamus,105.1,50.26,Mus musculus
NEUR_2487,Hypothalamus,23.63,30.3,Rattus norvegicus
NEUR_5758,Cerebellum,130.88,11.37,Danio rerio
NEUR_2873,Hypothalamus,141.21,86.8,Danio rerio
NEUR_2733,Striatum,49.7,52.1,Rattus norvegicus
NEUR_1258,Thalamus,45.18,109.94,Rattus norvegicus
NEUR_3408,Cortex,76.46,63.95,Macaca mulatta
NEUR_7428,Hypothalamus,121.22,12.64,Macaca mulatta
NEUR_4883,Striatum,31.9,44.59,Danio rerio
NEUR_5118,Amygdala,80.63,12.58,Mus musculus
NEUR_1018,Amygdala,57.81,78.47,Mus musculus
NEUR_5888,Thalamus,48.51,115.3,Danio rerio
NEUR_6162,Cerebellum,107.46,72.48,Rattus norvegicus
NEUR_5825,Cortex,133.67,108.88,Rattus norvegicus
NEUR_9433,Cortex,131.97,91.86,Macaca mulatta
NEUR_3789,Cortex,48.84,74.81,Macaca mulatta
NEUR_1303,Hippocampus,11.8,99.52,Mus musculus
NEUR_1923,Striatum,95.41,48.01,Macaca mulatta
NEUR_4888,Hypothalamus,14.03,59.78,Macaca mulatta
NEUR_6834,Hippocampus,14.23,10.65,Danio rerio
NEUR_7170,Hypothalamus,71.57,38.85,Macaca mulatta
NEUR_8502,Cortex,86.39,14.61,Mus musculus
NEUR_7186,Hippocampus,75.26,100.84,Macaca mulatta
NEUR_4575,Hypothalamus,68.52,23.84,Danio rerio
NEUR_2131,Striatum,40.02,51.25,Macaca mulatta
NEUR_2529,Striatum,29.6,103.79,Macaca mulatta
NEUR_2969,Amygdala,89.5,102.81,Rattus norvegicus
NEUR_2185,Striatum,122.13,101.11,Macaca mulatta
NEUR_3710,Amygdala,40.94,111.94,Macaca mulatta
NEUR_5463,Cortex,121.97,68.49,Macaca mulatta
NEUR_2420,Amygdala,46.93,112.09,Mus musculus
NEUR_5038,Cortex,54.62,108.61,Mus musculus
NEUR_7249,Hypothalamus,101.38,16.76,Danio rerio
NEUR_3552,Striatum,20.34,97.72,Mus musculus
NEUR_6321,Hippocampus,56.52,13.14,Danio rerio
NEUR_7979,Hypothalamus,2.6,100.97,Macaca mulatta
NEUR_1254,Cerebellum,149.4,65.16,Danio rerio
NEUR_9988,Hippocampus,105.5,44.55,Mus musculus
NEUR_2267,Striatum,57.88,101.73,Rattus norvegicus
NEUR_7089,Hypothalamus,13.3,39.87,Mus musculus
NEUR_1045,Cerebellum,21.89,67.03,Macaca mulatta
NEUR_3173,Cerebellum,24.62,44.54,Macaca mulatta
NEUR_9082,Cerebellum,117.87,55.48,Rattus norvegicus
NEUR_9227,Hypothalamus,71.15,29.01,Macaca mulatta
NEUR_3029,Cortex,131.58,43.46,Macaca mulatta
NEUR_6577,Cerebellum,74.69,55.73,Rattus norvegicus
NEUR_8368,Cortex,103.97,91.39,Mus musculus
