neuron_id,region,firing_rate_hz,spike_amplitude_mv,subject_species
NEUR_6667,Hypothalamus,60.58,51.88,Macaca mulatta
NEUR_9983,Thalamus,47.96,81.95,Danio rerio
NEUR_3087,Hippocampus,80.66,45.96,Danio rerio
NEUR_4607,Amygdala,44.32,87.03,Danio rerio
NEUR_7547,Cortex,49.28,39.64,Mus musculus
NEUR_4540,Hypothalamus,78.52,53.73,Danio rerio
NEUR_7318,Striatum,134.45,95.44,Mus musculus
NEUR_2111,Striatum,79.91,94.65,Mus musculus
NEUR_7301,Hippocampus,98.29,91.36,Rattus norvegicus
NEUR_4010,Cortex,45.22,70.97,Danio rerio
NEUR_7307,Thalamus,99.76,35.59,Mus musculus
NEUR_9999,Hypothalamus,19.15,111.5,Danio rerio
NEUR_3421,Hippocampus,8.75,13.43,Danio rerio
NEUR_3124,Hypothalamus,135.9,86.09,Rattus norvegicus
NEUR_9852,Cerebellum,97.96,59.68,Danio rerio
NEUR_1289,Hypothalamus,48.87,70.24,Mus musculus
NEUR_3766,Cerebellum,41.03,115.38,Rattus norvegicus
NEUR_5265,Striatum,129.39,107.04,Macaca mulatta
NEUR_8744,Hypothalamus,61.13,21.55,Mus musculus
NEUR_1199,Striatum,78.4,86.65,Macaca mulatta
NEUR_4746,Cortex,144.23,17.6,Danio rerio
NEUR_9686,Thalamus,35.74,14.33,Danio rerio
NEUR_9080,Amygdala,47.34,109.96,Rattus norvegicus
NEUR_5491,Hypothalamus,55.92,111.91,Rattus norvegicus
NEUR_4354,Amygdala,31.14,63.54,Macaca mulatta
NEUR_3967,Striatum,26.83,45.16,Mus musculus
NEUR_7462,Thalamus,140.15,50.29,Macaca mulatta
NEUR_1732,Cortex,101.33,53.9,Rattus norvegicus
NEUR_3933,Striatum,63.71,103.96,Macaca mulatta
NEUR_5301,Striatum,76.98,61.87,Macaca mulatta
NEUR_9760,Hypothalamus,147.87,67.59,Rattus norvegicus
NEUR_5498,Hypothalamus,68.52,102.57,Rattus norvegicus
NEUR_8436,Thalamus,67.07,45.09,Danio rerio
NEUR_1069,Cerebellum,110.39,19.65,Danio rerio
NEUR_6973,Hypothalamus,49.99,93.86,Danio rerio
NEUR_6228,Hippocampus,135.57,73.52,Macaca mulatta
NEUR_9368,Hypothalamus,33.91,108.0,Danio rerio
NEUR_2799,Striatum,105.82,68.51,Danio rerio
NEUR_2087,Striatum,74.35,63.4,Rattus norvegicus
NEUR_5528,Thalamus,13.33,82.72,Macaca mulatta
NEUR_9973,Cortex,147.57,58.28,Rattus norvegicus
NEUR_7365,Thalamus,13.34,103.38,Macaca mulatta
NEUR_7767,Striatum,130.54,106.72,Macaca mulatta
NEUR_1434,Thalamus,79.78,85.87,Macaca mulatta
NEUR_3166,Amygdala,40.9,86.52,Danio rerio
NEUR_3425,Cerebellum,47.29,24.32,Macaca mulatta
NEUR_2401,Cortex,37.33,57.54,Danio rerio
NEUR_8102,Cerebellum,124.17,16.01,Macaca mulatta
NEUR_8808,Cerebellum,103.55,17.1,Danio rerio
NEUR_7525,Cerebellum,105.36,36.16,Rattus norvegicus
NEUR_5529,Hippocampus,76.66,29.89,Danio rerio
NEUR_6102,Amygdala,26.33,38.46,Mus musculus
NEUR_7309,Cerebellum,65.69,27.72,Mus musculus
NEUR_6565,Hippocampus,64.68,83.66,Mus musculus
NEUR_9068,Amygdala,17.16,26.46,Mus musculus
NEUR_5075,Amygdala,74.51,27.35,Rattus norvegicus
NEUR_3687,Cortex,72.72,51.39,Macaca mulatta
NEUR_2396,Amygdala,96.98,71.99,Mus musculus
NEUR_5628,Amygdala,97.77,57.13,Macaca mulatta
NEUR_3335,Cerebellum,142.44,52.35,Mus musculus
NEUR_6491,Hypothalamus,93.3,31.6,Danio rerio
NEUR_1156,Cortex,49.4,20.75,Macaca mulatta
NEUR_9949,Hypothalamus,45.69,119.11,Mus musculus
NEUR_2867,Hypothalamus,136.61,86.51,Danio rerio
NEUR_7255,Cortex,146.3,106.06,Mus musculus
NEUR_1329,Cortex,87.13,60.26,Macaca mulatta
NEUR_4877,Amygdala,141.37,48.74,Mus musculus
NEUR_1350,Thalamus,43.32,30.99,Danio rerio
NEUR_2438,Cerebellum,4.29,109.93,Macaca mulatta
NEUR_9177,Hippocampus,129.8,64.04,Danio rerio
NEUR_9039,Cortex,123.69,102.2,Danio rerio
NEUR_5708,Hypothalamus,6.32,52.41,Rattus norvegicus
NEUR_4741,Thalamus,53.97,20.4,Mus musculus
NEUR_8985,Hypothalamus,73.15,117.68,Rattus norvegicus
NEUR_7341,Cortex,85.31,57.69,Danio rerio
NEUR_4079,Thalamus,135.28,28.35,Mus musculus
NEUR_8980,Hypothalamus,149.79,55.59,Mus musculus
NEUR_6190,Striatum,45.41,85.93,Rattus norvegicus
NEUR_9122,Striatum,84.83,111.91,Macaca mulatta
