neuron_id,region,firing_rate_hz,spike_amplitude_mv,subject_species
NEUR_7747,Striatum,113.57,103.66,Rattus norvegicus
NEUR_7426,Striatum,65.53,61.23,Macaca mulatta
NEUR_6188,Hippocampus,124.47,88.88,Macaca mulatta
NEUR_8634,Thalamus,136.01,33.41,Mus musculus
NEUR_9376,Striatum,90.85,60.97,Rattus norvegicus
NEUR_6918,Thalamus,128.44,92.83,Macaca mulatta
NEUR_3557,Thalamus,28.37,92.81,Mus musculus
NEUR_2873,Hypothalamus,137.78,13.34,Danio rerio
NEUR_8847,Striatum,104.62,38.08,Danio rerio
NEUR_8719,Cortex,77.4,26.53,Macaca mulatta
NEUR_2354,Hippocampus,29.52,26.36,Mus musculus
NEUR_3679,Hippocampus,129.78,81.72,Mus musculus
NEUR_4135,Cerebellum,118.74,107.26,Danio rerio
NEUR_5401,Striatum,85.52,67.43,Rattus norvegicus
NEUR_4942,Hypothalamus,136.27,44.01,Mus musculus
NEUR_4973,Amygdala,8.18,81.79,Danio rerio
NEUR_1445,Thalamus,52.57,22.38,Rattus norvegicus
NEUR_8850,Thalamus,98.06,14.45,Rattus norvegicus
NEUR_4493,Hippocampus,93.3,19.66,Mus musculus
NEUR_3219,Striatum,18.87,109.96,Rattus norvegicus
NEUR_6177,Cortex,83.62,93.22,Rattus norvegicus
NEUR_6207,Thalamus,120.65,35.55,Danio rerio
NEUR_9111,Cortex,133.24,87.15,Danio rerio
NEUR_9040,Cortex,34.72,43.69,Rattus norvegicus
NEUR_2098,Cortex,35.19,79.63,Rattus norvegicus
NEUR_1483,Cerebellum,2.71,109.21,Danio rerio
NEUR_4946,Hypothalamus,139.65,19.67,Rattus norvegicus
NEUR_8681,Hypothalamus,3.71,101.8,Mus musculus
NEUR_3732,Cerebellum,127.49,94.53,Macaca mulatta
NEUR_4797,Thalamus,25.78,92.28,Rattus norvegicus
NEUR_6885,Hypothalamus,57.86,101.89,Danio rerio
NEUR_6395,Cortex,97.93,61.51,Mus musculus
NEUR_3397,Cerebellum,57.37,52.34,Danio rerio
NEUR_8337,Striatum,112.67,24.58,Macaca mulatta
NEUR_2815,Thalamus,138.38,43.57,Mus musculus
NEUR_6921,Amygdala,57.02,87.3,Danio rerio
NEUR_3453,Amygdala,55.98,32.07,Macaca mulatta
NEUR_6749,Amygdala,93.31,114.97,Danio rerio
NEUR_2936,Hippocampus,44.59,81.01,Mus musculus
NEUR_6585,Amygdala,112.27,109.52,Mus musculus
