neuron_id,region,firing_rate_hz,spike_amplitude_mv,subject_species
NEUR_3761,Cortex,148.8,98.98,Macaca mulatta
NEUR_2899,Amygdala,7.93,66.99,Mus musculus
NEUR_4795,Hippocampus,120.01,100.54,Rattus norvegicus
NEUR_8397,Hypothalamus,112.62,96.64,Danio rerio
NEUR_7863,Cerebellum,95.19,103.67,Mus musculus
NEUR_2990,Hypothalamus,8.73,37.83,Mus musculus
NEUR_2079,Hypothalamus,32.85,33.29,Danio rerio
NEUR_7140,Striatum,148.55,14.1,Macaca mulatta
NEUR_6922,Striatum,109.22,19.66,Danio rerio
NEUR_2613,Thalamus,31.84,71.42,Danio rerio
NEUR_9348,Amygdala,44.5,62.93,Danio rerio
NEUR_4915,Cerebellum,43.57,18.51,Rattus norvegicus
NEUR_3994,Hypothalamus,7.59,22.68,Mus musculus
NEUR_8668,Cerebellum,11.31,99.97,Danio rerio
NEUR_2595,Hypothalamus,89.18,104.94,Rattus norvegicus
NEUR_1118,Thalamus,95.23,119.83,Macaca mulatta
NEUR_6689,Hippocampus,52.88,60.89,Rattus norvegicus
NEUR_2379,Hypothalamus,84.79,32.19,Macaca mulatta
NEUR_3424,Cerebellum,136.93,68.99,Macaca mulatta
NEUR_9316,Hippocampus,37.47,74.42,Rattus norvegicus
NEUR_6191,Hippocampus,51.87,68.08,Rattus norvegicus
NEUR_9030,Hypothalamus,123.9,11.79,Mus musculus
NEUR_8594,Striatum,135.51,15.09,Rattus norvegicus
NEUR_7780,Thalamus,107.41,99.77,Macaca mulatta
NEUR_1924,Amygdala,27.74,69.61,Macaca mulatta
NEUR_7511,Cerebellum,40.55,26.99,Mus musculus
NEUR_6429,Hippocampus,4.47,19.74,Danio rerio
NEUR_2837,Striatum,144.2,66.59,Mus musculus
NEUR_3177,Hypothalamus,128.19,26.12,Danio rerio
NEUR_4884,Cortex,62.5,19.72,Rattus norvegicus
NEUR_6553,Cortex,45.68,103.17,Rattus norvegicus
NEUR_9977,Striatum,7.81,47.87,Rattus norvegicus
NEUR_6893,Hippocampus,11.74,35.9,Rattus norvegicus
NEUR_9013,Cortex,52.88,83.9,Danio rerio
NEUR_2037,Hippocampus,108.25,93.61,Macaca mulatta
NEUR_1884,Cortex,78.8,114.6,Rattus norvegicus
NEUR_6211,Cortex,146.42,115.37,Rattus norvegicus
NEUR_1620,Hippocampus,101.67,22.46,Rattus norvegicus
NEUR_1010,Cortex,86.81,71.32,Mus musculus
NEUR_9625,Amygdala,106.3,112.73,Rattus norvegicus
NEUR_5340,Hippocampus,105.33,62.28,Danio rerio
NEUR_3641,Striatum,90.01,107.98,Danio rerio
NEUR_1930,Striatum,70.87,18.74,Rattus norvegicus
NEUR_5116,Cerebellum,89.64,70.22,Danio rerio
NEUR_8371,Cortex,18.36,65.51,Macaca mulatta
NEUR_3688,Thalamus,34.28,28.48,Mus musculus
NEUR_4380,Hypothalamus,7.46,61.24,Macaca mulatta
NEUR_7147,Striatum,71.27,39.84,Mus musculus
NEUR_5119,Hippocampus,147.4,91.78,Rattus norvegicus
NEUR_5499,Amygdala,69.37,63.14,Mus musculus
NEUR_1440,Hypothalamus,12.04,82.85,Danio rerio
NEUR_3016,Cortex,37.87,24.94,Rattus norvegicus
NEUR_7288,Striatum,10.6,83.13,Danio rerio
NEUR_9735,Cortex,91.65,81.54,Danio rerio
NEUR_1562,Hypothalamus,59.07,79.68,Danio rerio
NEUR_1539,Thalamus,100.19,38.87,Macaca mulatta
NEUR_9938,Hippocampus,103.15,82.45,Macaca mulatta
NEUR_1183,Cerebellum,19.96,60.54,Mus musculus
NEUR_4377,Amygdala,73.33,12.16,Rattus norvegicus
NEUR_6855,Cortex,146.31,44.73,Mus musculus
NEUR_4371,Amygdala,78.83,22.1,Mus musculus
NEUR_1854,Striatum,71.96,81.45,Danio rerio
NEUR_9627,Cerebellum,72.28,62.43,Mus musculus
NEUR_8509,Cortex,8.39,95.97,Rattus norvegicus
NEUR_3992,Hypothalamus,7.22,55.38,Macaca mulatta
NEUR_2913,Thalamus,38.65,23.6,Macaca mulatta
NEUR_4213,Hypothalamus,16.01,33.78,Rattus norvegicus
NEUR_5506,Hippocampus,76.62,53.29,Danio rerio
NEUR_5034,Striatum,70.69,89.29,Rattus norvegicus
NEUR_4686,Thalamus,39.47,72.71,Rattus norvegicus
NEUR_4034,Hypothalamus,142.37,13.34,Rattus norvegicus
NEUR_8563,Cerebellum,99.02,45.02,Rattus norvegicus
NEUR_3916,Amygdala,85.24,93.7,Mus musculus
NEUR_8217,Hypothalamus,146.36,50.5,Rattus norvegicus
NEUR_3606,Hippocampus,62.06,15.22,Macaca mulatta
NEUR_9489,Hippocampus,100.32,113.35,Danio rerio
NEUR_1325,Amygdala,73.26,74.9,Mus musculus
NEUR_4896,Hypothalamus,80.68,117.45,Mus musculus
NEUR_5393,Striatum,93.73,97.11,Danio rerio
NEUR_6323,Cortex,136.9,92.69,Danio rerio
NEUR_3618,Cortex,115.1,26.66,Mus musculus
NEUR_3501,Thalamus,27.58,26.68,Danio rerio
NEUR_4203,Cortex,6.41,93.85,Mus musculus
NEUR_3334,Hippocampus,149.79,117.43,Mus musculus
NEUR_8689,Striatum,16.17,55.02,Rattus norvegicus
NEUR_7479,Hypothalamus,125.74,42.47,Mus musculus
NEUR_2306,Amygdala,50.4,48.66,Mus musculus
NEUR_3867,Amygdala,108.56,106.21,Macaca mulatta
NEUR_9566,Amygdala,64.57,107.83,Macaca mulatta
NEUR_4998,Thalamus,38.47,26.87,Macaca mulatta
NEUR_5546,Hippocampus,113.92,71.76,Danio rerio
NEUR_1845,Hippocampus,148.41,45.17,Rattus norvegicus
NEUR_3777,Hippocampus,20.47,24.02,Mus musculus
NEUR_9873,Cortex,83.91,19.01,Macaca mulatta
NEUR_6434,Hippocampus,16.51,14.06,Mus musculus
NEUR_8493,Hippocampus,27.6,97.62,Rattus norvegicus
NEUR_5939,Striatum,3.07,66.55,Rattus norvegicus
NEUR_1753,Striatum,2.39,79.19,Macaca mulatta
NEUR_7381,Thalamus,37.32,95.13,Macaca mulatta
NEUR_3926,Striatum,62.57,83.58,Mus musculus
NEUR_5568,Striatum,145.43,61.8,Rattus norvegicus
NEUR_1785,Thalamus,26.85,68.77,Mus musculus
NEUR_3876,Hypothalamus,8.87,27.25,Macaca mulatta
NEUR_5296,Cerebellum,149.62,53.61,Macaca mulatta
NEUR_6957,Cerebellum,49.41,20.57,Danio rerio
NEUR_6895,Cerebellum,85.89,18.72,Macaca mulatta
NEUR_2286,Amygdala,32.06,119.6,Rattus norvegicus
NEUR_2784,Cortex,119.38,14.59,Macaca mulatta
NEUR_7313,Cerebellum,77.47,10.26,Mus musculus
NEUR_8102,Striatum,84.09,51.63,Mus musculus
NEUR_8945,Amygdala,144.78,71.44,Rattus norvegicus
NEUR_4507,Hippocampus,5.44,94.26,Danio rerio
NEUR_4752,Hippocampus,128.87,57.72,Mus musculus
NEUR_8572,Thalamus,126.49,48.8,Danio rerio
NEUR_1766,Hypothalamus,67.86,89.39,Rattus norvegicus
NEUR_4062,Cerebellum,8.4,79.8,Macaca mulatta
NEUR_3485,Cerebellum,126.83,36.25,Mus musculus
NEUR_2643,Thalamus,115.83,53.79,Rattus norvegicus
NEUR_8691,Hypothalamus,13.93,33.15,Macaca mulatta
NEUR_1282,Thalamus,109.01,60.78,Mus musculus
NEUR_8128,Striatum,60.12,63.75,Danio rerio
NEUR_6675,Thalamus,132.37,16.15,Mus musculus
NEUR_2501,Cortex,35.94,92.92,Danio rerio
NEUR_7908,Cerebellum,28.42,69.86,Rattus norvegicus
NEUR_6392,Hypothalamus,6.26,24.24,Macaca mulatta
NEUR_1655,Thalamus,66.65,44.37,Danio rerio
NEUR_9445,Striatum,72.1,71.39,Mus musculus
NEUR_7992,Cortex,60.13,104.1,Danio rerio
NEUR_4033,Hippocampus,28.87,92.26,Danio rerio
NEUR_4197,Hippocampus,80.05,114.94,Danio rerio
NEUR_3682,Cerebellum,64.25,61.44,Danio rerio
NEUR_8829,Hypothalamus,99.65,73.94,Danio rerio
NEUR_5135,Amygdala,36.4,118.82,Mus musculus
NEUR_9744,Cerebellum,45.28,106.83,Rattus norvegicus
NEUR_4629,Amygdala,125.79,39.91,Mus musculus
NEUR_8130,Cortex,66.5,40.65,Rattus norvegicus
NEUR_2997,Hypothalamus,50.99,72.05,Danio rerio
NEUR_2538,Hypothalamus,96.75,80.0,Mus musculus
NEUR_1384,Amygdala,98.33,50.04,Rattus norvegicus
NEUR_2199,Cerebellum,65.46,83.98,Danio rerio
NEUR_8058,Striatum,124.47,94.35,Mus musculus
NEUR_4390,Cerebellum,117.35,80.03,Macaca mulatta
NEUR_3737,Cortex,105.65,15.8,Macaca mulatta
NEUR_2265,Hippocampus,143.6,39.72,Mus musculus
NEUR_9294,Hippocampus,48.47,46.32,Danio rerio
NEUR_9530,Cerebellum,68.49,70.57,Rattus norvegicus
NEUR_1506,Thalamus,69.86,44.54,Mus musculus
NEUR_8232,Hypothalamus,14.49,112.83,Mus musculus
NEUR_5449,Hypothalamus,45.6,115.94,Mus musculus
NEUR_8607,Cortex,78.96,102.69,Danio rerio
NEUR_1238,Cortex,8.07,30.68,Rattus norvegicus
NEUR_3795,Hypothalamus,49.9,37.62,Mus musculus
NEUR_7898,Amygdala,73.34,91.01,Macaca mulatta
NEUR_1909,Hippocampus,118.45,49.15,Mus musculus
NEUR_9442,Cortex,131.82,76.93,Mus musculus
NEUR_6409,Amygdala,57.46,31.74,Mus musculus
NEUR_4967,Hippocampus,127.3,66.48,Rattus norvegicus
NEUR_6283,Cerebellum,123.7,60.32,Macaca mulatta
NEUR_1936,Hypothalamus,16.45,83.01,Danio rerio
NEUR_6941,Amygdala,131.1,33.94,Mus musculus
NEUR_2974,Thalamus,54.46,34.87,Rattus norvegicus
NEUR_8233,Thalamus,140.95,91.68,Rattus norvegicus
NEUR_7299,Striatum,83.21,61.36,Macaca mulatta
NEUR_4456,Hypothalamus,135.42,15.6,Macaca mulatta
NEUR_8656,Striatum,133.51,75.5,Rattus norvegicus
NEUR_5378,Striatum,49.54,24.47,Danio rerio
NEUR_4867,Hypothalamus,43.63,76.3,Macaca mulatta
NEUR_9669,Thalamus,0.17,110.71,Mus musculus
NEUR_4952,Striatum,72.22,11.2,Macaca mulatta
NEUR_2781,Thalamus,78.35,20.35,Danio rerio
NEUR_2019,Hypothalamus,36.32,47.18,Rattus norvegicus
NEUR_6456,Cerebellum,80.15,43.18,Rattus norvegicus
NEUR_9441,Amygdala,14.87,32.0,Macaca mulatta
NEUR_9243,Cerebellum,102.77,20.15,Macaca mulatta
NEUR_1157,Cerebellum,36.33,86.93,Danio rerio
NEUR_7425,Hippocampus,58.26,119.92,Macaca mulatta
NEUR_3570,Hippocampus,104.92,63.81,Macaca mulatta
NEUR_9226,Amygdala,54.74,49.96,Mus musculus
NEUR_5975,Hippocampus,26.04,83.34,Danio rerio
NEUR_6684,Cortex,96.29,22.32,Rattus norvegicus
NEUR_7373,Cortex,70.7,104.78,Macaca mulatta
NEUR_9432,Amygdala,108.38,93.34,Mus musculus
NEUR_5891,Striatum,24.62,40.11,Macaca mulatta
NEUR_9199,Amygdala,115.2,56.15,Macaca mulatta
NEUR_1665,Hippocampus,88.79,39.63,Rattus norvegicus
