neuron_id,region,firing_rate_hz,spike_amplitude_mv,subject_species
NEUR_9855,Cortex,29.43,61.07,Macaca mulatta
NEUR_7175,Hypothalamus,138.18,76.89,Danio rerio
NEUR_9816,Cerebellum,35.37,21.55,Mus musculus
NEUR_8706,Cerebellum,26.42,95.04,Danio rerio
NEUR_8057,Thalamus,16.89,58.11,Danio rerio
NEUR_2363,Thalamus,60.43,92.85,Danio rerio
NEUR_6178,Cortex,99.48,42.23,Macaca mulatta
NEUR_5551,Cerebellum,103.66,12.27,Danio rerio
NEUR_7784,Amygdala,17.98,115.56,Macaca mulatta
NEUR_2259,Cerebellum,102.35,47.22,Rattus norvegicus
NEUR_1726,Cerebellum,130.48,71.79,Macaca mulatta
NEUR_4184,Amygdala,141.64,39.48,Danio rerio
NEUR_5398,Striatum,114.96,76.6,Rattus norvegicus
NEUR_7254,Cerebellum,54.25,52.71,Mus musculus
NEUR_7186,Cortex,108.15,27.15,Danio rerio
NEUR_6454,Hypothalamus,38.52,111.57,Mus musculus
NEUR_4742,Thalamus,136.68,14.24,Mus musculus
NEUR_3642,Thalamus,68.72,85.66,Rattus norvegicus
NEUR_9387,Thalamus,49.54,22.11,Macaca mulatta
NEUR_5569,Cortex,72.87,116.44,Mus musculus
NEUR_1724,Amygdala,120.38,111.47,Danio rerio
NEUR_9738,Striatum,89.17,101.54,Danio rerio
NEUR_9499,Striatum,36.88,13.53,Rattus norvegicus
NEUR_8014,Cerebellum,29.18,54.35,Rattus norvegicus
NEUR_5078,Hypothalamus,126.08,27.74,Mus musculus
NEUR_5261,Hippocampus,118.46,73.6,Mus musculus
NEUR_3492,Cortex,93.88,33.73,Rattus norvegicus
NEUR_2861,Cerebellum,123.65,48.91,Rattus norvegicus
NEUR_6655,Cortex,42.61,22.26,Rattus norvegicus
NEUR_4408,Hippocampus,63.18,117.53,Macaca mulatta
NEUR_6550,Cortex,37.29,32.68,Macaca mulatta
NEUR_8688,Thalamus,54.78,23.41,Danio rerio
NEUR_5605,Hypothalamus,132.46,83.04,Mus musculus
NEUR_3658,Cerebellum,51.26,61.48,Macaca mulatta
NEUR_6322,Cortex,32.39,31.92,Mus musculus
NEUR_1981,Thalamus,107.96,89.65,Mus musculus
NEUR_2780,Cerebellum,28.93,96.3,Mus musculus
NEUR_5016,Thalamus,62.63,72.53,Macaca mulatta
NEUR_7270,Thalamus,83.5,77.98,Macaca mulatta
NEUR_8676,Hippocampus,115.84,55.49,Macaca mulatta
NEUR_7749,Striatum,69.51,19.0,Macaca mulatta
NEUR_3000,Hypothalamus,94.7,56.33,Danio rerio
NEUR_8848,Amygdala,125.61,58.67,Macaca mulatta
NEUR_8471,Cortex,94.38,88.19,Macaca mulatta
NEUR_6322,Striatum,42.18,30.59,Danio rerio
NEUR_3972,Amygdala,73.07,77.37,Rattus norvegicus
NEUR_6356,Hypothalamus,109.4,107.22,Rattus norvegicus
NEUR_9156,Striatum,121.95,84.18,Macaca mulatta
NEUR_3489,Cortex,134.46,47.61,Macaca mulatta
NEUR_1949,Thalamus,129.21,100.35,Macaca mulatta
NEUR_8388,Striatum,123.87,32.89,Danio rerio
NEUR_5441,Hypothalamus,49.05,108.81,Rattus norvegicus
NEUR_7076,Thalamus,135.92,38.35,Macaca mulatta
NEUR_8165,Hypothalamus,108.81,89.11,Rattus norvegicus
NEUR_5766,Hypothalamus,3.23,96.06,Mus musculus
NEUR_6353,Amygdala,4.33,12.03,Mus musculus
NEUR_7046,Thalamus,39.18,82.95,Mus musculus
NEUR_2985,Cerebellum,111.72,11.95,Macaca mulatta
NEUR_5544,Striatum,77.47,81.46,Danio rerio
NEUR_8560,Hypothalamus,52.1,53.87,Mus musculus
NEUR_2653,Cortex,65.77,73.47,Mus musculus
NEUR_7064,Cortex,104.39,114.55,Macaca mulatta
NEUR_3551,Hypothalamus,80.55,79.21,Mus musculus
NEUR_7146,Hippocampus,23.64,101.72,Macaca mulatta
NEUR_2876,Hypothalamus,47.9,104.33,Mus musculus
NEUR_2682,Cortex,84.35,113.67,Macaca mulatta
NEUR_7894,Hypothalamus,85.97,70.13,Rattus norvegicus
NEUR_9437,Cortex,71.46,103.66,Danio rerio
