neuron_id,region,firing_rate_hz,spike_amplitude_mv,subject_species
NEUR_9810,Thalamus,93.08,62.97,Macaca mulatta
NEUR_6329,Thalamus,107.52,69.98,Mus musculus
NEUR_8822,Amygdala,103.63,16.55,Macaca mulatta
NEUR_7260,Cerebellum,27.87,78.46,Danio rerio
NEUR_6961,Hypothalamus,147.24,119.48,Rattus norvegicus
NEUR_2840,Cerebellum,135.4,49.1,Mus musculus
NEUR_1789,Cerebellum,56.4,108.49,Danio rerio
NEUR_6308,Thalamus,129.32,105.87,Mus musculus
NEUR_7824,Thalamus,34.57,65.77,Mus musculus
NEUR_5952,Hypothalamus,17.31,77.09,Danio rerio
NEUR_9789,Striatum,6.77,47.8,Macaca mulatta
NEUR_7728,Cerebellum,35.72,28.46,Rattus norvegicus
NEUR_3959,Striatum,100.83,84.24,Macaca mulatta
NEUR_9697,Hypothalamus,65.55,59.38,Mus musculus
NEUR_9814,Hypothalamus,141.1,118.23,Mus musculus
NEUR_7116,Hypothalamus,90.51,89.88,Mus musculus
NEUR_3894,Cortex,45.51,64.94,Danio rerio
NEUR_2754,Cerebellum,76.12,68.19,Mus musculus
NEUR_2164,Hippocampus,78.73,19.84,Macaca mulatta
NEUR_4053,Cortex,90.1,34.76,Rattus norvegicus
NEUR_2263,Cerebellum,39.63,50.55,Rattus norvegicus
NEUR_3070,Hippocampus,141.07,22.65,Macaca mulatta
NEUR_7273,Hypothalamus,120.7,41.91,Danio rerio
NEUR_3855,Hypothalamus,73.07,26.67,Mus musculus
NEUR_1409,Thalamus,141.79,59.23,Macaca mulatta
NEUR_2763,Hippocampus,110.98,118.89,Mus musculus
NEUR_3352,Amygdala,58.63,68.63,Mus musculus
NEUR_4301,Striatum,96.04,48.43,Danio rerio
NEUR_5679,Striatum,13.21,114.22,Mus musculus
NEUR_4851,Striatum,45.38,36.53,Macaca mulatta
NEUR_4019,Hypothalamus,52.33,62.15,Rattus norvegicus
NEUR_7867,Thalamus,146.59,46.99,Danio rerio
NEUR_3893,Cortex,134.37,63.58,Danio rerio
NEUR_1851,Thalamus,34.57,62.6,Macaca mulatta
NEUR_8665,Cortex,45.07,72.35,Rattus norvegicus
NEUR_4789,Cortex,141.66,72.58,Danio rerio
NEUR_1864,Hypothalamus,95.22,30.19,Mus musculus
NEUR_4116,Thalamus,83.55,99.58,Danio rerio
NEUR_1929,Amygdala,14.65,119.54,Macaca mulatta
NEUR_9453,Thalamus,76.79,91.13,Danio rerio
NEUR_5424,Hippocampus,109.9,100.28,Mus musculus
NEUR_5484,Cortex,61.17,14.01,Mus musculus
NEUR_3636,Striatum,34.14,27.89,Macaca mulatta
NEUR_8945,Striatum,86.16,10.14,Rattus norvegicus
NEUR_5266,Amygdala,43.33,20.5,Danio rerio
NEUR_7512,Striatum,133.64,107.37,Rattus norvegicus
NEUR_1921,Cerebellum,130.44,85.57,Mus musculus
NEUR_6607,Amygdala,25.91,28.34,Rattus norvegicus
NEUR_6708,Hippocampus,110.68,97.65,Rattus norvegicus
NEUR_8523,Thalamus,90.03,91.25,Mus musculus
NEUR_5148,Cortex,97.91,99.12,Macaca mulatta
NEUR_9982,Hippocampus,33.76,38.66,Rattus norvegicus
NEUR_4439,Striatum,103.52,111.08,Rattus norvegicus
NEUR_9015,Striatum,135.15,57.74,Danio rerio
NEUR_2475,Hippocampus,46.35,101.68,Rattus norvegicus
NEUR_6609,Hypothalamus,33.94,78.04,Macaca mulatta
NEUR_6470,Hypothalamus,44.18,98.45,Danio rerio
NEUR_4131,Thalamus,40.7,36.36,Danio rerio
NEUR_7644,Striatum,134.14,37.11,Mus musculus
NEUR_8988,Cortex,120.1,58.71,Danio rerio
NEUR_6927,Striatum,84.6,91.56,Macaca mulatta
NEUR_3237,Thalamus,60.78,12.84,Macaca mulatta
NEUR_7838,Striatum,106.49,48.8,Macaca mulatta
NEUR_7208,Amygdala,39.73,50.36,Mus musculus
NEUR_8840,Amygdala,93.3,38.85,Macaca mulatta
NEUR_8792,Hippocampus,129.94,99.85,Macaca mulatta
NEUR_8050,Amygdala,100.96,44.63,Macaca mulatta
NEUR_1212,Cortex,130.68,119.01,Rattus norvegicus
NEUR_8382,Thalamus,114.25,95.5,Rattus norvegicus
NEUR_6319,Cortex,77.57,80.19,Mus musculus
NEUR_2829,Cerebellum,83.73,30.41,Rattus norvegicus
NEUR_4253,Cerebellum,38.72,115.62,Macaca mulatta
NEUR_4331,Thalamus,64.61,117.03,Mus musculus
NEUR_8198,Striatum,106.47,97.41,Rattus norvegicus
NEUR_3628,Hippocampus,69.89,108.4,Mus musculus
NEUR_1460,Hippocampus,103.71,61.36,Rattus norvegicus
NEUR_5755,Hippocampus,128.47,107.01,Mus musculus
NEUR_6236,Cerebellum,124.28,88.4,Mus musculus
NEUR_3643,Hypothalamus,40.76,112.68,Mus musculus
NEUR_6219,Hypothalamus,116.19,65.48,Macaca mulatta
NEUR_8467,Amygdala,28.72,63.35,Rattus norvegicus
NEUR_7896,Hypothalamus,67.57,38.6,Rattus norvegicus
NEUR_9213,Hippocampus,76.81,43.11,Danio rerio
NEUR_2170,Striatum,107.77,37.19,Mus musculus
NEUR_1180,Cortex,78.11,87.46,Rattus norvegicus
NEUR_2086,Cerebellum,146.11,75.75,Rattus norvegicus
NEUR_2410,Amygdala,95.7,104.16,Danio rerio
NEUR_2104,Striatum,126.25,13.89,Macaca mulatta
NEUR_7857,Hippocampus,138.44,82.14,Danio rerio
NEUR_1221,Hypothalamus,55.99,53.54,Danio rerio
NEUR_4480,Striatum,3.84,18.38,Macaca mulatta
NEUR_2580,Hypothalamus,120.14,119.43,Danio rerio
NEUR_7418,Thalamus,134.91,80.72,Macaca mulatta
NEUR_2385,Cerebellum,111.25,90.81,Rattus norvegicus
NEUR_9118,Thalamus,28.59,22.82,Rattus norvegicus
NEUR_8261,Cerebellum,102.15,84.04,Mus musculus
NEUR_9501,Cortex,96.82,96.82,Mus musculus
NEUR_2973,Cortex,0.32,78.02,Macaca mulatta
NEUR_3328,Amygdala,106.69,67.61,Danio rerio
NEUR_9840,Amygdala,92.2,13.57,Danio rerio
NEUR_5745,Hippocampus,65.87,22.33,Macaca mulatta
NEUR_6877,Striatum,129.98,86.14,Mus musculus
NEUR_2585,Thalamus,29.18,50.25,Macaca mulatta
NEUR_6444,Cerebellum,33.29,69.35,Mus musculus
