neuron_id,region,firing_rate_hz,spike_amplitude_mv,subject_species
NEUR_2372,Striatum,134.73,21.06,Mus musculus
NEUR_4765,Cerebellum,102.05,111.04,Mus musculus
NEUR_2661,Cerebellum,120.97,114.18,Danio rerio
NEUR_3290,Cerebellum,134.87,87.38,Mus musculus
NEUR_7907,Hippocampus,114.33,13.99,Mus musculus
NEUR_1877,Cerebellum,52.3,114.52,Mus musculus
NEUR_6666,Amygdala,64.55,32.5,Danio rerio
NEUR_2272,Cerebellum,42.02,68.11,Danio rerio
NEUR_8515,Hippocampus,108.88,15.75,Mus musculus
NEUR_2382,Cerebellum,114.57,117.04,Macaca mulatta
NEUR_5417,Amygdala,13.06,53.83,Danio rerio
NEUR_3343,Cortex,139.0,16.24,Danio rerio
NEUR_9702,Amygdala,8.79,69.2,Mus musculus
NEUR_6744,Cortex,22.88,77.54,Rattus norvegicus
NEUR_4449,Amygdala,125.93,106.38,Macaca mulatta
NEUR_5311,Cortex,54.06,68.18,Danio rerio
NEUR_3629,Hypothalamus,40.29,41.33,Mus musculus
NEUR_5264,Thalamus,95.37,56.26,Rattus norvegicus
NEUR_7087,Amygdala,76.8,54.7,Danio rerio
NEUR_8482,Hypothalamus,111.1,16.45,Danio rerio
NEUR_6308,Cortex,18.64,115.12,Mus musculus
NEUR_4315,Hippocampus,39.05,46.25,Macaca mulatta
NEUR_3484,Cortex,101.62,111.95,Macaca mulatta
NEUR_1124,Hypothalamus,70.0,45.75,Rattus norvegicus
NEUR_2226,Thalamus,15.85,94.68,Macaca mulatta
NEUR_4669,Cerebellum,43.07,97.01,Macaca mulatta
NEUR_3323,Cortex,62.13,80.83,Danio rerio
NEUR_3858,Cerebellum,121.32,58.12,Mus musculus
NEUR_1726,Thalamus,105.03,36.5,Rattus norvegicus
NEUR_2032,Hippocampus,21.43,91.81,Macaca mulatta
NEUR_9536,Hippocampus,46.62,61.95,Macaca mulatta
NEUR_7747,Cerebellum,36.64,81.35,Macaca mulatta
NEUR_8655,Hippocampus,16.91,118.84,Rattus norvegicus
NEUR_2309,Thalamus,5.09,66.09,Danio rerio
NEUR_5053,Cerebellum,61.29,98.49,Danio rerio
NEUR_3358,Hypothalamus,117.49,110.17,Mus musculus
NEUR_7301,Thalamus,147.45,111.12,Mus musculus
NEUR_7339,Cortex,132.94,61.09,Macaca mulatta
NEUR_8318,Hypothalamus,124.93,37.6,Mus musculus
NEUR_9449,Hippocampus,113.25,68.99,Macaca mulatta
