neuron_id,region,firing_rate_hz,spike_amplitude_mv,subject_species
NEUR_7283,Hypothalamus,140.1,54.01,Macaca mulatta
NEUR_6948,Striatum,24.39,72.31,Macaca mulatta
NEUR_2931,Striatum,9.81,71.23,Mus musculus
NEUR_4995,Thalamus,102.76,39.23,Macaca mulatta
NEUR_2559,Cerebellum,49.71,45.98,Rattus norvegicus
NEUR_6659,Hypothalamus,90.37,74.95,Mus musculus
NEUR_5839,Cortex,135.29,77.38,Mus musculus
NEUR_1696,Cortex,76.03,34.54,Macaca mulatta
NEUR_1624,Amygdala,52.48,10.63,Mus musculus
NEUR_9655,Cortex,42.46,38.34,Danio rerio
NEUR_6237,Hippocampus,100.93,113.53,Rattus norvegicus
NEUR_4965,Cortex,51.86,59.69,Mus musculus
NEUR_5573,Cerebellum,112.55,26.96,Macaca mulatta
NEUR_3587,Thalamus,6.82,37.63,Macaca mulatta
NEUR_8399,Hippocampus,96.97,26.9,Danio rerio
NEUR_5698,Hippocampus,93.38,73.89,Danio rerio
NEUR_1934,Cortex,95.47,56.03,Mus musculus
NEUR_9663,Striatum,8.06,105.43,Mus musculus
NEUR_5961,Hypothalamus,114.18,67.89,Danio rerio
NEUR_3350,Cerebellum,25.73,17.35,Mus musculus
NEUR_6966,Hypothalamus,70.22,53.95,Macaca mulatta
NEUR_8276,Hypothalamus,115.36,51.46,Rattus norvegicus
NEUR_5957,Hypothalamus,99.76,30.17,Rattus norvegicus
NEUR_4663,Hypothalamus,86.64,29.31,Danio rerio
NEUR_8545,Amygdala,64.41,19.63,Danio rerio
NEUR_2538,Hippocampus,141.33,60.73,Rattus norvegicus
NEUR_2478,Cortex,106.21,83.14,Macaca mulatta
NEUR_7770,Amygdala,120.58,80.65,Danio rerio
NEUR_1332,Thalamus,148.64,25.21,Rattus norvegicus
NEUR_3540,Hippocampus,87.89,68.3,Mus musculus
NEUR_3528,Hippocampus,108.05,71.78,Macaca mulatta
NEUR_4832,Cerebellum,84.02,117.94,Mus musculus
NEUR_9272,Cortex,16.83,69.23,Rattus norvegicus
NEUR_4277,Amygdala,18.19,50.77,Rattus norvegicus
NEUR_7157,Thalamus,65.71,115.28,Mus musculus
NEUR_1082,Amygdala,52.26,39.04,Danio rerio
NEUR_1960,Thalamus,85.08,70.02,Macaca mulatta
NEUR_1604,Cortex,68.45,103.31,Rattus norvegicus
NEUR_1348,Amygdala,8.82,95.62,Danio rerio
NEUR_1100,Striatum,138.59,118.45,Danio rerio
NEUR_3378,Thalamus,140.57,112.32,Macaca mulatta
NEUR_8904,Hippocampus,133.5,87.46,Rattus norvegicus
NEUR_3661,Hypothalamus,54.26,46.83,Rattus norvegicus
NEUR_8883,Hippocampus,14.5,65.51,Rattus norvegicus
NEUR_3464,Hippocampus,4.14,69.98,Rattus norvegicus
NEUR_4705,Hippocampus,85.2,110.62,Macaca mulatta
NEUR_9929,Striatum,125.6,59.37,Danio rerio
NEUR_1374,Striatum,19.69,28.92,Mus musculus
NEUR_7830,Cortex,26.33,10.15,Macaca mulatta
NEUR_3902,Hippocampus,124.0,38.61,Mus musculus
NEUR_7415,Hippocampus,1.05,119.89,Danio rerio
NEUR_9124,Thalamus,103.63,99.44,Rattus norvegicus
NEUR_5782,Cerebellum,88.89,117.87,Macaca mulatta
NEUR_1540,Hippocampus,143.58,67.48,Macaca mulatta
NEUR_9462,Cerebellum,114.62,33.63,Rattus norvegicus
NEUR_2187,Cerebellum,61.81,56.78,Danio rerio
NEUR_4469,Cerebellum,88.5,47.46,Mus musculus
NEUR_8973,Hypothalamus,22.45,89.99,Danio rerio
NEUR_2163,Amygdala,90.95,104.68,Mus musculus
NEUR_4204,Hippocampus,41.88,109.19,Mus musculus
NEUR_6458,Cortex,5.45,102.37,Danio rerio
NEUR_7273,Cerebellum,87.87,48.24,Danio rerio
NEUR_3191,Hypothalamus,45.57,60.12,Mus musculus
NEUR_7368,Amygdala,145.11,110.29,Macaca mulatta
NEUR_8867,Cortex,84.79,36.54,Macaca mulatta
NEUR_8576,Hippocampus,73.1,80.98,Mus musculus
NEUR_6238,Striatum,70.44,52.37,Mus musculus
NEUR_2036,Cortex,77.75,11.04,Rattus norvegicus
NEUR_4461,Hypothalamus,57.44,107.74,Mus musculus
NEUR_2164,Striatum,28.4,106.38,Mus musculus
NEUR_8612,Hypothalamus,49.38,26.14,Mus musculus
NEUR_4538,Striatum,31.4,53.59,Danio rerio
NEUR_6714,Hypothalamus,21.86,100.56,Macaca mulatta
NEUR_1677,Hypothalamus,113.32,108.78,Macaca mulatta
NEUR_1699,Cortex,38.27,17.99,Macaca mulatta
NEUR_8296,Striatum,53.44,106.86,Macaca mulatta
NEUR_2058,Cerebellum,62.37,102.33,Rattus norvegicus
NEUR_5197,Cortex,111.88,28.41,Macaca mulatta
NEUR_2245,Hypothalamus,143.92,114.9,Danio rerio
NEUR_3602,Cerebellum,90.38,74.38,Mus musculus
NEUR_6538,Hypothalamus,54.48,33.57,Macaca mulatta
NEUR_5746,Striatum,134.09,30.13,Macaca mulatta
NEUR_8842,Amygdala,64.91,18.3,Rattus norvegicus
NEUR_8219,Thalamus,10.8,14.62,Macaca mulatta
NEUR_2630,Hippocampus,59.33,61.27,Danio rerio
NEUR_3811,Amygdala,77.35,16.69,Mus musculus
NEUR_7778,Cerebellum,70.46,53.1,Macaca mulatta
NEUR_8293,Cortex,83.13,34.71,Macaca mulatta
NEUR_5475,Hypothalamus,109.39,33.36,Macaca mulatta
NEUR_4112,Cortex,5.33,101.52,Rattus norvegicus
NEUR_6646,Cerebellum,47.18,28.44,Macaca mulatta
NEUR_7465,Hypothalamus,103.57,58.29,Macaca mulatta
NEUR_7765,Cerebellum,133.24,103.8,Rattus norvegicus
NEUR_7409,Thalamus,17.92,112.53,Macaca mulatta
NEUR_4230,Hippocampus,115.36,46.65,Danio rerio
NEUR_6410,Amygdala,127.3,33.16,Mus musculus
NEUR_6525,Cortex,26.21,42.34,Mus musculus
NEUR_8994,Hypothalamus,30.98,117.36,Macaca mulatta
NEUR_2602,Cortex,62.96,115.45,Macaca mulatta
NEUR_2548,Hypothalamus,20.02,46.66,Danio rerio
NEUR_7932,Striatum,29.77,20.05,Macaca mulatta
