neuron_id,region,firing_rate_hz,spike_amplitude_mv,subject_species
NEUR_7183,Striatum,112.28,30.25,Macaca mulatta
NEUR_2487,Striatum,112.86,34.06,Rattus norvegicus
NEUR_6545,Hippocampus,26.42,83.43,Danio rerio
NEUR_4713,Thalamus,127.23,88.34,Danio rerio
NEUR_8572,Amygdala,37.09,44.56,Mus musculus
NEUR_8695,Striatum,69.22,94.89,Macaca mulatta
NEUR_2242,Hypothalamus,140.51,54.8,Rattus norvegicus
NEUR_7821,Thalamus,3.36,39.65,Mus musculus
NEUR_1361,Thalamus,119.03,79.2,Danio rerio
NEUR_5645,Striatum,90.8,41.42,Macaca mulatta
NEUR_3885,Striatum,111.67,41.97,Mus musculus
NEUR_9183,Thalamus,103.51,42.08,Danio rerio
NEUR_4571,Cerebellum,47.78,55.24,Mus musculus
NEUR_3240,Striatum,15.45,76.58,Danio rerio
NEUR_1790,Cerebellum,87.83,110.54,Rattus norvegicus
NEUR_8194,Thalamus,17.06,92.51,Mus musculus
NEUR_4282,Hippocampus,124.54,70.38,Rattus norvegicus
NEUR_1525,Thalamus,75.57,31.8,Mus musculus
NEUR_8539,Hypothalamus,47.9,36.23,Danio rerio
NEUR_8511,Hippocampus,106.51,45.8,Danio rerio
NEUR_9749,Thalamus,71.38,77.52,Danio rerio
NEUR_5145,Striatum,139.09,116.39,Macaca mulatta
NEUR_8496,Striatum,125.04,96.35,Danio rerio
NEUR_2408,Amygdala,110.61,113.93,Rattus norvegicus
NEUR_8126,Hypothalamus,71.66,10.61,Rattus norvegicus
NEUR_9958,Striatum,54.5,111.72,Mus musculus
NEUR_6078,Hypothalamus,21.13,79.11,Rattus norvegicus
NEUR_4053,Cortex,22.86,70.19,Macaca mulatta
NEUR_8244,Amygdala,95.72,106.89,Macaca mulatta
NEUR_6270,Hypothalamus,118.28,42.18,Danio rerio
NEUR_4023,Cerebellum,124.71,74.06,Rattus norvegicus
NEUR_2898,Hypothalamus,44.82,28.94,Mus musculus
NEUR_6005,Cortex,92.29,88.46,Danio rerio
NEUR_9648,Thalamus,73.31,71.57,Danio rerio
NEUR_9095,Hippocampus,134.0,97.63,Rattus norvegicus
NEUR_7086,Striatum,136.1,77.18,Macaca mulatta
NEUR_8323,Striatum,69.79,60.37,Danio rerio
NEUR_1838,Hippocampus,33.2,57.53,Danio rerio
NEUR_2133,Amygdala,29.49,64.3,Rattus norvegicus
NEUR_5022,Amygdala,137.64,46.33,Mus musculus
NEUR_7622,Amygdala,5.81,101.48,Danio rerio
NEUR_2558,Cerebellum,88.31,112.23,Macaca mulatta
NEUR_3539,Cortex,46.96,118.32,Mus musculus
NEUR_2621,Hypothalamus,49.46,104.92,Rattus norvegicus
NEUR_7017,Cerebellum,110.78,72.88,Macaca mulatta
NEUR_3649,Hypothalamus,75.55,46.68,Danio rerio
NEUR_5098,Hippocampus,48.03,114.62,Mus musculus
NEUR_2477,Thalamus,100.94,100.92,Danio rerio
NEUR_6824,Amygdala,54.71,11.4,Rattus norvegicus
NEUR_3379,Amygdala,0.37,77.93,Mus musculus
NEUR_3672,Thalamus,7.1,118.22,Danio rerio
NEUR_4425,Cortex,132.73,21.07,Danio rerio
NEUR_7408,Hypothalamus,84.16,79.14,Rattus norvegicus
NEUR_1277,Amygdala,115.6,62.22,Danio rerio
NEUR_4820,Cerebellum,115.47,28.76,Rattus norvegicus
NEUR_1304,Thalamus,138.02,69.19,Mus musculus
NEUR_7782,Cortex,107.02,17.86,Danio rerio
NEUR_7963,Amygdala,53.06,50.11,Macaca mulatta
NEUR_9615,Amygdala,126.9,11.73,Mus musculus
NEUR_1570,Cerebellum,12.52,17.64,Danio rerio
NEUR_6615,Striatum,46.55,19.57,Macaca mulatta
NEUR_8000,Hippocampus,100.71,105.84,Rattus norvegicus
NEUR_8019,Amygdala,124.3,47.48,Rattus norvegicus
NEUR_6162,Cerebellum,126.92,105.2,Rattus norvegicus
NEUR_1251,Thalamus,96.6,21.77,Macaca mulatta
NEUR_8218,Thalamus,146.99,50.44,Macaca mulatta
NEUR_2482,Thalamus,86.4,87.64,Rattus norvegicus
NEUR_1129,Cerebellum,16.94,71.93,Rattus norvegicus
NEUR_8095,Amygdala,43.88,67.66,Danio rerio
NEUR_2925,Hippocampus,104.82,97.24,Mus musculus
NEUR_5959,Amygdala,148.39,107.12,Macaca mulatta
NEUR_4447,Hippocampus,65.84,94.05,Macaca mulatta
NEUR_2917,Cortex,71.39,41.96,Rattus norvegicus
NEUR_4652,Amygdala,147.75,57.89,Danio rerio
NEUR_6117,Cerebellum,71.47,38.3,Danio rerio
NEUR_8601,Cortex,48.05,59.47,Mus musculus
NEUR_7199,Hypothalamus,28.91,88.4,Rattus norvegicus
NEUR_9680,Thalamus,10.85,106.1,Danio rerio
NEUR_2380,Cerebellum,89.56,101.06,Danio rerio
NEUR_9697,Hypothalamus,128.44,76.95,Macaca mulatta
NEUR_4789,Cortex,77.24,113.52,Macaca mulatta
NEUR_7126,Striatum,99.73,77.49,Mus musculus
NEUR_5274,Cerebellum,96.62,73.99,Macaca mulatta
NEUR_3234,Striatum,110.56,113.93,Danio rerio
NEUR_3018,Hypothalamus,137.49,80.37,Mus musculus
NEUR_5901,Thalamus,30.16,119.53,Mus musculus
NEUR_3339,Cortex,100.02,31.56,Macaca mulatta
NEUR_1854,Cortex,48.52,69.22,Macaca mulatta
NEUR_9378,Hippocampus,83.02,79.1,Mus musculus
NEUR_9446,Striatum,28.0,108.6,Danio rerio
NEUR_4017,Cortex,95.28,45.57,Mus musculus
NEUR_2944,Hippocampus,1.1,35.87,Danio rerio
NEUR_7909,Hippocampus,66.09,97.46,Macaca mulatta
NEUR_4872,Cortex,5.25,92.54,Danio rerio
NEUR_4773,Hippocampus,60.84,42.88,Macaca mulatta
NEUR_7648,Thalamus,22.37,10.79,Rattus norvegicus
NEUR_3471,Hippocampus,59.76,46.42,Macaca mulatta
NEUR_5178,Cortex,39.65,43.94,Macaca mulatta
NEUR_3279,Cerebellum,126.54,29.6,Macaca mulatta
NEUR_9208,Cerebellum,103.75,107.39,Danio rerio
NEUR_6627,Striatum,76.06,56.23,Macaca mulatta
NEUR_4306,Thalamus,129.72,29.88,Macaca mulatta
NEUR_5512,Striatum,86.23,118.42,Macaca mulatta
NEUR_2045,Thalamus,78.19,80.28,Danio rerio
NEUR_1717,Hypothalamus,58.54,58.4,Mus musculus
NEUR_1670,Cerebellum,54.88,105.07,Danio rerio
NEUR_6418,Amygdala,79.45,39.5,Macaca mulatta
NEUR_9478,Amygdala,82.95,84.9,Rattus norvegicus
NEUR_9475,Cerebellum,129.18,106.93,Rattus norvegicus
NEUR_7970,Thalamus,56.9,109.44,Danio rerio
NEUR_3288,Hypothalamus,7.92,71.11,Macaca mulatta
NEUR_8252,Hippocampus,78.42,40.3,Macaca mulatta
NEUR_7074,Cerebellum,100.32,14.15,Macaca mulatta
NEUR_7982,Cortex,71.13,109.21,Mus musculus
NEUR_5906,Hypothalamus,75.73,70.28,Rattus norvegicus
NEUR_1803,Amygdala,8.64,30.03,Mus musculus
NEUR_1342,Thalamus,139.74,55.73,Rattus norvegicus
NEUR_7246,Hypothalamus,138.2,86.02,Danio rerio
NEUR_3309,Amygdala,67.78,36.28,Danio rerio
NEUR_3615,Striatum,72.25,116.25,Danio rerio
NEUR_6236,Cerebellum,59.28,60.87,Danio rerio
NEUR_4961,Cerebellum,46.0,69.59,Mus musculus
NEUR_5842,Striatum,0.87,47.29,Rattus norvegicus
NEUR_2864,Cortex,147.8,28.01,Mus musculus
NEUR_6948,Cortex,19.41,49.02,Danio rerio
NEUR_7380,Amygdala,136.95,96.01,Danio rerio
NEUR_3943,Cortex,132.42,98.53,Rattus norvegicus
NEUR_1639,Hippocampus,64.76,81.62,Macaca mulatta
NEUR_7461,Cerebellum,95.86,14.95,Mus musculus
NEUR_1566,Cerebellum,87.7,22.47,Danio rerio
NEUR_8812,Hypothalamus,87.07,96.46,Rattus norvegicus
NEUR_2403,Cortex,108.06,113.69,Mus musculus
NEUR_5186,Hypothalamus,35.39,88.16,Mus musculus
NEUR_9474,Amygdala,71.16,48.83,Rattus norvegicus
NEUR_5597,Thalamus,14.78,118.15,Macaca mulatta
NEUR_2172,Striatum,93.24,52.07,Rattus norvegicus
NEUR_9963,Cortex,77.99,117.22,Rattus norvegicus
NEUR_5785,Hypothalamus,82.05,34.65,Rattus norvegicus
NEUR_2938,Thalamus,81.22,105.73,Mus musculus
NEUR_6576,Thalamus,56.55,43.25,Mus musculus
NEUR_4827,Thalamus,36.81,104.55,Danio rerio
NEUR_9773,Cerebellum,104.74,80.57,Rattus norvegicus
NEUR_7428,Hippocampus,5.83,83.55,Mus musculus
NEUR_3222,Striatum,137.2,118.48,Danio rerio
NEUR_4486,Cortex,67.6,11.3,Rattus norvegicus
NEUR_5245,Thalamus,70.06,66.41,Mus musculus
NEUR_2965,Cortex,127.01,78.69,Danio rerio
NEUR_2894,Cortex,26.09,62.37,Mus musculus
NEUR_4447,Amygdala,24.68,88.3,Mus musculus
NEUR_5635,Thalamus,84.56,92.94,Macaca mulatta
NEUR_2775,Cortex,19.47,89.51,Mus musculus
NEUR_2210,Amygdala,9.2,25.53,Mus musculus
NEUR_7189,Cortex,37.67,41.84,Macaca mulatta
NEUR_1100,Cerebellum,74.66,56.14,Danio rerio
NEUR_7507,Hypothalamus,131.13,78.18,Rattus norvegicus
NEUR_6872,Cortex,90.88,87.34,Danio rerio
NEUR_4379,Hypothalamus,16.13,25.56,Danio rerio
NEUR_3012,Thalamus,67.78,74.97,Mus musculus
NEUR_2841,Hypothalamus,108.22,88.02,Mus musculus
NEUR_3496,Hypothalamus,121.53,63.45,Mus musculus
NEUR_7969,Thalamus,69.34,63.56,Danio rerio
NEUR_7851,Striatum,47.28,28.45,Mus musculus
NEUR_5686,Hypothalamus,17.53,111.5,Rattus norvegicus
NEUR_3281,Thalamus,92.77,45.76,Mus musculus
NEUR_2765,Hippocampus,142.26,65.96,Mus musculus
NEUR_7680,Thalamus,26.38,13.4,Mus musculus
