neuron_id,region,firing_rate_hz,spike_amplitude_mv,subject_species
NEUR_4895,Hypothalamus,9.03,117.23,Macaca mulatta
NEUR_7133,Amygdala,17.68,111.93,Macaca mulatta
NEUR_1133,Amygdala,81.38,39.73,Macaca mulatta
NEUR_8309,Striatum,64.22,104.78,Rattus norvegicus
NEUR_4347,Striatum,85.04,77.03,Mus musculus
NEUR_7536,Cortex,136.34,22.77,Macaca mulatta
NEUR_5254,Striatum,101.48,35.23,Danio rerio
NEUR_3353,Cerebellum,34.89,44.67,Danio rerio
NEUR_7940,Hypothalamus,35.16,25.85,Macaca mulatta
NEUR_9177,Hypothalamus,133.99,109.39,Macaca mulatta
NEUR_5288,Cortex,45.75,11.77,Mus musculus
NEUR_1391,Striatum,110.38,109.66,Danio rerio
NEUR_5773,Amygdala,48.74,25.33,Rattus norvegicus
NEUR_5583,Striatum,70.46,39.91,Macaca mulatta
NEUR_7203,Hypothalamus,32.49,103.69,Rattus norvegicus
NEUR_4164,Striatum,148.34,108.34,Danio rerio
NEUR_5690,Striatum,92.8,51.19,Mus musculus
NEUR_2639,Cortex,12.83,92.96,Rattus norvegicus
NEUR_4571,Hippocampus,15.98,91.93,Mus musculus
NEUR_7864,Hypothalamus,124.37,31.13,Mus musculus
NEUR_6286,Cortex,23.78,115.04,Mus musculus
NEUR_2616,Hippocampus,27.11,96.55,Macaca mulatta
NEUR_3876,Striatum,102.1,94.64,Mus musculus
NEUR_5621,Amygdala,51.75,71.99,Macaca mulatta
NEUR_5563,Cortex,2.13,20.73,Rattus norvegicus
NEUR_5023,Amygdala,65.08,115.44,Macaca mulatta
NEUR_7960,Cerebellum,44.39,74.38,Mus musculus
NEUR_3613,Cerebellum,133.88,64.18,Rattus norvegicus
NEUR_7753,Hippocampus,70.41,99.96,Mus musculus
NEUR_1105,Cortex,133.51,89.48,Danio rerio
NEUR_9091,Cortex,43.48,105.68,Macaca mulatta
NEUR_5231,Thalamus,22.19,70.17,Danio rerio
NEUR_4551,Striatum,28.72,95.88,Mus musculus
NEUR_9604,Thalamus,112.11,55.99,Macaca mulatta
NEUR_3602,Hippocampus,138.56,28.57,Rattus norvegicus
NEUR_8321,Cortex,5.37,67.59,Macaca mulatta
NEUR_3156,Cerebellum,76.3,18.03,Macaca mulatta
NEUR_9513,Thalamus,99.74,84.12,Rattus norvegicus
NEUR_5459,Hippocampus,100.2,38.57,Danio rerio
NEUR_9333,Cerebellum,140.63,72.54,Danio rerio
NEUR_3763,Amygdala,138.11,86.79,Mus musculus
