neuron_id,region,firing_rate_hz,spike_amplitude_mv,subject_species
NEUR_2908,Amygdala,127.14,110.33,Mus musculus
NEUR_2670,Hypothalamus,41.83,84.6,Macaca mulatta
NEUR_8835,Cerebellum,3.91,86.96,Mus musculus
NEUR_5555,Cerebellum,125.95,35.35,Macaca mulatta
NEUR_5332,Striatum,123.5,87.82,Danio rerio
NEUR_4962,Cerebellum,80.77,36.02,Danio rerio
NEUR_3209,Cortex,100.12,10.65,Rattus norvegicus
NEUR_7205,Thalamus,95.61,117.22,Rattus norvegicus
NEUR_6906,Amygdala,53.53,25.16,Macaca mulatta
NEUR_4872,Amygdala,146.3,52.08,Mus musculus
NEUR_9489,Striatum,36.58,73.76,Macaca mulatta
NEUR_6208,Cortex,104.66,36.11,Mus musculus
NEUR_3751,Thalamus,127.5,95.43,Mus musculus
NEUR_8555,Cortex,91.09,108.43,Rattus norvegicus
NEUR_3426,Hypothalamus,105.64,36.7,Danio rerio
NEUR_4713,Hippocampus,129.09,66.45,Macaca mulatta
NEUR_8222,Hippocampus,72.2,38.43,Danio rerio
NEUR_7414,Hypothalamus,142.23,52.28,Danio rerio
NEUR_7716,Thalamus,29.04,33.68,Rattus norvegicus
NEUR_4586,Amygdala,95.77,43.89,Danio rerio
NEUR_6786,Cortex,110.47,107.28,Rattus norvegicus
NEUR_4056,Hippocampus,21.3,19.37,Danio rerio
NEUR_7055,Cerebellum,120.63,88.32,Danio rerio
NEUR_3149,Striatum,60.65,38.1,Rattus norvegicus
NEUR_9142,Cerebellum,42.86,36.29,Rattus norvegicus
NEUR_6876,Hypothalamus,81.87,40.44,Danio rerio
NEUR_3975,Striatum,59.45,116.57,Mus musculus
NEUR_7317,Amygdala,98.37,117.7,Mus musculus
NEUR_7257,Hypothalamus,121.64,86.31,Danio rerio
NEUR_5631,Amygdala,61.54,29.16,Rattus norvegicus
NEUR_3107,Cerebellum,88.7,31.25,Mus musculus
NEUR_4615,Thalamus,135.0,81.4,Danio rerio
NEUR_3242,Amygdala,118.56,100.7,Rattus norvegicus
NEUR_9016,Thalamus,52.65,18.66,Rattus norvegicus
NEUR_1206,Cortex,81.55,89.82,Macaca mulatta
NEUR_4442,Hypothalamus,98.41,55.27,Mus musculus
NEUR_5306,Hippocampus,109.53,110.92,Rattus norvegicus
NEUR_2260,Amygdala,78.07,79.85,Macaca mulatta
NEUR_4182,Hypothalamus,108.14,86.21,Macaca mulatta
NEUR_4050,Thalamus,18.79,115.83,Macaca mulatta
NEUR_7777,Amygdala,44.38,80.89,Mus musculus
NEUR_7706,Thalamus,98.72,102.21,Danio rerio
NEUR_7599,Thalamus,43.93,32.42,Macaca mulatta
NEUR_4383,Hypothalamus,122.94,105.65,Macaca mulatta
NEUR_9071,Striatum,115.37,52.96,Danio rerio
NEUR_6826,Thalamus,39.78,42.06,Macaca mulatta
NEUR_7131,Hypothalamus,96.77,118.89,Rattus norvegicus
NEUR_1558,Cerebellum,54.18,65.56,Danio rerio
NEUR_7495,Hypothalamus,14.7,79.19,Danio rerio
NEUR_8216,Thalamus,83.62,71.57,Macaca mulatta
NEUR_9566,Thalamus,53.35,113.16,Mus musculus
NEUR_3969,Striatum,33.19,71.65,Rattus norvegicus
NEUR_6234,Cortex,5.89,27.61,Mus musculus
NEUR_5970,Amygdala,140.4,49.71,Danio rerio
NEUR_6562,Cortex,21.37,80.24,Macaca mulatta
NEUR_7302,Cerebellum,100.81,77.93,Mus musculus
NEUR_2964,Hypothalamus,90.23,68.85,Rattus norvegicus
NEUR_1794,Thalamus,118.84,104.68,Rattus norvegicus
NEUR_5366,Striatum,74.43,26.06,Danio rerio
NEUR_7276,Amygdala,95.78,18.84,Macaca mulatta
NEUR_4927,Amygdala,56.05,43.54,Rattus norvegicus
NEUR_3422,Hypothalamus,95.01,92.32,Danio rerio
NEUR_7650,Hippocampus,76.47,90.55,Macaca mulatta
NEUR_1227,Thalamus,89.02,116.46,Danio rerio
NEUR_2859,Amygdala,21.96,88.62,Rattus norvegicus
NEUR_7858,Thalamus,94.41,104.32,Danio rerio
NEUR_7713,Striatum,104.57,23.12,Macaca mulatta
NEUR_1481,Cortex,13.7,26.17,Rattus norvegicus
