neuron_id,region,firing_rate_hz,spike_amplitude_mv,subject_species
NEUR_9162,Striatum,52.37,34.65,Macaca mulatta
NEUR_4684,Thalamus,145.3,58.65,Danio rerio
NEUR_5342,Cerebellum,91.01,49.67,Danio rerio
NEUR_5480,Cerebellum,74.48,29.34,Mus musculus
NEUR_5954,Cerebellum,53.78,38.24,Mus musculus
NEUR_1765,Hippocampus,4.32,68.72,Mus musculus
NEUR_6293,Cortex,119.37,50.84,Rattus norvegicus
NEUR_3260,Cerebellum,76.27,41.54,Danio rerio
NEUR_8125,Amygdala,29.52,48.64,Rattus norvegicus
NEUR_9119,Hypothalamus,145.94,75.34,Mus musculus
NEUR_2884,Hypothalamus,23.47,74.13,Danio rerio
NEUR_5501,Hippocampus,86.04,68.86,Danio rerio
NEUR_7985,Thalamus,89.1,103.5,Mus musculus
NEUR_2481,Striatum,89.52,112.95,Danio rerio
NEUR_8765,Hypothalamus,22.1,74.07,Danio rerio
NEUR_3706,Cerebellum,56.07,90.36,Danio rerio
NEUR_5347,Cerebellum,61.07,114.72,Mus musculus
NEUR_9903,Hypothalamus,130.44,116.16,Danio rerio
NEUR_9734,Hypothalamus,129.9,10.12,Mus musculus
NEUR_8730,Amygdala,110.08,93.0,Rattus norvegicus
NEUR_7078,Amygdala,84.87,48.31,Macaca mulatta
NEUR_9097,Thalamus,119.98,119.14,Danio rerio
NEUR_9070,Cortex,3.39,11.52,Danio rerio
NEUR_2857,Cerebellum,64.23,91.12,Rattus norvegicus
NEUR_4452,Hypothalamus,53.53,66.87,Mus musculus
NEUR_7701,Cerebellum,83.38,28.49,Danio rerio
NEUR_4325,Striatum,6.89,82.15,Rattus norvegicus
NEUR_2493,Striatum,77.59,75.25,Rattus norvegicus
NEUR_3482,Cerebellum,112.71,59.54,Mus musculus
NEUR_3066,Hippocampus,144.23,120.0,Rattus norvegicus
NEUR_5230,Thalamus,48.11,52.77,Mus musculus
NEUR_7387,Hippocampus,50.64,44.96,Macaca mulatta
NEUR_3871,Hippocampus,76.46,104.22,Mus musculus
NEUR_8480,Hypothalamus,14.07,33.49,Mus musculus
NEUR_3369,Cerebellum,68.69,15.13,Mus musculus
NEUR_8864,Hippocampus,105.87,40.33,Rattus norvegicus
NEUR_5046,Cortex,73.46,62.97,Rattus norvegicus
NEUR_1409,Hypothalamus,0.43,92.82,Mus musculus
NEUR_1407,Cortex,141.66,58.35,Macaca mulatta
NEUR_3579,Striatum,120.46,50.84,Mus musculus
NEUR_8880,Thalamus,59.99,88.79,Mus musculus
NEUR_8411,Hypothalamus,125.38,51.78,Macaca mulatta
NEUR_8902,Cortex,33.35,116.35,Macaca mulatta
NEUR_2473,Cortex,110.06,16.13,Danio rerio
NEUR_5407,Thalamus,15.47,87.16,Macaca mulatta
NEUR_6744,Thalamus,27.36,85.9,Mus musculus
NEUR_7297,Cortex,20.17,102.58,Rattus norvegicus
NEUR_7603,Cortex,0.14,71.95,Danio rerio
NEUR_2978,Hippocampus,127.76,32.59,Macaca mulatta
NEUR_2530,Cerebellum,100.4,52.38,Mus musculus
NEUR_9901,Cerebellum,124.59,54.71,Mus musculus
NEUR_2830,Cortex,43.06,67.29,Mus musculus
NEUR_7255,Hippocampus,147.77,92.88,Macaca mulatta
NEUR_3641,Striatum,128.2,18.25,Danio rerio
NEUR_4674,Cerebellum,74.46,62.23,Rattus norvegicus
NEUR_8954,Hypothalamus,90.56,98.14,Danio rerio
NEUR_6222,Hippocampus,40.77,41.8,Rattus norvegicus
NEUR_6419,Cortex,42.56,95.01,Danio rerio
NEUR_8641,Cerebellum,64.85,71.19,Macaca mulatta
NEUR_5554,Striatum,137.89,103.1,Danio rerio
NEUR_7352,Hippocampus,101.55,34.62,Rattus norvegicus
NEUR_2984,Cerebellum,104.37,88.95,Rattus norvegicus
NEUR_2939,Cerebellum,130.85,30.96,Macaca mulatta
NEUR_2086,Hippocampus,16.82,26.59,Mus musculus
NEUR_8556,Cerebellum,135.1,46.3,Rattus norvegicus
NEUR_5508,Amygdala,111.29,52.66,Macaca mulatta
NEUR_4706,Cerebellum,104.34,18.7,Macaca mulatta
NEUR_3379,Thalamus,14.56,115.96,Danio rerio
NEUR_1424,Cortex,46.6,27.5,Danio rerio
NEUR_1348,Amygdala,132.84,116.82,Rattus norvegicus
NEUR_4088,Hippocampus,17.25,95.6,Macaca mulatta
NEUR_8586,Amygdala,18.65,46.99,Danio rerio
NEUR_6175,Hippocampus,65.47,112.32,Danio rerio
NEUR_4866,Thalamus,3.38,47.57,Mus musculus
NEUR_2604,Striatum,11.35,108.56,Macaca mulatta
