neuron_id,region,firing_rate_hz,spike_amplitude_mv,subject_species
NEUR_9827,Hypothalamus,29.35,105.72,Macaca mulatta
NEUR_7081,Cerebellum,97.87,57.79,Rattus norvegicus
NEUR_7619,Cortex,34.66,73.19,Macaca mulatta
NEUR_1762,Amygdala,138.58,21.25,Macaca mulatta
NEUR_7813,Cortex,133.83,89.01,Danio rerio
NEUR_2381,Amygdala,100.79,108.7,Rattus norvegicus
NEUR_9442,Cerebellum,101.12,58.21,Danio rerio
NEUR_1345,Hypothalamus,22.25,31.12,Macaca mulatta
NEUR_5785,Cortex,93.32,86.52,Macaca mulatta
NEUR_2175,Hypothalamus,78.6,87.72,Danio rerio
NEUR_4868,Hippocampus,25.24,30.7,Macaca mulatta
NEUR_3245,Cortex,58.41,69.41,Rattus norvegicus
NEUR_2115,Amygdala,125.41,81.47,Danio rerio
NEUR_9156,Hypothalamus,75.17,66.06,Mus musculus
NEUR_7682,Striatum,21.53,29.12,Danio rerio
NEUR_8623,Thalamus,92.73,96.89,Macaca mulatta
NEUR_8143,Cortex,144.65,84.04,Mus musculus
NEUR_9643,Cortex,140.72,81.02,Mus musculus
NEUR_7212,Cortex,130.02,50.71,Mus musculus
NEUR_5196,Cortex,101.2,71.6,Danio rerio
NEUR_5042,Cerebellum,89.27,112.9,Danio rerio
NEUR_6611,Amygdala,10.68,112.72,Macaca mulatta
NEUR_2969,Hypothalamus,96.43,27.33,Danio rerio
NEUR_4704,Hypothalamus,145.29,47.35,Macaca mulatta
NEUR_4895,Striatum,70.74,26.08,Macaca mulatta
NEUR_6590,Cerebellum,56.57,35.81,Danio rerio
NEUR_5394,Hippocampus,147.64,114.75,Danio rerio
NEUR_9718,Thalamus,134.18,104.19,Mus musculus
NEUR_4293,Thalamus,11.55,91.65,Macaca mulatta
NEUR_2748,Cortex,149.47,63.45,Macaca mulatta
NEUR_3906,Striatum,138.4,80.79,Rattus norvegicus
NEUR_9838,Cortex,147.54,98.75,Rattus norvegicus
NEUR_5678,Hypothalamus,72.5,117.53,Rattus norvegicus
NEUR_6874,Hypothalamus,64.84,81.89,Macaca mulatta
NEUR_5230,Cerebellum,42.82,53.32,Rattus norvegicus
NEUR_3181,Striatum,141.55,20.53,Mus musculus
NEUR_2990,Cortex,13.38,83.01,Danio rerio
NEUR_4333,Hypothalamus,55.81,90.89,Rattus norvegicus
NEUR_8912,Amygdala,45.35,68.76,Danio rerio
NEUR_7812,Striatum,100.46,26.65,Macaca mulatta
NEUR_8259,Hypothalamus,10.52,116.6,Mus musculus
NEUR_9655,Cerebellum,33.45,119.17,Macaca mulatta
NEUR_9913,Cerebellum,88.04,83.13,Mus musculus
NEUR_6496,Cerebellum,43.66,29.1,Macaca mulatta
NEUR_9717,Hypothalamus,142.82,106.55,Mus musculus
NEUR_4629,Hippocampus,24.77,35.75,Macaca mulatta
NEUR_2272,Striatum,76.33,23.13,Rattus norvegicus
NEUR_5992,Cortex,31.65,45.88,Mus musculus
NEUR_1417,Hippocampus,70.91,85.89,Danio rerio
NEUR_2744,Hippocampus,49.38,76.25,Rattus norvegicus
NEUR_4369,Thalamus,144.56,104.9,Rattus norvegicus
NEUR_7970,Cerebellum,139.19,26.03,Rattus norvegicus
NEUR_7703,Thalamus,25.14,38.53,Danio rerio
NEUR_1260,Hippocampus,24.44,53.44,Macaca mulatta
NEUR_4624,Thalamus,140.81,30.3,Macaca mulatta
NEUR_6923,Striatum,71.31,66.95,Mus musculus
NEUR_2083,Thalamus,117.18,55.82,Rattus norvegicus
NEUR_8917,Cortex,104.87,99.0,Rattus norvegicus
NEUR_2377,Striatum,35.77,57.82,Rattus norvegicus
NEUR_7104,Cerebellum,57.63,21.89,Macaca mulatta
NEUR_1300,Hippocampus,119.67,53.47,Danio rerio
NEUR_9848,Hypothalamus,33.61,17.33,Macaca mulatta
NEUR_2805,Hypothalamus,62.85,113.63,Danio rerio
NEUR_4375,Amygdala,15.56,66.13,Danio rerio
NEUR_4578,Thalamus,71.27,16.55,Mus musculus
NEUR_4659,Striatum,61.53,89.87,Mus musculus
NEUR_1340,Cortex,1.77,51.54,Macaca mulatta
NEUR_1351,Cerebellum,108.78,91.2,Rattus norvegicus
NEUR_4151,Thalamus,50.17,42.19,Mus musculus
NEUR_5101,Hypothalamus,84.79,56.13,Mus musculus
NEUR_9998,Amygdala,105.65,102.65,Macaca mulatta
NEUR_5555,Cortex,120.19,51.73,Danio rerio
NEUR_8453,Amygdala,108.58,108.8,Danio rerio
NEUR_6895,Hippocampus,28.09,81.2,Mus musculus
NEUR_8426,Cerebellum,31.92,79.63,Mus musculus
NEUR_3099,Cortex,145.18,27.91,Macaca mulatta
NEUR_7635,Amygdala,46.31,59.37,Mus musculus
NEUR_7233,Cerebellum,128.77,78.66,Macaca mulatta
NEUR_2810,Hypothalamus,5.45,65.87,Rattus norvegicus
NEUR_7472,Amygdala,86.92,83.2,Danio rerio
NEUR_4102,Amygdala,33.72,37.54,Mus musculus
NEUR_5216,Hypothalamus,75.75,71.73,Mus musculus
NEUR_2834,Hypothalamus,60.46,103.59,Macaca mulatta
NEUR_1646,Thalamus,98.25,53.69,Rattus norvegicus
NEUR_1574,Striatum,143.73,46.79,Rattus norvegicus
NEUR_6001,Amygdala,10.84,116.55,Rattus norvegicus
NEUR_3079,Amygdala,65.44,17.62,Mus musculus
NEUR_9983,Cerebellum,111.77,91.5,Danio rerio
NEUR_6587,Cortex,67.15,101.18,Mus musculus
NEUR_4214,Cerebellum,113.27,101.31,Rattus norvegicus
NEUR_1873,Hippocampus,5.5,14.76,Rattus norvegicus
NEUR_9032,Hypothalamus,106.55,40.07,Danio rerio
NEUR_6347,Hippocampus,110.22,11.19,Macaca mulatta
NEUR_4370,Striatum,100.93,60.34,Mus musculus
NEUR_6131,Hypothalamus,73.96,12.1,Danio rerio
NEUR_9088,Cortex,9.37,85.23,Mus musculus
NEUR_1549,Amygdala,114.54,51.56,Mus musculus
NEUR_6681,Thalamus,21.56,77.86,Danio rerio
NEUR_5482,Amygdala,63.74,107.45,Macaca mulatta
NEUR_2732,Hippocampus,62.45,22.18,Mus musculus
NEUR_8188,Hypothalamus,90.45,70.16,Rattus norvegicus
NEUR_3294,Striatum,143.51,81.87,Danio rerio
NEUR_7634,Hypothalamus,56.52,103.08,Rattus norvegicus
NEUR_7917,Cortex,129.58,55.33,Mus musculus
NEUR_5482,Cerebellum,91.2,85.15,Rattus norvegicus
NEUR_8193,Cortex,19.35,78.87,Danio rerio
NEUR_4136,Amygdala,0.99,29.72,Macaca mulatta
NEUR_5417,Cerebellum,33.68,58.13,Rattus norvegicus
NEUR_9169,Hippocampus,40.86,115.53,Mus musculus
NEUR_1132,Hippocampus,70.68,35.69,Danio rerio
NEUR_5000,Cerebellum,89.35,26.11,Macaca mulatta
NEUR_1749,Hypothalamus,31.19,84.12,Macaca mulatta
NEUR_1977,Striatum,19.34,104.24,Macaca mulatta
NEUR_5382,Cerebellum,88.4,58.23,Rattus norvegicus
NEUR_6714,Cerebellum,122.35,110.04,Mus musculus
NEUR_5937,Hippocampus,68.31,30.23,Mus musculus
NEUR_1287,Cerebellum,11.88,47.95,Danio rerio
NEUR_6263,Hypothalamus,144.18,39.59,Danio rerio
NEUR_8274,Thalamus,51.12,112.02,Macaca mulatta
NEUR_8042,Cerebellum,118.49,19.37,Macaca mulatta
NEUR_3242,Amygdala,42.12,26.34,Rattus norvegicus
NEUR_1853,Hippocampus,146.37,56.98,Rattus norvegicus
NEUR_4770,Striatum,62.34,41.6,Danio rerio
NEUR_9029,Cerebellum,23.72,94.36,Danio rerio
NEUR_3721,Thalamus,118.5,92.41,Macaca mulatta
NEUR_9260,Hypothalamus,20.06,113.05,Macaca mulatta
NEUR_5383,Thalamus,133.86,66.71,Macaca mulatta
