neuron_id,region,firing_rate_hz,spike_amplitude_mv,subject_species
NEUR_6948,Hippocampus,52.71,33.35,Macaca mulatta
NEUR_1322,Hippocampus,15.48,16.6,Rattus norvegicus
NEUR_7406,Hypothalamus,78.01,85.64,Macaca mulatta
NEUR_2702,Hypothalamus,7.69,10.99,Rattus norvegicus
NEUR_8226,Hippocampus,53.65,10.81,Macaca mulatta
NEUR_2920,Hypothalamus,5.36,16.5,Macaca mulatta
NEUR_2788,Thalamus,146.8,59.6,Mus musculus
NEUR_6244,Cerebellum,137.48,84.24,Macaca mulatta
NEUR_9388,Cerebellum,80.42,84.28,Rattus norvegicus
NEUR_9642,Striatum,149.66,107.0,Danio rerio
NEUR_4013,Thalamus,4.1,30.21,Mus musculus
NEUR_2918,Cortex,25.54,110.71,Mus musculus
NEUR_2287,Amygdala,101.81,27.18,Danio rerio
NEUR_2927,Hippocampus,128.57,10.06,Rattus norvegicus
NEUR_3983,Hypothalamus,129.45,82.58,Mus musculus
NEUR_8058,Cortex,56.48,28.38,Danio rerio
NEUR_1113,Cortex,123.57,78.29,Rattus norvegicus
NEUR_9023,Hypothalamus,129.89,31.94,Danio rerio
NEUR_3248,Cortex,19.87,111.09,Danio rerio
NEUR_2160,Striatum,27.52,82.12,Macaca mulatta
NEUR_4198,Cerebellum,126.42,13.05,Rattus norvegicus
NEUR_1045,Amygdala,37.21,79.71,Mus musculus
NEUR_6893,Cortex,78.68,100.84,Mus musculus
NEUR_4377,Cerebellum,77.91,20.27,Macaca mulatta
NEUR_5587,Thalamus,80.26,88.9,Rattus norvegicus
NEUR_8654,Striatum,131.49,117.84,Danio rerio
NEUR_9451,Amygdala,112.99,77.94,Mus musculus
NEUR_2090,Striatum,22.76,39.6,Rattus norvegicus
NEUR_5656,Cortex,125.45,86.5,Macaca mulatta
NEUR_2342,Cerebellum,144.88,117.54,Danio rerio
NEUR_5908,Cortex,39.14,91.4,Danio rerio
NEUR_8295,Cortex,39.34,76.02,Danio rerio
NEUR_9180,Hypothalamus,130.04,27.82,Rattus norvegicus
NEUR_1795,Hypothalamus,20.29,52.98,Macaca mulatta
NEUR_8424,Striatum,30.18,117.37,Danio rerio
NEUR_8472,Hypothalamus,15.52,106.42,Danio rerio
NEUR_4222,Thalamus,11.93,87.0,Macaca mulatta
NEUR_1961,Striatum,74.98,26.46,Mus musculus
NEUR_6686,Amygdala,131.47,73.44,Macaca mulatta
NEUR_1370,Striatum,1.02,89.51,Macaca mulatta
NEUR_8246,Hypothalamus,103.82,35.56,Danio rerio
NEUR_9392,Cortex,83.59,119.48,Macaca mulatta
NEUR_8496,Cerebellum,130.17,58.63,Mus musculus
NEUR_9764,Hippocampus,82.14,104.81,Rattus norvegicus
NEUR_3051,Cortex,130.23,10.96,Danio rerio
NEUR_3335,Thalamus,100.63,48.47,Mus musculus
NEUR_7763,Cortex,115.91,114.99,Mus musculus
NEUR_9947,Hippocampus,121.21,41.38,Danio rerio
NEUR_7452,Amygdala,89.1,114.68,Mus musculus
NEUR_5743,Cortex,21.76,68.48,Macaca mulatta
NEUR_1548,Hypothalamus,37.41,16.11,Danio rerio
NEUR_1309,Amygdala,97.9,46.58,Macaca mulatta
NEUR_9890,Striatum,18.39,97.67,Mus musculus
NEUR_8684,Amygdala,149.23,108.26,Macaca mulatta
NEUR_1914,Hippocampus,135.72,85.31,Danio rerio
NEUR_8102,Striatum,73.39,92.28,Mus musculus
NEUR_6926,Thalamus,107.31,84.17,Macaca mulatta
NEUR_5516,Striatum,86.11,110.12,Macaca mulatta
NEUR_2313,Striatum,111.91,34.99,Mus musculus
NEUR_9768,Cerebellum,129.86,59.66,Danio rerio
NEUR_9659,Amygdala,130.65,25.87,Macaca mulatta
NEUR_4829,Striatum,6.97,77.19,Rattus norvegicus
NEUR_9300,Hippocampus,67.97,42.22,Rattus norvegicus
NEUR_6209,Cortex,31.56,22.6,Macaca mulatta
NEUR_6068,Thalamus,48.24,97.13,Danio rerio
NEUR_2506,Hypothalamus,66.23,33.56,Mus musculus
NEUR_8274,Thalamus,78.79,31.78,Mus musculus
NEUR_3767,Hippocampus,109.65,101.74,Mus musculus
NEUR_3044,Amygdala,61.02,51.8,Mus musculus
NEUR_3025,Cerebellum,146.15,28.19,Danio rerio
NEUR_5079,Hippocampus,125.59,31.74,Mus musculus
NEUR_2102,Hippocampus,44.23,27.29,Mus musculus
NEUR_1934,Cortex,63.86,10.48,Macaca mulatta
NEUR_6782,Cortex,19.04,67.95,Mus musculus
NEUR_7612,Amygdala,25.95,14.41,Mus musculus
NEUR_4453,Cortex,25.75,54.07,Mus musculus
NEUR_1916,Hippocampus,9.07,41.77,Mus musculus
NEUR_8635,Striatum,146.56,104.95,Mus musculus
NEUR_9290,Cortex,37.73,86.28,Rattus norvegicus
NEUR_3164,Striatum,139.92,25.54,Rattus norvegicus
NEUR_3118,Hypothalamus,28.62,36.01,Rattus norvegicus
NEUR_2645,Hypothalamus,73.05,106.6,Danio rerio
NEUR_9430,Hypothalamus,102.65,26.52,Danio rerio
NEUR_1082,Hippocampus,112.26,92.55,Macaca mulatta
NEUR_5749,Cortex,112.17,95.66,Macaca mulatta
NEUR_4200,Thalamus,129.04,67.21,Rattus norvegicus
NEUR_6328,Hippocampus,78.38,16.07,Mus musculus
NEUR_1345,Hippocampus,116.64,48.9,Danio rerio
NEUR_8578,Cortex,19.84,79.73,Rattus norvegicus
NEUR_6474,Hippocampus,74.7,75.57,Mus musculus
NEUR_3117,Striatum,47.98,82.64,Danio rerio
NEUR_3956,Amygdala,59.96,38.15,Macaca mulatta
NEUR_1145,Cerebellum,90.83,30.69,Rattus norvegicus
NEUR_8566,Cortex,93.27,25.19,Mus musculus
NEUR_6511,Striatum,61.47,73.61,Rattus norvegicus
NEUR_3285,Hippocampus,4.94,17.97,Macaca mulatta
NEUR_9996,Cerebellum,101.42,87.77,Rattus norvegicus
NEUR_1851,Cerebellum,120.17,103.81,Macaca mulatta
NEUR_6082,Hypothalamus,144.4,12.27,Rattus norvegicus
NEUR_1578,Hippocampus,34.07,92.84,Mus musculus
NEUR_3040,Cerebellum,9.08,107.5,Danio rerio
NEUR_6023,Thalamus,97.05,75.82,Danio rerio
NEUR_7766,Striatum,42.73,78.03,Macaca mulatta
NEUR_9236,Hippocampus,100.09,79.56,Rattus norvegicus
NEUR_8152,Cerebellum,90.84,68.2,Mus musculus
NEUR_7060,Hippocampus,73.0,107.13,Mus musculus
NEUR_8242,Cortex,100.98,64.6,Mus musculus
NEUR_1314,Hypothalamus,127.06,69.2,Macaca mulatta
NEUR_5554,Cortex,31.4,55.66,Macaca mulatta
NEUR_6192,Striatum,148.19,81.3,Danio rerio
NEUR_6254,Cortex,109.71,18.12,Rattus norvegicus
NEUR_6503,Thalamus,37.59,54.78,Danio rerio
NEUR_6556,Hippocampus,16.05,32.2,Rattus norvegicus
NEUR_6455,Thalamus,82.31,48.71,Macaca mulatta
NEUR_3753,Cerebellum,65.68,35.27,Rattus norvegicus
NEUR_8003,Cortex,1.95,68.07,Danio rerio
NEUR_3350,Hypothalamus,113.91,99.95,Mus musculus
NEUR_5270,Striatum,115.32,108.14,Mus musculus
NEUR_3250,Striatum,128.72,35.24,Rattus norvegicus
NEUR_2842,Hippocampus,79.11,62.43,Mus musculus
NEUR_8417,Cerebellum,133.45,116.52,Mus musculus
NEUR_9244,Hippocampus,116.11,17.19,Danio rerio
NEUR_7573,Cortex,122.13,83.99,Mus musculus
NEUR_9216,Hypothalamus,42.97,57.79,Rattus norvegicus
NEUR_6763,Cortex,72.6,108.88,Danio rerio
NEUR_5292,Hypothalamus,82.83,12.46,Rattus norvegicus
NEUR_5435,Cerebellum,10.61,20.06,Macaca mulatta
NEUR_4958,Hippocampus,45.89,109.46,Rattus norvegicus
NEUR_5656,Striatum,104.91,64.34,Macaca mulatta
NEUR_1694,Thalamus,103.13,24.72,Mus musculus
NEUR_9648,Hypothalamus,122.68,27.55,Mus musculus
NEUR_3447,Striatum,19.24,35.82,Mus musculus
NEUR_2770,Amygdala,3.63,44.71,Danio rerio
NEUR_2332,Thalamus,60.63,17.08,Mus musculus
NEUR_7967,Hippocampus,108.81,39.47,Macaca mulatta
NEUR_1523,Amygdala,78.53,33.76,Mus musculus
NEUR_5496,Cortex,62.77,29.28,Danio rerio
NEUR_7849,Hypothalamus,31.01,47.82,Macaca mulatta
NEUR_8037,Amygdala,87.0,82.78,Mus musculus
NEUR_3283,Cerebellum,128.76,88.36,Danio rerio
NEUR_3164,Hypothalamus,25.54,51.43,Rattus norvegicus
NEUR_9851,Hypothalamus,100.17,98.01,Rattus norvegicus
NEUR_4201,Amygdala,145.59,26.24,Mus musculus
NEUR_9362,Amygdala,0.97,93.8,Rattus norvegicus
NEUR_3705,Striatum,2.39,20.38,Rattus norvegicus
NEUR_9507,Amygdala,9.84,108.95,Rattus norvegicus
NEUR_4214,Hypothalamus,64.0,37.3,Rattus norvegicus
NEUR_3262,Thalamus,22.99,55.03,Mus musculus
NEUR_5823,Amygdala,56.93,56.41,Mus musculus
NEUR_8610,Striatum,36.24,43.84,Macaca mulatta
NEUR_3942,Thalamus,17.45,26.13,Mus musculus
NEUR_7386,Thalamus,10.77,54.57,Rattus norvegicus
NEUR_5986,Cortex,83.72,19.6,Rattus norvegicus
NEUR_4692,Cerebellum,30.27,115.92,Danio rerio
NEUR_4729,Hypothalamus,105.11,74.26,Mus musculus
NEUR_8025,Hippocampus,7.32,108.17,Rattus norvegicus
NEUR_1032,Striatum,43.14,106.17,Rattus norvegicus
NEUR_1361,Cortex,132.81,24.79,Macaca mulatta
NEUR_1876,Amygdala,149.78,26.43,Danio rerio
NEUR_1095,Amygdala,111.49,55.55,Rattus norvegicus
NEUR_5008,Hippocampus,13.72,48.35,Rattus norvegicus
NEUR_1666,Hypothalamus,80.95,68.03,Danio rerio
NEUR_9908,Amygdala,100.92,10.72,Danio rerio
NEUR_7634,Hippocampus,88.39,62.61,Danio rerio
NEUR_2711,Cerebellum,123.65,25.31,Macaca mulatta
NEUR_8158,Amygdala,117.64,67.02,Danio rerio
NEUR_5748,Thalamus,142.69,83.9,Rattus norvegicus
NEUR_8695,Striatum,118.49,60.65,Mus musculus
NEUR_4949,Striatum,38.13,81.86,Danio rerio
NEUR_5458,Hippocampus,56.22,41.18,Danio rerio
NEUR_7353,Thalamus,69.36,89.75,Mus musculus
NEUR_3611,Amygdala,72.58,87.37,Mus musculus
NEUR_5076,Striatum,51.81,113.21,Macaca mulatta
NEUR_6591,Hypothalamus,111.4,108.29,Macaca mulatta
NEUR_8853,Cortex,128.44,57.03,Rattus norvegicus
NEUR_4902,Striatum,71.09,63.73,Mus musculus
NEUR_6664,Striatum,97.78,58.97,Mus musculus
NEUR_3633,Hippocampus,46.25,65.0,Macaca mulatta
NEUR_6668,Thalamus,52.49,111.2,Rattus norvegicus
NEUR_6103,Cerebellum,139.57,58.33,Danio rerio
NEUR_6336,Cerebellum,76.42,81.38,Mus musculus
NEUR_2091,Amygdala,9.7,50.96,Rattus norvegicus
NEUR_8363,Hippocampus,32.48,85.7,Macaca mulatta
NEUR_5055,Cortex,141.04,83.37,Macaca mulatta
NEUR_6507,Hippocampus,128.85,14.16,Rattus norvegicus
NEUR_1438,Hypothalamus,149.15,80.1,Danio rerio
NEUR_8312,Hypothalamus,42.17,61.02,Mus musculus
NEUR_6937,Hypothalamus,0.46,62.03,Danio rerio
NEUR_9989,Hippocampus,9.24,91.82,Danio rerio
