neuron_id,region,firing_rate_hz,spike_amplitude_mv,subject_species
NEUR_5365,Thalamus,127.83,34.64,Danio rerio
NEUR_9945,Thalamus,1.6,54.74,Mus musculus
NEUR_3857,Hippocampus,71.97,40.43,Danio rerio
NEUR_7809,Cerebellum,90.13,45.21,Danio rerio
NEUR_9043,Cerebellum,127.77,101.69,Danio rerio
NEUR_3284,Cerebellum,73.33,67.4,Rattus norvegicus
NEUR_4782,Thalamus,111.74,55.29,Mus musculus
NEUR_6342,Amygdala,59.95,58.79,Rattus norvegicus
NEUR_5652,Amygdala,60.92,85.7,Rattus norvegicus
NEUR_1369,Amygdala,87.27,96.73,Rattus norvegicus
NEUR_7855,Amygdala,103.52,27.56,Rattus norvegicus
NEUR_3094,Hypothalamus,91.44,44.51,Mus musculus
NEUR_2275,Cortex,61.09,12.82,Macaca mulatta
NEUR_6785,Hypothalamus,21.16,82.01,Rattus norvegicus
NEUR_1891,Thalamus,40.71,73.02,Macaca mulatta
NEUR_3598,Cortex,83.23,76.12,Rattus norvegicus
NEUR_1477,Cerebellum,92.87,87.76,Danio rerio
NEUR_4957,Cerebellum,65.73,20.96,Danio rerio
NEUR_9898,Amygdala,3.61,103.24,Macaca mulatta
NEUR_3493,Striatum,52.59,87.58,Macaca mulatta
NEUR_8796,Cortex,58.52,69.87,Rattus norvegicus
NEUR_8727,Hippocampus,5.84,64.26,Macaca mulatta
NEUR_3258,Amygdala,86.37,103.93,Rattus norvegicus
NEUR_4293,Amygdala,80.92,45.74,Mus musculus
NEUR_6267,Hypothalamus,116.57,115.81,Danio rerio
NEUR_6509,Hippocampus,94.1,92.31,Rattus norvegicus
NEUR_8379,Striatum,125.23,84.41,Rattus norvegicus
NEUR_9810,Amygdala,126.84,23.23,Danio rerio
NEUR_4807,Striatum,74.29,30.54,Mus musculus
NEUR_9761,Hippocampus,117.87,76.11,Macaca mulatta
NEUR_9008,Hippocampus,116.26,56.86,Danio rerio
NEUR_6842,Striatum,35.62,68.26,Mus musculus
NEUR_7281,Striatum,28.31,33.4,Rattus norvegicus
NEUR_3208,Hippocampus,32.69,13.44,Macaca mulatta
NEUR_6263,Striatum,13.99,36.04,Danio rerio
NEUR_6432,Hypothalamus,20.64,65.69,Macaca mulatta
NEUR_6221,Hypothalamus,76.29,60.44,Macaca mulatta
NEUR_6330,Striatum,148.44,73.69,Danio rerio
NEUR_2771,Striatum,39.69,115.2,Mus musculus
NEUR_7426,Amygdala,133.82,103.49,Macaca mulatta
NEUR_1400,Cortex,66.2,14.94,Macaca mulatta
NEUR_3428,Cerebellum,20.17,27.56,Mus musculus
NEUR_7490,Thalamus,92.47,88.99,Mus musculus
NEUR_9791,Striatum,3.57,118.5,Mus musculus
NEUR_6122,Amygdala,14.28,106.0,Danio rerio
NEUR_1382,Amygdala,136.87,37.84,Macaca mulatta
NEUR_8051,Amygdala,134.06,18.59,Mus musculus
NEUR_2108,Hippocampus,119.05,72.18,Rattus norvegicus
NEUR_1308,Cerebellum,35.16,86.18,Danio rerio
NEUR_7766,Cortex,49.58,16.95,Mus musculus
NEUR_8406,Cerebellum,105.25,89.62,Mus musculus
NEUR_5622,Amygdala,149.45,104.91,Mus musculus
NEUR_7043,Striatum,146.47,17.14,Macaca mulatta
NEUR_4296,Cortex,56.9,73.47,Rattus norvegicus
NEUR_4783,Cortex,4.4,117.38,Danio rerio
NEUR_2844,Cerebellum,138.23,74.93,Macaca mulatta
NEUR_2924,Hypothalamus,21.66,56.38,Danio rerio
NEUR_8014,Hypothalamus,2.55,117.19,Mus musculus
NEUR_2980,Hippocampus,89.34,42.25,Rattus norvegicus
NEUR_8023,Amygdala,108.65,19.77,Mus musculus
NEUR_4516,Cortex,1.95,43.35,Rattus norvegicus
NEUR_4708,Hippocampus,19.94,43.06,Mus musculus
NEUR_6274,Hypothalamus,145.54,116.83,Macaca mulatta
