neuron_id,region,firing_rate_hz,spike_amplitude_mv,subject_species
NEUR_7186,Striatum,95.04,102.59,Macaca mulatta
NEUR_2163,Cortex,90.25,49.6,Macaca mulatta
NEUR_7330,Hypothalamus,135.49,66.99,Danio rerio
NEUR_8675,Cortex,28.4,107.92,Mus musculus
NEUR_2121,Cortex,67.8,101.85,Macaca mulatta
NEUR_4984,Amygdala,1.71,78.39,Macaca mulatta
NEUR_2917,Cerebellum,58.04,20.47,Rattus norvegicus
NEUR_3644,Cortex,8.72,29.81,Rattus norvegicus
NEUR_6423,Cerebellum,9.62,103.83,Mus musculus
NEUR_5578,Hippocampus,140.08,115.04,Macaca mulatta
NEUR_6410,Amygdala,71.21,69.23,Mus musculus
NEUR_5540,Cortex,74.66,54.38,Rattus norvegicus
NEUR_8161,Striatum,32.9,115.73,Mus musculus
NEUR_2036,Hypothalamus,134.89,50.57,Macaca mulatta
NEUR_5494,Striatum,93.61,33.97,Macaca mulatta
NEUR_4962,Hippocampus,1.94,57.7,Danio rerio
NEUR_8229,Striatum,39.88,91.9,Rattus norvegicus
NEUR_7153,Thalamus,3.15,104.87,Rattus norvegicus
NEUR_9221,Amygdala,109.93,32.62,Mus musculus
NEUR_3956,Hypothalamus,138.92,44.77,Danio rerio
NEUR_2554,Striatum,143.12,54.84,Mus musculus
NEUR_2604,Striatum,62.04,37.97,Rattus norvegicus
NEUR_9952,Cerebellum,58.75,66.35,Macaca mulatta
NEUR_4694,Hippocampus,108.14,46.68,Mus musculus
NEUR_5255,Cerebellum,112.46,86.08,Rattus norvegicus
NEUR_5816,Cerebellum,63.48,115.57,Macaca mulatta
NEUR_1195,Striatum,4.72,66.77,Mus musculus
NEUR_5060,Cortex,24.89,27.72,Danio rerio
NEUR_3915,Cerebellum,119.97,91.42,Danio rerio
NEUR_3996,Amygdala,20.52,45.96,Mus musculus
NEUR_2203,Thalamus,56.45,107.44,Macaca mulatta
NEUR_2286,Cerebellum,79.88,20.45,Macaca mulatta
NEUR_1967,Amygdala,109.38,76.33,Danio rerio
NEUR_6848,Cerebellum,72.77,105.53,Macaca mulatta
NEUR_4110,Striatum,82.44,86.31,Mus musculus
NEUR_9024,Cerebellum,127.59,58.11,Mus musculus
NEUR_1148,Striatum,5.28,65.47,Danio rerio
NEUR_2311,Hypothalamus,138.32,78.69,Mus musculus
NEUR_7212,Hypothalamus,9.25,107.23,Mus musculus
NEUR_2990,Hypothalamus,69.48,117.65,Macaca mulatta
NEUR_8200,Thalamus,87.03,50.0,Danio rerio
NEUR_1053,Cerebellum,86.34,107.38,Danio rerio
NEUR_4110,Hypothalamus,106.5,48.94,Danio rerio
NEUR_7667,Amygdala,99.32,14.0,Rattus norvegicus
NEUR_8814,Hypothalamus,99.97,93.97,Macaca mulatta
NEUR_8899,Striatum,61.79,97.36,Rattus norvegicus
NEUR_9543,Striatum,41.11,52.51,Rattus norvegicus
NEUR_7477,Hypothalamus,21.62,53.92,Mus musculus
NEUR_5217,Thalamus,25.44,109.25,Macaca mulatta
NEUR_9464,Cortex,97.59,19.58,Rattus norvegicus
NEUR_6822,Amygdala,30.08,23.28,Rattus norvegicus
NEUR_6096,Cortex,80.35,79.38,Macaca mulatta
NEUR_6489,Thalamus,23.64,39.24,Danio rerio
NEUR_7387,Hypothalamus,41.09,109.56,Macaca mulatta
NEUR_5958,Hypothalamus,28.19,68.13,Mus musculus
NEUR_1803,Cerebellum,35.35,113.45,Danio rerio
NEUR_8000,Cortex,45.69,12.19,Mus musculus
NEUR_6058,Hippocampus,101.68,55.71,Rattus norvegicus
NEUR_8892,Striatum,103.15,113.3,Macaca mulatta
NEUR_6693,Striatum,38.64,68.07,Danio rerio
NEUR_1198,Striatum,14.97,85.09,Macaca mulatta
NEUR_5712,Cerebellum,70.41,41.88,Rattus norvegicus
NEUR_9331,Amygdala,56.49,27.22,Mus musculus
NEUR_1304,Hippocampus,12.29,103.38,Mus musculus
NEUR_6290,Thalamus,44.91,92.3,Mus musculus
NEUR_9353,Hippocampus,39.01,105.78,Macaca mulatta
NEUR_7218,Hypothalamus,92.3,20.97,Mus musculus
NEUR_6978,Amygdala,117.65,109.36,Mus musculus
NEUR_9750,Thalamus,110.63,105.51,Rattus norvegicus
NEUR_1115,Striatum,139.49,60.06,Danio rerio
NEUR_3130,Cerebellum,54.45,90.45,Rattus norvegicus
NEUR_2541,Thalamus,86.93,111.14,Danio rerio
NEUR_4185,Amygdala,78.23,74.48,Rattus norvegicus
NEUR_3488,Cerebellum,127.68,90.42,Danio rerio
NEUR_2085,Cerebellum,37.9,77.26,Rattus norvegicus
NEUR_9466,Thalamus,58.17,11.58,Rattus norvegicus
NEUR_6980,Cortex,129.14,81.82,Rattus norvegicus
NEUR_4712,Hypothalamus,69.12,105.63,Macaca mulatta
NEUR_9486,Hippocampus,13.38,108.95,Mus musculus
NEUR_3791,Amygdala,118.76,37.4,Rattus norvegicus
NEUR_9685,Thalamus,81.8,112.91,Mus musculus
NEUR_4500,Thalamus,97.59,110.94,Rattus norvegicus
NEUR_9080,Amygdala,23.61,32.09,Danio rerio
NEUR_1149,Cortex,9.87,86.42,Macaca mulatta
NEUR_8044,Amygdala,109.59,46.45,Macaca mulatta
NEUR_1997,Cortex,38.67,99.7,Macaca mulatta
NEUR_9530,Amygdala,61.13,105.75,Rattus norvegicus
NEUR_4418,Cortex,63.7,56.1,Danio rerio
NEUR_1091,Striatum,122.81,60.53,Danio rerio
NEUR_5040,Cortex,31.2,44.7,Macaca mulatta
NEUR_8706,Cortex,87.59,107.33,Macaca mulatta
NEUR_6411,Cortex,139.91,79.97,Mus musculus
NEUR_7874,Amygdala,107.06,52.07,Mus musculus
NEUR_2771,Striatum,10.98,88.21,Rattus norvegicus
NEUR_7811,Hippocampus,25.99,102.76,Macaca mulatta
NEUR_1394,Cerebellum,26.72,71.32,Danio rerio
NEUR_9811,Hippocampus,8.11,26.98,Danio rerio
NEUR_1693,Cortex,106.14,79.15,Macaca mulatta
NEUR_6346,Amygdala,81.98,45.77,Danio rerio
NEUR_7492,Cerebellum,90.74,45.58,Rattus norvegicus
NEUR_6596,Striatum,70.05,37.9,Danio rerio
NEUR_9463,Hippocampus,10.15,51.71,Macaca mulatta
NEUR_5644,Cerebellum,9.75,60.19,Macaca mulatta
NEUR_4963,Hippocampus,27.15,37.33,Danio rerio
NEUR_2496,Hippocampus,54.39,14.8,Macaca mulatta
NEUR_5959,Cerebellum,136.62,37.25,Rattus norvegicus
NEUR_4113,Cortex,100.63,11.33,Mus musculus
NEUR_3870,Cerebellum,43.0,21.02,Macaca mulatta
NEUR_1742,Thalamus,19.32,52.17,Mus musculus
NEUR_1116,Thalamus,50.08,53.97,Rattus norvegicus
NEUR_6162,Cortex,55.05,62.34,Danio rerio
NEUR_3196,Amygdala,101.53,26.59,Rattus norvegicus
NEUR_2614,Cortex,129.04,48.49,Mus musculus
NEUR_8707,Striatum,125.57,40.98,Danio rerio
NEUR_4150,Striatum,15.06,12.32,Danio rerio
NEUR_5042,Hypothalamus,126.11,37.74,Danio rerio
NEUR_3230,Thalamus,115.61,87.56,Rattus norvegicus
